"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/05/24 17:03'25","44340.7107060185","  21.2000","","","","","","","",
"2021/05/24 17:04'25","44340.7114004630","  19.9000","","","","","","","",
"2021/05/24 17:05'25","44340.7120949074","  18.8000","","","","","","","",
"2021/05/24 17:06'25","44340.7127893519","  18.3000","","","","","","","",
"2021/05/24 17:07'25","44340.7134837963","  18.4000","","","","","","","",
"2021/05/24 17:08'25","44340.7141782407","  18.4000","","","","","","","",
"2021/05/24 17:09'25","44340.7148726852","  18.6000","","","","","","","",
"2021/05/24 17:10'25","44340.7155671296","  18.9000","","","","","","","",
"2021/05/24 17:11'25","44340.7162615741","  19.2000","","","","","","","",
"2021/05/24 17:12'25","44340.7169560185","  19.1000","","","","","","","",
"2021/05/24 17:13'25","44340.7176504630","  19.2000","","","","","","","",
"2021/05/24 17:14'25","44340.7183449074","  18.9000","","","","","","","",
"2021/05/24 17:15'25","44340.7190393519","  18.8000","","","","","","","",
"2021/05/24 17:16'25","44340.7197337963","  19.0000","","","","","","","",
"2021/05/24 17:17'25","44340.7204282407","  18.9000","","","","","","","",
"2021/05/24 17:18'25","44340.7211226852","  19.0000","","","","","","","",
"2021/05/24 17:19'25","44340.7218171296","  19.3000","","","","","","","",
"2021/05/24 17:20'25","44340.7225115741","  19.7000","","","","","","","",
"2021/05/24 17:21'25","44340.7232060185","  20.0000","","","","","","","",
"2021/05/24 17:22'25","44340.7239004630","  20.3000","","","","","","","",
"2021/05/24 17:23'25","44340.7245949074","  20.7000","","","","","","","",
"2021/05/24 17:24'25","44340.7252893519","  20.9000","","","","","","","",
"2021/05/24 17:25'25","44340.7259837963","  21.2000","","","","","","","",
"2021/05/24 17:26'25","44340.7266782407","  21.5000","","","","","","","",
"2021/05/24 17:27'25","44340.7273726852","  21.7000","","","","","","","",
"2021/05/24 17:28'25","44340.7280671296","  21.8000","","","","","","","",
"2021/05/24 17:29'25","44340.7287615741","  21.5000","","","","","","","",
"2021/05/24 17:30'25","44340.7294560185","  21.4000","","","","","","","",
"2021/05/24 17:31'25","44340.7301504630","  21.1000","","","","","","","",
"2021/05/24 17:32'25","44340.7308449074","  20.5000","","","","","","","",
"2021/05/24 17:33'25","44340.7315393519","  20.0000","","","","","","","",
"2021/05/24 17:34'25","44340.7322337963","  19.2000","","","","","","","",
"2021/05/24 17:35'25","44340.7329282407","  18.7000","","","","","","","",
"2021/05/24 17:36'25","44340.7336226852","  18.1000","","","","","","","",
"2021/05/24 17:37'25","44340.7343171296","  18.0000","","","","","","","",
"2021/05/24 17:38'25","44340.7350115741","  17.7000","","","","","","","",
"2021/05/24 17:39'25","44340.7357060185","  17.7000","","","","","","","",
"2021/05/24 17:40'25","44340.7364004630","  17.6000","","","","","","","",
"2021/05/24 17:41'25","44340.7370949074","  17.6000","","","","","","","",
"2021/05/24 17:42'25","44340.7377893519","  18.1000","","","","","","","",
"2021/05/24 17:43'25","44340.7384837963","  19.3000","","","","","","","",
"2021/05/24 17:44'25","44340.7391782407","  20.1000","","","","","","","",
"2021/05/24 17:45'25","44340.7398726852","  21.1000","","","","","","","",
"2021/05/24 17:46'25","44340.7405671296","  21.1000","","","","","","","",
"2021/05/24 17:47'25","44340.7412615741","  21.2000","","","","","","","",
"2021/05/24 17:48'25","44340.7419560185","  20.7000","","","","","","","",
"2021/05/24 17:49'25","44340.7426504630","  20.5000","","","","","","","",
"2021/05/24 17:50'25","44340.7433449074","  20.0000","","","","","","","",
"2021/05/24 17:51'25","44340.7440393519","  19.9000","","","","","","","",
"2021/05/24 17:52'25","44340.7447337963","  20.2000","","","","","","","",
"2021/05/24 17:53'25","44340.7454282407","  21.2000","","","","","","","",
"2021/05/24 17:54'25","44340.7461226852","  21.8000","","","","","","","",
"2021/05/24 17:55'25","44340.7468171296","  22.7000","","","","","","","",
"2021/05/24 17:56'25","44340.7475115741","  22.7000","","","","","","","",
"2021/05/24 17:57'25","44340.7482060185","  22.7000","","","","","","","",
"2021/05/24 17:58'25","44340.7489004630","  22.8000","","","","","","","",
"2021/05/24 17:59'25","44340.7495949074","  22.9000","","","","","","","",
"2021/05/24 18:00'25","44340.7502893519","  22.5000","","","","","","","",
"2021/05/24 18:01'25","44340.7509837963","  23.0000","","","","","","","",
"2021/05/24 18:02'25","44340.7516782407","  23.0000","","","","","","","",
"2021/05/24 18:03'25","44340.7523726852","  23.7000","","","","","","","",
"2021/05/24 18:04'25","44340.7530671296","  24.0000","","","","","","","",
"2021/05/24 18:05'25","44340.7537615741","  24.5000","","","","","","","",
"2021/05/24 18:06'25","44340.7544560185","  24.3000","","","","","","","",
"2021/05/24 18:07'25","44340.7551504630","  24.2000","","","","","","","",
"2021/05/24 18:08'25","44340.7558449074","  24.2000","","","","","","","",
"2021/05/24 18:09'25","44340.7565393519","  23.9000","","","","","","","",
"2021/05/24 18:10'25","44340.7572337963","  23.5000","","","","","","","",
"2021/05/24 18:11'25","44340.7579282407","  23.4000","","","","","","","",
"2021/05/24 18:12'25","44340.7586226852","  23.4000","","","","","","","",
"2021/05/24 18:13'25","44340.7593171296","  23.4000","","","","","","","",
"2021/05/24 18:14'25","44340.7600115741","  23.4000","","","","","","","",
"2021/05/24 18:15'25","44340.7607060185","  23.3000","","","","","","","",
"2021/05/24 18:16'25","44340.7614004630","  22.6000","","","","","","","",
"2021/05/24 18:17'25","44340.7620949074","  21.7000","","","","","","","",
"2021/05/24 18:18'25","44340.7627893519","  20.7000","","","","","","","",
"2021/05/24 18:19'25","44340.7634837963","  19.5000","","","","","","","",
"2021/05/24 18:20'25","44340.7641782407","  18.3000","","","","","","","",
"2021/05/24 18:21'25","44340.7648726852","  17.5000","","","","","","","",
"2021/05/24 18:22'25","44340.7655671296","  17.2000","","","","","","","",
"2021/05/24 18:23'25","44340.7662615741","  16.6000","","","","","","","",
"2021/05/24 18:24'25","44340.7669560185","  16.4000","","","","","","","",
"2021/05/24 18:25'25","44340.7676504630","  16.1000","","","","","","","",
"2021/05/24 18:26'25","44340.7683449074","  16.0000","","","","","","","",
"2021/05/24 18:27'25","44340.7690393519","  15.9000","","","","","","","",
"2021/05/24 18:28'25","44340.7697337963","  15.9000","","","","","","","",
"2021/05/24 18:29'25","44340.7704282407","  15.9000","","","","","","","",
"2021/05/24 18:30'25","44340.7711226852","  15.8000","","","","","","","",
"2021/05/24 18:31'25","44340.7718171296","  15.8000","","","","","","","",
"2021/05/24 18:32'25","44340.7725115741","  15.4000","","","","","","","",
"2021/05/24 18:33'25","44340.7732060185","  15.0000","","","","","","","",
"2021/05/24 18:34'25","44340.7739004630","  14.9000","","","","","","","",
"2021/05/24 18:35'25","44340.7745949074","  14.6000","","","","","","","",
"2021/05/24 18:36'25","44340.7752893519","  14.7000","","","","","","","",
"2021/05/24 18:37'25","44340.7759837963","  15.3000","","","","","","","",
"2021/05/24 18:38'25","44340.7766782407","  16.0000","","","","","","","",
"2021/05/24 18:39'25","44340.7773726852","  17.2000","","","","","","","",
"2021/05/24 18:40'25","44340.7780671296","  18.0000","","","","","","","",
"2021/05/24 18:41'25","44340.7787615741","  18.3000","","","","","","","",
"2021/05/24 18:42'25","44340.7794560185","  18.2000","","","","","","","",
"2021/05/24 18:43'25","44340.7801504630","  17.6000","","","","","","","",
"2021/05/24 18:44'25","44340.7808449074","  17.2000","","","","","","","",
"2021/05/24 18:45'25","44340.7815393519","  16.7000","","","","","","","",
"2021/05/24 18:46'25","44340.7822337963","  15.9000","","","","","","","",
"2021/05/24 18:47'25","44340.7829282407","  15.8000","","","","","","","",
"2021/05/24 18:48'25","44340.7836226852","  15.6000","","","","","","","",
"2021/05/24 18:49'25","44340.7843171296","  15.5000","","","","","","","",
"2021/05/24 18:50'25","44340.7850115741","  15.5000","","","","","","","",
"2021/05/24 18:51'25","44340.7857060185","  15.7000","","","","","","","",
"2021/05/24 18:52'25","44340.7864004630","  16.3000","","","","","","","",
"2021/05/24 18:53'25","44340.7870949074","  16.9000","","","","","","","",
"2021/05/24 18:54'25","44340.7877893519","  18.1000","","","","","","","",
"2021/05/24 18:55'25","44340.7884837963","  18.8000","","","","","","","",
"2021/05/24 18:56'25","44340.7891782407","  18.8000","","","","","","","",
"2021/05/24 18:57'25","44340.7898726852","  18.4000","","","","","","","",
"2021/05/24 18:58'25","44340.7905671296","  17.5000","","","","","","","",
"2021/05/24 18:59'25","44340.7912615741","  16.6000","","","","","","","",
"2021/05/24 19:00'25","44340.7919560185","  15.7000","","","","","","","",
"2021/05/24 19:01'25","44340.7926504630","  15.1000","","","","","","","",
"2021/05/24 19:02'25","44340.7933449074","  15.3000","","","","","","","",
"2021/05/24 19:03'25","44340.7940393519","  15.8000","","","","","","","",
"2021/05/24 19:04'25","44340.7947337963","  16.1000","","","","","","","",
"2021/05/24 19:05'25","44340.7954282407","  16.6000","","","","","","","",
"2021/05/24 19:06'25","44340.7961226852","  16.9000","","","","","","","",
"2021/05/24 19:07'25","44340.7968171296","  16.7000","","","","","","","",
"2021/05/24 19:08'25","44340.7975115741","  16.5000","","","","","","","",
"2021/05/24 19:09'25","44340.7982060185","  16.0000","","","","","","","",
"2021/05/24 19:10'25","44340.7989004630","  15.5000","","","","","","","",
"2021/05/24 19:11'25","44340.7995949074","  15.3000","","","","","","","",
"2021/05/24 19:12'25","44340.8002893519","  15.0000","","","","","","","",
"2021/05/24 19:13'25","44340.8009837963","  14.5000","","","","","","","",
"2021/05/24 19:14'25","44340.8016782407","  14.5000","","","","","","","",
"2021/05/24 19:15'25","44340.8023726852","  14.3000","","","","","","","",
"2021/05/24 19:16'25","44340.8030671296","  14.2000","","","","","","","",
"2021/05/24 19:17'25","44340.8037615741","  14.4000","","","","","","","",
"2021/05/24 19:18'25","44340.8044560185","  14.6000","","","","","","","",
"2021/05/24 19:19'25","44340.8051504630","  15.0000","","","","","","","",
"2021/05/24 19:20'25","44340.8058449074","  15.3000","","","","","","","",
"2021/05/24 19:21'25","44340.8065393519","  15.7000","","","","","","","",
"2021/05/24 19:22'25","44340.8072337963","  16.6000","","","","","","","",
"2021/05/24 19:23'25","44340.8079282407","  17.7000","","","","","","","",
"2021/05/24 19:24'25","44340.8086226852","  18.8000","","","","","","","",
"2021/05/24 19:25'25","44340.8093171296","  19.6000","","","","","","","",
"2021/05/24 19:26'25","44340.8100115741","  20.7000","","","","","","","",
"2021/05/24 19:27'25","44340.8107060185","  21.3000","","","","","","","",
"2021/05/24 19:28'25","44340.8114004630","  22.4000","","","","","","","",
"2021/05/24 19:29'25","44340.8120949074","  23.0000","","","","","","","",
"2021/05/24 19:30'25","44340.8127893519","  23.9000","","","","","","","",
"2021/05/24 19:31'25","44340.8134837963","  23.4000","","","","","","","",
"2021/05/24 19:32'25","44340.8141782407","  22.3000","","","","","","","",
"2021/05/24 19:33'25","44340.8148726852","  21.5000","","","","","","","",
"2021/05/24 19:34'25","44340.8155671296","  20.5000","","","","","","","",
"2021/05/24 19:35'25","44340.8162615741","  19.4000","","","","","","","",
"2021/05/24 19:36'25","44340.8169560185","  19.1000","","","","","","","",
"2021/05/24 19:37'25","44340.8176504630","  19.3000","","","","","","","",
"2021/05/24 19:38'25","44340.8183449074","  20.5000","","","","","","","",
"2021/05/24 19:39'25","44340.8190393519","  21.4000","","","","","","","",
"2021/05/24 19:40'25","44340.8197337963","  22.4000","","","","","","","",
"2021/05/24 19:41'25","44340.8204282407","  22.0000","","","","","","","",
"2021/05/24 19:42'25","44340.8211226852","  20.9000","","","","","","","",
"2021/05/24 19:43'25","44340.8218171296","  19.6000","","","","","","","",
"2021/05/24 19:44'25","44340.8225115741","  18.4000","","","","","","","",
"2021/05/24 19:45'25","44340.8232060185","  17.4000","","","","","","","",
"2021/05/24 19:46'25","44340.8239004630","  17.2000","","","","","","","",
"2021/05/24 19:47'25","44340.8245949074","  18.1000","","","","","","","",
