2021-04-09_13-32-48.jpg; date_time: 2021-04-09 13:32:48; grid_n: 1; count: 32; total_area: 11141; mean_area: 348.16; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-33-48.jpg; date_time: 2021-04-09 13:33:48; grid_n: 1; count: 46; total_area: 16880; mean_area: 366.96; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-34-48.jpg; date_time: 2021-04-09 13:34:48; grid_n: 1; count: 52; total_area: 17025; mean_area: 327.4; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-35-48.jpg; date_time: 2021-04-09 13:35:48; grid_n: 1; count: 52; total_area: 16596; mean_area: 319.15; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-36-48.jpg; date_time: 2021-04-09 13:36:48; grid_n: 1; count: 68; total_area: 23951; mean_area: 352.22; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-37-48.jpg; date_time: 2021-04-09 13:37:48; grid_n: 1; count: 78; total_area: 24963; mean_area: 320.04; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-38-48.jpg; date_time: 2021-04-09 13:38:48; grid_n: 1; count: 73; total_area: 21438; mean_area: 293.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-39-48.jpg; date_time: 2021-04-09 13:39:48; grid_n: 1; count: 77; total_area: 25474; mean_area: 330.83; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-40-48.jpg; date_time: 2021-04-09 13:40:48; grid_n: 1; count: 77; total_area: 25771; mean_area: 334.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-41-48.jpg; date_time: 2021-04-09 13:41:48; grid_n: 1; count: 76; total_area: 25560; mean_area: 336.32; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-42-48.jpg; date_time: 2021-04-09 13:42:48; grid_n: 1; count: 91; total_area: 30263; mean_area: 332.56; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-43-48.jpg; date_time: 2021-04-09 13:43:48; grid_n: 1; count: 95; total_area: 31912; mean_area: 335.92; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-44-48.jpg; date_time: 2021-04-09 13:44:48; grid_n: 1; count: 91; total_area: 27741; mean_area: 304.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-45-48.jpg; date_time: 2021-04-09 13:45:48; grid_n: 1; count: 98; total_area: 32253; mean_area: 329.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-46-48.jpg; date_time: 2021-04-09 13:46:48; grid_n: 1; count: 99; total_area: 32737; mean_area: 330.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-47-48.jpg; date_time: 2021-04-09 13:47:48; grid_n: 1; count: 95; total_area: 30115; mean_area: 317; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-48-48.jpg; date_time: 2021-04-09 13:48:48; grid_n: 1; count: 80; total_area: 26832; mean_area: 335.4; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-49-48.jpg; date_time: 2021-04-09 13:49:48; grid_n: 1; count: 81; total_area: 24732; mean_area: 305.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-50-48.jpg; date_time: 2021-04-09 13:50:48; grid_n: 1; count: 81; total_area: 25419; mean_area: 313.81; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-51-48.jpg; date_time: 2021-04-09 13:51:48; grid_n: 1; count: 93; total_area: 28663; mean_area: 308.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-52-48.jpg; date_time: 2021-04-09 13:52:48; grid_n: 1; count: 95; total_area: 31352; mean_area: 330.02; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-53-48.jpg; date_time: 2021-04-09 13:53:48; grid_n: 1; count: 97; total_area: 27896; mean_area: 287.59; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-54-48.jpg; date_time: 2021-04-09 13:54:48; grid_n: 1; count: 104; total_area: 31260; mean_area: 300.58; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-09_13-55-48.jpg; date_time: 2021-04-09 13:55:48; grid_n: 1; count: 88; total_area: 27142; mean_area: 308.43; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
