2021-03-15_16-31-10.jpg; date_time: 2021-03-15 16:31:10; grid_n: 1; count: 109; total_area: 13921; mean_area: 127.72; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-32-10.jpg; date_time: 2021-03-15 16:32:10; grid_n: 1; count: 121; total_area: 15393; mean_area: 127.21; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-33-10.jpg; date_time: 2021-03-15 16:33:10; grid_n: 1; count: 132; total_area: 16386; mean_area: 124.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-34-10.jpg; date_time: 2021-03-15 16:34:10; grid_n: 1; count: 138; total_area: 16977; mean_area: 123.02; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-35-10.jpg; date_time: 2021-03-15 16:35:10; grid_n: 1; count: 146; total_area: 18120; mean_area: 124.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-36-10.jpg; date_time: 2021-03-15 16:36:10; grid_n: 1; count: 149; total_area: 18054; mean_area: 121.17; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-37-10.jpg; date_time: 2021-03-15 16:37:10; grid_n: 1; count: 175; total_area: 30004; mean_area: 171.45; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-38-10.jpg; date_time: 2021-03-15 16:38:10; grid_n: 1; count: 171; total_area: 28170; mean_area: 164.74; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-39-10.jpg; date_time: 2021-03-15 16:39:10; grid_n: 1; count: 180; total_area: 27975; mean_area: 155.42; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-40-10.jpg; date_time: 2021-03-15 16:40:10; grid_n: 1; count: 182; total_area: 29491; mean_area: 162.04; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-41-10.jpg; date_time: 2021-03-15 16:41:10; grid_n: 1; count: 183; total_area: 29229; mean_area: 159.72; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-42-10.jpg; date_time: 2021-03-15 16:42:10; grid_n: 1; count: 187; total_area: 29330; mean_area: 156.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-43-10.jpg; date_time: 2021-03-15 16:43:10; grid_n: 1; count: 178; total_area: 27900; mean_area: 156.74; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-44-10.jpg; date_time: 2021-03-15 16:44:10; grid_n: 1; count: 196; total_area: 31072; mean_area: 158.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-45-10.jpg; date_time: 2021-03-15 16:45:10; grid_n: 1; count: 191; total_area: 30934; mean_area: 161.96; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-46-10.jpg; date_time: 2021-03-15 16:46:10; grid_n: 1; count: 204; total_area: 33820; mean_area: 165.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-47-10.jpg; date_time: 2021-03-15 16:47:10; grid_n: 1; count: 195; total_area: 31397; mean_area: 161.01; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-48-10.jpg; date_time: 2021-03-15 16:48:10; grid_n: 1; count: 202; total_area: 30441; mean_area: 150.7; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-49-10.jpg; date_time: 2021-03-15 16:49:10; grid_n: 1; count: 217; total_area: 35630; mean_area: 164.19; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-50-10.jpg; date_time: 2021-03-15 16:50:10; grid_n: 1; count: 212; total_area: 33613; mean_area: 158.55; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-51-10.jpg; date_time: 2021-03-15 16:51:10; grid_n: 1; count: 208; total_area: 24999; mean_area: 120.19; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-52-10.jpg; date_time: 2021-03-15 16:52:10; grid_n: 1; count: 219; total_area: 25888; mean_area: 118.21; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-53-10.jpg; date_time: 2021-03-15 16:53:10; grid_n: 1; count: 226; total_area: 26767; mean_area: 118.44; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-54-10.jpg; date_time: 2021-03-15 16:54:10; grid_n: 1; count: 228; total_area: 27459; mean_area: 120.43; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-15_16-55-10.jpg; date_time: 2021-03-15 16:55:10; grid_n: 1; count: 236; total_area: 27779; mean_area: 117.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
