reservoir_name,reservoir_E,train_ridge_score,train_cor,train_r2,train_rmse,train_nmse,test_ridge_score,test_cor,test_r2,test_rmse,test_nmse,washout_data,learnmodel_time,testing_time,E,pred_tp,temporal_cor,temporal_r2,ridge_train_cor,ridge_train_r2,ridge_train_score,ridge_train_rmse,ridge_train_nmse,ridge_test_cor,ridge_test_r2,ridge_test_rmse,ridge_test_nmse
Tetrahymena Reservoir,6,0.1616,0.4035,0.1628,0.897346,0.756665,0.13,0.3721,0.1385,0.935958,0.816225,0,0.0,0.0,6,13,0.529241298950078,0.2800963525143658,0.45789894422750355,0.2096714431246624,0.45789894422750355,0.8712219092213344,0.7132481578747791,0.529241298950078,0.2800963525143658,0.8566321198989468,0.6837314044012807
Tetrahymena Reservoir,6,0.1615,0.4034,0.1627,0.895941,0.754881,0.1329,0.3795,0.144,0.934409,0.813525,0,0.0,0.0,6,14,0.4872233112416365,0.23738655501726458,0.40430248531462143,0.1634604996315797,0.40430248531462143,0.8948880712071623,0.7531067320010867,0.48722331124163665,0.23738655501726474,0.8825067255364917,0.7256594688104417
Tetrahymena Reservoir,6,0.1665,0.4096,0.1678,0.892315,0.748772,0.1365,0.3874,0.1501,0.932497,0.810199,0,0.0,0.0,6,15,0.4484679301953242,0.2011234844136782,0.3529641239031252,0.12458367276270071,0.3529641239031252,0.9144713727960387,0.7864184484817976,0.4484679301953246,0.20112348441367855,0.9042586216778568,0.7618722150225569
Tetrahymena Reservoir,6,0.173,0.4176,0.1744,0.887842,0.742202,0.1416,0.3961,0.1569,0.930445,0.804967,0,0.0,0.0,6,16,0.41233319864045714,0.1700186667010707,0.3056906649724219,0.09344678265128151,0.3056906649724219,0.9295870580896519,0.8136369610174318,0.41233319864045703,0.1700186667010706,0.9234760265606874,0.7929533716764018
Tetrahymena Reservoir,6,0.1816,0.4279,0.1831,0.882689,0.734084,0.1474,0.4047,0.1638,0.927911,0.798975,0,0.0,0.0,6,17,0.3791408951064296,0.14374781834210468,0.2617665081247679,0.06852170477583419,0.2617665081247679,0.9417242965619422,0.8355614930994131,0.37914089510643,0.14374781834210495,0.9397215014330145,0.8194435523323639
Tetrahymena Reservoir,6,0.191,0.4388,0.1925,0.877831,0.724802,0.1552,0.4172,0.1741,0.92369,0.791723,0,0.0,0.0,6,18,0.35038276281008635,0.12276808047442923,0.219091256640588,0.048000978736352,0.219091256640588,0.9522689569313093,0.8529380290506358,0.3503827628100861,0.12276808047442907,0.952746134079601,0.8423161061805785
Tetrahymena Reservoir,6,0.2006,0.4496,0.2022,0.873076,0.715528,0.162,0.4273,0.1826,0.919913,0.785261,0,0.0,0.0,6,19,0.3251380070114406,0.10571472360337159,0.17918568072765179,0.03210750817783196,0.17918568072765179,0.9607146946491447,0.8663849340295046,0.3251380070114404,0.10571472360337147,0.9638442122383911,0.8620538628194735
Tetrahymena Reservoir,6,0.2081,0.4578,0.2096,0.869236,0.709078,0.1666,0.4333,0.1878,0.918014,0.780497,0,0.0,0.0,6,20,0.3017960993354775,0.09108088557410941,0.14439367462994457,0.020849533273138297,0.14439367462994457,0.9665428969212873,0.8767201368405357,0.3017960993354774,0.09108088557410934,0.9738936721647328,0.8784074209776618
Tetrahymena Reservoir,6,0.2138,0.464,0.2153,0.86648,0.704313,0.1705,0.439,0.1927,0.916352,0.776212,0,0.01,0.0,6,21,0.2812795735136079,0.07911819847599715,0.11249740733693961,0.012655666657533314,0.11249740733693961,0.9710161501328507,0.8845084329062181,0.2812795735136079,0.07911819847599715,0.9825040469761024,0.8923286301042755
Tetrahymena Reservoir,6,0.2176,0.468,0.2191,0.865195,0.700605,0.1701,0.4392,0.1929,0.916561,0.776567,0,0.0,0.0,6,22,0.2653071719702718,0.07038789549886339,0.08007266523485057,0.006411631717812448,0.08007266523485057,0.9750053385284126,0.8897319730417119,0.26530717197027176,0.07038789549886336,0.9899954131465222,0.9059881064386414
Tetrahymena Reservoir,6,0.2193,0.4698,0.2207,0.865174,0.69894,0.1647,0.4315,0.1862,0.919551,0.781643,0,0.0,0.0,6,23,0.25228994103905683,0.06365021434949077,0.0497558461826779,0.002475644229354303,0.0497558461826779,0.9779682310086244,0.8930634886339998,0.252289941039057,0.06365021434949085,0.9969293328117786,0.9187236168716811
Tetrahymena Reservoir,6,0.2177,0.4679,0.2189,0.866842,0.701216,0.1567,0.4189,0.1755,0.92434,0.788455,0,0.0,0.0,6,24,0.23946894598522114,0.057345376091272764,0.025264526835204054,0.0006382963162067458,0.025264526835204054,0.9797180313549039,0.8957239367552974,0.23946894598522128,0.057345376091272826,1.0029317710792611,0.9282307063272692
Tetrahymena Reservoir,6,0.2136,0.4634,0.2148,0.870032,0.705834,0.1448,0.4004,0.1604,0.931071,0.798772,0,0.0,0.0,6,25,0.22880987304601266,0.05235395800333243,0.0033074583447629874,1.0939280702342321e-05,0.0033074583447629874,0.9810684405482688,0.8974927646701003,0.22880987304601288,0.052353958003332535,1.0080991507536472,0.9364037335705372
Tetrahymena Reservoir,6,0.2115,0.4611,0.2126,0.872171,0.70774,0.1256,0.3701,0.137,0.941488,0.816744,0,0.0,0.0,6,26,0.22294894658537714,0.04970623278352935,0.020750221287364912,0.00043057168347461196,0.020750221287364912,0.9820002976975584,0.8972095686980155,-0.22294894658537728,0.04970623278352941,1.013920932657481,0.9472504437353788
Tetrahymena Reservoir,6,0.2085,0.4578,0.2095,0.874844,0.71054,0.1016,0.334,0.1116,0.954344,0.839202,0,0.0,0.0,6,27,0.21911407539130137,0.0480109780345849,0.04286479748556893,0.0018373908634788363,0.04286479748556893,0.9824569354917864,0.8960943711994636,-0.21911407539130134,0.048010978034584886,1.0196831149007417,0.9580476158963567
Tetrahymena Reservoir,6,0.2018,0.4502,0.2027,0.879599,0.717763,0.0817,0.3027,0.0916,0.965023,0.856885,0,0.0,0.0,6,28,0.2146194359805674,0.04606150230061687,0.058309169567591204,0.003399959255662104,0.058309169567591204,0.9828570398349621,0.8961743367511729,-0.2146194359805673,0.04606150230061682,1.023634327353046,0.9641326859103687
Tetrahymena Reservoir,6,0.1959,0.4435,0.1967,0.884187,0.724511,0.0613,0.2702,0.073,0.97555,0.874784,0,0.0,0.0,6,29,0.21158797547534064,0.04476947136575335,0.0709006404187059,0.005026900811782633,0.0709006404187059,0.9835202916263341,0.8964433839707269,-0.2115879754753409,0.04476947136575346,1.0266357503088228,0.9688011266188191
Tetrahymena Reservoir,6,0.1916,0.4386,0.1923,0.887537,0.728608,0.0395,0.2371,0.0562,0.986827,0.895125,0,0.0,0.0,6,30,0.2131459761544595,0.04543120715083741,0.08623546320582291,0.007436555114322838,0.08623546320582291,0.9834673512304992,0.894626109142734,-0.2131459761544595,0.04543120715083741,1.0315312644617518,0.9780626151287891
Tetrahymena Reservoir,6,0.1889,0.4354,0.1895,0.890056,0.731401,0.0179,0.2046,0.0419,0.997853,0.91524,0,0.0,0.0,6,31,0.21601260005730485,0.04666144338351714,0.09890850190335888,0.009782891748766748,0.09890850190335888,0.9834322063333392,0.8929138620892181,-0.21601260005730477,0.046661443383517104,1.0360022631225634,0.9865594850328416
Tetrahymena Reservoir,6,0.1844,0.4301,0.185,0.894002,0.737077,-0.0001,0.1755,0.0308,1.006613,0.930694,0,0.0,0.0,6,32,0.2169545773185926,0.047069288619489176,0.1036569448675811,0.01074476221928075,0.1036569448675811,0.9846015713798656,0.8940402200743611,-0.21695457731859294,0.04706928861948932,1.0369875224310838,0.9877085023020507
Tetrahymena Reservoir,6,0.1818,0.427,0.1824,0.897228,0.741279,-0.0177,0.1481,0.0219,1.014726,0.945523,0,0.0,0.0,6,33,0.21854854661238102,0.047763467226384075,0.10529958611976997,0.011088002836994853,0.10529958611976997,0.9864081454788687,0.8959623707675626,-0.21854854661238113,0.047763467226384124,1.0366622791379183,0.9868452911146578
Tetrahymena Reservoir,6,0.1835,0.429,0.184,0.897276,0.740203,-0.0374,0.1203,0.0145,1.02454,0.963901,0,0.0,0.0,6,34,0.22416755189842413,0.05025109132413268,0.1101587638131181,0.012134953244834336,0.1101587638131181,0.9869522423780599,0.8955530920989485,-0.22416755189842413,0.05025109132413268,1.0390378494029997,0.9913732969047322
Tetrahymena Reservoir,6,0.1895,0.436,0.1901,0.89486,0.735241,-0.0664,0.0879,0.0077,1.038752,0.990827,0,0.0,0.0,6,35,0.2299079153624542,0.0528576495463094,0.11232849474649688,0.012617690732013777,0.11232849474649688,0.9877166412969085,0.8957450744415034,-0.22990791536245403,0.052857649546309324,1.0405069897351005,0.9941787696328266
Tetrahymena Reservoir,6,0.1947,0.442,0.1954,0.894019,0.732799,-0.0931,0.0586,0.0034,1.05039,1.013674,0,0.0,0.0,6,36,0.23210832302013112,0.05387427361521753,0.10605838441134692,0.011248380903945036,0.10605838441134692,0.9906561877295682,0.8997814669811334,-0.23210832302013124,0.053874273615217586,1.036894602147752,0.9877944128616971
Tetrahymena Reservoir,6,0.2007,0.4488,0.2014,0.893025,0.729864,-0.1229,0.029,0.0008,1.062867,1.03911,0,0.0,0.0,6,37,0.23357869763360453,0.05455900798821085,0.09753180337205272,0.009512452669004755,0.09753180337205272,0.9940910426141054,0.9044134173646187,-0.23357869763360486,0.054559007988211006,1.0320404492987505,0.9797086689977037
Tetrahymena Reservoir,6,0.2137,0.4632,0.2146,0.886216,0.718683,-0.1616,-0.0039,0.0,1.080982,1.074831,0,0.0,0.0,6,38,0.23779741943246607,0.056547612688740194,0.09350461999811194,0.008743113960991315,0.09350461999811194,0.9950628965924811,0.9060648372747567,-0.23779741943246577,0.05654761268874005,1.0310211430184943,0.977774384253092
Tetrahymena Reservoir,6,0.2225,0.4727,0.2235,0.881641,0.711458,-0.1892,-0.0283,0.0008,1.093764,1.1004,0,0.0,0.0,6,39,0.24039162613966775,0.05778813391807379,0.08773757907739306,0.007697882782361801,0.08773757907739306,0.996027181669726,0.9080452629302733,-0.24039162613966758,0.05778813391807371,1.0292031777381998,0.9743292701767063
Tetrahymena Reservoir,6,0.2307,0.4814,0.2318,0.878978,0.706631,-0.2207,-0.0537,0.0029,1.105921,1.12685,0,0.0,0.0,6,40,0.23800832013136114,0.05664796045175249,0.0755965705448535,0.005714841478143011,0.0755965705448535,0.9992756402864709,0.9132873435111832,-0.238008320131361,0.056647960451752424,1.0226928307631937,0.9636246753413275
Tetrahymena Reservoir,6,0.2379,0.489,0.2391,0.876743,0.702814,-0.2522,-0.0772,0.006,1.117458,1.152967,0,0.0,0.0,6,41,0.23382375565622482,0.05467354870918193,0.0630260430180013,0.003972282098506951,0.0630260430180013,1.002299762261314,0.9185249221947043,-0.2338237556562249,0.054673548709181966,1.0159086502456056,0.9529363639735459
Tetrahymena Reservoir,6,0.2487,0.5001,0.2501,0.869821,0.693926,-0.2836,-0.0972,0.0094,1.131382,1.181878,0,0.0,0.0,6,42,0.2308386405333928,0.05328647796330494,0.05618862071841234,0.0031571610982375964,0.05618862071841234,1.0019054430840142,0.9206762773913817,-0.2308386405333931,0.05328647796330507,1.013619362627315,0.9486464360762519
Tetrahymena Reservoir,6,0.2578,0.5094,0.2595,0.863193,0.686593,-0.3159,-0.112,0.0125,1.145551,1.211667,0,0.0,0.0,6,43,0.22555912626846814,0.05087691944299475,0.04963370730386328,0.002463504900725571,0.04963370730386328,1.0007500609361015,0.9228578902730586,-0.22555912626846814,0.05087691944299475,1.01139642575795,0.9444901050796528
Tetrahymena Reservoir,6,0.2616,0.5133,0.2634,0.861833,0.68603,-0.3405,-0.1249,0.0156,1.152993,1.23079,0,0.0,0.0,6,44,0.21557819747737775,0.04647395922759528,0.039205877776302835,0.0015371008522103964,0.039205877776302835,1.002201801139656,0.9276982789463645,-0.2155781974773779,0.04647395922759534,1.0054569957800927,0.9359608973169659
Tetrahymena Reservoir,6,0.2639,0.5156,0.2659,0.861461,0.686883,-0.3599,-0.1352,0.0183,1.157662,1.244875,0,0.0,0.0,6,45,0.20340862472397525,0.041375068612099,0.030230182733352,0.0009138639480918533,0.030230182733352,1.0036387340681316,0.9323240425453482,-0.20340862472397542,0.04137506861209907,0.9999234844604701,0.9287439210093372
Tetrahymena Reservoir,6,0.2677,0.5194,0.2697,0.857666,0.684545,-0.3755,-0.1422,0.0202,1.164283,1.259157,0,0.0,0.0,6,46,0.19276525256450958,0.03715844259625917,0.027973834390163085,0.0007825354104882709,0.027973834390163085,1.0018189792188215,0.9339948267345575,-0.1927652525645096,0.037158442596259174,0.9991902321003843,0.9273823088666192
Tetrahymena Reservoir,6,0.2694,0.5211,0.2716,0.854856,0.684039,-0.3792,-0.1472,0.0217,1.165824,1.262492,0,0.0,0.0,6,47,0.18094575021337225,0.032741364520280106,0.027321240582157777,0.0007464501869481451,0.027321240582157777,0.9997631573293628,0.9355991499853445,-0.18094575021337195,0.032741364520279995,0.9988366138216234,0.9267260148084534
Tetrahymena Reservoir,6,0.2699,0.5217,0.2721,0.85545,0.686463,-0.3932,-0.1549,0.024,1.167963,1.271347,0,0.0,0.0,6,48,0.16585899855963257,0.0275092074032042,0.024427589099124947,0.000596707109195688,0.024427589099124947,1.0008362544392675,0.939623934692986,-0.16585899855963257,0.0275092074032042,0.9952352640833185,0.9231182880762826
Tetrahymena Reservoir,6,0.2696,0.5214,0.2719,0.856528,0.689411,-0.4026,-0.1624,0.0264,1.168252,1.275873,0,0.0,0.0,6,49,0.1505079717390749,0.02265264955701017,0.023865951172475374,0.0005695836253669787,0.023865951172475374,1.0019102711612113,0.9433059549427597,-0.15050797173907482,0.022652649557010143,0.9924193506065915,0.9207146014161729
Tetrahymena Reservoir,6,0.2703,0.5221,0.2726,0.855018,0.689678,-0.4047,-0.1666,0.0278,1.169115,1.277759,0,0.0,0.0,6,50,0.1380005807334265,0.019044160282762963,0.029378234705181153,0.0008630806743927103,0.029378234705181153,1.0005195222239467,0.9443812259508736,-0.13800058073342658,0.019044160282762988,0.9932039225972433,0.9221709463094845
Tetrahymena Reservoir,6,0.2696,0.5214,0.2719,0.85471,0.691286,-0.4032,-0.1723,0.0297,1.168508,1.276432,0,0.0,0.0,6,51,0.1257620765292248,0.015816099892942595,0.03666409760209972,0.0013442560529762942,0.03666409760209972,0.9994219659125735,0.9451878585279052,-0.1257620765292249,0.015816099892942616,0.9941503262326423,0.9239292191616687
Tetrahymena Reservoir,6,0.2645,0.5165,0.2667,0.859343,0.698372,-0.4017,-0.1802,0.0325,1.164632,1.271181,0,0.0,0.0,6,52,0.1119801104899349,0.012539545145338029,0.0420947857856138,0.0017719709903367136,0.0420947857856138,1.0011490962077354,0.9478758064762912,-0.11198011048993492,0.012539545145338032,0.9925278855578759,0.9232407079712975
Tetrahymena Reservoir,6,0.2581,0.5101,0.2602,0.864788,0.706509,-0.3979,-0.189,0.0357,1.160189,1.264031,0,0.0,0.0,6,53,0.09928753310186661,0.009858014229454258,0.04932133497577575,0.0024325940837926804,0.04932133497577575,1.002804232381117,0.9500153380103576,-0.09928753310186665,0.009858014229454266,0.9914506129718202,0.9230867011621394
Tetrahymena Reservoir,6,0.2513,0.5033,0.2533,0.869097,0.713664,-0.3905,-0.1989,0.0396,1.15711,1.25733,0,0.0,0.0,6,54,0.08939680979142797,0.007991789600884753,0.06095443207183381,0.0037154427891998025,0.06095443207183381,1.0025361710136753,0.9496359073931653,-0.0893968097914282,0.007991789600884792,0.9927085232304558,0.9254305331817935
Tetrahymena Reservoir,6,0.24,0.4918,0.2419,0.876137,0.724965,-0.3714,-0.2037,0.0415,1.149142,1.240074,0,0.0,0.0,6,55,0.08065880594864976,0.006505842977061937,0.07367444404910702,0.005427923705945,0.07367444404910702,1.0022774708868232,0.9487431880943756,-0.08065880594864995,0.006505842977061968,0.9940930613553549,0.9280137433392007
Tetrahymena Reservoir,6,0.2318,0.4833,0.2336,0.883005,0.734467,-0.3679,-0.215,0.0462,1.145201,1.233448,0,0.0,0.0,6,56,0.07139135717148584,0.005096725878786663,0.08480066898874279,0.007191153460938324,0.08480066898874279,1.0038454729868649,0.9492471364855258,-0.07139135717148576,0.005096725878786651,0.9937551876388929,0.928786918070931
Tetrahymena Reservoir,6,0.225,0.4761,0.2267,0.888779,0.742498,-0.3658,-0.2263,0.0512,1.142375,1.228372,0,0.0,0.01,6,57,0.06308297588986614,0.003979461847121432,0.09698701871173057,0.009406481798589576,0.09698701871173057,1.0048195458778597,0.9490383516284673,-0.06308297588986628,0.00397946184712145,0.9940329468203044,0.9300666040936441
Tetrahymena Reservoir,6,0.2196,0.4703,0.2211,0.892841,0.74803,-0.3605,-0.2378,0.0565,1.140128,1.223544,0,0.0,0.0,6,58,0.057317845401842156,0.003285335401509478,0.11244396481804415,0.012643645224001552,0.11244396481804415,1.0042447717210825,0.9463449082862142,-0.05731784540184218,0.0032853354015094805,0.9959524715333034,0.9336620776094222
Tetrahymena Reservoir,6,0.2169,0.4674,0.2184,0.89537,0.750845,-0.3508,-0.247,0.061,1.136057,1.214822,0,0.0,0.0,6,59,0.05216394445434671,0.0027210771010361687,0.12823509418602078,0.01644423938089762,0.12823509418602078,1.0034415482319843,0.9430386489105314,-0.05216394445434672,0.0027210771010361696,0.998069194532974,0.9376349662654521
