2021-04-17_14-34-13.jpg; date_time: 2021-04-17 14:34:13; grid_n: 1; count: 12; total_area: 3081; mean_area: 256.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-35-13.jpg; date_time: 2021-04-17 14:35:13; grid_n: 1; count: 15; total_area: 2682; mean_area: 178.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-36-13.jpg; date_time: 2021-04-17 14:36:13; grid_n: 1; count: 14; total_area: 2885; mean_area: 206.07; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-37-13.jpg; date_time: 2021-04-17 14:37:13; grid_n: 1; count: 15; total_area: 2410; mean_area: 160.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-38-13.jpg; date_time: 2021-04-17 14:38:13; grid_n: 1; count: 19; total_area: 4558; mean_area: 239.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-39-13.jpg; date_time: 2021-04-17 14:39:13; grid_n: 1; count: 24; total_area: 4112; mean_area: 171.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-40-13.jpg; date_time: 2021-04-17 14:40:13; grid_n: 1; count: 20; total_area: 3341; mean_area: 167.05; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-41-13.jpg; date_time: 2021-04-17 14:41:13; grid_n: 1; count: 20; total_area: 3873; mean_area: 193.65; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-42-13.jpg; date_time: 2021-04-17 14:42:13; grid_n: 1; count: 19; total_area: 3721; mean_area: 195.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-43-13.jpg; date_time: 2021-04-17 14:43:13; grid_n: 1; count: 19; total_area: 3323; mean_area: 174.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-17_14-44-13.jpg; date_time: 2021-04-17 14:44:13; grid_n: 1; count: 15; total_area: 2169; mean_area: 144.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
