2021-05-09_13-58-52.jpg; date_time: 2021-05-09 13:58:52; grid_n: 1; count: 5; total_area: 2161; mean_area: 432.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_13-59-52.jpg; date_time: 2021-05-09 13:59:52; grid_n: 1; count: 2; total_area: 1091; mean_area: 545.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-00-52.jpg; date_time: 2021-05-09 14:00:52; grid_n: 1; count: 3; total_area: 1421; mean_area: 473.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-01-52.jpg; date_time: 2021-05-09 14:01:52; grid_n: 1; count: 10; total_area: 3296; mean_area: 329.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-02-52.jpg; date_time: 2021-05-09 14:02:52; grid_n: 1; count: 6; total_area: 1287; mean_area: 214.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-03-52.jpg; date_time: 2021-05-09 14:03:52; grid_n: 1; count: 10; total_area: 3672; mean_area: 367.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-04-52.jpg; date_time: 2021-05-09 14:04:52; grid_n: 1; count: 7; total_area: 2868; mean_area: 409.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-05-52.jpg; date_time: 2021-05-09 14:05:52; grid_n: 1; count: 9; total_area: 2638; mean_area: 293.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-06-52.jpg; date_time: 2021-05-09 14:06:52; grid_n: 1; count: 8; total_area: 2867; mean_area: 358.38; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-07-52.jpg; date_time: 2021-05-09 14:07:52; grid_n: 1; count: 9; total_area: 2965; mean_area: 329.44; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-08-52.jpg; date_time: 2021-05-09 14:08:52; grid_n: 1; count: 4; total_area: 1118; mean_area: 279.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-09-52.jpg; date_time: 2021-05-09 14:09:52; grid_n: 1; count: 9; total_area: 3447; mean_area: 383; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-10-52.jpg; date_time: 2021-05-09 14:10:52; grid_n: 1; count: 7; total_area: 2932; mean_area: 418.86; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-11-52.jpg; date_time: 2021-05-09 14:11:52; grid_n: 1; count: 14; total_area: 4407; mean_area: 314.79; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-12-52.jpg; date_time: 2021-05-09 14:12:52; grid_n: 1; count: 8; total_area: 2754; mean_area: 344.25; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-13-52.jpg; date_time: 2021-05-09 14:13:52; grid_n: 1; count: 12; total_area: 4174; mean_area: 347.83; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-14-52.jpg; date_time: 2021-05-09 14:14:52; grid_n: 1; count: 14; total_area: 5306; mean_area: 379; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-15-52.jpg; date_time: 2021-05-09 14:15:52; grid_n: 1; count: 12; total_area: 4254; mean_area: 354.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-16-52.jpg; date_time: 2021-05-09 14:16:52; grid_n: 1; count: 18; total_area: 5419; mean_area: 301.06; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-17-52.jpg; date_time: 2021-05-09 14:17:52; grid_n: 1; count: 22; total_area: 8847; mean_area: 402.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-18-52.jpg; date_time: 2021-05-09 14:18:52; grid_n: 1; count: 15; total_area: 4862; mean_area: 324.13; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-19-52.jpg; date_time: 2021-05-09 14:19:52; grid_n: 1; count: 20; total_area: 6799; mean_area: 339.95; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-20-52.jpg; date_time: 2021-05-09 14:20:52; grid_n: 1; count: 19; total_area: 6377; mean_area: 335.63; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-21-52.jpg; date_time: 2021-05-09 14:21:52; grid_n: 1; count: 15; total_area: 3992; mean_area: 266.13; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-22-52.jpg; date_time: 2021-05-09 14:22:52; grid_n: 1; count: 14; total_area: 5101; mean_area: 364.36; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-23-52.jpg; date_time: 2021-05-09 14:23:52; grid_n: 1; count: 23; total_area: 8281; mean_area: 360.04; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-24-52.jpg; date_time: 2021-05-09 14:24:52; grid_n: 1; count: 19; total_area: 5941; mean_area: 312.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-25-52.jpg; date_time: 2021-05-09 14:25:52; grid_n: 1; count: 14; total_area: 4350; mean_area: 310.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-26-52.jpg; date_time: 2021-05-09 14:26:52; grid_n: 1; count: 18; total_area: 6927; mean_area: 384.83; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-27-52.jpg; date_time: 2021-05-09 14:27:52; grid_n: 1; count: 15; total_area: 5424; mean_area: 361.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-28-52.jpg; date_time: 2021-05-09 14:28:52; grid_n: 1; count: 10; total_area: 2619; mean_area: 261.9; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-29-52.jpg; date_time: 2021-05-09 14:29:52; grid_n: 1; count: 17; total_area: 4824; mean_area: 283.76; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-30-52.jpg; date_time: 2021-05-09 14:30:52; grid_n: 1; count: 12; total_area: 4388; mean_area: 365.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-31-52.jpg; date_time: 2021-05-09 14:31:52; grid_n: 1; count: 11; total_area: 2688; mean_area: 244.36; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-32-52.jpg; date_time: 2021-05-09 14:32:52; grid_n: 1; count: 20; total_area: 5755; mean_area: 287.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-33-52.jpg; date_time: 2021-05-09 14:33:52; grid_n: 1; count: 11; total_area: 3036; mean_area: 276; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-34-52.jpg; date_time: 2021-05-09 14:34:52; grid_n: 1; count: 16; total_area: 4109; mean_area: 256.81; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-35-52.jpg; date_time: 2021-05-09 14:35:52; grid_n: 1; count: 17; total_area: 4450; mean_area: 261.76; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-36-52.jpg; date_time: 2021-05-09 14:36:52; grid_n: 1; count: 13; total_area: 3100; mean_area: 238.46; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-37-52.jpg; date_time: 2021-05-09 14:37:52; grid_n: 1; count: 14; total_area: 3812; mean_area: 272.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-38-52.jpg; date_time: 2021-05-09 14:38:52; grid_n: 1; count: 18; total_area: 4787; mean_area: 265.94; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-39-52.jpg; date_time: 2021-05-09 14:39:52; grid_n: 1; count: 15; total_area: 3458; mean_area: 230.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-40-52.jpg; date_time: 2021-05-09 14:40:52; grid_n: 1; count: 16; total_area: 4154; mean_area: 259.62; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-41-52.jpg; date_time: 2021-05-09 14:41:52; grid_n: 1; count: 15; total_area: 3510; mean_area: 234; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-42-52.jpg; date_time: 2021-05-09 14:42:52; grid_n: 1; count: 20; total_area: 6656; mean_area: 332.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-43-52.jpg; date_time: 2021-05-09 14:43:52; grid_n: 1; count: 17; total_area: 4603; mean_area: 270.76; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-44-52.jpg; date_time: 2021-05-09 14:44:52; grid_n: 1; count: 20; total_area: 4896; mean_area: 244.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-45-52.jpg; date_time: 2021-05-09 14:45:52; grid_n: 1; count: 20; total_area: 4834; mean_area: 241.7; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-46-52.jpg; date_time: 2021-05-09 14:46:52; grid_n: 1; count: 14; total_area: 3518; mean_area: 251.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-47-52.jpg; date_time: 2021-05-09 14:47:52; grid_n: 1; count: 15; total_area: 3275; mean_area: 218.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-48-52.jpg; date_time: 2021-05-09 14:48:52; grid_n: 1; count: 11; total_area: 3182; mean_area: 289.27; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-49-52.jpg; date_time: 2021-05-09 14:49:52; grid_n: 1; count: 14; total_area: 4118; mean_area: 294.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-50-52.jpg; date_time: 2021-05-09 14:50:52; grid_n: 1; count: 19; total_area: 6549; mean_area: 344.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-51-52.jpg; date_time: 2021-05-09 14:51:52; grid_n: 1; count: 19; total_area: 4951; mean_area: 260.58; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-52-52.jpg; date_time: 2021-05-09 14:52:52; grid_n: 1; count: 12; total_area: 4388; mean_area: 365.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-53-52.jpg; date_time: 2021-05-09 14:53:52; grid_n: 1; count: 18; total_area: 6395; mean_area: 355.28; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-54-52.jpg; date_time: 2021-05-09 14:54:52; grid_n: 1; count: 19; total_area: 4995; mean_area: 262.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-09_14-55-52.jpg; date_time: 2021-05-09 14:55:52; grid_n: 1; count: 24; total_area: 7946; mean_area: 331.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
