2021-05-08_14-50-32.jpg; date_time: 2021-05-08 14:50:32; grid_n: 1; count: 23; total_area: 4847; mean_area: 210.74; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-28-32.jpg; date_time: 2021-05-08 15:28:32; grid_n: 1; count: 60; total_area: 14204; mean_area: 236.73; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-29-32.jpg; date_time: 2021-05-08 15:29:32; grid_n: 1; count: 65; total_area: 15970; mean_area: 245.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-30-32.jpg; date_time: 2021-05-08 15:30:32; grid_n: 1; count: 58; total_area: 14387; mean_area: 248.05; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-31-32.jpg; date_time: 2021-05-08 15:31:32; grid_n: 1; count: 80; total_area: 18338; mean_area: 229.22; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-32-32.jpg; date_time: 2021-05-08 15:32:32; grid_n: 1; count: 71; total_area: 15598; mean_area: 219.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-33-32.jpg; date_time: 2021-05-08 15:33:32; grid_n: 1; count: 78; total_area: 18090; mean_area: 231.92; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-34-32.jpg; date_time: 2021-05-08 15:34:32; grid_n: 1; count: 75; total_area: 17357; mean_area: 231.43; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-35-32.jpg; date_time: 2021-05-08 15:35:32; grid_n: 1; count: 72; total_area: 17589; mean_area: 244.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-36-32.jpg; date_time: 2021-05-08 15:36:32; grid_n: 1; count: 62; total_area: 15195; mean_area: 245.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-37-32.jpg; date_time: 2021-05-08 15:37:32; grid_n: 1; count: 61; total_area: 14816; mean_area: 242.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-38-32.jpg; date_time: 2021-05-08 15:38:32; grid_n: 1; count: 59; total_area: 14625; mean_area: 247.88; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-39-32.jpg; date_time: 2021-05-08 15:39:32; grid_n: 1; count: 49; total_area: 11234; mean_area: 229.27; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-40-32.jpg; date_time: 2021-05-08 15:40:32; grid_n: 1; count: 51; total_area: 12025; mean_area: 235.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-41-32.jpg; date_time: 2021-05-08 15:41:32; grid_n: 1; count: 44; total_area: 9522; mean_area: 216.41; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-42-32.jpg; date_time: 2021-05-08 15:42:32; grid_n: 1; count: 53; total_area: 11965; mean_area: 225.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-43-32.jpg; date_time: 2021-05-08 15:43:32; grid_n: 1; count: 68; total_area: 15970; mean_area: 234.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-44-32.jpg; date_time: 2021-05-08 15:44:32; grid_n: 1; count: 43; total_area: 9548; mean_area: 222.05; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-45-32.jpg; date_time: 2021-05-08 15:45:32; grid_n: 1; count: 55; total_area: 12948; mean_area: 235.42; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-46-32.jpg; date_time: 2021-05-08 15:46:32; grid_n: 1; count: 47; total_area: 9305; mean_area: 197.98; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-47-32.jpg; date_time: 2021-05-08 15:47:32; grid_n: 1; count: 53; total_area: 11421; mean_area: 215.49; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-48-32.jpg; date_time: 2021-05-08 15:48:32; grid_n: 1; count: 61; total_area: 12876; mean_area: 211.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-49-32.jpg; date_time: 2021-05-08 15:49:32; grid_n: 1; count: 62; total_area: 13411; mean_area: 216.31; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-50-32.jpg; date_time: 2021-05-08 15:50:32; grid_n: 1; count: 63; total_area: 13079; mean_area: 207.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-51-32.jpg; date_time: 2021-05-08 15:51:32; grid_n: 1; count: 62; total_area: 13296; mean_area: 214.45; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-52-32.jpg; date_time: 2021-05-08 15:52:32; grid_n: 1; count: 61; total_area: 13421; mean_area: 220.02; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-53-32.jpg; date_time: 2021-05-08 15:53:32; grid_n: 1; count: 69; total_area: 14820; mean_area: 214.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-54-32.jpg; date_time: 2021-05-08 15:54:32; grid_n: 1; count: 63; total_area: 13233; mean_area: 210.05; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-55-32.jpg; date_time: 2021-05-08 15:55:32; grid_n: 1; count: 66; total_area: 13819; mean_area: 209.38; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-56-32.jpg; date_time: 2021-05-08 15:56:32; grid_n: 1; count: 75; total_area: 15916; mean_area: 212.21; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-57-32.jpg; date_time: 2021-05-08 15:57:32; grid_n: 1; count: 66; total_area: 13992; mean_area: 212; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-58-32.jpg; date_time: 2021-05-08 15:58:32; grid_n: 1; count: 74; total_area: 15416; mean_area: 208.32; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_15-59-32.jpg; date_time: 2021-05-08 15:59:32; grid_n: 1; count: 61; total_area: 13144; mean_area: 215.48; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-00-32.jpg; date_time: 2021-05-08 16:00:32; grid_n: 1; count: 75; total_area: 15627; mean_area: 208.36; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-01-32.jpg; date_time: 2021-05-08 16:01:32; grid_n: 1; count: 60; total_area: 12252; mean_area: 204.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-02-32.jpg; date_time: 2021-05-08 16:02:32; grid_n: 1; count: 61; total_area: 12362; mean_area: 202.66; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-03-32.jpg; date_time: 2021-05-08 16:03:32; grid_n: 1; count: 58; total_area: 13299; mean_area: 229.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-04-32.jpg; date_time: 2021-05-08 16:04:32; grid_n: 1; count: 53; total_area: 11845; mean_area: 223.49; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-05-32.jpg; date_time: 2021-05-08 16:05:32; grid_n: 1; count: 50; total_area: 10776; mean_area: 215.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-06-32.jpg; date_time: 2021-05-08 16:06:32; grid_n: 1; count: 62; total_area: 14067; mean_area: 226.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-07-32.jpg; date_time: 2021-05-08 16:07:32; grid_n: 1; count: 50; total_area: 10403; mean_area: 208.06; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-08-32.jpg; date_time: 2021-05-08 16:08:32; grid_n: 1; count: 58; total_area: 13305; mean_area: 229.4; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-09-32.jpg; date_time: 2021-05-08 16:09:32; grid_n: 1; count: 63; total_area: 13099; mean_area: 207.92; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-10-32.jpg; date_time: 2021-05-08 16:10:32; grid_n: 1; count: 50; total_area: 10639; mean_area: 212.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-11-32.jpg; date_time: 2021-05-08 16:11:32; grid_n: 1; count: 43; total_area: 9992; mean_area: 232.37; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-12-32.jpg; date_time: 2021-05-08 16:12:32; grid_n: 1; count: 47; total_area: 11470; mean_area: 244.04; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-13-32.jpg; date_time: 2021-05-08 16:13:32; grid_n: 1; count: 46; total_area: 9726; mean_area: 211.43; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-14-32.jpg; date_time: 2021-05-08 16:14:32; grid_n: 1; count: 50; total_area: 10886; mean_area: 217.72; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-15-32.jpg; date_time: 2021-05-08 16:15:32; grid_n: 1; count: 50; total_area: 11419; mean_area: 228.38; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-16-32.jpg; date_time: 2021-05-08 16:16:32; grid_n: 1; count: 54; total_area: 12053; mean_area: 223.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-17-32.jpg; date_time: 2021-05-08 16:17:32; grid_n: 1; count: 43; total_area: 8751; mean_area: 203.51; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-18-32.jpg; date_time: 2021-05-08 16:18:32; grid_n: 1; count: 52; total_area: 10617; mean_area: 204.17; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-19-32.jpg; date_time: 2021-05-08 16:19:32; grid_n: 1; count: 62; total_area: 13612; mean_area: 219.55; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-20-32.jpg; date_time: 2021-05-08 16:20:32; grid_n: 1; count: 56; total_area: 11713; mean_area: 209.16; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-21-32.jpg; date_time: 2021-05-08 16:21:32; grid_n: 1; count: 52; total_area: 10814; mean_area: 207.96; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-22-32.jpg; date_time: 2021-05-08 16:22:32; grid_n: 1; count: 59; total_area: 12454; mean_area: 211.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-23-32.jpg; date_time: 2021-05-08 16:23:32; grid_n: 1; count: 59; total_area: 10836; mean_area: 183.66; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-24-32.jpg; date_time: 2021-05-08 16:24:32; grid_n: 1; count: 63; total_area: 12391; mean_area: 196.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-25-32.jpg; date_time: 2021-05-08 16:25:32; grid_n: 1; count: 58; total_area: 11515; mean_area: 198.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-26-32.jpg; date_time: 2021-05-08 16:26:32; grid_n: 1; count: 38; total_area: 8269; mean_area: 217.61; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-27-32.jpg; date_time: 2021-05-08 16:27:32; grid_n: 1; count: 64; total_area: 13573; mean_area: 212.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-28-32.jpg; date_time: 2021-05-08 16:28:32; grid_n: 1; count: 43; total_area: 8036; mean_area: 186.88; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-29-32.jpg; date_time: 2021-05-08 16:29:32; grid_n: 1; count: 59; total_area: 10797; mean_area: 183; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-30-32.jpg; date_time: 2021-05-08 16:30:32; grid_n: 1; count: 59; total_area: 10876; mean_area: 184.34; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-31-32.jpg; date_time: 2021-05-08 16:31:32; grid_n: 1; count: 58; total_area: 11445; mean_area: 197.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-32-32.jpg; date_time: 2021-05-08 16:32:32; grid_n: 1; count: 60; total_area: 12279; mean_area: 204.65; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-33-32.jpg; date_time: 2021-05-08 16:33:32; grid_n: 1; count: 55; total_area: 11353; mean_area: 206.42; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-34-32.jpg; date_time: 2021-05-08 16:34:32; grid_n: 1; count: 36; total_area: 7498; mean_area: 208.28; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-35-32.jpg; date_time: 2021-05-08 16:35:32; grid_n: 1; count: 38; total_area: 8035; mean_area: 211.45; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-36-32.jpg; date_time: 2021-05-08 16:36:32; grid_n: 1; count: 46; total_area: 9132; mean_area: 198.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-37-32.jpg; date_time: 2021-05-08 16:37:32; grid_n: 1; count: 51; total_area: 9562; mean_area: 187.49; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-38-32.jpg; date_time: 2021-05-08 16:38:32; grid_n: 1; count: 37; total_area: 7255; mean_area: 196.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-39-32.jpg; date_time: 2021-05-08 16:39:32; grid_n: 1; count: 39; total_area: 7960; mean_area: 204.1; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-40-32.jpg; date_time: 2021-05-08 16:40:32; grid_n: 1; count: 50; total_area: 10077; mean_area: 201.54; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-41-32.jpg; date_time: 2021-05-08 16:41:32; grid_n: 1; count: 38; total_area: 7327; mean_area: 192.82; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-42-32.jpg; date_time: 2021-05-08 16:42:32; grid_n: 1; count: 38; total_area: 7721; mean_area: 203.18; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-43-32.jpg; date_time: 2021-05-08 16:43:32; grid_n: 1; count: 28; total_area: 6027; mean_area: 215.25; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-44-32.jpg; date_time: 2021-05-08 16:44:32; grid_n: 1; count: 25; total_area: 5970; mean_area: 238.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-45-32.jpg; date_time: 2021-05-08 16:45:32; grid_n: 1; count: 31; total_area: 6770; mean_area: 218.39; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-46-32.jpg; date_time: 2021-05-08 16:46:32; grid_n: 1; count: 26; total_area: 5132; mean_area: 197.38; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-47-32.jpg; date_time: 2021-05-08 16:47:32; grid_n: 1; count: 46; total_area: 10570; mean_area: 229.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-48-32.jpg; date_time: 2021-05-08 16:48:32; grid_n: 1; count: 38; total_area: 7493; mean_area: 197.18; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-49-32.jpg; date_time: 2021-05-08 16:49:32; grid_n: 1; count: 32; total_area: 7719; mean_area: 241.22; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-50-32.jpg; date_time: 2021-05-08 16:50:32; grid_n: 1; count: 32; total_area: 5791; mean_area: 180.97; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-51-32.jpg; date_time: 2021-05-08 16:51:32; grid_n: 1; count: 41; total_area: 8734; mean_area: 213.02; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-52-32.jpg; date_time: 2021-05-08 16:52:32; grid_n: 1; count: 43; total_area: 9457; mean_area: 219.93; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-53-32.jpg; date_time: 2021-05-08 16:53:32; grid_n: 1; count: 25; total_area: 4730; mean_area: 189.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-08_16-54-32.jpg; date_time: 2021-05-08 16:54:32; grid_n: 1; count: 36; total_area: 7585; mean_area: 210.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
