"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/03/13 18:59'59","44268.7916550926","  17.8000","","","","","","","",
"2021/03/13 19:00'59","44268.7923495370","  18.0000","","","","","","","",
"2021/03/13 19:01'59","44268.7930439815","  18.1000","","","","","","","",
"2021/03/13 19:02'59","44268.7937384259","  18.2000","","","","","","","",
"2021/03/13 19:03'59","44268.7944328704","  18.2000","","","","","","","",
"2021/03/13 19:04'59","44268.7951273148","  18.1000","","","","","","","",
"2021/03/13 19:05'59","44268.7958217593","  18.1000","","","","","","","",
"2021/03/13 19:06'59","44268.7965162037","  18.0000","","","","","","","",
"2021/03/13 19:07'59","44268.7972106481","  18.0000","","","","","","","",
"2021/03/13 19:08'59","44268.7979050926","  18.0000","","","","","","","",
"2021/03/13 19:09'59","44268.7985995370","  18.0000","","","","","","","",
"2021/03/13 19:10'59","44268.7992939815","  17.8000","","","","","","","",
"2021/03/13 19:11'59","44268.7999884259","  17.7000","","","","","","","",
"2021/03/13 19:12'59","44268.8006828704","  17.5000","","","","","","","",
"2021/03/13 19:13'59","44268.8013773148","  17.3000","","","","","","","",
"2021/03/13 19:14'59","44268.8020717593","  17.1000","","","","","","","",
"2021/03/13 19:15'59","44268.8027662037","  16.8000","","","","","","","",
"2021/03/13 19:16'59","44268.8034606481","  16.6000","","","","","","","",
"2021/03/13 19:17'59","44268.8041550926","  16.3000","","","","","","","",
"2021/03/13 19:18'59","44268.8048495370","  15.9000","","","","","","","",
"2021/03/13 19:19'59","44268.8055439815","  15.7000","","","","","","","",
"2021/03/13 19:20'59","44268.8062384259","  15.6000","","","","","","","",
"2021/03/13 19:21'59","44268.8069328704","  15.5000","","","","","","","",
"2021/03/13 19:22'59","44268.8076273148","  15.5000","","","","","","","",
"2021/03/13 19:23'59","44268.8083217593","  15.4000","","","","","","","",
"2021/03/13 19:24'59","44268.8090162037","  15.5000","","","","","","","",
"2021/03/13 19:25'59","44268.8097106481","  15.7000","","","","","","","",
"2021/03/13 19:26'59","44268.8104050926","  15.9000","","","","","","","",
"2021/03/13 19:27'59","44268.8110995370","  16.2000","","","","","","","",
"2021/03/13 19:28'59","44268.8117939815","  16.5000","","","","","","","",
"2021/03/13 19:29'59","44268.8124884259","  16.8000","","","","","","","",
"2021/03/13 19:30'59","44268.8131828704","  17.0000","","","","","","","",
"2021/03/13 19:31'59","44268.8138773148","  17.3000","","","","","","","",
"2021/03/13 19:32'59","44268.8145717593","  17.6000","","","","","","","",
"2021/03/13 19:33'59","44268.8152662037","  17.8000","","","","","","","",
"2021/03/13 19:34'59","44268.8159606481","  18.0000","","","","","","","",
"2021/03/13 19:35'59","44268.8166550926","  18.2000","","","","","","","",
"2021/03/13 19:36'59","44268.8173495370","  18.3000","","","","","","","",
"2021/03/13 19:37'59","44268.8180439815","  18.5000","","","","","","","",
"2021/03/13 19:38'59","44268.8187384259","  18.5000","","","","","","","",
"2021/03/13 19:39'59","44268.8194328704","  18.6000","","","","","","","",
"2021/03/13 19:40'59","44268.8201273148","  18.7000","","","","","","","",
"2021/03/13 19:41'59","44268.8208217593","  18.7000","","","","","","","",
"2021/03/13 19:42'59","44268.8215162037","  18.7000","","","","","","","",
"2021/03/13 19:43'59","44268.8222106481","  18.6000","","","","","","","",
"2021/03/13 19:44'59","44268.8229050926","  18.6000","","","","","","","",
"2021/03/13 19:45'59","44268.8235995370","  18.5000","","","","","","","",
"2021/03/13 19:46'59","44268.8242939815","  18.4000","","","","","","","",
"2021/03/13 19:47'59","44268.8249884259","  18.2000","","","","","","","",
"2021/03/13 19:48'59","44268.8256828704","  18.1000","","","","","","","",
"2021/03/13 19:49'59","44268.8263773148","  17.9000","","","","","","","",
"2021/03/13 19:50'59","44268.8270717593","  17.6000","","","","","","","",
"2021/03/13 19:51'59","44268.8277662037","  17.4000","","","","","","","",
"2021/03/13 19:52'59","44268.8284606481","  17.0000","","","","","","","",
"2021/03/13 19:53'59","44268.8291550926","  16.8000","","","","","","","",
"2021/03/13 19:54'59","44268.8298495370","  16.5000","","","","","","","",
"2021/03/13 19:55'59","44268.8305439815","  16.1000","","","","","","","",
"2021/03/13 19:56'59","44268.8312384259","  15.7000","","","","","","","",
"2021/03/13 19:57'59","44268.8319328704","  15.5000","","","","","","","",
"2021/03/13 19:58'59","44268.8326273148","  15.3000","","","","","","","",
"2021/03/13 19:59'59","44268.8333217593","  15.2000","","","","","","","",
"2021/03/13 20:00'59","44268.8340162037","  15.2000","","","","","","","",
"2021/03/13 20:01'59","44268.8347106481","  15.3000","","","","","","","",
"2021/03/13 20:02'59","44268.8354050926","  15.5000","","","","","","","",
"2021/03/13 20:03'59","44268.8360995370","  15.7000","","","","","","","",
"2021/03/13 20:04'59","44268.8367939815","  16.0000","","","","","","","",
"2021/03/13 20:05'59","44268.8374884259","  16.3000","","","","","","","",
"2021/03/13 20:06'59","44268.8381828704","  16.6000","","","","","","","",
"2021/03/13 20:07'59","44268.8388773148","  17.0000","","","","","","","",
"2021/03/13 20:08'59","44268.8395717593","  17.4000","","","","","","","",
"2021/03/13 20:09'59","44268.8402662037","  17.7000","","","","","","","",
"2021/03/13 20:10'59","44268.8409606481","  18.0000","","","","","","","",
"2021/03/13 20:11'59","44268.8416550926","  18.3000","","","","","","","",
"2021/03/13 20:12'59","44268.8423495370","  18.5000","","","","","","","",
"2021/03/13 20:13'59","44268.8430439815","  18.7000","","","","","","","",
"2021/03/13 20:14'59","44268.8437384259","  18.9000","","","","","","","",
"2021/03/13 20:15'59","44268.8444328704","  19.0000","","","","","","","",
"2021/03/13 20:16'59","44268.8451273148","  19.1000","","","","","","","",
"2021/03/13 20:17'59","44268.8458217593","  19.2000","","","","","","","",
"2021/03/13 20:18'59","44268.8465162037","  19.2000","","","","","","","",
"2021/03/13 20:19'59","44268.8472106481","  19.3000","","","","","","","",
"2021/03/13 20:20'59","44268.8479050926","  19.4000","","","","","","","",
"2021/03/13 20:21'59","44268.8485995370","  19.4000","","","","","","","",
"2021/03/13 20:22'59","44268.8492939815","  19.5000","","","","","","","",
"2021/03/13 20:23'59","44268.8499884259","  19.5000","","","","","","","",
"2021/03/13 20:24'59","44268.8506828704","  19.5000","","","","","","","",
"2021/03/13 20:25'59","44268.8513773148","  19.6000","","","","","","","",
"2021/03/13 20:26'59","44268.8520717593","  19.6000","","","","","","","",
"2021/03/13 20:27'59","44268.8527662037","  19.6000","","","","","","","",
"2021/03/13 20:28'59","44268.8534606481","  19.7000","","","","","","","",
"2021/03/13 20:29'59","44268.8541550926","  19.8000","","","","","","","",
"2021/03/13 20:30'59","44268.8548495370","  19.8000","","","","","","","",
"2021/03/13 20:31'59","44268.8555439815","  20.0000","","","","","","","",
"2021/03/13 20:32'59","44268.8562384259","  20.1000","","","","","","","",
"2021/03/13 20:33'59","44268.8569328704","  20.2000","","","","","","","",
"2021/03/13 20:34'59","44268.8576273148","  20.2000","","","","","","","",
"2021/03/13 20:35'59","44268.8583217593","  20.4000","","","","","","","",
"2021/03/13 20:36'59","44268.8590162037","  20.6000","","","","","","","",
"2021/03/13 20:37'59","44268.8597106481","  20.8000","","","","","","","",
"2021/03/13 20:38'59","44268.8604050926","  21.1000","","","","","","","",
"2021/03/13 20:39'59","44268.8610995370","  21.5000","","","","","","","",
"2021/03/13 20:40'59","44268.8617939815","  22.0000","","","","","","","",
"2021/03/13 20:41'59","44268.8624884259","  22.5000","","","","","","","",
"2021/03/13 20:42'59","44268.8631828704","  23.1000","","","","","","","",
"2021/03/13 20:43'59","44268.8638773148","  23.6000","","","","","","","",
"2021/03/13 20:44'59","44268.8645717593","  23.9000","","","","","","","",
"2021/03/13 20:45'59","44268.8652662037","  24.0000","","","","","","","",
"2021/03/13 20:46'59","44268.8659606481","  24.1000","","","","","","","",
"2021/03/13 20:47'59","44268.8666550926","  24.1000","","","","","","","",
"2021/03/13 20:48'59","44268.8673495370","  24.0000","","","","","","","",
"2021/03/13 20:49'59","44268.8680439815","  23.7000","","","","","","","",
"2021/03/13 20:50'59","44268.8687384259","  23.3000","","","","","","","",
"2021/03/13 20:51'59","44268.8694328704","  22.8000","","","","","","","",
"2021/03/13 20:52'59","44268.8701273148","  22.2000","","","","","","","",
"2021/03/13 20:53'59","44268.8708217593","  21.6000","","","","","","","",
"2021/03/13 20:54'59","44268.8715162037","  21.1000","","","","","","","",
"2021/03/13 20:55'59","44268.8722106481","  20.7000","","","","","","","",
"2021/03/13 20:56'59","44268.8729050926","  20.3000","","","","","","","",
"2021/03/13 20:57'59","44268.8735995370","  19.9000","","","","","","","",
"2021/03/13 20:58'59","44268.8742939815","  19.6000","","","","","","","",
"2021/03/13 20:59'59","44268.8749884259","  19.4000","","","","","","","",
"2021/03/13 21:00'59","44268.8756828704","  19.2000","","","","","","","",
"2021/03/13 21:01'59","44268.8763773148","  19.0000","","","","","","","",
"2021/03/13 21:02'59","44268.8770717593","  18.8000","","","","","","","",
"2021/03/13 21:03'59","44268.8777662037","  18.6000","","","","","","","",
"2021/03/13 21:04'59","44268.8784606481","  18.4000","","","","","","","",
"2021/03/13 21:05'59","44268.8791550926","  18.2000","","","","","","","",
"2021/03/13 21:06'59","44268.8798495370","  18.0000","","","","","","","",
"2021/03/13 21:07'59","44268.8805439815","  17.8000","","","","","","","",
"2021/03/13 21:08'59","44268.8812384259","  17.7000","","","","","","","",
"2021/03/13 21:09'59","44268.8819328704","  17.5000","","","","","","","",
"2021/03/13 21:10'59","44268.8826273148","  17.3000","","","","","","","",
"2021/03/13 21:11'59","44268.8833217593","  17.0000","","","","","","","",
"2021/03/13 21:12'59","44268.8840162037","  16.8000","","","","","","","",
"2021/03/13 21:13'59","44268.8847106481","  16.5000","","","","","","","",
"2021/03/13 21:14'59","44268.8854050926","  16.2000","","","","","","","",
"2021/03/13 21:15'59","44268.8860995370","  16.0000","","","","","","","",
"2021/03/13 21:16'59","44268.8867939815","  15.8000","","","","","","","",
"2021/03/13 21:17'59","44268.8874884259","  15.6000","","","","","","","",
"2021/03/13 21:18'59","44268.8881828704","  15.5000","","","","","","","",
"2021/03/13 21:19'59","44268.8888773148","  15.5000","","","","","","","",
"2021/03/13 21:20'59","44268.8895717593","  15.6000","","","","","","","",
"2021/03/13 21:21'59","44268.8902662037","  15.7000","","","","","","","",
"2021/03/13 21:22'59","44268.8909606481","  15.9000","","","","","","","",
"2021/03/13 21:23'59","44268.8916550926","  16.0000","","","","","","","",
"2021/03/13 21:24'59","44268.8923495370","  16.3000","","","","","","","",
"2021/03/13 21:25'59","44268.8930439815","  16.5000","","","","","","","",
"2021/03/13 21:26'59","44268.8937384259","  16.7000","","","","","","","",
"2021/03/13 21:27'59","44268.8944328704","  17.0000","","","","","","","",
"2021/03/13 21:28'59","44268.8951273148","  17.3000","","","","","","","",
"2021/03/13 21:29'59","44268.8958217593","  17.5000","","","","","","","",
"2021/03/13 21:30'59","44268.8965162037","  17.6000","","","","","","","",
"2021/03/13 21:31'59","44268.8972106481","  17.8000","","","","","","","",
"2021/03/13 21:32'59","44268.8979050926","  17.9000","","","","","","","",
"2021/03/13 21:33'59","44268.8985995370","  18.0000","","","","","","","",
"2021/03/13 21:34'59","44268.8992939815","  18.1000","","","","","","","",
"2021/03/13 21:35'59","44268.8999884259","  18.1000","","","","","","","",
"2021/03/13 21:36'59","44268.9006828704","  18.1000","","","","","","","",
"2021/03/13 21:37'59","44268.9013773148","  18.1000","","","","","","","",
"2021/03/13 21:38'59","44268.9020717593","  18.1000","","","","","","","",
"2021/03/13 21:39'59","44268.9027662037","  18.0000","","","","","","","",
"2021/03/13 21:40'59","44268.9034606481","  17.9000","","","","","","","",
"2021/03/13 21:41'59","44268.9041550926","  17.7000","","","","","","","",
"2021/03/13 21:42'59","44268.9048495370","  17.6000","","","","","","","",
"2021/03/13 21:43'59","44268.9055439815","  17.4000","","","","","","","",
"2021/03/13 21:44'59","44268.9062384259","  17.0000","","","","","","","",
"2021/03/13 21:45'59","44268.9069328704","  16.6000","","","","","","","",
"2021/03/13 21:46'59","44268.9076273148","  16.3000","","","","","","","",
"2021/03/13 21:47'59","44268.9083217593","  16.1000","","","","","","","",
"2021/03/13 21:48'59","44268.9090162037","  15.9000","","","","","","","",
"2021/03/13 21:49'59","44268.9097106481","  15.8000","","","","","","","",
"2021/03/13 21:50'59","44268.9104050926","  15.7000","","","","","","","",
"2021/03/13 21:51'59","44268.9110995370","  15.6000","","","","","","","",
"2021/03/13 21:52'59","44268.9117939815","  15.5000","","","","","","","",
"2021/03/13 21:53'59","44268.9124884259","  15.4000","","","","","","","",
"2021/03/13 21:54'59","44268.9131828704","  15.5000","","","","","","","",
"2021/03/13 21:55'59","44268.9138773148","  15.6000","","","","","","","",
"2021/03/13 21:56'59","44268.9145717593","  15.7000","","","","","","","",
"2021/03/13 21:57'59","44268.9152662037","  15.9000","","","","","","","",
"2021/03/13 21:58'59","44268.9159606481","  16.2000","","","","","","","",
"2021/03/13 21:59'59","44268.9166550926","  16.4000","","","","","","","",
"2021/03/13 22:00'59","44268.9173495370","  16.7000","","","","","","","",
"2021/03/13 22:01'59","44268.9180439815","  17.0000","","","","","","","",
"2021/03/13 22:02'59","44268.9187384259","  17.2000","","","","","","","",
"2021/03/13 22:03'59","44268.9194328704","  17.5000","","","","","","","",
"2021/03/13 22:04'59","44268.9201273148","  17.7000","","","","","","","",
"2021/03/13 22:05'59","44268.9208217593","  17.8000","","","","","","","",
"2021/03/13 22:06'59","44268.9215162037","  18.0000","","","","","","","",
"2021/03/13 22:07'59","44268.9222106481","  18.0000","","","","","","","",
"2021/03/13 22:08'59","44268.9229050926","  18.1000","","","","","","","",
"2021/03/13 22:09'59","44268.9235995370","  18.2000","","","","","","","",
"2021/03/13 22:10'59","44268.9242939815","  18.2000","","","","","","","",
"2021/03/13 22:11'59","44268.9249884259","  18.3000","","","","","","","",
"2021/03/13 22:12'59","44268.9256828704","  18.3000","","","","","","","",
"2021/03/13 22:13'59","44268.9263773148","  18.3000","","","","","","","",
"2021/03/13 22:14'59","44268.9270717593","  18.2000","","","","","","","",
"2021/03/13 22:15'59","44268.9277662037","  18.2000","","","","","","","",
"2021/03/13 22:16'59","44268.9284606481","  18.0000","","","","","","","",
"2021/03/13 22:17'59","44268.9291550926","  17.9000","","","","","","","",
"2021/03/13 22:18'59","44268.9298495370","  17.8000","","","","","","","",
"2021/03/13 22:19'59","44268.9305439815","  17.6000","","","","","","","",
"2021/03/13 22:20'59","44268.9312384259","  17.4000","","","","","","","",
"2021/03/13 22:21'59","44268.9319328704","  17.1000","","","","","","","",
"2021/03/13 22:22'59","44268.9326273148","  16.7000","","","","","","","",
"2021/03/13 22:23'59","44268.9333217593","  16.4000","","","","","","","",
"2021/03/13 22:24'59","44268.9340162037","  16.1000","","","","","","","",
"2021/03/13 22:25'59","44268.9347106481","  15.9000","","","","","","","",
"2021/03/13 22:26'59","44268.9354050926","  15.7000","","","","","","","",
"2021/03/13 22:27'59","44268.9360995370","  15.4000","","","","","","","",
"2021/03/13 22:28'59","44268.9367939815","  15.3000","","","","","","","",
"2021/03/13 22:29'59","44268.9374884259","  15.2000","","","","","","","",
"2021/03/13 22:30'59","44268.9381828704","  15.3000","","","","","","","",
"2021/03/13 22:31'59","44268.9388773148","  15.4000","","","","","","","",
"2021/03/13 22:32'59","44268.9395717593","  15.6000","","","","","","","",
"2021/03/13 22:33'59","44268.9402662037","  15.9000","","","","","","","",
"2021/03/13 22:34'59","44268.9409606481","  16.2000","","","","","","","",
"2021/03/13 22:35'59","44268.9416550926","  16.4000","","","","","","","",
"2021/03/13 22:36'59","44268.9423495370","  16.8000","","","","","","","",
"2021/03/13 22:37'59","44268.9430439815","  17.1000","","","","","","","",
"2021/03/13 22:38'59","44268.9437384259","  17.4000","","","","","","","",
"2021/03/13 22:39'59","44268.9444328704","  17.7000","","","","","","","",
"2021/03/13 22:40'59","44268.9451273148","  17.9000","","","","","","","",
"2021/03/13 22:41'59","44268.9458217593","  18.1000","","","","","","","",
"2021/03/13 22:42'59","44268.9465162037","  18.3000","","","","","","","",
"2021/03/13 22:43'59","44268.9472106481","  18.5000","","","","","","","",
"2021/03/13 22:44'59","44268.9479050926","  18.6000","","","","","","","",
