"time","x","y"
102,0.708093396132927,0.63390633635629
103,0.693328622486866,0.628113880888474
104,0.707960074044063,0.633852884038584
105,0.693466121145877,0.628167622288505
106,0.707829504000373,0.633800579285258
107,0.693600689953647,0.628220199483432
108,0.707701609481363,0.633749386908392
109,0.693732413167625,0.628271648242436
110,0.707576317429691,0.633699273679787
111,0.693861371217241,0.628322002387921
112,0.7074535579779,0.633650208124863
113,0.693987640994619,0.628371293992587
114,0.707333264210051,0.633602160349474
115,0.694111296109962,0.628419553545811
116,0.707215371952237,0.633555101893321
117,0.694232407117497,0.628466810095195
118,0.707099819587169,0.633509005604915
119,0.694351041716746,0.628513091367914
120,0.706986547888943,0.633463845534088
121,0.694467264932934,0.628558423875574
122,0.706875499874837,0.633419596838879
123,0.694581139279686,0.628602833005517
124,0.706766620671611,0.633376235704229
125,0.69469272490652,0.628646343100935
126,0.706659857394206,0.633333739270463
127,0.694802079733235,0.628688977531672
128,0.706555159035163,0.633292085569936
129,0.694909259572914,0.628730758757251
130,0.70645247636334,0.633251253470497
131,0.695014318244942,0.628771708383327
132,0.706351761830773,0.63321122262474
133,0.695117307679261,0.628811847212584
134,0.706252969486717,0.633171973424154
135,0.695218278012816,0.62885119529086
136,0.706156054898038,0.633133486957497
137,0.69531727767907,0.628889771949186
138,0.706060975075292,0.63309574497278
139,0.695414353491278,0.628927595842258
140,0.705967688403884,0.633058729842426
141,0.695509550720148,0.628964684983813
142,0.705876154579828,0.633022424531182
143,0.695602913166409,0.629001056779267
144,0.705786334549659,0.632986812566473
145,0.69569448322875,0.629036728055932
146,0.705698190454145,0.632951878010919
147,0.695784301967531,0.629071715091086
148,0.705611685575447,0.632917605436775
149,0.695872409164608,0.629106033638104
150,0.705526784287461,0.632883979902113
151,0.695958843379608,0.629139698950849
152,0.705443452009078,0.632850986928562
153,0.696043642002901,0.629172725806487
154,0.705361655160144,0.63281861248047
155,0.696126841305541,0.629205128526875
156,0.705281361119904,0.63278684294536
157,0.696208476486392,0.629236920998625
158,0.705202538187765,0.632755665115561
159,0.696288581716629,0.629268116691984
160,0.7051251555462,0.632725066170936
161,0.696367190181822,0.629298728678594
162,0.705049183225661,0.632695033662598
163,0.696444334121738,0.629328769648243
164,0.704974592071348,0.632665555497555
165,0.696520044868034,0.629358251924675
166,0.70490135371172,0.632636619924214
167,0.696594352879982,0.629387187480512
168,0.704829440528635,0.632608215518666
169,0.696667287778329,0.629415587951386
170,0.704758825629014,0.632580331171722
171,0.696738878377439,0.62944346464929
172,0.70468948281793,0.632552956076629
173,0.696809152715805,0.629470828575247
174,0.704621386573044,0.632526079717429
175,0.696878138085041,0.629497690431305
176,0.704554512020289,0.632499691857918
177,0.696945861057441,0.629524060631921
178,0.70448883491074,0.632473782531164
179,0.69701234751219,0.629549949314772
180,0.704424331598603,0.632448342029559
181,0.697077622660319,0.629575366351019
182,0.704360979020239,0.632423360895351
183,0.697141711068461,0.629600321355069
184,0.704298754674184,0.63239882991165
185,0.697204636681484,0.629624823693857
186,0.70423763660209,0.632374740093864
187,0.697266422844076,0.629648882495682
188,0.70417760337055,0.632351082681547
189,0.69732709232132,0.629672506658618
190,0.704118634053745,0.632327849130632
191,0.697386667318338,0.629695704858536
192,0.704060708216876,0.632305031106021
193,0.697445169499038,0.629718485556741
194,0.704003805900328,0.632282620474531
195,0.69750262000403,0.629740857007265
196,0.703947907604538,0.632260609298144
197,0.697559039467734,0.629762827263822
198,0.70389299427552,0.632238989827585
199,0.697614448034753,0.629784404186455
200,0.703839047291012,0.632217754496161
201,0.697668865375527,0.629805595447875
202,0.703786048447219,0.632196895913898
203,0.69772231070131,0.629826408539533
204,0.703733979946111,0.632176406861915
205,0.697774802778521,0.629846850777417
206,0.703682824383255,0.632156280287055
207,0.697826359942481,0.629866929307599
208,0.703632564736145,0.632136509296737
209,0.697877000110584,0.629886651111551
210,0.703583184353015,0.632117087154033
211,0.697926740794921,0.629906023011229
212,0.7035346669421,0.632098007272946
213,0.697975599114391,0.629925051673945
214,0.703486996561327,0.632079263213887
215,0.698023591806323,0.629943743617039
216,0.703440157608416,0.63206084867934
217,0.698070735237628,0.629962105212358
218,0.703394134811369,0.632042757509696
219,0.698117045415522,0.629980142690551
220,0.703348913219321,0.63202498367926
221,0.698162537997814,0.629997862145198
222,0.703304478193751,0.632007521292418
223,0.698207228302809,0.630015269536763
224,0.703260815400015,0.631990364579949
225,0.698251131318819,0.630032370696406
226,0.70321791079921,0.631973507895485
227,0.698294261713323,0.630049171329634
228,0.703175750640322,0.631956945712108
229,0.698336633841781,0.630065677019815
230,0.703134321452682,0.631940672619068
231,0.698378261756111,0.630081893231565
232,0.703093610038673,0.63192468331864
233,0.69841915921287,0.630097825313997
234,0.703053603466724,0.631908972623083
235,0.698459339681124,0.630113478503855
236,0.703014289064526,0.63189353545172
237,0.698498816350038,0.630128857928527
238,0.702975654412507,0.631878366828122
239,0.6985376021362,0.630143968608956
240,0.702937687337521,0.631863461877393
241,0.698575709690683,0.630158815462439
242,0.702900375906761,0.631848815823551
243,0.698613151405857,0.630173403305328
244,0.70286370842187,0.631834423987006
245,0.698649939421974,0.630187736855631
246,0.702827673413258,0.63182028178212
247,0.698686085633521,0.630201820735535
248,0.702792259634603,0.631806384714856
249,0.698721601695356,0.630215659473826
250,0.702757456057535,0.631792728380506
251,0.698756499028651,0.630229257508231
252,0.702723251866488,0.631779308461491
253,0.69879078882662,0.63024261918769
254,0.70268963645372,0.631766120725246
255,0.698824482060076,0.630255748774538
256,0.702656599414495,0.63175316102216
257,0.698857589482797,0.630268650446621
258,0.702624130542407,0.631740425283597
259,0.698890121636721,0.630281328299344
260,0.702592219824861,0.631727909519972
261,0.698922088856982,0.630293786347649
262,0.702560857438678,0.631715609818893
263,0.698953501276778,0.630306028527932
264,0.702530033745848,0.63170352234336
265,0.698984368832095,0.630318058699896
266,0.702499739289403,0.63169164333002
267,0.699014701266281,0.630329880648349
268,0.702469964789411,0.631679969087481
269,0.699044508134482,0.630341498084942
270,0.702440701139094,0.631668495994668
271,0.699073798807945,0.630352914649859
272,0.702411939401055,0.631657220499237
273,0.699102582478189,0.630364133913449
274,0.702383670803611,0.631646139116037
275,0.699130868161052,0.630375159377814
276,0.702355886737237,0.631635248425611
277,0.699158664700629,0.630385994478344
278,0.702328578751105,0.631624545072745
279,0.69918598077308,0.630396642585214
280,0.702301738549721,0.631614025765061
281,0.699212824890338,0.630407107004831
282,0.702275357989656,0.63160368727165
283,0.699239205403714,0.630417390981239
284,0.702249429076363,0.631593526421735
285,0.699265130507391,0.630427497697488
286,0.702223943961084,0.63158354010339
287,0.699290608241828,0.630437430276962
288,0.702198894937837,0.631573725262275
289,0.699315646497068,0.630447191784667
290,0.702174274440482,0.631564078900418
291,0.699340253015951,0.630456785228488
292,0.70215007503987,0.631554598075028
293,0.699364435397246,0.630466213560406
294,0.702126289441055,0.631545279897339
295,0.699388201098695,0.630475479677686
296,0.702102910480591,0.631536121531484
297,0.699411557439976,0.63048458642403
298,0.702079931123886,0.631527120193401
299,0.699434511605589,0.630493536590704
300,0.702057344462629,0.631518273149767
301,0.699457070647664,0.630502332917624
302,0.702035143712281,0.631509577716959
303,0.699479241488702,0.63051097809443
304,0.702013322209627,0.631501031260043
305,0.699501030924236,0.630519474761514
306,0.701991873410385,0.631492631191789
307,0.699522445625431,0.630527825511037
308,0.701970790886882,0.631484374971708
309,0.69954349214162,0.630536032887908
310,0.701950068325774,0.631476260105119
311,0.699564176902767,0.630544099390747
312,0.70192969952583,0.631468284142232
313,0.699584506221881,0.630552027472817
314,0.701909678395766,0.631460444677259
315,0.699604486297358,0.63055981954294
316,0.701889998952125,0.631452739347544
317,0.699624123215277,0.630567477966381
318,0.701870655317212,0.631445165832716
319,0.699643422951633,0.630575005065719
320,0.701851641717079,0.631437721853861
321,0.699662391374515,0.630582403121692
322,0.701832952479543,0.631430405172714
323,0.699681034246244,0.630589674374023
324,0.701814582032266,0.63142321359087
325,0.699699357225443,0.630596821022226
326,0.701796524900867,0.631416144949011
327,0.69971736586907,0.630603845226396
328,0.701778775707078,0.631409197126159
329,0.699735065634403,0.630610749107971
330,0.701761329166946,0.631402368038936
331,0.699752461880971,0.630617534750488
332,0.701744180089067,0.631395655640849
333,0.699769559872452,0.630624204200315
334,0.701727323372864,0.631389057921583
335,0.699786364778519,0.630630759467366
336,0.701710754006904,0.631382572906321
337,0.699802881676644,0.630637202525803
338,0.701694467067241,0.631376198655068
339,0.69981911555387,0.630643535314717
340,0.701678457715808,0.631369933261999
341,0.699835071308531,0.630649759738799
342,0.701662721198836,0.631363774854812
343,0.699850753751947,0.630655877668994
344,0.701647252845302,0.631357721594106
345,0.699866167610067,0.630661890943138
346,0.701632048065422,0.631351771672765
347,0.699881317525093,0.630667801366585
348,0.701617102349164,0.631345923315356
349,0.69989620805705,0.630673610712819
350,0.701602411264795,0.631340174777542
351,0.699910843685336,0.630679320724048
352,0.701587970457463,0.631334524345508
353,0.699925228810234,0.630684933111794
354,0.7015737756478,0.631328970335397
355,0.699939367754392,0.630690449557465
356,0.701559822630561,0.631323511092758
357,0.699953264764267,0.63069587171291
358,0.701546107273283,0.631318144992008
359,0.699966924011547,0.630701201200975
360,0.701532625514979,0.631312870435901
361,0.699980349594534,0.630706439616035
362,0.701519373364852,0.631307685855014
363,0.699993545539506,0.630711588524521
364,0.701506346901036,0.631302589707236
365,0.700006515802047,0.630716649465434
366,0.701493542269366,0.631297580477276
367,0.700019264268347,0.63072162395085
368,0.701480955682166,0.631292656676171
369,0.700031794756478,0.630726513466415
370,0.701468583417065,0.631287816840815
371,0.700044111017646,0.630731319471822
372,0.701456421815835,0.631283059533489
373,0.700056216737411,0.630736043401295
374,0.701444467283251,0.631278383341403
375,0.700068115536892,0.630740686664042
376,0.701432716285977,0.631273786876249
377,0.700079810973935,0.630745250644716
378,0.701421165351464,0.63126926877376
379,0.700091306544269,0.630749736703861
380,0.701409811066882,0.63126482769328
381,0.700102605682631,0.630754146178344
382,0.701398650078059,0.631260462317341
383,0.700113711763874,0.630758480381786
384,0.701387679088455,0.63125617135125
385,0.700124628104051,0.630762740604981
386,0.70137689485814,0.631251953522681
387,0.700135357961472,0.630766928116305
388,0.701366294202803,0.631247807581276
389,0.700145904537752,0.630771044162121
390,0.701355873992776,0.631243732298259
391,0.700156270978829,0.630775089967175
392,0.701345631152071,0.631239726466049
393,0.700166460375963,0.630779066734979
394,0.701335562657446,0.631235788897882
395,0.700176475766719,0.630782975648195
396,0.701325665537479,0.631231918427451
397,0.700186320135929,0.630786817869004
398,0.701315936871661,0.631228113908535
399,0.700195996416636,0.630790594539476
400,0.701306373789513,0.631224374214649
401,0.70020550749102,0.630794306781921
402,0.701296973469705,0.631220698238699
403,0.700214856191302,0.630797955699247
404,0.701287733139208,0.631217084892632
405,0.700224045300641,0.630801542375302
406,0.701278650072448,0.63121353310711
407,0.700233077554001,0.630805067875211
408,0.701269721590484,0.631210041831176
409,0.70024195563901,0.630808533245711
410,0.701260945060196,0.631206610031932
411,0.7002506821968,0.630811939515469
412,0.701252317893491,0.631203236694224
413,0.700259259822832,0.630815287695413
414,0.701243837546521,0.631199920820331
415,0.700267691067707,0.630818578779032
416,0.701235501518917,0.631196661429659
417,0.700275978437954,0.630821813742694
418,0.701227307353037,0.631193457558441
419,0.700284124396815,0.630824993545942
420,0.701219252633224,0.631190308259447
421,0.700292131365007,0.630828119131792
422,0.701211334985084,0.631187212601691
423,0.700300001721469,0.630831191427022
424,0.701203552074768,0.631184169670149
425,0.700307737804102,0.630834211342458
426,0.701195901608279,0.631181178565484
427,0.700315341910493,0.630837179773254
428,0.701188381330776,0.63117823840377
429,0.700322816298617,0.630840097599168
430,0.701180989025906,0.631175348316222
431,0.700330163187539,0.630842965684828
432,0.701173722515136,0.63117250744894
433,0.700337384758095,0.630845784879999
434,0.701166579657104,0.631169714962645
435,0.700344483153563,0.630848556019843
436,0.701159558346979,0.631166970032425
437,0.700351460480321,0.630851279925174
438,0.70115265651583,0.63116427184749
439,0.700358318808492,0.630853957402707
440,0.701145872130014,0.631161619610922
441,0.700365060172582,0.630856589245306
442,0.701139203190561,0.631159012539441
443,0.700371686572098,0.630859176232224
444,0.701132647732588,0.631156449863165
445,0.700378199972162,0.630861719129338
446,0.701126203824705,0.631153930825376
447,0.700384602304112,0.630864218689388
448,0.701119869568447,0.6311514546823
449,0.700390895466089,0.630866675652199
450,0.701113643097705,0.631149020702876
451,0.700397081323617,0.630869090744908
452,0.701107522578172,0.631146628168542
453,0.700403161710175,0.630871464682183
454,0.701101506206797,0.631144276373013
455,0.700409138427748,0.630873798166445
456,0.701095592211252,0.631141964622077
457,0.700415013247379,0.63087609188807
458,0.701089778849402,0.631139692233382
459,0.700420787909708,0.63087834652561
460,0.701084064408791,0.63113745853623
461,0.700426464125499,0.630880562745988
462,0.701078447206134,0.631135262871383
463,0.700432043576157,0.630882741204704
464,0.701072925586813,0.631133104590859
465,0.700437527914243,0.630884882546032
466,0.701067497924393,0.631130983057742
467,0.70044291876397,0.630886987403214
468,0.701062162620134,0.63112889764599
469,0.700448217721695,0.630889056398652
470,0.701056918102524,0.631126847740249
471,0.700453426356404,0.630891090144092
472,0.701051762826806,0.631124832735669
473,0.700458546210185,0.630893089240813
474,0.701046695274528,0.631122852037723
475,0.700463578798694,0.630895054279803
476,0.701041713953087,0.631120905062031
477,0.700468525611613,0.630896985841939
478,0.701036817395293,0.631118991234185
479,0.700473388113098,0.630898884498162
480,0.70103200415893,0.631117109989576
481,0.700478167742221,0.630900750809648
482,0.701027272826334,0.631115260773231
483,0.700482865913407,0.630902585327972
484,0.701022622003972,0.631113443039642
485,0.700487484016853,0.630904388595282
486,0.701018050322029,0.631111656252607
487,0.700492023418954,0.630906161144454
488,0.701013556434004,0.631109899885068
489,0.700496485462708,0.630907903499256
490,0.701009139016313,0.631108173418958
491,0.700500871468125,0.6309096161745
492,0.701004796767897,0.631106476345045
493,0.700505182732618,0.630911299676204
494,0.701000528409841,0.631104808162777
495,0.700509420531397,0.630912954501734
496,0.700996332684989,0.631103168380142
497,0.700513586117852,0.63091458113996
498,0.700992208357583,0.631101556513512
499,0.700517680723926,0.630916180071398
500,0.700988154212889,0.631099972087507
501,0.700521705560486,0.630917751768356
502,0.700984169056843,0.63109841463485
503,0.700525661817688,0.630919296695074
504,0.700980251715701,0.631096883696228
505,0.700529550665332,0.630920815307862
506,0.700976401035688,0.63109537882016
507,0.70053337325321,0.630922308055236
508,0.700972615882659,0.631093899562857
509,0.700537130711454,0.630923775378054
510,0.700968895141766,0.631092445488097
511,0.700540824150875,0.630925217709645
512,0.700965237717129,0.631091016167089
513,0.700544454663291,0.630926635475941
514,0.700961642531513,0.631089611178351
515,0.700548023321856,0.6309280290956
516,0.700958108526008,0.631088230107584
517,0.700551531181383,0.630929398980134
518,0.700954634659721,0.631086872547545
519,0.700554979278654,0.63093074553403
520,0.700951219909464,0.631085538097933
521,0.700558368632736,0.630932069154872
522,0.700947863269459,0.631084226365268
523,0.70056170024528,0.630933370233457
524,0.700944563751037,0.631082936962772
525,0.700564975100823,0.630934649153912
526,0.700941320382346,0.631081669510256
527,0.700568194167081,0.63093590629381
528,0.700938132208068,0.631080423634012
529,0.70057135839524,0.630937142024281
530,0.700934998289138,0.631079198966692
531,0.700574468720235,0.630938356710123
532,0.700931917702461,0.631077995147211
533,0.700577526061033,0.630939550709908
534,0.700928889540649,0.631076811820633
535,0.700580531320906,0.630940724376093
536,0.700925912911747,0.631075648638066
537,0.700583485387698,0.630941878055119
538,0.700922986938975,0.631074505256564
539,0.700586389134093,0.63094301208752
540,0.700920110760463,0.63107338133902
541,0.700589243417874,0.63094412680802
542,0.700917283529007,0.631072276554069
543,0.700592049082177,0.630945222545633
544,0.700914504411811,0.631071190575991
545,0.700594806955741,0.630946299623763
546,0.700911772590245,0.631070123084611
547,0.700597517853161,0.630947358360298
548,0.700909087259607,0.63106907376521
549,0.700600182575121,0.630948399067703
550,0.70090644762888,0.631068042308425
551,0.700602801908642,0.630949422053116
552,0.700903852920505,0.631067028410164
553,0.700605376627308,0.630950427618437
554,0.700901302370145,0.631066031771513
555,0.700607907491503,0.630951416060418
556,0.70089879522647,0.631065052098647
557,0.700610395248629,0.630952387670751
558,0.700896330750926,0.631064089102748
559,0.700612840633337,0.630953342736155
560,0.700893908217524,0.631063142499911
561,0.700615244367739,0.63095428153846
562,0.700891526912623,0.631062212011069
563,0.700617607161626,0.630955204354691
564,0.700889186134722,0.631061297361905
565,0.700619929712678,0.630956111457151
566,0.700886885194253,0.631060398282775
567,0.700622212706669,0.630957003113499
568,0.700884623413375,0.631059514508625
569,0.700624456817675,0.630957879586833
570,0.700882400125781,0.631058645778913
571,0.70062666270827,0.630958741135767
572,0.700880214676495,0.631057791837535
573,0.700628831029727,0.630959588014504
574,0.700878066421684,0.631056952432747
575,0.700630962422206,0.630960420472915
576,0.700875954728466,0.63105612731709
577,0.70063305751495,0.630961238756614
578,0.700873878974725,0.631055316247319
579,0.700635116926466,0.630962043107026
580,0.700871838548928,0.631054518984332
581,0.700637141264714,0.630962833761462
582,0.700869832849943,0.631053735293095
583,0.700639131127282,0.630963610953189
584,0.700867861286863,0.631052964942577
585,0.700641087101569,0.630964374911499
586,0.700865923278837,0.631052207705682
587,0.700643009764952,0.630965125861775
588,0.70086401825489,0.631051463359176
589,0.700644899684966,0.63096586402556
590,0.700862145653763,0.631050731683629
591,0.700646757419464,0.630966589620621
592,0.700860304923741,0.631050012463347
593,0.700648583516788,0.630967302861015
594,0.700858495522499,0.631049305486304
595,0.700650378515929,0.630968003957151
596,0.700856716916933,0.631048610544089
597,0.70065214294669,0.630968693115852
598,0.70085496858301,0.631047927431835
599,0.700653877329835,0.630969370540418
600,0.700853250005612,0.631047255948164
601,0.700655582177253,0.630970036430684
602,0.700851560678383,0.631046595895127
603,0.700657257992105,0.63097069098308
604,0.70084990010358,0.631045947078143
605,0.700658905268972,0.630971334390689
606,0.700848267791929,0.631045309305946
607,0.700660524494005,0.630971966843307
608,0.700846663262478,0.631044682390523
609,0.700662116145066,0.630972588527491
610,0.700845086042458,0.631044066147064
611,0.70066368069187,0.630973199626625
612,0.700843535667142,0.631043460393905
613,0.700665218596125,0.630973800320965
614,0.70084201167971,0.631042864952472
615,0.70066673031167,0.630974390787698
616,0.700840513631112,0.631042279647234
617,0.700668216284605,0.630974971200992
618,0.700839041079938,0.631041704305645
619,0.700669676953429,0.630975541732047
620,0.700837593592288,0.6310411387581
621,0.700671112749165,0.630976102549146
622,0.700836170741643,0.631040582837879
623,0.700672524095489,0.630976653817709
624,0.700834772108741,0.631040036381099
625,0.700673911408856,0.630977195700333
626,0.700833397281451,0.631039499226668
627,0.700675275098623,0.630977728356849
628,0.700832045854656,0.631038971216237
629,0.700676615567172,0.630978251944362
630,0.700830717430129,0.631038452194151
631,0.700677933210024,0.630978766617305
632,0.70082941161642,0.631037942007405
633,0.700679228415961,0.630979272527477
634,0.700828128028738,0.6310374405056
635,0.700680501567138,0.630979769824091
636,0.700826866288837,0.631036947540895
637,0.7006817530392,0.630980258653822
638,0.700825626024909,0.631036462967967
639,0.700682983201388,0.630980739160842
640,0.70082440687147,0.631035986643967
641,0.700684192416652,0.630981211486871
642,0.700823208469254,0.631035518428476
643,0.700685381041754,0.630981675771213
644,0.700822030465111,0.631035058183466
645,0.700686549427382,0.630982132150801
646,0.700820872511894,0.63103460577326
647,0.700687697918243,0.630982580760233
648,0.700819734268366,0.631034161064488
649,0.700688826853173,0.630983021731817
650,0.700818615399095,0.631033723926053
651,0.700689936565234,0.630983455195607
652,0.700817515574356,0.631033294229087
653,0.700691027381812,0.63098388127944
654,0.700816434470034,0.631032871846918
655,0.700692099624717,0.630984300108978
656,0.700815371767529,0.631032456655028
657,0.700693153610272,0.630984711807743
658,0.700814327153662,0.63103204853102
659,0.700694189649413,0.630985116497151
660,0.700813300320581,0.63103164735458
661,0.700695208047779,0.630985514296551
662,0.700812290965675,0.631031253007441
663,0.700696209105799,0.630985905323261
664,0.700811298791479,0.631030865373352
665,0.700697193118786,0.630986289692599
666,0.700810323505591,0.631030484338039
667,0.700698160377019,0.63098666751792
668,0.700809364820585,0.631030109789171
669,0.700699111165834,0.630987038910648
670,0.700808422453924,0.631029741616334
671,0.700700045765704,0.63098740398031
672,0.700807496127878,0.631029379710989
673,0.700700964452326,0.630987762834566
674,0.700806585569446,0.631029023966447
675,0.700701867496697,0.630988115579246
676,0.700805690510268,0.631028674277834
677,0.700702755165199,0.630988462318375
678,0.700804810686554,0.631028330542063
679,0.700703627719677,0.630988803154206
680,0.700803945839001,0.631027992657798
681,0.700704485417514,0.630989138187252
682,0.700803095712717,0.631027660525433
683,0.700705328511708,0.630989467516315
684,0.700802260057151,0.631027334047053
685,0.700706157250948,0.630989791238512
686,0.700801438626012,0.631027013126412
687,0.700706971879687,0.630990109449309
688,0.7008006311772,0.631026697668902
689,0.700707772638213,0.630990422242545
690,0.700799837472737,0.631026387581526
691,0.700708559762722,0.63099072971046
692,0.700799057278693,0.631026082772867
693,0.700709333485384,0.630991031943724
694,0.700798290365119,0.631025783153069
695,0.700710094034416,0.630991329031464
696,0.700797536505979,0.631025488633801
697,0.700710841634149,0.630991621061289
698,0.700796795479084,0.631025199128239
699,0.700711576505091,0.630991908119314
700,0.700796067066024,0.631024914551034
701,0.700712298863993,0.63099219029019
702,0.700795351052108,0.631024634818292
703,0.700713008923916,0.630992467657125
704,0.700794647226298,0.631024359847546
705,0.700713706894291,0.630992740301912
706,0.700793955381146,0.631024089557734
707,0.700714392980982,0.630993008304949
708,0.700793275312735,0.631023823869172
709,0.700715067386347,0.630993271745266
710,0.700792606820619,0.631023562703534
711,0.700715730309296,0.630993530700547
712,0.70079194970776,0.631023305983826
713,0.700716381945352,0.630993785247155
714,0.700791303780479,0.631023053634366
715,0.700717022486709,0.630994035460149
716,0.700790668848386,0.631022805580758
717,0.700717652122285,0.630994281413313
718,0.700790044724336,0.631022561749875
719,0.700718271037782,0.630994523179174
720,0.700789431224367,0.631022322069834
721,0.700718879415738,0.630994760829023
722,0.700788828167647,0.631022086469975
723,0.700719477435584,0.630994994432938
724,0.700788235376423,0.63102185488084
725,0.700720065273693,0.630995224059803
726,0.700787652675966,0.631021627234156
727,0.700720643103436,0.630995449777331
728,0.700787079894521,0.631021403462809
729,0.700721211095228,0.630995671652079
730,0.700786516863256,0.631021183500831
731,0.700721769416586,0.630995889749473
732,0.700785963416211,0.631020967283373
733,0.700722318232172,0.630996104133824
734,0.700785419390253,0.631020754746692
735,0.700722857703841,0.630996314868349
736,0.700784884625022,0.631020545828132
737,0.700723387990697,0.630996522015187
738,0.700784358962891,0.631020340466098
739,0.70072390924913,0.63099672563542
740,0.700783842248912,0.63102013860005
741,0.700724421632868,0.63099692578909
742,0.700783334330775,0.631019940170474
743,0.700724925293021,0.630997122535217
744,0.700782835058764,0.631019745118871
745,0.700725420378126,0.630997315931813
746,0.70078234428571,0.631019553387737
747,0.700725907034189,0.630997506035908
748,0.700781861866947,0.631019364920547
749,0.700726385404732,0.630997692903556
750,0.700781387660272,0.631019179661739
751,0.700726855630829,0.630997876589858
752,0.700780921525904,0.631018997556696
753,0.700727317851156,0.630998057148978
754,0.700780463326439,0.63101881855173
755,0.700727772202025,0.630998234634157
756,0.700780012926812,0.631018642594069
757,0.700728218817426,0.630998409097729
758,0.700779570194257,0.631018469631838
759,0.700728657829068,0.630998580591137
760,0.700779134998267,0.631018299614044
761,0.700729089366417,0.630998749164948
762,0.700778707210557,0.631018132490565
763,0.700729513556735,0.63099891486887
764,0.700778286705025,0.631017968212128
765,0.700729930525117,0.630999077751763
766,0.700777873357716,0.631017806730304
767,0.700730340394525,0.630999237861653
768,0.700777467046783,0.631017647997483
769,0.700730743285831,0.630999395245752
770,0.700777067652453,0.63101749196687
771,0.700731139317846,0.630999549950467
772,0.700776675056993,0.631017338592464
773,0.700731528607359,0.630999702021414
774,0.700776289144674,0.631017187829046
775,0.700731911269169,0.630999851503433
776,0.700775909801734,0.631017039632171
777,0.700732287416121,0.630999998440601
778,0.70077553691635,0.631016893958146
