2021-05-24_13-24-33.jpg; date_time: 2021-05-24 13:24:33; grid_n: 1; count: 85; total_area: 16148; mean_area: 189.98; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-25-33.jpg; date_time: 2021-05-24 13:25:33; grid_n: 1; count: 65; total_area: 13887; mean_area: 213.65; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-26-33.jpg; date_time: 2021-05-24 13:26:33; grid_n: 1; count: 77; total_area: 15138; mean_area: 196.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-27-33.jpg; date_time: 2021-05-24 13:27:33; grid_n: 1; count: 81; total_area: 18530; mean_area: 228.77; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-28-33.jpg; date_time: 2021-05-24 13:28:33; grid_n: 1; count: 72; total_area: 14948; mean_area: 207.61; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-29-33.jpg; date_time: 2021-05-24 13:29:33; grid_n: 1; count: 51; total_area: 10852; mean_area: 212.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-30-33.jpg; date_time: 2021-05-24 13:30:33; grid_n: 1; count: 55; total_area: 11374; mean_area: 206.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-31-33.jpg; date_time: 2021-05-24 13:31:33; grid_n: 1; count: 62; total_area: 12196; mean_area: 196.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-32-33.jpg; date_time: 2021-05-24 13:32:33; grid_n: 1; count: 78; total_area: 15440; mean_area: 197.95; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-33-33.jpg; date_time: 2021-05-24 13:33:33; grid_n: 1; count: 76; total_area: 15267; mean_area: 200.88; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-34-33.jpg; date_time: 2021-05-24 13:34:33; grid_n: 1; count: 78; total_area: 16985; mean_area: 217.76; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-35-33.jpg; date_time: 2021-05-24 13:35:33; grid_n: 1; count: 78; total_area: 18121; mean_area: 232.32; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-36-33.jpg; date_time: 2021-05-24 13:36:33; grid_n: 1; count: 71; total_area: 14353; mean_area: 202.15; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-37-33.jpg; date_time: 2021-05-24 13:37:33; grid_n: 1; count: 55; total_area: 13089; mean_area: 237.98; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-38-33.jpg; date_time: 2021-05-24 13:38:33; grid_n: 1; count: 67; total_area: 13120; mean_area: 195.82; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-39-33.jpg; date_time: 2021-05-24 13:39:33; grid_n: 1; count: 64; total_area: 14876; mean_area: 232.44; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-40-33.jpg; date_time: 2021-05-24 13:40:33; grid_n: 1; count: 58; total_area: 13966; mean_area: 240.79; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-41-33.jpg; date_time: 2021-05-24 13:41:33; grid_n: 1; count: 51; total_area: 13348; mean_area: 261.73; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-42-33.jpg; date_time: 2021-05-24 13:42:33; grid_n: 1; count: 68; total_area: 15581; mean_area: 229.13; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-24_13-43-33.jpg; date_time: 2021-05-24 13:43:33; grid_n: 1; count: 46; total_area: 11719; mean_area: 254.76; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
