"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/05/23 13:47'48","44339.5748611111","  23.3000","","","","","","","",
"2021/05/23 13:48'48","44339.5755555556","  23.4000","","","","","","","",
"2021/05/23 13:49'48","44339.5762500000","  23.3000","","","","","","","",
"2021/05/23 13:50'48","44339.5769444444","  22.7000","","","","","","","",
"2021/05/23 13:51'48","44339.5776388889","  22.0000","","","","","","","",
"2021/05/23 13:52'48","44339.5783333333","  21.5000","","","","","","","",
"2021/05/23 13:53'48","44339.5790277778","  21.1000","","","","","","","",
"2021/05/23 13:54'48","44339.5797222222","  20.7000","","","","","","","",
"2021/05/23 13:55'48","44339.5804166667","  20.4000","","","","","","","",
"2021/05/23 13:56'48","44339.5811111111","  20.1000","","","","","","","",
"2021/05/23 13:57'48","44339.5818055556","  19.9000","","","","","","","",
"2021/05/23 13:58'48","44339.5825000000","  19.7000","","","","","","","",
"2021/05/23 13:59'48","44339.5831944444","  19.5000","","","","","","","",
"2021/05/23 14:00'48","44339.5838888889","  19.3000","","","","","","","",
"2021/05/23 14:01'48","44339.5845833333","  19.2000","","","","","","","",
"2021/05/23 14:02'48","44339.5852777778","  19.1000","","","","","","","",
"2021/05/23 14:03'48","44339.5859722222","  19.1000","","","","","","","",
"2021/05/23 14:04'48","44339.5866666667","  19.0000","","","","","","","",
"2021/05/23 14:05'48","44339.5873611111","  19.0000","","","","","","","",
"2021/05/23 14:06'48","44339.5880555556","  19.0000","","","","","","","",
"2021/05/23 14:07'48","44339.5887500000","  19.0000","","","","","","","",
"2021/05/23 14:08'48","44339.5894444444","  19.1000","","","","","","","",
"2021/05/23 14:09'48","44339.5901388889","  19.1000","","","","","","","",
"2021/05/23 14:10'48","44339.5908333333","  19.1000","","","","","","","",
"2021/05/23 14:11'48","44339.5915277778","  19.1000","","","","","","","",
"2021/05/23 14:12'48","44339.5922222222","  19.1000","","","","","","","",
"2021/05/23 14:13'48","44339.5929166667","  19.1000","","","","","","","",
"2021/05/23 14:14'48","44339.5936111111","  19.0000","","","","","","","",
"2021/05/23 14:15'48","44339.5943055556","  19.0000","","","","","","","",
"2021/05/23 14:16'48","44339.5950000000","  19.0000","","","","","","","",
"2021/05/23 14:17'48","44339.5956944444","  19.0000","","","","","","","",
"2021/05/23 14:18'48","44339.5963888889","  19.0000","","","","","","","",
"2021/05/23 14:19'48","44339.5970833333","  19.0000","","","","","","","",
"2021/05/23 14:20'48","44339.5977777778","  18.9000","","","","","","","",
"2021/05/23 14:21'48","44339.5984722222","  18.9000","","","","","","","",
"2021/05/23 14:22'48","44339.5991666667","  18.9000","","","","","","","",
"2021/05/23 14:23'48","44339.5998611111","  18.9000","","","","","","","",
"2021/05/23 14:24'48","44339.6005555556","  18.9000","","","","","","","",
"2021/05/23 14:25'48","44339.6012500000","  18.9000","","","","","","","",
"2021/05/23 14:26'48","44339.6019444444","  18.9000","","","","","","","",
"2021/05/23 14:27'48","44339.6026388889","  18.9000","","","","","","","",
"2021/05/23 14:28'48","44339.6033333333","  18.9000","","","","","","","",
"2021/05/23 14:29'48","44339.6040277778","  18.9000","","","","","","","",
"2021/05/23 14:30'48","44339.6047222222","  18.9000","","","","","","","",
"2021/05/23 14:31'48","44339.6054166667","  18.9000","","","","","","","",
"2021/05/23 14:32'48","44339.6061111111","  18.9000","","","","","","","",
"2021/05/23 14:33'48","44339.6068055556","  18.9000","","","","","","","",
"2021/05/23 14:34'48","44339.6075000000","  18.9000","","","","","","","",
"2021/05/23 14:35'48","44339.6081944444","  18.9000","","","","","","","",
"2021/05/23 14:36'48","44339.6088888889","  18.9000","","","","","","","",
"2021/05/23 14:37'48","44339.6095833333","  18.9000","","","","","","","",
"2021/05/23 14:38'48","44339.6102777778","  18.9000","","","","","","","",
"2021/05/23 14:39'48","44339.6109722222","  18.9000","","","","","","","",
"2021/05/23 14:40'48","44339.6116666667","  18.9000","","","","","","","",
"2021/05/23 14:41'48","44339.6123611111","  18.9000","","","","","","","",
"2021/05/23 14:42'48","44339.6130555556","  18.9000","","","","","","","",
"2021/05/23 14:43'48","44339.6137500000","  18.9000","","","","","","","",
"2021/05/23 14:44'48","44339.6144444444","  18.9000","","","","","","","",
"2021/05/23 14:45'48","44339.6151388889","  18.9000","","","","","","","",
"2021/05/23 14:46'48","44339.6158333333","  18.9000","","","","","","","",
"2021/05/23 14:47'48","44339.6165277778","  18.9000","","","","","","","",
"2021/05/23 14:48'48","44339.6172222222","  18.9000","","","","","","","",
"2021/05/23 14:49'48","44339.6179166667","  18.9000","","","","","","","",
"2021/05/23 14:50'48","44339.6186111111","  18.9000","","","","","","","",
"2021/05/23 14:51'48","44339.6193055556","  18.9000","","","","","","","",
"2021/05/23 14:52'48","44339.6200000000","  18.9000","","","","","","","",
"2021/05/23 14:53'48","44339.6206944444","  18.9000","","","","","","","",
"2021/05/23 14:54'48","44339.6213888889","  18.9000","","","","","","","",
"2021/05/23 14:55'48","44339.6220833333","  18.9000","","","","","","","",
"2021/05/23 14:56'48","44339.6227777778","  18.9000","","","","","","","",
"2021/05/23 14:57'48","44339.6234722222","  18.9000","","","","","","","",
"2021/05/23 14:58'48","44339.6241666667","  18.9000","","","","","","","",
"2021/05/23 14:59'48","44339.6248611111","  18.9000","","","","","","","",
"2021/05/23 15:00'48","44339.6255555556","  18.9000","","","","","","","",
"2021/05/23 15:01'48","44339.6262500000","  18.9000","","","","","","","",
"2021/05/23 15:02'48","44339.6269444444","  18.9000","","","","","","","",
"2021/05/23 15:03'48","44339.6276388889","  18.9000","","","","","","","",
"2021/05/23 15:04'48","44339.6283333333","  18.9000","","","","","","","",
"2021/05/23 15:05'48","44339.6290277778","  18.9000","","","","","","","",
"2021/05/23 15:06'48","44339.6297222222","  18.9000","","","","","","","",
"2021/05/23 15:07'48","44339.6304166667","  18.9000","","","","","","","",
"2021/05/23 15:08'48","44339.6311111111","  18.9000","","","","","","","",
"2021/05/23 15:09'48","44339.6318055556","  18.9000","","","","","","","",
"2021/05/23 15:10'48","44339.6325000000","  18.9000","","","","","","","",
"2021/05/23 15:11'48","44339.6331944444","  18.9000","","","","","","","",
"2021/05/23 15:12'48","44339.6338888889","  18.9000","","","","","","","",
"2021/05/23 15:13'48","44339.6345833333","  18.9000","","","","","","","",
"2021/05/23 15:14'48","44339.6352777778","  18.9000","","","","","","","",
"2021/05/23 15:15'48","44339.6359722222","  18.9000","","","","","","","",
"2021/05/23 15:16'48","44339.6366666667","  18.9000","","","","","","","",
"2021/05/23 15:17'48","44339.6373611111","  18.9000","","","","","","","",
"2021/05/23 15:18'48","44339.6380555556","  18.9000","","","","","","","",
"2021/05/23 15:19'48","44339.6387500000","  18.9000","","","","","","","",
"2021/05/23 15:20'48","44339.6394444444","  18.9000","","","","","","","",
"2021/05/23 15:21'48","44339.6401388889","  18.9000","","","","","","","",
"2021/05/23 15:22'48","44339.6408333333","  18.9000","","","","","","","",
"2021/05/23 15:23'48","44339.6415277778","  18.9000","","","","","","","",
"2021/05/23 15:24'48","44339.6422222222","  19.0000","","","","","","","",
"2021/05/23 15:25'48","44339.6429166667","  19.1000","","","","","","","",
"2021/05/23 15:26'48","44339.6436111111","  19.3000","","","","","","","",
"2021/05/23 15:27'48","44339.6443055556","  19.5000","","","","","","","",
"2021/05/23 15:28'48","44339.6450000000","  19.8000","","","","","","","",
"2021/05/23 15:29'48","44339.6456944444","  20.2000","","","","","","","",
"2021/05/23 15:30'48","44339.6463888889","  20.6000","","","","","","","",
"2021/05/23 15:31'48","44339.6470833333","  21.0000","","","","","","","",
"2021/05/23 15:32'48","44339.6477777778","  21.3000","","","","","","","",
"2021/05/23 15:33'48","44339.6484722222","  21.7000","","","","","","","",
"2021/05/23 15:34'48","44339.6491666667","  22.0000","","","","","","","",
"2021/05/23 15:35'48","44339.6498611111","  22.2000","","","","","","","",
"2021/05/23 15:36'48","44339.6505555556","  22.5000","","","","","","","",
"2021/05/23 15:37'48","44339.6512500000","  22.8000","","","","","","","",
"2021/05/23 15:38'48","44339.6519444444","  23.0000","","","","","","","",
"2021/05/23 15:39'48","44339.6526388889","  23.1000","","","","","","","",
"2021/05/23 15:40'48","44339.6533333333","  23.1000","","","","","","","",
"2021/05/23 15:41'48","44339.6540277778","  23.1000","","","","","","","",
"2021/05/23 15:42'48","44339.6547222222","  23.1000","","","","","","","",
"2021/05/23 15:43'48","44339.6554166667","  23.0000","","","","","","","",
"2021/05/23 15:44'48","44339.6561111111","  23.0000","","","","","","","",
"2021/05/23 15:45'48","44339.6568055556","  23.0000","","","","","","","",
"2021/05/23 15:46'48","44339.6575000000","  23.1000","","","","","","","",
"2021/05/23 15:47'48","44339.6581944444","  23.3000","","","","","","","",
"2021/05/23 15:48'48","44339.6588888889","  23.7000","","","","","","","",
"2021/05/23 15:49'48","44339.6595833333","  24.0000","","","","","","","",
"2021/05/23 15:50'48","44339.6602777778","  24.2000","","","","","","","",
"2021/05/23 15:51'48","44339.6609722222","  24.4000","","","","","","","",
"2021/05/23 15:52'48","44339.6616666667","  24.5000","","","","","","","",
"2021/05/23 15:53'48","44339.6623611111","  24.6000","","","","","","","",
"2021/05/23 15:54'48","44339.6630555556","  24.7000","","","","","","","",
"2021/05/23 15:55'48","44339.6637500000","  24.8000","","","","","","","",
"2021/05/23 15:56'48","44339.6644444444","  24.8000","","","","","","","",
"2021/05/23 15:57'48","44339.6651388889","  24.8000","","","","","","","",
"2021/05/23 15:58'48","44339.6658333333","  24.7000","","","","","","","",
"2021/05/23 15:59'48","44339.6665277778","  24.6000","","","","","","","",
"2021/05/23 16:00'48","44339.6672222222","  24.5000","","","","","","","",
"2021/05/23 16:01'48","44339.6679166667","  24.4000","","","","","","","",
"2021/05/23 16:02'48","44339.6686111111","  24.4000","","","","","","","",
"2021/05/23 16:03'48","44339.6693055556","  24.5000","","","","","","","",
"2021/05/23 16:04'48","44339.6700000000","  24.7000","","","","","","","",
"2021/05/23 16:05'48","44339.6706944444","  24.7000","","","","","","","",
"2021/05/23 16:06'48","44339.6713888889","  24.7000","","","","","","","",
"2021/05/23 16:07'48","44339.6720833333","  24.8000","","","","","","","",
"2021/05/23 16:08'48","44339.6727777778","  24.7000","","","","","","","",
"2021/05/23 16:09'48","44339.6734722222","  24.8000","","","","","","","",
"2021/05/23 16:10'48","44339.6741666667","  24.9000","","","","","","","",
"2021/05/23 16:11'48","44339.6748611111","  25.1000","","","","","","","",
"2021/05/23 16:12'48","44339.6755555556","  25.4000","","","","","","","",
"2021/05/23 16:13'48","44339.6762500000","  25.8000","","","","","","","",
"2021/05/23 16:14'48","44339.6769444444","  26.2000","","","","","","","",
"2021/05/23 16:15'48","44339.6776388889","  26.6000","","","","","","","",
"2021/05/23 16:16'48","44339.6783333333","  26.9000","","","","","","","",
"2021/05/23 16:17'48","44339.6790277778","  27.1000","","","","","","","",
"2021/05/23 16:18'48","44339.6797222222","  27.2000","","","","","","","",
"2021/05/23 16:19'48","44339.6804166667","  27.3000","","","","","","","",
"2021/05/23 16:20'48","44339.6811111111","  27.4000","","","","","","","",
"2021/05/23 16:21'48","44339.6818055556","  27.4000","","","","","","","",
"2021/05/23 16:22'48","44339.6825000000","  27.4000","","","","","","","",
"2021/05/23 16:23'48","44339.6831944444","  27.4000","","","","","","","",
"2021/05/23 16:24'48","44339.6838888889","  27.4000","","","","","","","",
"2021/05/23 16:25'48","44339.6845833333","  27.3000","","","","","","","",
"2021/05/23 16:26'48","44339.6852777778","  27.1000","","","","","","","",
"2021/05/23 16:27'48","44339.6859722222","  27.0000","","","","","","","",
"2021/05/23 16:28'48","44339.6866666667","  26.8000","","","","","","","",
"2021/05/23 16:29'48","44339.6873611111","  26.7000","","","","","","","",
"2021/05/23 16:30'48","44339.6880555556","  26.6000","","","","","","","",
"2021/05/23 16:31'48","44339.6887500000","  26.5000","","","","","","","",
"2021/05/23 16:32'48","44339.6894444444","  26.4000","","","","","","","",
"2021/05/23 16:33'48","44339.6901388889","  26.3000","","","","","","","",
"2021/05/23 16:34'48","44339.6908333333","  26.2000","","","","","","","",
"2021/05/23 16:35'48","44339.6915277778","  26.1000","","","","","","","",
"2021/05/23 16:36'48","44339.6922222222","  26.0000","","","","","","","",
"2021/05/23 16:37'48","44339.6929166667","  25.9000","","","","","","","",
"2021/05/23 16:38'48","44339.6936111111","  25.8000","","","","","","","",
"2021/05/23 16:39'48","44339.6943055556","  25.7000","","","","","","","",
"2021/05/23 16:40'48","44339.6950000000","  25.7000","","","","","","","",
"2021/05/23 16:41'48","44339.6956944444","  25.6000","","","","","","","",
"2021/05/23 16:42'48","44339.6963888889","  25.6000","","","","","","","",
"2021/05/23 16:43'48","44339.6970833333","  25.5000","","","","","","","",
"2021/05/23 16:44'48","44339.6977777778","  25.5000","","","","","","","",
"2021/05/23 16:45'48","44339.6984722222","  25.5000","","","","","","","",
"2021/05/23 16:46'48","44339.6991666667","  25.4000","","","","","","","",
"2021/05/23 16:47'48","44339.6998611111","  25.4000","","","","","","","",
"2021/05/23 16:48'48","44339.7005555556","  25.4000","","","","","","","",
"2021/05/23 16:49'48","44339.7012500000","  25.5000","","","","","","","",
"2021/05/23 16:50'48","44339.7019444444","  25.6000","","","","","","","",
"2021/05/23 16:51'48","44339.7026388889","  25.5000","","","","","","","",
"2021/05/23 16:52'48","44339.7033333333","  25.5000","","","","","","","",
"2021/05/23 16:53'48","44339.7040277778","  25.4000","","","","","","","",
"2021/05/23 16:54'48","44339.7047222222","  25.4000","","","","","","","",
"2021/05/23 16:55'48","44339.7054166667","  25.4000","","","","","","","",
"2021/05/23 16:56'48","44339.7061111111","  25.4000","","","","","","","",
"2021/05/23 16:57'48","44339.7068055556","  25.4000","","","","","","","",
"2021/05/23 16:58'48","44339.7075000000","  25.3000","","","","","","","",
"2021/05/23 16:59'48","44339.7081944444","  25.3000","","","","","","","",
"2021/05/23 17:00'48","44339.7088888889","  25.3000","","","","","","","",
"2021/05/23 17:01'48","44339.7095833333","  25.3000","","","","","","","",
"2021/05/23 17:02'48","44339.7102777778","  25.3000","","","","","","","",
"2021/05/23 17:03'48","44339.7109722222","  25.2000","","","","","","","",
"2021/05/23 17:04'48","44339.7116666667","  25.0000","","","","","","","",
"2021/05/23 17:05'48","44339.7123611111","  24.8000","","","","","","","",
"2021/05/23 17:06'48","44339.7130555556","  24.7000","","","","","","","",
"2021/05/23 17:07'48","44339.7137500000","  24.7000","","","","","","","",
"2021/05/23 17:08'48","44339.7144444444","  24.6000","","","","","","","",
"2021/05/23 17:09'48","44339.7151388889","  24.6000","","","","","","","",
"2021/05/23 17:10'48","44339.7158333333","  24.6000","","","","","","","",
"2021/05/23 17:11'48","44339.7165277778","  24.6000","","","","","","","",
"2021/05/23 17:12'48","44339.7172222222","  24.4000","","","","","","","",
"2021/05/23 17:13'48","44339.7179166667","  24.3000","","","","","","","",
"2021/05/23 17:14'48","44339.7186111111","  24.3000","","","","","","","",
"2021/05/23 17:15'48","44339.7193055556","  24.3000","","","","","","","",
"2021/05/23 17:16'48","44339.7200000000","  24.3000","","","","","","","",
"2021/05/23 17:17'48","44339.7206944444","  24.3000","","","","","","","",
"2021/05/23 17:18'48","44339.7213888889","  24.4000","","","","","","","",
"2021/05/23 17:19'48","44339.7220833333","  24.4000","","","","","","","",
"2021/05/23 17:20'48","44339.7227777778","  24.5000","","","","","","","",
"2021/05/23 17:21'48","44339.7234722222","  24.5000","","","","","","","",
"2021/05/23 17:22'48","44339.7241666667","  24.6000","","","","","","","",
"2021/05/23 17:23'48","44339.7248611111","  24.6000","","","","","","","",
"2021/05/23 17:24'48","44339.7255555556","  24.6000","","","","","","","",
"2021/05/23 17:25'48","44339.7262500000","  24.5000","","","","","","","",
"2021/05/23 17:26'48","44339.7269444444","  24.4000","","","","","","","",
"2021/05/23 17:27'48","44339.7276388889","  24.3000","","","","","","","",
"2021/05/23 17:28'48","44339.7283333333","  24.1000","","","","","","","",
"2021/05/23 17:29'48","44339.7290277778","  23.9000","","","","","","","",
"2021/05/23 17:30'48","44339.7297222222","  23.8000","","","","","","","",
"2021/05/23 17:31'48","44339.7304166667","  23.8000","","","","","","","",
"2021/05/23 17:32'48","44339.7311111111","  23.8000","","","","","","","",
"2021/05/23 17:33'48","44339.7318055556","  23.9000","","","","","","","",
"2021/05/23 17:34'48","44339.7325000000","  23.9000","","","","","","","",
"2021/05/23 17:35'48","44339.7331944444","  24.0000","","","","","","","",
"2021/05/23 17:36'48","44339.7338888889","  24.1000","","","","","","","",
"2021/05/23 17:37'48","44339.7345833333","  24.2000","","","","","","","",
"2021/05/23 17:38'48","44339.7352777778","  24.3000","","","","","","","",
"2021/05/23 17:39'48","44339.7359722222","  24.4000","","","","","","","",
"2021/05/23 17:40'48","44339.7366666667","  24.4000","","","","","","","",
"2021/05/23 17:41'48","44339.7373611111","  24.3000","","","","","","","",
"2021/05/23 17:42'48","44339.7380555556","  24.1000","","","","","","","",
"2021/05/23 17:43'48","44339.7387500000","  23.9000","","","","","","","",
"2021/05/23 17:44'48","44339.7394444444","  23.6000","","","","","","","",
"2021/05/23 17:45'48","44339.7401388889","  23.1000","","","","","","","",
"2021/05/23 17:46'48","44339.7408333333","  22.6000","","","","","","","",
"2021/05/23 17:47'48","44339.7415277778","  22.1000","","","","","","","",
"2021/05/23 17:48'48","44339.7422222222","  21.4000","","","","","","","",
"2021/05/23 17:49'48","44339.7429166667","  21.0000","","","","","","","",
"2021/05/23 17:50'48","44339.7436111111","  20.6000","","","","","","","",
"2021/05/23 17:51'48","44339.7443055556","  20.4000","","","","","","","",
"2021/05/23 17:52'48","44339.7450000000","  20.4000","","","","","","","",
"2021/05/23 17:53'48","44339.7456944444","  20.5000","","","","","","","",
"2021/05/23 17:54'48","44339.7463888889","  20.7000","","","","","","","",
"2021/05/23 17:55'48","44339.7470833333","  21.0000","","","","","","","",
"2021/05/23 17:56'48","44339.7477777778","  21.2000","","","","","","","",
"2021/05/23 17:57'48","44339.7484722222","  21.3000","","","","","","","",
"2021/05/23 17:58'48","44339.7491666667","  21.5000","","","","","","","",
"2021/05/23 17:59'48","44339.7498611111","  21.6000","","","","","","","",
"2021/05/23 18:00'48","44339.7505555556","  21.6000","","","","","","","",
"2021/05/23 18:01'48","44339.7512500000","  21.5000","","","","","","","",
"2021/05/23 18:02'48","44339.7519444444","  21.2000","","","","","","","",
"2021/05/23 18:03'48","44339.7526388889","  20.8000","","","","","","","",
