"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-05-10 16:04:00,2.03889431038398,1.01878713330223,-0.841292446885386,0.95828837252966,NA,NA,NA,NA,-1.07286048831571,-1.23887154142255,-1.53350302326932,NA,NA
2021-05-10 16:05:00,2.03889431038398,1.01878713330223,-0.841292446885386,0.224908239169122,NA,NA,NA,NA,-1.0743233681915,-1.23966693931529,-1.53476529307964,-0.0144030495709571,-0.00960036561599234
2021-05-10 16:06:00,1.86506621757574,1.01878713330223,-0.889165428096938,0.607005451508226,NA,NA,NA,NA,-1.21709156372475,-1.3820188287263,-1.72643348997651,-0.436892503652367,-0.442747771065192
2021-05-10 16:07:00,1.60432407836339,1.01878713330223,-0.865228937491162,2.60522161319052,NA,NA,NA,NA,-1.14790185240605,-1.31198946004538,-1.63244309973888,0.196841677469748,0.206867190465525
2021-05-10 16:08:00,1.51741003195927,1.01878713330223,-0.913101918702715,1.38171298734187,NA,NA,NA,NA,-1.29067017315175,-1.45411919480612,-1.8238757583154,-0.436892503652367,-0.442323380543115
2021-05-10 16:09:00,1.40152463675378,0.893627767266097,-0.937038409308491,1.19066438117232,NA,NA,NA,NA,-1.36278597840516,-1.52542550638253,-1.92005731472862,-0.225647776611662,-0.225855918587892
2021-05-10 16:10:00,1.31461059034966,0.893627767266097,-0.74554648446228,3.00000706313102,NA,NA,NA,NA,-0.799028133154573,-0.961218727113049,-1.16099020632839,1.67555476675468,1.7195971373045
2021-05-10 16:11:00,1.28563924154828,0.893627767266097,-0.937038409308491,1.34401079561202,NA,NA,NA,NA,-1.36571295941544,-1.52665485846755,-1.92219717904886,-1.7043608658966,-1.7379516183875
2021-05-10 16:12:00,1.19872519514417,0.893627767266097,-0.793419465673833,2.413085443798,NA,NA,NA,NA,-0.943261047154344,-1.1041785863314,-1.35372060505889,1.25306531267327,1.28602885150026
2021-05-10 16:13:00,1.16975384634279,0.893627767266097,-0.769482975068056,1.97080973312085,NA,NA,NA,NA,-0.874072840641489,-1.03458333580588,-1.26018944760741,0.196841677469748,0.206232203975969
2021-05-10 16:14:00,1.16975384634279,0.246971042746051,-0.889165428096938,2.43411166610888,NA,NA,NA,NA,-1.2288010963091,-1.38763951826317,-1.73573854603228,-1.07062668477448,-1.08823536102697
2021-05-10 16:15:00,1.08283979993867,0.246971042746051,-0.937038409308491,3.11746389121249,NA,NA,NA,NA,-1.37157208137756,-1.5291065709472,-1.9264681206186,-0.436892503652367,-0.440843331496385
2021-05-10 16:16:00,1.0538684511373,0.246971042746051,-0.793419465673833,2.47217637891306,NA,NA,NA,NA,-0.949122671384605,-1.10767817744657,-1.35910273520271,1.25306531267327,1.28349570739955
2021-05-10 16:17:00,0.937983055931808,0.246971042746051,-0.865228937491162,0.713224126285605,NA,NA,NA,NA,-1.16254804793187,-1.31944062382874,-1.64452366387114,-0.648137230693072,-0.655832097212374
2021-05-10 16:18:00,0.880040358329063,0.246971042746051,-0.697673503250727,1.25338052703064,NA,NA,NA,NA,-0.669448004700577,-0.82841368759634,-0.983206836273491,1.46431003971398,1.4975358098433
2021-05-10 16:19:00,0.735183614322198,0.142671571049269,-0.769482975068056,1.04094317747588,NA,NA,NA,NA,-0.882875688362189,-1.04008802430602,-1.2685345646937,-0.648137230693072,-0.655199686831079
2021-05-10 16:20:00,0.648269567918079,0.142671571049269,-0.601927540827621,3.23673332466559,NA,NA,NA,NA,-0.389778257172549,-0.549845749576908,-0.608051442632324,1.46431003971398,1.49606031948079
2021-05-10 16:21:00,0.503412823911214,0.142671571049269,-0.721609993856503,1.26969397537529,NA,NA,NA,NA,-0.7445141710053,-0.901676031677296,-1.08230046784457,-1.07062668477448,-1.08454529553591
2021-05-10 16:22:00,0.474441475109842,0.142671571049269,-0.434372106587186,3.54632632213959,NA,NA,NA,NA,0.101843248272581,-0.0617399670151972,0.0497439688624046,2.5205336749175,2.56900246329116
2021-05-10 16:23:00,0.387527428705723,0.142671571049269,-0.649800522039174,2.34094375000722,NA,NA,NA,NA,-0.535506868497501,-0.693577949785988,-0.802023914752629,-1.9156055929373,-1.94260345155735
2021-05-10 16:24:00,0.358556079904349,0.664168929533177,-0.33862614416408,3.57025271304507,NA,NA,NA,NA,0.381499244741124,0.21517148945669,0.423135493248197,2.73177840195821,2.78114380144973
2021-05-10 16:25:00,0.329584731102977,0.664168929533177,-0.530118069010292,3.02502101725948,NA,NA,NA,NA,-0.185202539889613,-0.346109105538066,-0.33366350299955,-1.7043608658966,-1.72613699792105
2021-05-10 16:26:00,0.300613382301604,0.664168929533177,-0.769482975068056,1.26026842744282,NA,NA,NA,NA,-0.893212061678166,-1.04649962691789,-1.2782712180096,-2.12685031997801,-2.1542149663994
2021-05-10 16:27:00,0.387527428705723,0.664168929533177,-0.554054559616068,3.78486518904579,NA,NA,NA,NA,-0.258823863463254,-0.418675716248516,-0.431607872139294,1.88679949379539,1.91960145803334
2021-05-10 16:28:00,0.445470126308468,0.664168929533177,-0.74554648446228,0.431545251534671,NA,NA,NA,NA,-0.825533533941258,-0.978517738745361,-1.18687833323139,-1.7043608658966,-1.72360004588145
2021-05-10 16:29:00,0.474441475109842,0.601589246515108,-0.434372106587186,1.91063123478282,NA,NA,NA,NA,0.0914594267757832,-0.0724349274461469,0.0354402716142263,2.73177840195821,2.77427231300156
