"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/05/21 12:26'38","44337.5184953704","  19.3000","","","","","","","",
"2021/05/21 12:27'38","44337.5191898148","  19.3000","","","","","","","",
"2021/05/21 12:28'38","44337.5198842593","  19.3000","","","","","","","",
"2021/05/21 12:29'38","44337.5205787037","  19.2000","","","","","","","",
"2021/05/21 12:30'38","44337.5212731481","  19.2000","","","","","","","",
"2021/05/21 12:31'38","44337.5219675926","  19.2000","","","","","","","",
"2021/05/21 12:32'38","44337.5226620370","  19.2000","","","","","","","",
"2021/05/21 12:33'38","44337.5233564815","  19.2000","","","","","","","",
"2021/05/21 12:34'38","44337.5240509259","  19.2000","","","","","","","",
"2021/05/21 12:35'38","44337.5247453704","  19.2000","","","","","","","",
"2021/05/21 12:36'38","44337.5254398148","  19.2000","","","","","","","",
"2021/05/21 12:37'38","44337.5261342593","  19.2000","","","","","","","",
"2021/05/21 12:38'38","44337.5268287037","  19.2000","","","","","","","",
"2021/05/21 12:39'38","44337.5275231481","  19.2000","","","","","","","",
"2021/05/21 12:40'38","44337.5282175926","  19.2000","","","","","","","",
"2021/05/21 12:41'38","44337.5289120370","  19.2000","","","","","","","",
"2021/05/21 12:42'38","44337.5296064815","  19.2000","","","","","","","",
"2021/05/21 12:43'38","44337.5303009259","  19.2000","","","","","","","",
"2021/05/21 12:44'38","44337.5309953704","  19.2000","","","","","","","",
"2021/05/21 12:45'38","44337.5316898148","  19.2000","","","","","","","",
"2021/05/21 12:46'38","44337.5323842593","  19.2000","","","","","","","",
"2021/05/21 12:47'38","44337.5330787037","  19.2000","","","","","","","",
"2021/05/21 12:48'38","44337.5337731481","  19.2000","","","","","","","",
"2021/05/21 12:49'38","44337.5344675926","  19.2000","","","","","","","",
"2021/05/21 12:50'38","44337.5351620370","  19.2000","","","","","","","",
"2021/05/21 12:51'38","44337.5358564815","  19.2000","","","","","","","",
"2021/05/21 12:52'38","44337.5365509259","  19.2000","","","","","","","",
"2021/05/21 12:53'38","44337.5372453704","  19.2000","","","","","","","",
"2021/05/21 12:54'38","44337.5379398148","  19.2000","","","","","","","",
"2021/05/21 12:55'38","44337.5386342593","  19.2000","","","","","","","",
"2021/05/21 12:56'38","44337.5393287037","  19.2000","","","","","","","",
"2021/05/21 12:57'38","44337.5400231481","  19.2000","","","","","","","",
"2021/05/21 12:58'38","44337.5407175926","  19.2000","","","","","","","",
"2021/05/21 12:59'38","44337.5414120370","  19.2000","","","","","","","",
"2021/05/21 13:00'38","44337.5421064815","  19.2000","","","","","","","",
"2021/05/21 13:01'38","44337.5428009259","  19.2000","","","","","","","",
"2021/05/21 13:02'38","44337.5434953704","  19.2000","","","","","","","",
"2021/05/21 13:03'38","44337.5441898148","  19.2000","","","","","","","",
"2021/05/21 13:04'38","44337.5448842593","  19.2000","","","","","","","",
"2021/05/21 13:05'38","44337.5455787037","  19.2000","","","","","","","",
"2021/05/21 13:06'38","44337.5462731481","  19.2000","","","","","","","",
"2021/05/21 13:07'38","44337.5469675926","  19.2000","","","","","","","",
"2021/05/21 13:08'38","44337.5476620370","  19.2000","","","","","","","",
"2021/05/21 13:09'38","44337.5483564815","  19.2000","","","","","","","",
"2021/05/21 13:10'38","44337.5490509259","  19.2000","","","","","","","",
"2021/05/21 13:11'38","44337.5497453704","  19.2000","","","","","","","",
"2021/05/21 13:12'38","44337.5504398148","  19.2000","","","","","","","",
"2021/05/21 13:13'38","44337.5511342593","  19.2000","","","","","","","",
"2021/05/21 13:14'38","44337.5518287037","  19.2000","","","","","","","",
"2021/05/21 13:15'38","44337.5525231481","  19.2000","","","","","","","",
"2021/05/21 13:16'38","44337.5532175926","  19.2000","","","","","","","",
"2021/05/21 13:17'38","44337.5539120370","  19.2000","","","","","","","",
"2021/05/21 13:18'38","44337.5546064815","  19.2000","","","","","","","",
"2021/05/21 13:19'38","44337.5553009259","  19.2000","","","","","","","",
"2021/05/21 13:20'38","44337.5559953704","  19.2000","","","","","","","",
"2021/05/21 13:21'38","44337.5566898148","  19.2000","","","","","","","",
"2021/05/21 13:22'38","44337.5573842593","  19.2000","","","","","","","",
"2021/05/21 13:23'38","44337.5580787037","  19.2000","","","","","","","",
"2021/05/21 13:24'38","44337.5587731481","  19.2000","","","","","","","",
"2021/05/21 13:25'38","44337.5594675926","  19.2000","","","","","","","",
"2021/05/21 13:26'38","44337.5601620370","  19.2000","","","","","","","",
"2021/05/21 13:27'38","44337.5608564815","  19.2000","","","","","","","",
"2021/05/21 13:28'38","44337.5615509259","  19.2000","","","","","","","",
"2021/05/21 13:29'38","44337.5622453704","  19.2000","","","","","","","",
"2021/05/21 13:30'38","44337.5629398148","  19.2000","","","","","","","",
"2021/05/21 13:31'38","44337.5636342593","  19.2000","","","","","","","",
"2021/05/21 13:32'38","44337.5643287037","  19.2000","","","","","","","",
"2021/05/21 13:33'38","44337.5650231481","  19.2000","","","","","","","",
"2021/05/21 13:34'38","44337.5657175926","  19.2000","","","","","","","",
"2021/05/21 13:35'38","44337.5664120370","  19.2000","","","","","","","",
"2021/05/21 13:36'38","44337.5671064815","  19.4000","","","","","","","",
"2021/05/21 13:37'38","44337.5678009259","  19.6000","","","","","","","",
"2021/05/21 13:38'38","44337.5684953704","  19.9000","","","","","","","",
"2021/05/21 13:39'38","44337.5691898148","  20.4000","","","","","","","",
"2021/05/21 13:40'38","44337.5698842593","  20.8000","","","","","","","",
"2021/05/21 13:41'38","44337.5705787037","  21.2000","","","","","","","",
"2021/05/21 13:42'38","44337.5712731481","  21.6000","","","","","","","",
"2021/05/21 13:43'38","44337.5719675926","  21.9000","","","","","","","",
"2021/05/21 13:44'38","44337.5726620370","  22.2000","","","","","","","",
"2021/05/21 13:45'38","44337.5733564815","  22.5000","","","","","","","",
"2021/05/21 13:46'38","44337.5740509259","  22.8000","","","","","","","",
"2021/05/21 13:47'38","44337.5747453704","  23.0000","","","","","","","",
"2021/05/21 13:48'38","44337.5754398148","  23.2000","","","","","","","",
"2021/05/21 13:49'38","44337.5761342593","  23.4000","","","","","","","",
"2021/05/21 13:50'38","44337.5768287037","  23.6000","","","","","","","",
"2021/05/21 13:51'38","44337.5775231481","  23.6000","","","","","","","",
"2021/05/21 13:52'38","44337.5782175926","  23.5000","","","","","","","",
"2021/05/21 13:53'38","44337.5789120370","  23.5000","","","","","","","",
"2021/05/21 13:54'38","44337.5796064815","  23.4000","","","","","","","",
"2021/05/21 13:55'38","44337.5803009259","  23.3000","","","","","","","",
"2021/05/21 13:56'38","44337.5809953704","  23.3000","","","","","","","",
"2021/05/21 13:57'38","44337.5816898148","  23.5000","","","","","","","",
"2021/05/21 13:58'38","44337.5823842593","  23.8000","","","","","","","",
"2021/05/21 13:59'38","44337.5830787037","  24.2000","","","","","","","",
"2021/05/21 14:00'38","44337.5837731481","  24.5000","","","","","","","",
"2021/05/21 14:01'38","44337.5844675926","  24.7000","","","","","","","",
"2021/05/21 14:02'38","44337.5851620370","  24.8000","","","","","","","",
"2021/05/21 14:03'38","44337.5858564815","  24.9000","","","","","","","",
"2021/05/21 14:04'38","44337.5865509259","  25.0000","","","","","","","",
"2021/05/21 14:05'38","44337.5872453704","  25.1000","","","","","","","",
"2021/05/21 14:06'38","44337.5879398148","  25.1000","","","","","","","",
"2021/05/21 14:07'38","44337.5886342593","  25.2000","","","","","","","",
"2021/05/21 14:08'38","44337.5893287037","  25.2000","","","","","","","",
"2021/05/21 14:09'38","44337.5900231481","  25.1000","","","","","","","",
"2021/05/21 14:10'38","44337.5907175926","  24.9000","","","","","","","",
"2021/05/21 14:11'38","44337.5914120370","  24.8000","","","","","","","",
"2021/05/21 14:12'38","44337.5921064815","  24.8000","","","","","","","",
"2021/05/21 14:13'38","44337.5928009259","  24.8000","","","","","","","",
"2021/05/21 14:14'38","44337.5934953704","  24.8000","","","","","","","",
"2021/05/21 14:15'38","44337.5941898148","  24.9000","","","","","","","",
"2021/05/21 14:16'38","44337.5948842593","  24.9000","","","","","","","",
"2021/05/21 14:17'38","44337.5955787037","  25.0000","","","","","","","",
"2021/05/21 14:18'38","44337.5962731481","  25.0000","","","","","","","",
"2021/05/21 14:19'38","44337.5969675926","  25.0000","","","","","","","",
"2021/05/21 14:20'38","44337.5976620370","  25.1000","","","","","","","",
"2021/05/21 14:21'38","44337.5983564815","  25.2000","","","","","","","",
"2021/05/21 14:22'38","44337.5990509259","  25.5000","","","","","","","",
"2021/05/21 14:23'38","44337.5997453704","  25.9000","","","","","","","",
"2021/05/21 14:24'38","44337.6004398148","  26.4000","","","","","","","",
"2021/05/21 14:25'38","44337.6011342593","  26.7000","","","","","","","",
"2021/05/21 14:26'38","44337.6018287037","  26.8000","","","","","","","",
"2021/05/21 14:27'38","44337.6025231481","  26.9000","","","","","","","",
"2021/05/21 14:28'38","44337.6032175926","  27.0000","","","","","","","",
"2021/05/21 14:29'38","44337.6039120370","  27.2000","","","","","","","",
"2021/05/21 14:30'38","44337.6046064815","  27.4000","","","","","","","",
"2021/05/21 14:31'38","44337.6053009259","  27.5000","","","","","","","",
"2021/05/21 14:32'38","44337.6059953704","  27.6000","","","","","","","",
"2021/05/21 14:33'38","44337.6066898148","  27.5000","","","","","","","",
"2021/05/21 14:34'38","44337.6073842593","  27.4000","","","","","","","",
"2021/05/21 14:35'38","44337.6080787037","  27.3000","","","","","","","",
"2021/05/21 14:36'38","44337.6087731481","  27.2000","","","","","","","",
"2021/05/21 14:37'38","44337.6094675926","  27.2000","","","","","","","",
"2021/05/21 14:38'38","44337.6101620370","  27.1000","","","","","","","",
"2021/05/21 14:39'38","44337.6108564815","  27.0000","","","","","","","",
"2021/05/21 14:40'38","44337.6115509259","  26.9000","","","","","","","",
"2021/05/21 14:41'38","44337.6122453704","  26.9000","","","","","","","",
"2021/05/21 14:42'38","44337.6129398148","  26.8000","","","","","","","",
"2021/05/21 14:43'38","44337.6136342593","  26.7000","","","","","","","",
"2021/05/21 14:44'38","44337.6143287037","  26.7000","","","","","","","",
"2021/05/21 14:45'38","44337.6150231481","  26.6000","","","","","","","",
"2021/05/21 14:46'38","44337.6157175926","  26.6000","","","","","","","",
"2021/05/21 14:47'38","44337.6164120370","  26.5000","","","","","","","",
"2021/05/21 14:48'38","44337.6171064815","  26.5000","","","","","","","",
"2021/05/21 14:49'38","44337.6178009259","  26.4000","","","","","","","",
"2021/05/21 14:50'38","44337.6184953704","  26.4000","","","","","","","",
"2021/05/21 14:51'38","44337.6191898148","  26.3000","","","","","","","",
"2021/05/21 14:52'38","44337.6198842593","  26.3000","","","","","","","",
"2021/05/21 14:53'38","44337.6205787037","  26.3000","","","","","","","",
"2021/05/21 14:54'38","44337.6212731481","  26.3000","","","","","","","",
"2021/05/21 14:55'38","44337.6219675926","  26.2000","","","","","","","",
"2021/05/21 14:56'38","44337.6226620370","  26.2000","","","","","","","",
"2021/05/21 14:57'38","44337.6233564815","  26.2000","","","","","","","",
"2021/05/21 14:58'38","44337.6240509259","  26.2000","","","","","","","",
"2021/05/21 14:59'38","44337.6247453704","  26.2000","","","","","","","",
"2021/05/21 15:00'38","44337.6254398148","  26.1000","","","","","","","",
"2021/05/21 15:01'38","44337.6261342593","  26.1000","","","","","","","",
"2021/05/21 15:02'38","44337.6268287037","  26.1000","","","","","","","",
"2021/05/21 15:03'38","44337.6275231481","  26.1000","","","","","","","",
"2021/05/21 15:04'38","44337.6282175926","  26.0000","","","","","","","",
"2021/05/21 15:05'38","44337.6289120370","  25.9000","","","","","","","",
"2021/05/21 15:06'38","44337.6296064815","  25.7000","","","","","","","",
"2021/05/21 15:07'38","44337.6303009259","  25.6000","","","","","","","",
"2021/05/21 15:08'38","44337.6309953704","  25.5000","","","","","","","",
"2021/05/21 15:09'38","44337.6316898148","  25.5000","","","","","","","",
"2021/05/21 15:10'38","44337.6323842593","  25.5000","","","","","","","",
"2021/05/21 15:11'38","44337.6330787037","  25.6000","","","","","","","",
"2021/05/21 15:12'38","44337.6337731481","  25.6000","","","","","","","",
"2021/05/21 15:13'38","44337.6344675926","  25.6000","","","","","","","",
"2021/05/21 15:14'38","44337.6351620370","  25.4000","","","","","","","",
"2021/05/21 15:15'38","44337.6358564815","  25.2000","","","","","","","",
"2021/05/21 15:16'38","44337.6365509259","  25.2000","","","","","","","",
"2021/05/21 15:17'38","44337.6372453704","  25.1000","","","","","","","",
"2021/05/21 15:18'38","44337.6379398148","  25.1000","","","","","","","",
"2021/05/21 15:19'38","44337.6386342593","  24.9000","","","","","","","",
"2021/05/21 15:20'38","44337.6393287037","  24.8000","","","","","","","",
"2021/05/21 15:21'38","44337.6400231481","  24.8000","","","","","","","",
"2021/05/21 15:22'38","44337.6407175926","  24.8000","","","","","","","",
"2021/05/21 15:23'38","44337.6414120370","  24.7000","","","","","","","",
"2021/05/21 15:24'38","44337.6421064815","  24.6000","","","","","","","",
"2021/05/21 15:25'38","44337.6428009259","  24.5000","","","","","","","",
"2021/05/21 15:26'38","44337.6434953704","  24.5000","","","","","","","",
"2021/05/21 15:27'38","44337.6441898148","  24.6000","","","","","","","",
"2021/05/21 15:28'38","44337.6448842593","  24.7000","","","","","","","",
"2021/05/21 15:29'38","44337.6455787037","  24.7000","","","","","","","",
"2021/05/21 15:30'38","44337.6462731481","  24.9000","","","","","","","",
"2021/05/21 15:31'38","44337.6469675926","  25.0000","","","","","","","",
"2021/05/21 15:32'38","44337.6476620370","  25.1000","","","","","","","",
"2021/05/21 15:33'38","44337.6483564815","  25.1000","","","","","","","",
"2021/05/21 15:34'38","44337.6490509259","  25.1000","","","","","","","",
"2021/05/21 15:35'38","44337.6497453704","  25.0000","","","","","","","",
"2021/05/21 15:36'38","44337.6504398148","  24.9000","","","","","","","",
"2021/05/21 15:37'38","44337.6511342593","  24.7000","","","","","","","",
"2021/05/21 15:38'38","44337.6518287037","  24.6000","","","","","","","",
"2021/05/21 15:39'38","44337.6525231481","  24.4000","","","","","","","",
"2021/05/21 15:40'38","44337.6532175926","  24.3000","","","","","","","",
"2021/05/21 15:41'38","44337.6539120370","  24.1000","","","","","","","",
"2021/05/21 15:42'38","44337.6546064815","  24.1000","","","","","","","",
"2021/05/21 15:43'38","44337.6553009259","  24.1000","","","","","","","",
"2021/05/21 15:44'38","44337.6559953704","  24.2000","","","","","","","",
"2021/05/21 15:45'38","44337.6566898148","  24.3000","","","","","","","",
"2021/05/21 15:46'38","44337.6573842593","  24.5000","","","","","","","",
"2021/05/21 15:47'38","44337.6580787037","  24.6000","","","","","","","",
"2021/05/21 15:48'38","44337.6587731481","  24.7000","","","","","","","",
"2021/05/21 15:49'38","44337.6594675926","  24.9000","","","","","","","",
"2021/05/21 15:50'38","44337.6601620370","  24.9000","","","","","","","",
"2021/05/21 15:51'38","44337.6608564815","  24.9000","","","","","","","",
"2021/05/21 15:52'38","44337.6615509259","  24.7000","","","","","","","",
"2021/05/21 15:53'38","44337.6622453704","  24.5000","","","","","","","",
"2021/05/21 15:54'38","44337.6629398148","  24.2000","","","","","","","",
"2021/05/21 15:55'38","44337.6636342593","  23.8000","","","","","","","",
"2021/05/21 15:56'38","44337.6643287037","  23.4000","","","","","","","",
"2021/05/21 15:57'38","44337.6650231481","  22.9000","","","","","","","",
"2021/05/21 15:58'38","44337.6657175926","  22.3000","","","","","","","",
"2021/05/21 15:59'38","44337.6664120370","  21.6000","","","","","","","",
"2021/05/21 16:00'38","44337.6671064815","  21.0000","","","","","","","",
"2021/05/21 16:01'38","44337.6678009259","  20.7000","","","","","","","",
"2021/05/21 16:02'38","44337.6684953704","  20.5000","","","","","","","",
"2021/05/21 16:03'38","44337.6691898148","  20.5000","","","","","","","",
"2021/05/21 16:04'38","44337.6698842593","  20.7000","","","","","","","",
"2021/05/21 16:05'38","44337.6705787037","  20.9000","","","","","","","",
"2021/05/21 16:06'38","44337.6712731481","  21.2000","","","","","","","",
"2021/05/21 16:07'38","44337.6719675926","  21.4000","","","","","","","",
"2021/05/21 16:08'38","44337.6726620370","  21.6000","","","","","","","",
"2021/05/21 16:09'38","44337.6733564815","  21.8000","","","","","","","",
"2021/05/21 16:10'38","44337.6740509259","  22.0000","","","","","","","",
"2021/05/21 16:11'38","44337.6747453704","  22.0000","","","","","","","",
"2021/05/21 16:12'38","44337.6754398148","  21.8000","","","","","","","",
"2021/05/21 16:13'38","44337.6761342593","  21.4000","","","","","","","",
"2021/05/21 16:14'38","44337.6768287037","  20.9000","","","","","","","",
"2021/05/21 16:15'38","44337.6775231481","  20.4000","","","","","","","",
"2021/05/21 16:16'38","44337.6782175926","  20.1000","","","","","","","",
"2021/05/21 16:17'38","44337.6789120370","  19.8000","","","","","","","",
"2021/05/21 16:18'38","44337.6796064815","  19.6000","","","","","","","",
"2021/05/21 16:19'38","44337.6803009259","  19.5000","","","","","","","",
"2021/05/21 16:20'38","44337.6809953704","  19.4000","","","","","","","",
"2021/05/21 16:21'38","44337.6816898148","  19.3000","","","","","","","",
"2021/05/21 16:22'38","44337.6823842593","  19.3000","","","","","","","",
"2021/05/21 16:23'38","44337.6830787037","  19.3000","","","","","","","",
"2021/05/21 16:24'38","44337.6837731481","  19.4000","","","","","","","",
"2021/05/21 16:25'38","44337.6844675926","  19.4000","","","","","","","",
"2021/05/21 16:26'38","44337.6851620370","  19.4000","","","","","","","",
"2021/05/21 16:27'38","44337.6858564815","  19.5000","","","","","","","",
"2021/05/21 16:28'38","44337.6865509259","  19.5000","","","","","","","",
"2021/05/21 16:29'38","44337.6872453704","  19.6000","","","","","","","",
"2021/05/21 16:30'38","44337.6879398148","  19.6000","","","","","","","",
"2021/05/21 16:31'38","44337.6886342593","  19.9000","","","","","","","",
"2021/05/21 16:32'38","44337.6893287037","  20.2000","","","","","","","",
"2021/05/21 16:33'38","44337.6900231481","  20.6000","","","","","","","",
"2021/05/21 16:34'38","44337.6907175926","  21.0000","","","","","","","",
"2021/05/21 16:35'38","44337.6914120370","  21.3000","","","","","","","",
"2021/05/21 16:36'38","44337.6921064815","  21.4000","","","","","","","",
"2021/05/21 16:37'38","44337.6928009259","  21.4000","","","","","","","",
"2021/05/21 16:38'38","44337.6934953704","  21.2000","","","","","","","",
"2021/05/21 16:39'38","44337.6941898148","  20.9000","","","","","","","",
"2021/05/21 16:40'38","44337.6948842593","  20.5000","","","","","","","",
"2021/05/21 16:41'38","44337.6955787037","  20.2000","","","","","","","",
"2021/05/21 16:42'38","44337.6962731481","  19.9000","","","","","","","",
"2021/05/21 16:43'38","44337.6969675926","  19.8000","","","","","","","",
"2021/05/21 16:44'38","44337.6976620370","  19.6000","","","","","","","",
"2021/05/21 16:45'38","44337.6983564815","  19.5000","","","","","","","",
"2021/05/21 16:46'38","44337.6990509259","  19.4000","","","","","","","",
"2021/05/21 16:47'38","44337.6997453704","  19.3000","","","","","","","",
"2021/05/21 16:48'38","44337.7004398148","  19.2000","","","","","","","",
"2021/05/21 16:49'38","44337.7011342593","  19.2000","","","","","","","",
"2021/05/21 16:50'38","44337.7018287037","  19.2000","","","","","","","",
"2021/05/21 16:51'38","44337.7025231481","  19.1000","","","","","","","",
"2021/05/21 16:52'38","44337.7032175926","  19.1000","","","","","","","",
"2021/05/21 16:53'38","44337.7039120370","  19.1000","","","","","","","",
"2021/05/21 16:54'38","44337.7046064815","  19.1000","","","","","","","",
"2021/05/21 16:55'38","44337.7053009259","  19.1000","","","","","","","",
"2021/05/21 16:56'38","44337.7059953704","  19.1000","","","","","","","",
"2021/05/21 16:57'38","44337.7066898148","  19.1000","","","","","","","",
"2021/05/21 16:58'38","44337.7073842593","  19.1000","","","","","","","",
"2021/05/21 16:59'38","44337.7080787037","  19.1000","","","","","","","",
"2021/05/21 17:00'38","44337.7087731481","  19.1000","","","","","","","",
"2021/05/21 17:01'38","44337.7094675926","  19.1000","","","","","","","",
"2021/05/21 17:02'38","44337.7101620370","  19.1000","","","","","","","",
"2021/05/21 17:03'38","44337.7108564815","  19.1000","","","","","","","",
"2021/05/21 17:04'38","44337.7115509259","  19.1000","","","","","","","",
"2021/05/21 17:05'38","44337.7122453704","  19.1000","","","","","","","",
"2021/05/21 17:06'38","44337.7129398148","  19.1000","","","","","","","",
"2021/05/21 17:07'38","44337.7136342593","  19.1000","","","","","","","",
"2021/05/21 17:08'38","44337.7143287037","  19.1000","","","","","","","",
"2021/05/21 17:09'38","44337.7150231481","  19.1000","","","","","","","",
"2021/05/21 17:10'38","44337.7157175926","  19.1000","","","","","","","",
"2021/05/21 17:11'38","44337.7164120370","  19.1000","","","","","","","",
"2021/05/21 17:12'38","44337.7171064815","  19.1000","","","","","","","",
"2021/05/21 17:13'38","44337.7178009259","  19.1000","","","","","","","",
"2021/05/21 17:14'38","44337.7184953704","  19.1000","","","","","","","",
"2021/05/21 17:15'38","44337.7191898148","  19.1000","","","","","","","",
"2021/05/21 17:16'38","44337.7198842593","  19.1000","","","","","","","",
"2021/05/21 17:17'38","44337.7205787037","  19.1000","","","","","","","",
"2021/05/21 17:18'38","44337.7212731481","  19.1000","","","","","","","",
"2021/05/21 17:19'38","44337.7219675926","  19.1000","","","","","","","",
"2021/05/21 17:20'38","44337.7226620370","  19.1000","","","","","","","",
"2021/05/21 17:21'38","44337.7233564815","  19.1000","","","","","","","",
"2021/05/21 17:22'38","44337.7240509259","  19.1000","","","","","","","",
"2021/05/21 17:23'38","44337.7247453704","  19.1000","","","","","","","",
"2021/05/21 17:24'38","44337.7254398148","  19.1000","","","","","","","",
"2021/05/21 17:25'38","44337.7261342593","  19.1000","","","","","","","",
"2021/05/21 17:26'38","44337.7268287037","  19.1000","","","","","","","",
"2021/05/21 17:27'38","44337.7275231481","  19.1000","","","","","","","",
"2021/05/21 17:28'38","44337.7282175926","  19.1000","","","","","","","",
"2021/05/21 17:29'38","44337.7289120370","  19.1000","","","","","","","",
"2021/05/21 17:30'38","44337.7296064815","  19.1000","","","","","","","",
"2021/05/21 17:31'38","44337.7303009259","  19.1000","","","","","","","",
"2021/05/21 17:32'38","44337.7309953704","  19.1000","","","","","","","",
"2021/05/21 17:33'38","44337.7316898148","  19.1000","","","","","","","",
"2021/05/21 17:34'38","44337.7323842593","  19.1000","","","","","","","",
"2021/05/21 17:35'38","44337.7330787037","  19.1000","","","","","","","",
"2021/05/21 17:36'38","44337.7337731481","  19.1000","","","","","","","",
"2021/05/21 17:37'38","44337.7344675926","  19.1000","","","","","","","",
"2021/05/21 17:38'38","44337.7351620370","  19.1000","","","","","","","",
"2021/05/21 17:39'38","44337.7358564815","  19.1000","","","","","","","",
"2021/05/21 17:40'38","44337.7365509259","  19.1000","","","","","","","",
"2021/05/21 17:41'38","44337.7372453704","  19.1000","","","","","","","",
"2021/05/21 17:42'38","44337.7379398148","  19.1000","","","","","","","",
"2021/05/21 17:43'38","44337.7386342593","  19.1000","","","","","","","",
"2021/05/21 17:44'38","44337.7393287037","  19.1000","","","","","","","",
"2021/05/21 17:45'38","44337.7400231481","  19.1000","","","","","","","",
"2021/05/21 17:46'38","44337.7407175926","  19.1000","","","","","","","",
"2021/05/21 17:47'38","44337.7414120370","  19.3000","","","","","","","",
"2021/05/21 17:48'38","44337.7421064815","  19.4000","","","","","","","",
"2021/05/21 17:49'38","44337.7428009259","  19.5000","","","","","","","",
"2021/05/21 17:50'38","44337.7434953704","  19.7000","","","","","","","",
"2021/05/21 17:51'38","44337.7441898148","  19.7000","","","","","","","",
"2021/05/21 17:52'38","44337.7448842593","  19.7000","","","","","","","",
"2021/05/21 17:53'38","44337.7455787037","  19.7000","","","","","","","",
"2021/05/21 17:54'38","44337.7462731481","  19.6000","","","","","","","",
"2021/05/21 17:55'38","44337.7469675926","  19.5000","","","","","","","",
"2021/05/21 17:56'38","44337.7476620370","  19.4000","","","","","","","",
"2021/05/21 17:57'38","44337.7483564815","  19.4000","","","","","","","",
"2021/05/21 17:58'38","44337.7490509259","  19.5000","","","","","","","",
"2021/05/21 17:59'38","44337.7497453704","  19.6000","","","","","","","",
"2021/05/21 18:00'38","44337.7504398148","  19.7000","","","","","","","",
"2021/05/21 18:01'38","44337.7511342593","  19.9000","","","","","","","",
"2021/05/21 18:02'38","44337.7518287037","  20.1000","","","","","","","",
"2021/05/21 18:03'38","44337.7525231481","  20.3000","","","","","","","",
"2021/05/21 18:04'38","44337.7532175926","  20.5000","","","","","","","",
"2021/05/21 18:05'38","44337.7539120370","  20.7000","","","","","","","",
"2021/05/21 18:06'38","44337.7546064815","  20.8000","","","","","","","",
"2021/05/21 18:07'38","44337.7553009259","  20.9000","","","","","","","",
"2021/05/21 18:08'38","44337.7559953704","  21.0000","","","","","","","",
"2021/05/21 18:09'38","44337.7566898148","  21.1000","","","","","","","",
"2021/05/21 18:10'38","44337.7573842593","  21.1000","","","","","","","",
"2021/05/21 18:11'38","44337.7580787037","  21.0000","","","","","","","",
"2021/05/21 18:12'38","44337.7587731481","  20.9000","","","","","","","",
"2021/05/21 18:13'38","44337.7594675926","  20.8000","","","","","","","",
"2021/05/21 18:14'38","44337.7601620370","  20.5000","","","","","","","",
"2021/05/21 18:15'38","44337.7608564815","  20.4000","","","","","","","",
"2021/05/21 18:16'38","44337.7615509259","  20.5000","","","","","","","",
"2021/05/21 18:17'38","44337.7622453704","  20.7000","","","","","","","",
"2021/05/21 18:18'38","44337.7629398148","  21.0000","","","","","","","",
"2021/05/21 18:19'38","44337.7636342593","  21.3000","","","","","","","",
"2021/05/21 18:20'38","44337.7643287037","  21.6000","","","","","","","",
"2021/05/21 18:21'38","44337.7650231481","  22.0000","","","","","","","",
