"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/05/08 16:00'19","44324.6668865741","  16.9000","","","","","","","",
"2021/05/08 16:01'19","44324.6675810185","  16.7000","","","","","","","",
"2021/05/08 16:02'19","44324.6682754630","  16.6000","","","","","","","",
"2021/05/08 16:03'19","44324.6689699074","  16.4000","","","","","","","",
"2021/05/08 16:04'19","44324.6696643519","  16.2000","","","","","","","",
"2021/05/08 16:05'19","44324.6703587963","  16.0000","","","","","","","",
"2021/05/08 16:06'19","44324.6710532407","  15.9000","","","","","","","",
"2021/05/08 16:07'19","44324.6717476852","  15.7000","","","","","","","",
"2021/05/08 16:08'19","44324.6724421296","  15.7000","","","","","","","",
"2021/05/08 16:09'19","44324.6731365741","  15.6000","","","","","","","",
"2021/05/08 16:10'19","44324.6738310185","  15.6000","","","","","","","",
"2021/05/08 16:11'19","44324.6745254630","  15.7000","","","","","","","",
"2021/05/08 16:12'19","44324.6752199074","  15.8000","","","","","","","",
"2021/05/08 16:13'19","44324.6759143519","  15.9000","","","","","","","",
"2021/05/08 16:14'19","44324.6766087963","  16.1000","","","","","","","",
"2021/05/08 16:15'19","44324.6773032407","  16.2000","","","","","","","",
"2021/05/08 16:16'19","44324.6779976852","  16.4000","","","","","","","",
"2021/05/08 16:17'19","44324.6786921296","  16.6000","","","","","","","",
"2021/05/08 16:18'19","44324.6793865741","  16.8000","","","","","","","",
"2021/05/08 16:19'19","44324.6800810185","  17.0000","","","","","","","",
"2021/05/08 16:20'19","44324.6807754630","  17.1000","","","","","","","",
"2021/05/08 16:21'19","44324.6814699074","  17.3000","","","","","","","",
"2021/05/08 16:22'19","44324.6821643519","  17.4000","","","","","","","",
"2021/05/08 16:23'19","44324.6828587963","  17.5000","","","","","","","",
"2021/05/08 16:24'19","44324.6835532407","  17.5000","","","","","","","",
"2021/05/08 16:25'19","44324.6842476852","  17.6000","","","","","","","",
"2021/05/08 16:26'19","44324.6849421296","  17.6000","","","","","","","",
"2021/05/08 16:27'19","44324.6856365741","  17.6000","","","","","","","",
"2021/05/08 16:28'19","44324.6863310185","  17.5000","","","","","","","",
"2021/05/08 16:29'19","44324.6870254630","  17.4000","","","","","","","",
"2021/05/08 16:30'19","44324.6877199074","  17.4000","","","","","","","",
"2021/05/08 16:31'19","44324.6884143519","  17.3000","","","","","","","",
"2021/05/08 16:32'19","44324.6891087963","  17.2000","","","","","","","",
"2021/05/08 16:33'19","44324.6898032407","  17.0000","","","","","","","",
"2021/05/08 16:34'19","44324.6904976852","  16.8000","","","","","","","",
"2021/05/08 16:35'19","44324.6911921296","  16.6000","","","","","","","",
"2021/05/08 16:36'19","44324.6918865741","  16.4000","","","","","","","",
"2021/05/08 16:37'19","44324.6925810185","  16.2000","","","","","","","",
"2021/05/08 16:38'19","44324.6932754630","  16.0000","","","","","","","",
"2021/05/08 16:39'19","44324.6939699074","  15.9000","","","","","","","",
"2021/05/08 16:40'19","44324.6946643519","  15.7000","","","","","","","",
"2021/05/08 16:41'19","44324.6953587963","  15.6000","","","","","","","",
"2021/05/08 16:42'19","44324.6960532407","  15.6000","","","","","","","",
"2021/05/08 16:43'19","44324.6967476852","  15.6000","","","","","","","",
"2021/05/08 16:44'19","44324.6974421296","  15.6000","","","","","","","",
"2021/05/08 16:45'19","44324.6981365741","  15.7000","","","","","","","",
"2021/05/08 16:46'19","44324.6988310185","  15.8000","","","","","","","",
"2021/05/08 16:47'19","44324.6995254630","  16.0000","","","","","","","",
"2021/05/08 16:48'19","44324.7002199074","  16.2000","","","","","","","",
"2021/05/08 16:49'19","44324.7009143519","  16.4000","","","","","","","",
"2021/05/08 16:50'19","44324.7016087963","  16.6000","","","","","","","",
"2021/05/08 16:51'19","44324.7023032407","  16.8000","","","","","","","",
"2021/05/08 16:52'19","44324.7029976852","  17.0000","","","","","","","",
"2021/05/08 16:53'19","44324.7036921296","  17.2000","","","","","","","",
"2021/05/08 16:54'19","44324.7043865741","  17.3000","","","","","","","",
"2021/05/08 16:55'19","44324.7050810185","  17.4000","","","","","","","",
"2021/05/08 16:56'19","44324.7057754630","  17.5000","","","","","","","",
"2021/05/08 16:57'19","44324.7064699074","  17.6000","","","","","","","",
"2021/05/08 16:58'19","44324.7071643519","  17.6000","","","","","","","",
"2021/05/08 16:59'19","44324.7078587963","  17.7000","","","","","","","",
"2021/05/08 17:00'19","44324.7085532407","  17.7000","","","","","","","",
"2021/05/08 17:01'19","44324.7092476852","  17.6000","","","","","","","",
"2021/05/08 17:02'19","44324.7099421296","  17.6000","","","","","","","",
"2021/05/08 17:03'19","44324.7106365741","  17.5000","","","","","","","",
"2021/05/08 17:04'19","44324.7113310185","  17.4000","","","","","","","",
"2021/05/08 17:05'19","44324.7120254630","  17.3000","","","","","","","",
"2021/05/08 17:06'19","44324.7127199074","  17.2000","","","","","","","",
"2021/05/08 17:07'19","44324.7134143519","  17.0000","","","","","","","",
"2021/05/08 17:08'19","44324.7141087963","  16.8000","","","","","","","",
"2021/05/08 17:09'19","44324.7148032407","  16.6000","","","","","","","",
"2021/05/08 17:10'19","44324.7154976852","  16.3000","","","","","","","",
"2021/05/08 17:11'19","44324.7161921296","  16.1000","","","","","","","",
"2021/05/08 17:12'19","44324.7168865741","  15.9000","","","","","","","",
"2021/05/08 17:13'19","44324.7175810185","  15.7000","","","","","","","",
"2021/05/08 17:14'19","44324.7182754630","  15.6000","","","","","","","",
"2021/05/08 17:15'19","44324.7189699074","  15.5000","","","","","","","",
"2021/05/08 17:16'19","44324.7196643519","  15.4000","","","","","","","",
"2021/05/08 17:17'19","44324.7203587963","  15.5000","","","","","","","",
"2021/05/08 17:18'19","44324.7210532407","  15.5000","","","","","","","",
"2021/05/08 17:19'19","44324.7217476852","  15.6000","","","","","","","",
"2021/05/08 17:20'19","44324.7224421296","  15.7000","","","","","","","",
"2021/05/08 17:21'19","44324.7231365741","  15.9000","","","","","","","",
"2021/05/08 17:22'19","44324.7238310185","  16.1000","","","","","","","",
"2021/05/08 17:23'19","44324.7245254630","  16.4000","","","","","","","",
"2021/05/08 17:24'19","44324.7252199074","  16.6000","","","","","","","",
"2021/05/08 17:25'19","44324.7259143519","  16.8000","","","","","","","",
"2021/05/08 17:26'19","44324.7266087963","  17.1000","","","","","","","",
"2021/05/08 17:27'19","44324.7273032407","  17.2000","","","","","","","",
"2021/05/08 17:28'19","44324.7279976852","  17.4000","","","","","","","",
"2021/05/08 17:29'19","44324.7286921296","  17.5000","","","","","","","",
"2021/05/08 17:30'19","44324.7293865741","  17.7000","","","","","","","",
"2021/05/08 17:31'19","44324.7300810185","  17.7000","","","","","","","",
"2021/05/08 17:32'19","44324.7307754630","  17.8000","","","","","","","",
"2021/05/08 17:33'19","44324.7314699074","  17.7000","","","","","","","",
"2021/05/08 17:34'19","44324.7321643519","  17.7000","","","","","","","",
"2021/05/08 17:35'19","44324.7328587963","  17.7000","","","","","","","",
"2021/05/08 17:36'19","44324.7335532407","  17.6000","","","","","","","",
"2021/05/08 17:37'19","44324.7342476852","  17.6000","","","","","","","",
"2021/05/08 17:38'19","44324.7349421296","  17.5000","","","","","","","",
"2021/05/08 17:39'19","44324.7356365741","  17.4000","","","","","","","",
"2021/05/08 17:40'19","44324.7363310185","  17.3000","","","","","","","",
"2021/05/08 17:41'19","44324.7370254630","  17.2000","","","","","","","",
"2021/05/08 17:42'19","44324.7377199074","  17.0000","","","","","","","",
"2021/05/08 17:43'19","44324.7384143519","  16.8000","","","","","","","",
"2021/05/08 17:44'19","44324.7391087963","  16.6000","","","","","","","",
"2021/05/08 17:45'19","44324.7398032407","  16.3000","","","","","","","",
"2021/05/08 17:46'19","44324.7404976852","  16.0000","","","","","","","",
"2021/05/08 17:47'19","44324.7411921296","  15.8000","","","","","","","",
"2021/05/08 17:48'19","44324.7418865741","  15.6000","","","","","","","",
"2021/05/08 17:49'19","44324.7425810185","  15.5000","","","","","","","",
"2021/05/08 17:50'19","44324.7432754630","  15.4000","","","","","","","",
"2021/05/08 17:51'19","44324.7439699074","  15.3000","","","","","","","",
"2021/05/08 17:52'19","44324.7446643519","  15.3000","","","","","","","",
"2021/05/08 17:53'19","44324.7453587963","  15.3000","","","","","","","",
"2021/05/08 17:54'19","44324.7460532407","  15.5000","","","","","","","",
"2021/05/08 17:55'19","44324.7467476852","  15.7000","","","","","","","",
"2021/05/08 17:56'19","44324.7474421296","  15.9000","","","","","","","",
"2021/05/08 17:57'19","44324.7481365741","  16.1000","","","","","","","",
"2021/05/08 17:58'19","44324.7488310185","  16.4000","","","","","","","",
"2021/05/08 17:59'19","44324.7495254630","  16.7000","","","","","","","",
"2021/05/08 18:00'19","44324.7502199074","  16.9000","","","","","","","",
"2021/05/08 18:01'19","44324.7509143519","  17.2000","","","","","","","",
"2021/05/08 18:02'19","44324.7516087963","  17.4000","","","","","","","",
"2021/05/08 18:03'19","44324.7523032407","  17.6000","","","","","","","",
"2021/05/08 18:04'19","44324.7529976852","  17.8000","","","","","","","",
"2021/05/08 18:05'19","44324.7536921296","  17.9000","","","","","","","",
"2021/05/08 18:06'19","44324.7543865741","  18.0000","","","","","","","",
"2021/05/08 18:07'19","44324.7550810185","  18.1000","","","","","","","",
"2021/05/08 18:08'19","44324.7557754630","  18.2000","","","","","","","",
"2021/05/08 18:09'19","44324.7564699074","  18.2000","","","","","","","",
"2021/05/08 18:10'19","44324.7571643519","  18.2000","","","","","","","",
"2021/05/08 18:11'19","44324.7578587963","  18.2000","","","","","","","",
"2021/05/08 18:12'19","44324.7585532407","  18.2000","","","","","","","",
"2021/05/08 18:13'19","44324.7592476852","  18.1000","","","","","","","",
"2021/05/08 18:14'19","44324.7599421296","  18.0000","","","","","","","",
"2021/05/08 18:15'19","44324.7606365741","  17.9000","","","","","","","",
"2021/05/08 18:16'19","44324.7613310185","  17.8000","","","","","","","",
"2021/05/08 18:17'19","44324.7620254630","  17.7000","","","","","","","",
"2021/05/08 18:18'19","44324.7627199074","  17.5000","","","","","","","",
"2021/05/08 18:19'19","44324.7634143519","  17.3000","","","","","","","",
"2021/05/08 18:20'19","44324.7641087963","  17.0000","","","","","","","",
"2021/05/08 18:21'19","44324.7648032407","  16.8000","","","","","","","",
"2021/05/08 18:22'19","44324.7654976852","  16.5000","","","","","","","",
"2021/05/08 18:23'19","44324.7661921296","  16.2000","","","","","","","",
"2021/05/08 18:24'19","44324.7668865741","  15.9000","","","","","","","",
"2021/05/08 18:25'19","44324.7675810185","  15.7000","","","","","","","",
"2021/05/08 18:26'19","44324.7682754630","  15.4000","","","","","","","",
"2021/05/08 18:27'19","44324.7689699074","  15.2000","","","","","","","",
"2021/05/08 18:28'19","44324.7696643519","  15.0000","","","","","","","",
"2021/05/08 18:29'19","44324.7703587963","  15.0000","","","","","","","",
"2021/05/08 18:30'19","44324.7710532407","  15.1000","","","","","","","",
"2021/05/08 18:31'19","44324.7717476852","  15.2000","","","","","","","",
"2021/05/08 18:32'19","44324.7724421296","  15.4000","","","","","","","",
"2021/05/08 18:33'19","44324.7731365741","  15.7000","","","","","","","",
"2021/05/08 18:34'19","44324.7738310185","  15.9000","","","","","","","",
"2021/05/08 18:35'19","44324.7745254630","  16.3000","","","","","","","",
"2021/05/08 18:36'19","44324.7752199074","  16.7000","","","","","","","",
"2021/05/08 18:37'19","44324.7759143519","  17.0000","","","","","","","",
"2021/05/08 18:38'19","44324.7766087963","  17.3000","","","","","","","",
"2021/05/08 18:39'19","44324.7773032407","  17.6000","","","","","","","",
"2021/05/08 18:40'19","44324.7779976852","  17.8000","","","","","","","",
"2021/05/08 18:41'19","44324.7786921296","  18.0000","","","","","","","",
"2021/05/08 18:42'19","44324.7793865741","  18.2000","","","","","","","",
"2021/05/08 18:43'19","44324.7800810185","  18.4000","","","","","","","",
"2021/05/08 18:44'19","44324.7807754630","  18.5000","","","","","","","",
"2021/05/08 18:45'19","44324.7814699074","  18.6000","","","","","","","",
"2021/05/08 18:46'19","44324.7821643519","  18.7000","","","","","","","",
"2021/05/08 18:47'19","44324.7828587963","  18.8000","","","","","","","",
"2021/05/08 18:48'19","44324.7835532407","  18.8000","","","","","","","",
"2021/05/08 18:49'19","44324.7842476852","  18.9000","","","","","","","",
"2021/05/08 18:50'19","44324.7849421296","  18.9000","","","","","","","",
"2021/05/08 18:51'19","44324.7856365741","  19.0000","","","","","","","",
"2021/05/08 18:52'19","44324.7863310185","  19.0000","","","","","","","",
"2021/05/08 18:53'19","44324.7870254630","  19.1000","","","","","","","",
"2021/05/08 18:54'19","44324.7877199074","  19.1000","","","","","","","",
"2021/05/08 18:55'19","44324.7884143519","  19.1000","","","","","","","",
"2021/05/08 18:56'19","44324.7891087963","  19.2000","","","","","","","",
"2021/05/08 18:57'19","44324.7898032407","  19.3000","","","","","","","",
"2021/05/08 18:58'19","44324.7904976852","  19.3000","","","","","","","",
"2021/05/08 18:59'19","44324.7911921296","  19.4000","","","","","","","",
"2021/05/08 19:00'19","44324.7918865741","  19.5000","","","","","","","",
"2021/05/08 19:01'19","44324.7925810185","  19.6000","","","","","","","",
"2021/05/08 19:02'19","44324.7932754630","  19.8000","","","","","","","",
"2021/05/08 19:03'19","44324.7939699074","  20.0000","","","","","","","",
"2021/05/08 19:04'19","44324.7946643519","  20.3000","","","","","","","",
"2021/05/08 19:05'19","44324.7953587963","  20.5000","","","","","","","",
"2021/05/08 19:06'19","44324.7960532407","  20.7000","","","","","","","",
"2021/05/08 19:07'19","44324.7967476852","  20.9000","","","","","","","",
"2021/05/08 19:08'19","44324.7974421296","  21.1000","","","","","","","",
"2021/05/08 19:09'19","44324.7981365741","  21.5000","","","","","","","",
"2021/05/08 19:10'19","44324.7988310185","  22.0000","","","","","","","",
"2021/05/08 19:11'19","44324.7995254630","  22.5000","","","","","","","",
"2021/05/08 19:12'19","44324.8002199074","  23.0000","","","","","","","",
"2021/05/08 19:13'19","44324.8009143519","  23.3000","","","","","","","",
"2021/05/08 19:14'19","44324.8016087963","  23.4000","","","","","","","",
"2021/05/08 19:15'19","44324.8023032407","  23.4000","","","","","","","",
"2021/05/08 19:16'19","44324.8029976852","  23.4000","","","","","","","",
"2021/05/08 19:17'19","44324.8036921296","  23.3000","","","","","","","",
"2021/05/08 19:18'19","44324.8043865741","  23.1000","","","","","","","",
"2021/05/08 19:19'19","44324.8050810185","  22.7000","","","","","","","",
"2021/05/08 19:20'19","44324.8057754630","  22.3000","","","","","","","",
"2021/05/08 19:21'19","44324.8064699074","  21.8000","","","","","","","",
"2021/05/08 19:22'19","44324.8071643519","  21.3000","","","","","","","",
"2021/05/08 19:23'19","44324.8078587963","  20.9000","","","","","","","",
"2021/05/08 19:24'19","44324.8085532407","  20.4000","","","","","","","",
"2021/05/08 19:25'19","44324.8092476852","  20.0000","","","","","","","",
"2021/05/08 19:26'19","44324.8099421296","  19.7000","","","","","","","",
"2021/05/08 19:27'19","44324.8106365741","  19.4000","","","","","","","",
"2021/05/08 19:28'19","44324.8113310185","  19.1000","","","","","","","",
"2021/05/08 19:29'19","44324.8120254630","  18.9000","","","","","","","",
"2021/05/08 19:30'19","44324.8127199074","  18.6000","","","","","","","",
"2021/05/08 19:31'19","44324.8134143519","  18.4000","","","","","","","",
"2021/05/08 19:32'19","44324.8141087963","  18.2000","","","","","","","",
"2021/05/08 19:33'19","44324.8148032407","  18.0000","","","","","","","",
"2021/05/08 19:34'19","44324.8154976852","  17.9000","","","","","","","",
"2021/05/08 19:35'19","44324.8161921296","  17.7000","","","","","","","",
"2021/05/08 19:36'19","44324.8168865741","  17.5000","","","","","","","",
"2021/05/08 19:37'19","44324.8175810185","  17.3000","","","","","","","",
"2021/05/08 19:38'19","44324.8182754630","  17.2000","","","","","","","",
"2021/05/08 19:39'19","44324.8189699074","  17.0000","","","","","","","",
"2021/05/08 19:40'19","44324.8196643519","  16.7000","","","","","","","",
"2021/05/08 19:41'19","44324.8203587963","  16.5000","","","","","","","",
"2021/05/08 19:42'19","44324.8210532407","  16.3000","","","","","","","",
"2021/05/08 19:43'19","44324.8217476852","  16.1000","","","","","","","",
"2021/05/08 19:44'19","44324.8224421296","  15.9000","","","","","","","",
"2021/05/08 19:45'19","44324.8231365741","  15.8000","","","","","","","",
"2021/05/08 19:46'19","44324.8238310185","  15.6000","","","","","","","",
"2021/05/08 19:47'19","44324.8245254630","  15.5000","","","","","","","",
"2021/05/08 19:48'19","44324.8252199074","  15.4000","","","","","","","",
"2021/05/08 19:49'19","44324.8259143519","  15.5000","","","","","","","",
"2021/05/08 19:50'19","44324.8266087963","  15.5000","","","","","","","",
"2021/05/08 19:51'19","44324.8273032407","  15.6000","","","","","","","",
"2021/05/08 19:52'19","44324.8279976852","  15.8000","","","","","","","",
"2021/05/08 19:53'19","44324.8286921296","  15.9000","","","","","","","",
"2021/05/08 19:54'19","44324.8293865741","  16.2000","","","","","","","",
"2021/05/08 19:55'19","44324.8300810185","  16.4000","","","","","","","",
"2021/05/08 19:56'19","44324.8307754630","  16.6000","","","","","","","",
"2021/05/08 19:57'19","44324.8314699074","  16.8000","","","","","","","",
"2021/05/08 19:58'19","44324.8321643519","  17.0000","","","","","","","",
"2021/05/08 19:59'19","44324.8328587963","  17.2000","","","","","","","",
"2021/05/08 20:00'19","44324.8335532407","  17.4000","","","","","","","",
"2021/05/08 20:01'19","44324.8342476852","  17.5000","","","","","","","",
"2021/05/08 20:02'19","44324.8349421296","  17.6000","","","","","","","",
"2021/05/08 20:03'19","44324.8356365741","  17.7000","","","","","","","",
"2021/05/08 20:04'19","44324.8363310185","  17.7000","","","","","","","",
"2021/05/08 20:05'19","44324.8370254630","  17.7000","","","","","","","",
"2021/05/08 20:06'19","44324.8377199074","  17.7000","","","","","","","",
"2021/05/08 20:07'19","44324.8384143519","  17.7000","","","","","","","",
"2021/05/08 20:08'19","44324.8391087963","  17.6000","","","","","","","",
"2021/05/08 20:09'19","44324.8398032407","  17.5000","","","","","","","",
"2021/05/08 20:10'19","44324.8404976852","  17.4000","","","","","","","",
"2021/05/08 20:11'19","44324.8411921296","  17.3000","","","","","","","",
"2021/05/08 20:12'19","44324.8418865741","  17.0000","","","","","","","",
"2021/05/08 20:13'19","44324.8425810185","  16.6000","","","","","","","",
"2021/05/08 20:14'19","44324.8432754630","  16.3000","","","","","","","",
"2021/05/08 20:15'19","44324.8439699074","  16.1000","","","","","","","",
"2021/05/08 20:16'19","44324.8446643519","  15.9000","","","","","","","",
"2021/05/08 20:17'19","44324.8453587963","  15.7000","","","","","","","",
"2021/05/08 20:18'19","44324.8460532407","  15.6000","","","","","","","",
"2021/05/08 20:19'19","44324.8467476852","  15.5000","","","","","","","",
"2021/05/08 20:20'19","44324.8474421296","  15.4000","","","","","","","",
"2021/05/08 20:21'19","44324.8481365741","  15.3000","","","","","","","",
"2021/05/08 20:22'19","44324.8488310185","  15.2000","","","","","","","",
"2021/05/08 20:23'19","44324.8495254630","  15.3000","","","","","","","",
"2021/05/08 20:24'19","44324.8502199074","  15.3000","","","","","","","",
"2021/05/08 20:25'19","44324.8509143519","  15.5000","","","","","","","",
"2021/05/08 20:26'19","44324.8516087963","  15.7000","","","","","","","",
"2021/05/08 20:27'19","44324.8523032407","  15.9000","","","","","","","",
"2021/05/08 20:28'19","44324.8529976852","  16.1000","","","","","","","",
"2021/05/08 20:29'19","44324.8536921296","  16.3000","","","","","","","",
"2021/05/08 20:30'19","44324.8543865741","  16.6000","","","","","","","",
"2021/05/08 20:31'19","44324.8550810185","  16.8000","","","","","","","",
"2021/05/08 20:32'19","44324.8557754630","  17.0000","","","","","","","",
"2021/05/08 20:33'19","44324.8564699074","  17.3000","","","","","","","",
"2021/05/08 20:34'19","44324.8571643519","  17.4000","","","","","","","",
"2021/05/08 20:35'19","44324.8578587963","  17.6000","","","","","","","",
"2021/05/08 20:36'19","44324.8585532407","  17.7000","","","","","","","",
"2021/05/08 20:37'19","44324.8592476852","  17.8000","","","","","","","",
"2021/05/08 20:38'19","44324.8599421296","  17.9000","","","","","","","",
"2021/05/08 20:39'19","44324.8606365741","  17.9000","","","","","","","",
"2021/05/08 20:40'19","44324.8613310185","  17.9000","","","","","","","",
"2021/05/08 20:41'19","44324.8620254630","  17.9000","","","","","","","",
"2021/05/08 20:42'19","44324.8627199074","  17.9000","","","","","","","",
"2021/05/08 20:43'19","44324.8634143519","  17.9000","","","","","","","",
"2021/05/08 20:44'19","44324.8641087963","  17.8000","","","","","","","",
"2021/05/08 20:45'19","44324.8648032407","  17.7000","","","","","","","",
"2021/05/08 20:46'19","44324.8654976852","  17.5000","","","","","","","",
"2021/05/08 20:47'19","44324.8661921296","  17.4000","","","","","","","",
"2021/05/08 20:48'19","44324.8668865741","  17.2000","","","","","","","",
"2021/05/08 20:49'19","44324.8675810185","  17.0000","","","","","","","",
"2021/05/08 20:50'19","44324.8682754630","  16.7000","","","","","","","",
"2021/05/08 20:51'19","44324.8689699074","  16.4000","","","","","","","",
"2021/05/08 20:52'19","44324.8696643519","  16.2000","","","","","","","",
"2021/05/08 20:53'19","44324.8703587963","  15.9000","","","","","","","",
"2021/05/08 20:54'19","44324.8710532407","  15.7000","","","","","","","",
"2021/05/08 20:55'19","44324.8717476852","  15.5000","","","","","","","",
"2021/05/08 20:56'19","44324.8724421296","  15.3000","","","","","","","",
"2021/05/08 20:57'19","44324.8731365741","  15.1000","","","","","","","",
"2021/05/08 20:58'19","44324.8738310185","  15.1000","","","","","","","",
"2021/05/08 20:59'19","44324.8745254630","  15.1000","","","","","","","",
"2021/05/08 21:00'19","44324.8752199074","  15.2000","","","","","","","",
"2021/05/08 21:01'19","44324.8759143519","  15.4000","","","","","","","",
"2021/05/08 21:02'19","44324.8766087963","  15.6000","","","","","","","",
"2021/05/08 21:03'19","44324.8773032407","  15.8000","","","","","","","",
"2021/05/08 21:04'19","44324.8779976852","  16.1000","","","","","","","",
"2021/05/08 21:05'19","44324.8786921296","  16.4000","","","","","","","",
"2021/05/08 21:06'19","44324.8793865741","  16.7000","","","","","","","",
"2021/05/08 21:07'19","44324.8800810185","  17.0000","","","","","","","",
"2021/05/08 21:08'19","44324.8807754630","  17.2000","","","","","","","",
"2021/05/08 21:09'19","44324.8814699074","  17.5000","","","","","","","",
"2021/05/08 21:10'19","44324.8821643519","  17.7000","","","","","","","",
"2021/05/08 21:11'19","44324.8828587963","  17.8000","","","","","","","",
"2021/05/08 21:12'19","44324.8835532407","  18.0000","","","","","","","",
"2021/05/08 21:13'19","44324.8842476852","  18.1000","","","","","","","",
