"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-05-08 14:50:00,22.5,12,23,210.74,NA,NA,NA,NA,-28.1217505984846,-0.539539640857496,-0.460093998018203,NA,NA
2021-05-08 14:51:00,22.4,12,25,223.16,NA,NA,NA,NA,-26.0831899904972,-0.50079862611133,-0.427010933691559,2,0.0327422323609291
2021-05-08 14:52:00,22.1,12,23,229,NA,NA,NA,NA,-28.0446284040478,-0.538857308895638,-0.459411894829145,-2,-0.0327629154653256
2021-05-08 14:53:00,21.5,12,35,285.74,NA,NA,NA,NA,-16.0060641784965,-0.30777303438454,-0.262368411962522,12,0.196701756811649
2021-05-08 14:54:00,20.5,12,19,314.05,NA,NA,NA,NA,-31.9674948497469,-0.615144042297606,-0.524336696607038,-16,-0.262434926012947
2021-05-08 14:55:00,19.4,11,34,303.5,NA,NA,NA,NA,-16.9289171691141,-0.326001736452471,-0.277847005260624,15,0.246188520935829
2021-05-08 14:56:00,18.5,11,26,259.23,NA,NA,NA,NA,-24.8903271217845,-0.479671809805458,-0.40877308923146,-8,-0.131383757949471
2021-05-08 14:57:00,17.8,11,27,280.56,NA,NA,NA,NA,-23.8517199460801,-0.459998626294173,-0.391964597998313,1,0.0164333892433921
2021-05-08 14:58:00,17.3,11,31,279.03,NA,NA,NA,NA,-19.8130901513325,-0.382395454382941,-0.325803048358306,4,0.0657753123555834
2021-05-08 14:59:00,16.9,11,33,316.61,NA,NA,NA,NA,-17.7744315368185,-0.343305199289878,-0.292465615677412,2,0.0329085760151136
2021-05-08 15:00:00,16.6,12,44,274.27,NA,NA,NA,NA,-6.73573720999129,-0.130195056130469,-0.110902370160014,11,0.181112480152969
2021-05-08 15:01:00,16.3,12,43,305.72,NA,NA,NA,NA,-7.69699960468999,-0.148886776090561,-0.126810215576149,-1,-0.0164752789514086
2021-05-08 15:02:00,16.1,12,48,265.1,NA,NA,NA,NA,-2.65821049960255,-0.0514576574352375,-0.0438227649268165,5,0.0824290719891612
2021-05-08 15:03:00,16,12,46,298.8,NA,NA,NA,NA,-4.61936103591142,-0.0894889232103397,-0.0762027338620943,-2,-0.0329927595049124
2021-05-08 15:04:00,16,12,45,301.8,NA,NA,NA,NA,-5.58044173590984,-0.108189103235667,-0.0921162272179355,-1,-0.0165069776869405
2021-05-08 15:05:00,15.9,13.6,32,307.44,NA,NA,NA,NA,-18.5414425202886,-0.359738525225628,-0.306260335868975,-13,-0.214728943659056
2021-05-08 15:06:00,16,13.6,29,243.83,NA,NA,NA,NA,-21.5023527266122,-0.41750233898469,-0.355396968176458,-3,-0.0495848486016979
2021-05-08 15:07:00,16,13.6,54,282.57,NA,NA,NA,NA,3.53683887366071,0.0687256436690439,0.0584957651529741,25,0.413474908262004
2021-05-08 15:08:00,16.1,13.6,44,256.89,NA,NA,NA,NA,-6.42385594310347,-0.12491976389693,-0.106313240736146,-10,-0.165497548011303
2021-05-08 15:09:00,16.2,13.6,52,240.33,NA,NA,NA,NA,1.61557513018618,0.0314409499429542,0.0267548317908706,8,0.132484494424161
2021-05-08 15:10:00,16.4,14.3,46,258.46,NA,NA,NA,NA,-4.34485508637442,-0.0846210409795848,-0.0720004229049658,-6,-0.0994285261169163
