2021-04-12_16-27-27.jpg; date_time: 2021-04-12 16:27:27; grid_n: 1; count: 24; total_area: 6663; mean_area: 277.62; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-28-27.jpg; date_time: 2021-04-12 16:28:27; grid_n: 1; count: 20; total_area: 5437; mean_area: 271.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-29-27.jpg; date_time: 2021-04-12 16:29:27; grid_n: 1; count: 17; total_area: 4289; mean_area: 252.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-30-27.jpg; date_time: 2021-04-12 16:30:27; grid_n: 1; count: 23; total_area: 5451; mean_area: 237; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-31-27.jpg; date_time: 2021-04-12 16:31:27; grid_n: 1; count: 21; total_area: 4966; mean_area: 236.48; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-32-27.jpg; date_time: 2021-04-12 16:32:27; grid_n: 1; count: 17; total_area: 4351; mean_area: 255.94; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-33-27.jpg; date_time: 2021-04-12 16:33:27; grid_n: 1; count: 18; total_area: 4677; mean_area: 259.83; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-34-27.jpg; date_time: 2021-04-12 16:34:27; grid_n: 1; count: 16; total_area: 4546; mean_area: 284.12; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-35-27.jpg; date_time: 2021-04-12 16:35:27; grid_n: 1; count: 16; total_area: 4056; mean_area: 253.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-36-27.jpg; date_time: 2021-04-12 16:36:27; grid_n: 1; count: 16; total_area: 4147; mean_area: 259.19; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-12_16-37-27.jpg; date_time: 2021-04-12 16:37:27; grid_n: 1; count: 18; total_area: 4306; mean_area: 239.22; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
