"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-05-07 15:49:00,1.57896522400455,-1.06360051305852,-0.964569678983174,2.54140658769633,NA,NA,NA,NA,-1.52215993945697,-2.40477246831588,-2.85144678738936,NA,NA
2021-05-07 15:50:00,1.57896522400455,-1.06360051305852,-1.00195514997342,2.87630313860486,NA,NA,NA,NA,-1.65596525468622,-2.62105274779741,-3.10858876909746,-0.407292432554544,-0.57216303796462
2021-05-07 15:51:00,1.49009566174938,-1.06360051305852,-0.989493326310002,2.47654140208276,NA,NA,NA,NA,-1.60198986164181,-2.54575402334158,-3.01669211068665,0.0889013939078447,0.163745312219798
2021-05-07 15:52:00,1.26792175611145,-1.06360051305852,-0.889798737002689,5.27247114345545,NA,NA,NA,NA,-1.21939825705859,-1.9552513573841,-2.3090952553955,0.957240590217026,1.45860767009679
2021-05-07 15:53:00,0.95687828821835,-1.06360051305852,-0.964569678983174,5.39066992612905,NA,NA,NA,NA,-1.49403938818848,-2.39357684716873,-2.83130575803101,-0.779437802401336,-1.13326028368809
2021-05-07 15:54:00,0.556965258070075,-1.32047315282858,-0.765180500368547,5.24220072350245,NA,NA,NA,NA,-0.735886713780126,-1.20606351067462,-1.41194413712368,1.9496282431418,2.95498946154056
2021-05-07 15:55:00,0.245921790176973,-1.32047315282858,-0.765180500368547,6.86479132955428,NA,NA,NA,NA,-0.72885736344863,-1.19902449269434,-1.40269694269623,-0.0351470627077526,-0.0206279136539216
2021-05-07 15:56:00,-0.0651216777161286,-1.32047315282858,-0.56579132175392,6.09457731075029,NA,NA,NA,NA,0.0292944203264359,0.00110094577986444,0.0291005528960307,1.9496282431418,2.97233369309775
2021-05-07 15:57:00,-0.331730364481645,-1.32047315282858,-0.665485911061234,5.24700555206642,NA,NA,NA,NA,-0.339238905958662,-0.586164939186959,-0.670715490181985,-1.02753471563253,-1.52148220841663
2021-05-07 15:58:00,-0.509469488991989,-1.32047315282858,-0.590714969080749,5.29601480341889,NA,NA,NA,NA,-0.050540522302824,-0.12627514433737,-0.122654096570227,0.709143676985831,1.10831174399507
2021-05-07 15:59:00,-0.642773832374747,-1.06360051305852,-0.590714969080749,4.0827955910171,NA,NA,NA,NA,-0.0435143266595711,-0.115284239660019,-0.10951330523208,-0.0351470627077526,-0.0206279136539216
2021-05-07 16:00:00,-0.776078175757506,-1.06360051305852,-0.491020379773435,5.12015807797768,NA,NA,NA,NA,0.339072032740267,0.500850633090901,0.623337269872181,0.957240590217026,1.49349772249294
2021-05-07 16:01:00,-0.909382519140262,-1.06360051305852,-0.540867674427092,5.35511419475569,NA,NA,NA,NA,0.158314617008228,0.21054893516663,0.277874090565836,-0.531340889170142,-0.779927883756358
2021-05-07 16:02:00,-0.998252081395436,-1.06360051305852,-0.491020379773435,4.63054604730939,NA,NA,NA,NA,0.35311684450663,0.527581667080115,0.654259585400474,0.461046763754637,0.740921880620787
2021-05-07 16:03:00,-1.04268686252302,-1.06360051305852,-0.26670755383198,4.38646075625984,NA,NA,NA,NA,1.20514953254166,1.91726835641815,2.30346567641444,2.197725156373,3.41652745799137
2021-05-07 16:04:00,-1.08712164365061,-0.652604289426423,-0.515944027100264,3.93192397410852,NA,NA,NA,NA,0.273262782942333,0.401220448340549,0.503478238896823,-2.5161161950197,-3.85106545789041
2021-05-07 16:05:00,-1.08712164365061,-0.652604289426423,-0.353940319475879,3.2405091437536,NA,NA,NA,NA,0.890564363881053,1.41550274730618,1.70558241951242,1.57748287329501,2.4765921571547
2021-05-07 16:06:00,-1.08712164365061,-0.652604289426423,-0.366402143139293,4.01024267970119,NA,NA,NA,NA,0.850630263524548,1.35509045471218,1.63287210244685,-0.15919551932335,-0.213296911235862
2021-05-07 16:07:00,-1.04268686252302,-0.652604289426423,-0.491020379773435,3.41828780062039,NA,NA,NA,NA,0.38818604314601,0.596042141356005,0.733095382199097,-1.27563162886373,-1.95310102932577
2021-05-07 16:08:00,-0.998252081395436,-0.652604289426423,-0.491020379773435,3.61864915173784,NA,NA,NA,NA,0.395189829361434,0.610016554603972,0.749124531249976,-0.0351470627077526,-0.0206279136539216
2021-05-07 16:09:00,-0.953817300267849,-0.472793441587379,-0.590714969080749,2.21227583106455,NA,NA,NA,NA,0.0266279089753735,-0.00110172056422629,0.0260329882434494,-1.02753471563253,-1.57593527471376
2021-05-07 16:10:00,-0.909382519140262,-0.472793441587379,-0.65302408739782,4.34369778204053,NA,NA,NA,NA,-0.20110309843766,-0.381437772026518,-0.423400620543618,-0.655389345785739,-0.995633905873817
2021-05-07 16:11:00,-0.820512956885091,-0.472793441587379,-0.727795029378305,2.5740794219313,NA,NA,NA,NA,-0.475784354697424,-0.843332860286091,-0.968529386805295,-0.779437802401336,-1.19418058688401
2021-05-07 16:12:00,-0.776078175757506,-0.472793441587379,-0.578253145417335,3.1218298782236,NA,NA,NA,NA,0.094542205681412,0.113711481065652,0.161403680479851,1.45343441667941,2.33360587054431
2021-05-07 16:13:00,-0.731643394629919,-0.472793441587379,-0.690409558388062,1.69287386329967,NA,NA,NA,NA,-0.320986062525982,-0.587750539234618,-0.665867770596595,-1.15158317224813,-1.79167755328604
2021-05-07 16:14:00,-0.687208613502332,-0.575542497495404,-0.815027795022204,0.986083581540047,NA,NA,NA,NA,-0.783465936873948,-1.37408666921344,-1.59201193034719,-1.27563162886373,-1.99446320952057
