"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-05-07 15:49:00,22.2,12,10,229.6,NA,NA,NA,NA,-32.4241976693922,-0.746685014513868,-0.618496784097865,NA,NA
2021-05-07 15:50:00,22.2,12,7,236.57,NA,NA,NA,NA,-35.2744434798004,-0.815133382222088,-0.67479328577645,-3,-0.0573894201474388
2021-05-07 15:51:00,22,12,8,228.25,NA,NA,NA,NA,-34.1246899171232,-0.79130284717808,-0.654674204675357,1,0.019184766404188
2021-05-07 15:52:00,21.5,12,16,286.44,NA,NA,NA,NA,-25.9749380467108,-0.6044206047978,-0.499758903459086,8,0.153920337383787
2021-05-07 15:53:00,20.8,12,10,288.9,NA,NA,NA,NA,-31.8251894513549,-0.743141825117039,-0.614087276612743,-6,-0.115773817004555
2021-05-07 15:54:00,19.9,11,26,285.81,NA,NA,NA,NA,-15.6754462204534,-0.367317687522903,-0.303344186965741,16,0.30962480577548
2021-05-07 15:55:00,19.2,11,26,319.58,NA,NA,NA,NA,-15.5257109405214,-0.365089979605316,-0.301319684031022,0,0
2021-05-07 15:56:00,18.5,11,42,303.55,NA,NA,NA,NA,0.624013318609116,0.0147256351404925,0.0121460113741847,16,0.311429541952916
2021-05-07 15:57:00,17.9,11,34,285.91,NA,NA,NA,NA,-7.22627698891893,-0.171132231018478,-0.141065824290069,-8,-0.156169850124909
2021-05-07 15:58:00,17.5,11,40,286.93,NA,NA,NA,NA,-1.07658587181444,-0.0255863409420265,-0.0210778745959726,6,0.117470655046487
2021-05-07 15:59:00,17.2,12,40,261.68,NA,NA,NA,NA,-0.926917791282818,-0.0221079401992275,-0.0182009403174397,0,0
2021-05-07 16:00:00,16.9,12,48,283.27,NA,NA,NA,NA,7.22272234917369,0.172886381192495,0.142243197809886,8,0.157550785904054
2021-05-07 16:01:00,16.6,12,44,288.16,NA,NA,NA,NA,3.37232921637651,0.0810117201578608,0.0666103963337506,-4,-0.079008177505661
2021-05-07 16:02:00,16.4,12,48,273.08,NA,NA,NA,NA,7.52189705554812,0.181346216957923,0.149013069366762,4,0.0792422806461305
2021-05-07 16:03:00,16.3,12,66,268,NA,NA,NA,NA,25.6714197052422,0.621154163105657,0.510076373205237,18,0.357649667338787
2021-05-07 16:04:00,16.2,13.6,46,258.54,NA,NA,NA,NA,5.82089060428897,0.141355427297956,0.116002270157094,-20,-0.398572239346403
2021-05-07 16:05:00,16.2,13.6,59,244.15,NA,NA,NA,NA,18.970302806745,0.462355418263237,0.379180844003046,13,0.259845666263532
2021-05-07 16:06:00,16.2,13.6,58,260.17,NA,NA,NA,NA,18.1196489890058,0.443236140132638,0.363262259026988,-1,-0.0200479743977049
2021-05-07 16:07:00,16.3,13.6,48,247.85,NA,NA,NA,NA,8.26892146429461,0.20301258306374,0.166272715330929,-10,-0.201081502646867
2021-05-07 16:08:00,16.4,13.6,48,252.02,NA,NA,NA,NA,8.41811219175791,0.207435204390088,0.169782002342155,0,0
2021-05-07 16:09:00,16.5,14.3,40,222.75,NA,NA,NA,NA,0.567212788721719,0.0140285354501265,0.0114744245820706,-8,-0.161835907937543
2021-05-07 16:10:00,16.6,14.3,35,267.11,NA,NA,NA,NA,-4.28378545949403,-0.106340191488785,-0.0869207878349162,-5,-0.101453245799549
2021-05-07 16:11:00,16.8,14.3,29,230.28,NA,NA,NA,NA,-10.1348915871595,-0.252520716683235,-0.206266692774438,-6,-0.122112816501621
2021-05-07 16:12:00,16.9,14.3,41,241.68,NA,NA,NA,NA,2.01388506270096,0.050364609463713,0.0411113448239343,12,0.244967375261011
2021-05-07 16:13:00,17,14.3,32,211.94,NA,NA,NA,NA,-6.83746515111638,-0.171634041610551,-0.140004505356601,-9,-0.18428474885955
2021-05-07 16:14:00,17.1,13.9,22,197.23,NA,NA,NA,NA,-16.6889521566959,-0.420493644973725,-0.342766714380863,-10,-0.205385401769122
2021-05-07 16:15:00,17.2,13.9,34,227.74,NA,NA,NA,NA,-4.54058615623136,-0.114833557057267,-0.09354205451485,12,0.247215803324799
2021-05-07 16:16:00,17.3,13.9,28,205.71,NA,NA,NA,NA,-10.3923776177552,-0.263816967818081,-0.214752366586633,-6,-0.123986468439946
2021-05-07 16:17:00,17.4,13.9,25,190.36,NA,NA,NA,NA,-13.2443372615195,-0.337484034292817,-0.274526255594538,-3,-0.0621834638095835
2021-05-07 16:18:00,17.4,13.9,26,195.69,NA,NA,NA,NA,-12.0964760499251,-0.309400674246328,-0.251504414540431,1,0.0207915440416209
2021-05-07 16:19:00,17.5,12.7,23,196,NA,NA,NA,NA,-14.9488051761897,-0.383806514969186,-0.311765957917539,-3,-0.0625667311018509
2021-05-07 16:20:00,17.5,12.7,21,189.9,NA,NA,NA,NA,-16.8013360534704,-0.433009214714084,-0.351482561813902,-2,-0.0418398347244894
2021-05-07 16:21:00,17.5,12.7,23,231.48,NA,NA,NA,NA,-14.6540803024799,-0.379108238731186,-0.307509455855337,2,0.0419691238901287
2021-05-07 16:22:00,17.4,12.7,33,199.91,NA,NA,NA,NA,-4.50704974208999,-0.117044794978745,-0.0948711773668929,10,0.210495075039708
2021-05-07 16:23:00,17.4,12.7,33,214.3,NA,NA,NA,NA,-4.36025637779881,-0.113665986354893,-0.0920657258099873,0,0
2021-05-07 16:24:00,17.3,11.2,36,197.33,NA,NA,NA,NA,-1.21371238931696,-0.0317611745492079,-0.0257067772885993,3,0.0635408623530644
2021-05-07 16:25:00,17.2,11.2,34,185.26,NA,NA,NA,NA,-3.06743012132972,-0.0805788599776624,-0.0651709709564499,-2,-0.042492228594403
2021-05-07 16:26:00,17.1,11.2,37,246.22,NA,NA,NA,NA,0.07857792847566,0.00207212504665314,0.00167467065168377,3,0.0639366811076921
2021-05-07 16:27:00,17,11.2,33,193.3,NA,NA,NA,NA,-3.77570087879881,-0.0999505182190988,-0.0807192796252157,-4,-0.0855144856187819
2021-05-07 16:28:00,16.9,11.2,39,199.36,NA,NA,NA,NA,2.36972068491772,0.0629737734649837,0.0508193542865478,6,0.128671757671674
2021-05-07 16:29:00,16.7,11.2,42,201.5,NA,NA,NA,NA,5.51482972980028,0.147120306249642,0.118636324184316,3,0.0645367110120802
2021-05-07 16:30:00,16.5,11.2,37,215.65,NA,NA,NA,NA,0.659613254662588,0.0176648747422426,0.0142340904124118,-5,-0.107897243663584
2021-05-07 16:31:00,16.4,11.2,48,231.79,NA,NA,NA,NA,11.8040581613228,0.317348011049164,0.255521539159677,11,0.238116153982205
2021-05-07 16:32:00,16.3,11.2,57,190.18,NA,NA,NA,NA,20.9481512625405,0.565373982054768,0.454881874178097,9,0.195431893549654
2021-05-07 16:33:00,16.1,11.2,34,212.35,NA,NA,NA,NA,-1.90812070409237,-0.0516992105733342,-0.0415639036159919,-23,-0.501000686758198
2021-05-07 16:34:00,16,13,50,202.26,NA,NA,NA,NA,14.2352289316645,0.387197540426819,0.31105211715557,16,0.349613897913421
2021-05-07 16:35:00,16,13,41,226.32,NA,NA,NA,NA,5.37818678468439,0.146857468612792,0.117886300559863,-9,-0.197274053043331
2021-05-07 16:36:00,15.9,13,44,200.77,NA,NA,NA,NA,8.52073942548786,0.233577635385944,0.187354396662529,3,0.065964133148621
2021-05-07 16:37:00,15.9,13,44,197.64,NA,NA,NA,NA,8.66287338911796,0.238402818199598,0.191076806953895,0,0
2021-05-07 16:38:00,16,13,39,215.49,NA,NA,NA,NA,3.80457518836213,0.105112046846737,0.0841805382796969,-5,-0.110630667173037
2021-05-07 16:39:00,16.1,14.3,48,205.75,NA,NA,NA,NA,12.9458313216119,0.359066143980932,0.287339256310857,9,0.199759539774052
2021-05-07 16:40:00,16.2,14.3,36,196.25,NA,NA,NA,NA,1.08662828381269,0.0302569274870046,0.0241938701617299,-12,-0.267181009610832
2021-05-07 16:41:00,16.3,14.3,31,188,NA,NA,NA,NA,-3.77304742170921,-0.105471792136363,-0.0842705073479044,-5,-0.111674328373177
2021-05-07 16:42:00,16.5,14.3,28,212.18,NA,NA,NA,NA,-6.63320927548603,-0.186152451896105,-0.14861600550842,-3,-0.0672145258816053
2021-05-07 16:43:00,16.6,14.3,27,187.37,NA,NA,NA,NA,-7.4938707294431,-0.211131403126317,-0.168424787653341,-1,-0.0224750057392379
2021-05-07 16:44:00,16.8,14.4,22,193,NA,NA,NA,NA,-12.3550451989712,-0.349456354237091,-0.278548813188368,-5,-0.112726747940818
2021-05-07 16:45:00,16.9,14.4,27,210.85,NA,NA,NA,NA,-7.21674605057927,-0.204923704202096,-0.163212961043399,5,0.113079329589475
2021-05-07 16:46:00,17.1,14.4,22,214.55,NA,NA,NA,NA,-12.078986594506,-0.344336817199239,-0.274030496790691,-5,-0.113432734876671
2021-05-07 16:47:00,17.2,14.4,36,205.97,NA,NA,NA,NA,2.0582199262628,0.058904266523653,0.0468397029619215,14,0.318603387859326
2021-05-07 16:48:00,17.3,14.4,38,172.18,NA,NA,NA,NA,4.19486034662626,0.120524163626586,0.0957618302286517,2,0.0456567429262185
2021-05-07 16:49:00,17.4,13.5,35,155.11,NA,NA,NA,NA,1.33092158678449,0.038389298121057,0.0304774370137358,-3,-0.0686984958010247
2021-05-07 16:50:00,17.4,13.5,41,192.56,NA,NA,NA,NA,7.46639066376233,0.216206495853657,0.17150865222542,6,0.137824547320697
2021-05-07 16:51:00,17.5,13.5,27,188.59,NA,NA,NA,NA,-6.39874530022091,-0.186016822541876,-0.147440790186887,-14,-0.322589971278457
2021-05-07 16:52:00,17.5,13.5,36,190.94,NA,NA,NA,NA,2.73550093091183,0.0798348437952675,0.0632273801792356,9,0.20802274829548
2021-05-07 16:53:00,17.5,13.5,31,177.03,NA,NA,NA,NA,-2.13088328133951,-0.0624327024808069,-0.049405046203607,-5,-0.115926213876319
2021-05-07 16:54:00,17.4,11.9,41,186.41,NA,NA,NA,NA,8.00208955574608,0.235370040424339,0.186104149549564,10,0.232569441085457
2021-05-07 16:55:00,17.4,11.9,51,186.12,NA,NA,NA,NA,18.1344070774173,0.535481753372163,0.423052752588201,10,0.233287336488121
2021-05-07 16:56:00,17.3,11.9,35,176.31,NA,NA,NA,NA,2.26605707007344,0.0671743909315963,0.0530271001148216,-16,-0.37440963559212
