"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/05/22 16:34'09","44338.6903819444","  18.7000","","","","","","","",
"2021/05/22 16:35'09","44338.6910763889","  18.7000","","","","","","","",
"2021/05/22 16:36'09","44338.6917708333","  18.7000","","","","","","","",
"2021/05/22 16:37'09","44338.6924652778","  18.7000","","","","","","","",
"2021/05/22 16:38'09","44338.6931597222","  18.7000","","","","","","","",
"2021/05/22 16:39'09","44338.6938541667","  18.7000","","","","","","","",
"2021/05/22 16:40'09","44338.6945486111","  18.7000","","","","","","","",
"2021/05/22 16:41'09","44338.6952430556","  18.7000","","","","","","","",
"2021/05/22 16:42'09","44338.6959375000","  18.7000","","","","","","","",
"2021/05/22 16:43'09","44338.6966319444","  18.7000","","","","","","","",
"2021/05/22 16:44'09","44338.6973263889","  18.7000","","","","","","","",
"2021/05/22 16:45'09","44338.6980208333","  18.7000","","","","","","","",
"2021/05/22 16:46'09","44338.6987152778","  18.7000","","","","","","","",
"2021/05/22 16:47'09","44338.6994097222","  18.7000","","","","","","","",
"2021/05/22 16:48'09","44338.7001041667","  18.7000","","","","","","","",
"2021/05/22 16:49'09","44338.7007986111","  18.7000","","","","","","","",
"2021/05/22 16:50'09","44338.7014930556","  18.7000","","","","","","","",
"2021/05/22 16:51'09","44338.7021875000","  18.7000","","","","","","","",
"2021/05/22 16:52'09","44338.7028819444","  18.7000","","","","","","","",
"2021/05/22 16:53'09","44338.7035763889","  18.8000","","","","","","","",
"2021/05/22 16:54'09","44338.7042708333","  19.1000","","","","","","","",
"2021/05/22 16:55'09","44338.7049652778","  19.4000","","","","","","","",
"2021/05/22 16:56'09","44338.7056597222","  19.8000","","","","","","","",
"2021/05/22 16:57'09","44338.7063541667","  20.2000","","","","","","","",
"2021/05/22 16:58'09","44338.7070486111","  20.7000","","","","","","","",
"2021/05/22 16:59'09","44338.7077430556","  21.1000","","","","","","","",
"2021/05/22 17:00'09","44338.7084375000","  21.4000","","","","","","","",
"2021/05/22 17:01'09","44338.7091319444","  21.8000","","","","","","","",
"2021/05/22 17:02'09","44338.7098263889","  22.1000","","","","","","","",
"2021/05/22 17:03'09","44338.7105208333","  22.4000","","","","","","","",
"2021/05/22 17:04'09","44338.7112152778","  22.6000","","","","","","","",
"2021/05/22 17:05'09","44338.7119097222","  22.8000","","","","","","","",
"2021/05/22 17:06'09","44338.7126041667","  23.1000","","","","","","","",
"2021/05/22 17:07'09","44338.7132986111","  23.2000","","","","","","","",
"2021/05/22 17:08'09","44338.7139930556","  23.2000","","","","","","","",
"2021/05/22 17:09'09","44338.7146875000","  23.2000","","","","","","","",
"2021/05/22 17:10'09","44338.7153819444","  23.2000","","","","","","","",
"2021/05/22 17:11'09","44338.7160763889","  23.1000","","","","","","","",
"2021/05/22 17:12'09","44338.7167708333","  23.0000","","","","","","","",
"2021/05/22 17:13'09","44338.7174652778","  22.9000","","","","","","","",
"2021/05/22 17:14'09","44338.7181597222","  22.9000","","","","","","","",
"2021/05/22 17:15'09","44338.7188541667","  23.1000","","","","","","","",
"2021/05/22 17:16'09","44338.7195486111","  23.4000","","","","","","","",
"2021/05/22 17:17'09","44338.7202430556","  23.8000","","","","","","","",
"2021/05/22 17:18'09","44338.7209375000","  24.2000","","","","","","","",
"2021/05/22 17:19'09","44338.7216319444","  24.4000","","","","","","","",
"2021/05/22 17:20'09","44338.7223263889","  24.5000","","","","","","","",
"2021/05/22 17:21'09","44338.7230208333","  24.6000","","","","","","","",
"2021/05/22 17:22'09","44338.7237152778","  24.7000","","","","","","","",
"2021/05/22 17:23'09","44338.7244097222","  24.8000","","","","","","","",
"2021/05/22 17:24'09","44338.7251041667","  24.9000","","","","","","","",
"2021/05/22 17:25'09","44338.7257986111","  24.9000","","","","","","","",
"2021/05/22 17:26'09","44338.7264930556","  24.9000","","","","","","","",
"2021/05/22 17:27'09","44338.7271875000","  24.7000","","","","","","","",
"2021/05/22 17:28'09","44338.7278819444","  24.5000","","","","","","","",
"2021/05/22 17:29'09","44338.7285763889","  24.4000","","","","","","","",
"2021/05/22 17:30'09","44338.7292708333","  24.4000","","","","","","","",
"2021/05/22 17:31'09","44338.7299652778","  24.4000","","","","","","","",
"2021/05/22 17:32'09","44338.7306597222","  24.5000","","","","","","","",
"2021/05/22 17:33'09","44338.7313541667","  24.5000","","","","","","","",
"2021/05/22 17:34'09","44338.7320486111","  24.5000","","","","","","","",
"2021/05/22 17:35'09","44338.7327430556","  24.6000","","","","","","","",
"2021/05/22 17:36'09","44338.7334375000","  24.6000","","","","","","","",
"2021/05/22 17:37'09","44338.7341319444","  24.6000","","","","","","","",
"2021/05/22 17:38'09","44338.7348263889","  24.6000","","","","","","","",
"2021/05/22 17:39'09","44338.7355208333","  24.7000","","","","","","","",
"2021/05/22 17:40'09","44338.7362152778","  25.1000","","","","","","","",
"2021/05/22 17:41'09","44338.7369097222","  25.5000","","","","","","","",
"2021/05/22 17:42'09","44338.7376041667","  25.9000","","","","","","","",
"2021/05/22 17:43'09","44338.7382986111","  26.4000","","","","","","","",
"2021/05/22 17:44'09","44338.7389930556","  26.7000","","","","","","","",
"2021/05/22 17:45'09","44338.7396875000","  27.0000","","","","","","","",
"2021/05/22 17:46'09","44338.7403819444","  27.1000","","","","","","","",
"2021/05/22 17:47'09","44338.7410763889","  27.3000","","","","","","","",
"2021/05/22 17:48'09","44338.7417708333","  27.3000","","","","","","","",
"2021/05/22 17:49'09","44338.7424652778","  27.4000","","","","","","","",
"2021/05/22 17:50'09","44338.7431597222","  27.4000","","","","","","","",
"2021/05/22 17:51'09","44338.7438541667","  27.5000","","","","","","","",
"2021/05/22 17:52'09","44338.7445486111","  27.5000","","","","","","","",
"2021/05/22 17:53'09","44338.7452430556","  27.5000","","","","","","","",
"2021/05/22 17:54'09","44338.7459375000","  27.4000","","","","","","","",
"2021/05/22 17:55'09","44338.7466319444","  27.4000","","","","","","","",
"2021/05/22 17:56'09","44338.7473263889","  27.2000","","","","","","","",
"2021/05/22 17:57'09","44338.7480208333","  27.0000","","","","","","","",
"2021/05/22 17:58'09","44338.7487152778","  26.8000","","","","","","","",
"2021/05/22 17:59'09","44338.7494097222","  26.7000","","","","","","","",
"2021/05/22 18:00'09","44338.7501041667","  26.5000","","","","","","","",
"2021/05/22 18:01'09","44338.7507986111","  26.4000","","","","","","","",
"2021/05/22 18:02'09","44338.7514930556","  26.3000","","","","","","","",
"2021/05/22 18:03'09","44338.7521875000","  26.2000","","","","","","","",
"2021/05/22 18:04'09","44338.7528819444","  26.1000","","","","","","","",
"2021/05/22 18:05'09","44338.7535763889","  26.0000","","","","","","","",
"2021/05/22 18:06'09","44338.7542708333","  25.9000","","","","","","","",
"2021/05/22 18:07'09","44338.7549652778","  25.8000","","","","","","","",
"2021/05/22 18:08'09","44338.7556597222","  25.7000","","","","","","","",
"2021/05/22 18:09'09","44338.7563541667","  25.7000","","","","","","","",
"2021/05/22 18:10'09","44338.7570486111","  25.6000","","","","","","","",
"2021/05/22 18:11'09","44338.7577430556","  25.5000","","","","","","","",
"2021/05/22 18:12'09","44338.7584375000","  25.5000","","","","","","","",
"2021/05/22 18:13'09","44338.7591319444","  25.5000","","","","","","","",
"2021/05/22 18:14'09","44338.7598263889","  25.4000","","","","","","","",
"2021/05/22 18:15'09","44338.7605208333","  25.5000","","","","","","","",
"2021/05/22 18:16'09","44338.7612152778","  25.7000","","","","","","","",
"2021/05/22 18:17'09","44338.7619097222","  25.8000","","","","","","","",
"2021/05/22 18:18'09","44338.7626041667","  25.9000","","","","","","","",
"2021/05/22 18:19'09","44338.7632986111","  25.8000","","","","","","","",
"2021/05/22 18:20'09","44338.7639930556","  25.7000","","","","","","","",
"2021/05/22 18:21'09","44338.7646875000","  25.7000","","","","","","","",
"2021/05/22 18:22'09","44338.7653819444","  25.6000","","","","","","","",
"2021/05/22 18:23'09","44338.7660763889","  25.6000","","","","","","","",
"2021/05/22 18:24'09","44338.7667708333","  25.6000","","","","","","","",
"2021/05/22 18:25'09","44338.7674652778","  25.5000","","","","","","","",
"2021/05/22 18:26'09","44338.7681597222","  25.5000","","","","","","","",
"2021/05/22 18:27'09","44338.7688541667","  25.4000","","","","","","","",
"2021/05/22 18:28'09","44338.7695486111","  25.4000","","","","","","","",
"2021/05/22 18:29'09","44338.7702430556","  25.4000","","","","","","","",
"2021/05/22 18:30'09","44338.7709375000","  25.3000","","","","","","","",
"2021/05/22 18:31'09","44338.7716319444","  25.3000","","","","","","","",
"2021/05/22 18:32'09","44338.7723263889","  25.1000","","","","","","","",
"2021/05/22 18:33'09","44338.7730208333","  24.9000","","","","","","","",
"2021/05/22 18:34'09","44338.7737152778","  24.7000","","","","","","","",
"2021/05/22 18:35'09","44338.7744097222","  24.6000","","","","","","","",
"2021/05/22 18:36'09","44338.7751041667","  24.6000","","","","","","","",
"2021/05/22 18:37'09","44338.7757986111","  24.6000","","","","","","","",
"2021/05/22 18:38'09","44338.7764930556","  24.6000","","","","","","","",
"2021/05/22 18:39'09","44338.7771875000","  24.6000","","","","","","","",
"2021/05/22 18:40'09","44338.7778819444","  24.5000","","","","","","","",
"2021/05/22 18:41'09","44338.7785763889","  24.3000","","","","","","","",
"2021/05/22 18:42'09","44338.7792708333","  24.2000","","","","","","","",
"2021/05/22 18:43'09","44338.7799652778","  24.1000","","","","","","","",
"2021/05/22 18:44'09","44338.7806597222","  24.1000","","","","","","","",
"2021/05/22 18:45'09","44338.7813541667","  24.2000","","","","","","","",
"2021/05/22 18:46'09","44338.7820486111","  24.2000","","","","","","","",
"2021/05/22 18:47'09","44338.7827430556","  24.4000","","","","","","","",
"2021/05/22 18:48'09","44338.7834375000","  24.6000","","","","","","","",
"2021/05/22 18:49'09","44338.7841319444","  24.6000","","","","","","","",
"2021/05/22 18:50'09","44338.7848263889","  24.6000","","","","","","","",
"2021/05/22 18:51'09","44338.7855208333","  24.7000","","","","","","","",
"2021/05/22 18:52'09","44338.7862152778","  24.7000","","","","","","","",
"2021/05/22 18:53'09","44338.7869097222","  24.7000","","","","","","","",
"2021/05/22 18:54'09","44338.7876041667","  24.5000","","","","","","","",
"2021/05/22 18:55'09","44338.7882986111","  24.3000","","","","","","","",
"2021/05/22 18:56'09","44338.7889930556","  24.2000","","","","","","","",
"2021/05/22 18:57'09","44338.7896875000","  24.0000","","","","","","","",
"2021/05/22 18:58'09","44338.7903819444","  23.8000","","","","","","","",
"2021/05/22 18:59'09","44338.7910763889","  23.7000","","","","","","","",
"2021/05/22 19:00'09","44338.7917708333","  23.7000","","","","","","","",
"2021/05/22 19:01'09","44338.7924652778","  23.8000","","","","","","","",
"2021/05/22 19:02'09","44338.7931597222","  23.8000","","","","","","","",
"2021/05/22 19:03'09","44338.7938541667","  23.9000","","","","","","","",
"2021/05/22 19:04'09","44338.7945486111","  24.0000","","","","","","","",
"2021/05/22 19:05'09","44338.7952430556","  24.1000","","","","","","","",
"2021/05/22 19:06'09","44338.7959375000","  24.1000","","","","","","","",
"2021/05/22 19:07'09","44338.7966319444","  24.2000","","","","","","","",
"2021/05/22 19:08'09","44338.7973263889","  24.3000","","","","","","","",
"2021/05/22 19:09'09","44338.7980208333","  24.3000","","","","","","","",
"2021/05/22 19:10'09","44338.7987152778","  24.2000","","","","","","","",
"2021/05/22 19:11'09","44338.7994097222","  23.9000","","","","","","","",
"2021/05/22 19:12'09","44338.8001041667","  23.7000","","","","","","","",
"2021/05/22 19:13'09","44338.8007986111","  23.3000","","","","","","","",
"2021/05/22 19:14'09","44338.8014930556","  22.8000","","","","","","","",
"2021/05/22 19:15'09","44338.8021875000","  22.1000","","","","","","","",
"2021/05/22 19:16'09","44338.8028819444","  21.6000","","","","","","","",
"2021/05/22 19:17'09","44338.8035763889","  20.9000","","","","","","","",
"2021/05/22 19:18'09","44338.8042708333","  20.4000","","","","","","","",
"2021/05/22 19:19'09","44338.8049652778","  20.2000","","","","","","","",
"2021/05/22 19:20'09","44338.8056597222","  20.0000","","","","","","","",
"2021/05/22 19:21'09","44338.8063541667","  20.1000","","","","","","","",
"2021/05/22 19:22'09","44338.8070486111","  20.2000","","","","","","","",
"2021/05/22 19:23'09","44338.8077430556","  20.5000","","","","","","","",
"2021/05/22 19:24'09","44338.8084375000","  20.8000","","","","","","","",
"2021/05/22 19:25'09","44338.8091319444","  21.2000","","","","","","","",
"2021/05/22 19:26'09","44338.8098263889","  21.5000","","","","","","","",
"2021/05/22 19:27'09","44338.8105208333","  21.8000","","","","","","","",
"2021/05/22 19:28'09","44338.8112152778","  21.8000","","","","","","","",
"2021/05/22 19:29'09","44338.8119097222","  21.7000","","","","","","","",
"2021/05/22 19:30'09","44338.8126041667","  21.3000","","","","","","","",
"2021/05/22 19:31'09","44338.8132986111","  20.9000","","","","","","","",
"2021/05/22 19:32'09","44338.8139930556","  20.4000","","","","","","","",
"2021/05/22 19:33'09","44338.8146875000","  19.9000","","","","","","","",
"2021/05/22 19:34'09","44338.8153819444","  19.6000","","","","","","","",
"2021/05/22 19:35'09","44338.8160763889","  19.3000","","","","","","","",
"2021/05/22 19:36'09","44338.8167708333","  19.2000","","","","","","","",
"2021/05/22 19:37'09","44338.8174652778","  19.0000","","","","","","","",
"2021/05/22 19:38'09","44338.8181597222","  19.0000","","","","","","","",
"2021/05/22 19:39'09","44338.8188541667","  18.9000","","","","","","","",
"2021/05/22 19:40'09","44338.8195486111","  18.9000","","","","","","","",
"2021/05/22 19:41'09","44338.8202430556","  18.9000","","","","","","","",
"2021/05/22 19:42'09","44338.8209375000","  18.9000","","","","","","","",
"2021/05/22 19:43'09","44338.8216319444","  18.9000","","","","","","","",
"2021/05/22 19:44'09","44338.8223263889","  19.0000","","","","","","","",
"2021/05/22 19:45'09","44338.8230208333","  19.0000","","","","","","","",
"2021/05/22 19:46'09","44338.8237152778","  19.0000","","","","","","","",
"2021/05/22 19:47'09","44338.8244097222","  19.1000","","","","","","","",
"2021/05/22 19:48'09","44338.8251041667","  19.2000","","","","","","","",
"2021/05/22 19:49'09","44338.8257986111","  19.3000","","","","","","","",
"2021/05/22 19:50'09","44338.8264930556","  19.6000","","","","","","","",
"2021/05/22 19:51'09","44338.8271875000","  20.0000","","","","","","","",
"2021/05/22 19:52'09","44338.8278819444","  20.4000","","","","","","","",
"2021/05/22 19:53'09","44338.8285763889","  20.7000","","","","","","","",
"2021/05/22 19:54'09","44338.8292708333","  20.8000","","","","","","","",
"2021/05/22 19:55'09","44338.8299652778","  20.7000","","","","","","","",
"2021/05/22 19:56'09","44338.8306597222","  20.5000","","","","","","","",
"2021/05/22 19:57'09","44338.8313541667","  20.2000","","","","","","","",
"2021/05/22 19:58'09","44338.8320486111","  19.8000","","","","","","","",
"2021/05/22 19:59'09","44338.8327430556","  19.6000","","","","","","","",
"2021/05/22 20:00'09","44338.8334375000","  19.4000","","","","","","","",
"2021/05/22 20:01'09","44338.8341319444","  19.2000","","","","","","","",
"2021/05/22 20:02'09","44338.8348263889","  19.0000","","","","","","","",
"2021/05/22 20:03'09","44338.8355208333","  18.9000","","","","","","","",
"2021/05/22 20:04'09","44338.8362152778","  18.8000","","","","","","","",
"2021/05/22 20:05'09","44338.8369097222","  18.7000","","","","","","","",
"2021/05/22 20:06'09","44338.8376041667","  18.7000","","","","","","","",
"2021/05/22 20:07'09","44338.8382986111","  18.7000","","","","","","","",
"2021/05/22 20:08'09","44338.8389930556","  18.6000","","","","","","","",
"2021/05/22 20:09'09","44338.8396875000","  18.6000","","","","","","","",
"2021/05/22 20:10'09","44338.8403819444","  18.6000","","","","","","","",
"2021/05/22 20:11'09","44338.8410763889","  18.6000","","","","","","","",
"2021/05/22 20:12'09","44338.8417708333","  18.6000","","","","","","","",
"2021/05/22 20:13'09","44338.8424652778","  18.6000","","","","","","","",
"2021/05/22 20:14'09","44338.8431597222","  18.6000","","","","","","","",
"2021/05/22 20:15'09","44338.8438541667","  18.6000","","","","","","","",
"2021/05/22 20:16'09","44338.8445486111","  18.6000","","","","","","","",
"2021/05/22 20:17'09","44338.8452430556","  18.6000","","","","","","","",
"2021/05/22 20:18'09","44338.8459375000","  18.6000","","","","","","","",
"2021/05/22 20:19'09","44338.8466319444","  18.6000","","","","","","","",
"2021/05/22 20:20'09","44338.8473263889","  18.6000","","","","","","","",
"2021/05/22 20:21'09","44338.8480208333","  18.6000","","","","","","","",
"2021/05/22 20:22'09","44338.8487152778","  18.6000","","","","","","","",
"2021/05/22 20:23'09","44338.8494097222","  18.6000","","","","","","","",
"2021/05/22 20:24'09","44338.8501041667","  18.6000","","","","","","","",
"2021/05/22 20:25'09","44338.8507986111","  18.6000","","","","","","","",
"2021/05/22 20:26'09","44338.8514930556","  18.6000","","","","","","","",
"2021/05/22 20:27'09","44338.8521875000","  18.6000","","","","","","","",
"2021/05/22 20:28'09","44338.8528819444","  18.5000","","","","","","","",
"2021/05/22 20:29'09","44338.8535763889","  18.5000","","","","","","","",
"2021/05/22 20:30'09","44338.8542708333","  18.5000","","","","","","","",
"2021/05/22 20:31'09","44338.8549652778","  18.5000","","","","","","","",
"2021/05/22 20:32'09","44338.8556597222","  18.5000","","","","","","","",
"2021/05/22 20:33'09","44338.8563541667","  18.6000","","","","","","","",
"2021/05/22 20:34'09","44338.8570486111","  18.5000","","","","","","","",
"2021/05/22 20:35'09","44338.8577430556","  18.6000","","","","","","","",
"2021/05/22 20:36'09","44338.8584375000","  18.5000","","","","","","","",
"2021/05/22 20:37'09","44338.8591319444","  18.6000","","","","","","","",
"2021/05/22 20:38'09","44338.8598263889","  18.5000","","","","","","","",
"2021/05/22 20:39'09","44338.8605208333","  18.5000","","","","","","","",
"2021/05/22 20:40'09","44338.8612152778","  18.5000","","","","","","","",
"2021/05/22 20:41'09","44338.8619097222","  18.5000","","","","","","","",
"2021/05/22 20:42'09","44338.8626041667","  18.5000","","","","","","","",
"2021/05/22 20:43'09","44338.8632986111","  18.5000","","","","","","","",
"2021/05/22 20:44'09","44338.8639930556","  18.5000","","","","","","","",
"2021/05/22 20:45'09","44338.8646875000","  18.5000","","","","","","","",
"2021/05/22 20:46'09","44338.8653819444","  18.5000","","","","","","","",
"2021/05/22 20:47'09","44338.8660763889","  18.5000","","","","","","","",
"2021/05/22 20:48'09","44338.8667708333","  18.5000","","","","","","","",
"2021/05/22 20:49'09","44338.8674652778","  18.5000","","","","","","","",
"2021/05/22 20:50'09","44338.8681597222","  18.5000","","","","","","","",
"2021/05/22 20:51'09","44338.8688541667","  18.5000","","","","","","","",
"2021/05/22 20:52'09","44338.8695486111","  18.5000","","","","","","","",
"2021/05/22 20:53'09","44338.8702430556","  18.5000","","","","","","","",
"2021/05/22 20:54'09","44338.8709375000","  18.5000","","","","","","","",
"2021/05/22 20:55'09","44338.8716319444","  18.5000","","","","","","","",
"2021/05/22 20:56'09","44338.8723263889","  18.5000","","","","","","","",
"2021/05/22 20:57'09","44338.8730208333","  18.5000","","","","","","","",
"2021/05/22 20:58'09","44338.8737152778","  18.5000","","","","","","","",
"2021/05/22 20:59'09","44338.8744097222","  18.5000","","","","","","","",
"2021/05/22 21:00'09","44338.8751041667","  18.5000","","","","","","","",
"2021/05/22 21:01'09","44338.8757986111","  18.5000","","","","","","","",
"2021/05/22 21:02'09","44338.8764930556","  18.5000","","","","","","","",
"2021/05/22 21:03'09","44338.8771875000","  18.6000","","","","","","","",
"2021/05/22 21:04'09","44338.8778819444","  18.6000","","","","","","","",
"2021/05/22 21:05'09","44338.8785763889","  18.8000","","","","","","","",
"2021/05/22 21:06'09","44338.8792708333","  18.9000","","","","","","","",
"2021/05/22 21:07'09","44338.8799652778","  19.1000","","","","","","","",
"2021/05/22 21:08'09","44338.8806597222","  19.2000","","","","","","","",
"2021/05/22 21:09'09","44338.8813541667","  19.2000","","","","","","","",
"2021/05/22 21:10'09","44338.8820486111","  19.2000","","","","","","","",
"2021/05/22 21:11'09","44338.8827430556","  19.1000","","","","","","","",
"2021/05/22 21:12'09","44338.8834375000","  19.0000","","","","","","","",
"2021/05/22 21:13'09","44338.8841319444","  18.9000","","","","","","","",
"2021/05/22 21:14'09","44338.8848263889","  18.9000","","","","","","","",
"2021/05/22 21:15'09","44338.8855208333","  18.9000","","","","","","","",
"2021/05/22 21:16'09","44338.8862152778","  19.0000","","","","","","","",
"2021/05/22 21:17'09","44338.8869097222","  19.1000","","","","","","","",
"2021/05/22 21:18'09","44338.8876041667","  19.2000","","","","","","","",
"2021/05/22 21:19'09","44338.8882986111","  19.4000","","","","","","","",
"2021/05/22 21:20'09","44338.8889930556","  19.6000","","","","","","","",
"2021/05/22 21:21'09","44338.8896875000","  19.8000","","","","","","","",
"2021/05/22 21:22'09","44338.8903819444","  20.0000","","","","","","","",
"2021/05/22 21:23'09","44338.8910763889","  20.2000","","","","","","","",
"2021/05/22 21:24'09","44338.8917708333","  20.3000","","","","","","","",
"2021/05/22 21:25'09","44338.8924652778","  20.4000","","","","","","","",
"2021/05/22 21:26'09","44338.8931597222","  20.5000","","","","","","","",
"2021/05/22 21:27'09","44338.8938541667","  20.5000","","","","","","","",
"2021/05/22 21:28'09","44338.8945486111","  20.5000","","","","","","","",
"2021/05/22 21:29'09","44338.8952430556","  20.4000","","","","","","","",
"2021/05/22 21:30'09","44338.8959375000","  20.3000","","","","","","","",
"2021/05/22 21:31'09","44338.8966319444","  20.1000","","","","","","","",
"2021/05/22 21:32'09","44338.8973263889","  19.9000","","","","","","","",
"2021/05/22 21:33'09","44338.8980208333","  19.8000","","","","","","","",
"2021/05/22 21:34'09","44338.8987152778","  19.8000","","","","","","","",
"2021/05/22 21:35'09","44338.8994097222","  20.0000","","","","","","","",
"2021/05/22 21:36'09","44338.9001041667","  20.3000","","","","","","","",
"2021/05/22 21:37'09","44338.9007986111","  20.7000","","","","","","","",
"2021/05/22 21:38'09","44338.9014930556","  21.0000","","","","","","","",
"2021/05/22 21:39'09","44338.9021875000","  21.3000","","","","","","","",
