reservoir_name,reservoir_E,train_ridge_score,train_cor,train_r2,train_rmse,train_nmse,test_ridge_score,test_cor,test_r2,test_rmse,test_nmse,washout_data,learnmodel_time,testing_time,E,pred_tp,temporal_cor,temporal_r2,ridge_train_cor,ridge_train_r2,ridge_train_score,ridge_train_rmse,ridge_train_nmse,ridge_test_cor,ridge_test_r2,ridge_test_rmse,ridge_test_nmse
Tetrahymena Reservoir,30,0.6544,0.81,0.656,0.670479,0.343757,-0.2677,0.2108,0.0444,1.07897,1.24634,0,0.0,0.0,30,12,0.22049890885408818,0.04861976880584349,0.046751132737705134,0.0021856684122585246,0.046751132737705134,1.139270150138134,0.9925089173944354,0.22049890885408824,0.04861976880584351,0.9627106309334771,0.9922236794838178
Tetrahymena Reservoir,30,0.6518,0.8084,0.6535,0.676492,0.346344,-0.2342,0.2734,0.0747,1.0646,1.213363,0,0.0,0.0,30,13,0.1671833244886086,0.027950263987063392,0.019512345417992308,0.0003807316237110454,0.019512345417992308,1.1462084192005082,0.9942828618958176,-0.1671833244886086,0.027950263987063392,0.9887310463171677,1.046584731569873
Tetrahymena Reservoir,30,0.6511,0.8078,0.6526,0.675864,0.34787,-0.0356,0.3899,0.152,0.977387,1.020155,0,0.0,0.0,30,14,0.09454662976140335,0.008939065199239881,0.09347551678396325,0.008737672238028996,0.09347551678396325,1.1391985630981367,0.9883192958359294,-0.09454662976140324,0.00893906519923986,1.0118877450130848,1.0934467186434245
Tetrahymena Reservoir,30,0.6585,0.8127,0.6604,0.66738,0.341037,0.1429,0.4986,0.2486,0.890688,0.846071,0,0.0,0.0,30,15,0.02081694744508337,0.00043334530093136296,0.1757430244971497,0.030885610659405763,0.1757430244971497,1.1243225303292277,0.9679156397543368,-0.020816947445083334,0.00043334530093136155,1.0350697288383077,1.1426019214374479
Tetrahymena Reservoir,30,0.6497,0.8075,0.652,0.675667,0.350108,0.2504,0.5709,0.3259,0.832962,0.739956,0,0.0,0.0,30,16,-0.05000556813868418,0.0025005568448725865,0.2735438208642973,0.07482622193303877,0.2735438208642973,1.0980378025807138,0.9246374786151704,0.05000556813868423,0.0025005568448725913,1.0758296176548565,1.2343625227742843
Tetrahymena Reservoir,30,0.6529,0.8096,0.6554,0.672201,0.347082,0.3289,0.6205,0.3851,0.78817,0.662515,0,0.0,0.0,30,17,-0.1543179281400858,0.023814022945448685,0.34742521611403754,0.12070428079188569,0.34742521611403754,1.0698374014582528,0.8791627725137106,0.15431792814008582,0.023814022945448692,1.0897044776837699,1.2664067181756529
Tetrahymena Reservoir,30,0.6147,0.7853,0.6166,0.706978,0.385318,0.4574,0.6985,0.4879,0.708969,0.536788,0,0.0,0.0,30,18,-0.2698847692528395,0.07283778867465841,0.4131433263023908,0.17068740806820376,0.4131433263023908,1.037169529504267,0.8292906515747832,0.26988476925283955,0.07283778867465845,1.0739977418055682,1.231842666777256
Tetrahymena Reservoir,30,0.5911,0.7704,0.5936,0.727455,0.408538,0.4884,0.7085,0.502,0.687652,0.507278,0,0.0,0.0,30,19,-0.27820513076793507,0.07739809478560386,0.47049359349189473,0.2213642215169163,0.47049359349189473,1.0038554909250377,0.7779699914871913,0.27820513076793507,0.07739809478560385,1.100659540554296,1.299613280595364
Tetrahymena Reservoir,30,0.5931,0.7722,0.5962,0.728839,0.406376,0.362,0.6194,0.3836,0.767912,0.632603,0,0.0,0.0,30,20,-0.2840965969402108,0.08071087639300858,0.536993686535677,0.28836221937917694,0.536993686535677,0.9639523637049145,0.7108461888103936,0.2840965969402108,0.08071087639300858,1.1568796964053913,1.4357688743295998
Tetrahymena Reservoir,30,0.6179,0.7896,0.6235,0.70646,0.381359,0.1935,0.5091,0.2592,0.863415,0.799737,0,0.0,0.0,30,21,-0.3552446492346155,0.126198760809825,0.6310644619230869,0.3982423551022751,0.6310644619230869,0.8865799172800929,0.6006118056709113,0.3552446492346155,0.126198760809825,1.2194380288570132,1.5952457824167368
Tetrahymena Reservoir,30,0.617,0.79,0.6241,0.705307,0.381241,0.117,0.462,0.2134,0.903149,0.877211,0,0.0,0.0,30,22,-0.49597800335097025,0.24599417980801505,0.6688237098825917,0.44732515490111313,0.6688237098825917,0.8473663707942893,0.5502827663194687,0.49597800335097014,0.24599417980801494,1.1448784422545266,1.4096271431811476
Tetrahymena Reservoir,30,0.5729,0.7625,0.5814,0.749379,0.424566,0.0187,0.396,0.1568,0.948816,0.976859,0,0.0,0.0,30,23,-0.45222503998403724,0.20450748678856406,0.6862208093067723,0.4708989991256416,0.6862208093067723,0.8341591562230478,0.5260656976457343,0.45222503998403707,0.20450748678856392,1.1900886876066226,1.5368335507831798
Tetrahymena Reservoir,30,0.5341,0.738,0.5447,0.782504,0.462332,-0.0279,0.3455,0.1194,0.971098,1.02328,0,0.0,0.0,30,24,-0.41929365580503436,0.17580716979835062,0.6781978779006199,0.4599523615889042,0.6781978779006199,0.8425126029114485,0.5359608820648704,0.4192936558050341,0.1758071697983504,1.2125832943541077,1.5954799116329101
Tetrahymena Reservoir,30,0.4833,0.7039,0.4955,0.822447,0.511491,-0.1054,0.2747,0.0755,1.007013,1.100368,0,0.0,0.0,30,25,-0.48428995117431956,0.2345367568084248,0.6760772485144583,0.4570804459588806,0.6760772485144583,0.8430918987787241,0.5374920969349546,0.4842899511743196,0.23453675680842487,1.160735079151583,1.461956324413581
Tetrahymena Reservoir,30,0.4685,0.6992,0.4889,0.832531,0.523348,-0.0286,0.2943,0.0866,0.968665,1.025631,0,0.0,0.0,30,26,-0.5872027687812676,0.3448070916643869,0.6611716712585861,0.4371479788748719,0.6611716712585861,0.8567962625223672,0.554299696005753,0.587202768781268,0.3448070916643873,1.047669810087759,1.199755957810797
Tetrahymena Reservoir,30,0.4517,0.6882,0.4736,0.847094,0.536662,0.0465,0.3153,0.0994,0.926929,0.952079,0,0.0,0.0,30,27,-0.5376265974851475,0.2890423583234568,0.6460339824822089,0.417359906521823,0.6460339824822089,0.8732489576558627,0.5703132869039759,0.5376265974851473,0.2890423583234566,1.0499617636260046,1.2215945591281612
Tetrahymena Reservoir,30,0.4312,0.6718,0.4514,0.861761,0.554613,-0.0615,0.173,0.0299,0.978033,1.059955,0,0.0,0.0,30,28,-0.5095266252234326,0.25961738181158034,0.6401930698490379,0.40984716668273513,0.6401930698490379,0.8778447048989867,0.5755087447410354,0.5095266252234331,0.25961738181158084,1.0507184619027419,1.2233559786875308
Tetrahymena Reservoir,30,0.4324,0.6704,0.4494,0.861843,0.551692,-0.1702,0.0519,0.0027,1.026903,1.168528,0,0.0,0.0,30,29,-0.5686568259515931,0.3233705857013404,0.6140624915098404,0.3770727434792728,0.6140624915098404,0.902919169007141,0.6055329016756932,0.568656825951593,0.32337058570134025,0.9705028185287546,1.0436952918855218
Tetrahymena Reservoir,30,0.4658,0.6937,0.4812,0.838246,0.516942,-0.3224,-0.0482,0.0023,1.090074,1.32149,0,0.0,0.0,30,30,-0.6540176925441178,0.42773914216073217,0.6120457073946963,0.37459994794027424,0.6120457073946963,0.9070674065080323,0.6053098292650564,0.6540176925441182,0.4277391421607328,0.8904621530976028,0.8818255203764462
Tetrahymena Reservoir,30,0.4819,0.7027,0.4938,0.823758,0.497231,-0.374,-0.0389,0.0015,1.10735,1.373825,0,0.0,0.0,30,31,-0.6055785566117123,0.3667253882279249,0.5994359681544356,0.3593234799172455,0.5994359681544356,0.9160846517955666,0.6149358373364383,0.6055785566117126,0.36672538822792516,0.8970696744563476,0.9016001797144101
Tetrahymena Reservoir,30,0.4864,0.7044,0.4962,0.818584,0.490188,-0.2765,0.0548,0.003,1.067347,1.276358,0,0.0,0.0,30,32,-0.44235382523323324,0.19567690669847387,0.5607166803145266,0.314403195582943,0.5607166803145266,0.945821332445912,0.6544157161040045,0.44235382523323336,0.19567690669847396,0.9758554388862609,1.0669218577068795
Tetrahymena Reservoir,30,0.5246,0.7301,0.533,0.790435,0.452536,-0.2457,0.1559,0.0243,1.054401,1.245585,0,0.0,0.0,30,33,-0.32771232602681544,0.10739536862990577,0.5245262665775837,0.2751278043298184,0.5245262665775837,0.976095659400861,0.6900885917322805,0.32771232602681527,0.10739536862990566,1.0176931581326163,1.160366943424068
Tetrahymena Reservoir,30,0.5882,0.7731,0.5977,0.736836,0.389459,-0.3018,0.2233,0.0499,1.075185,1.301764,0,0.0,0.0,30,34,-0.24815687045081833,0.061581832351944234,0.4847909914260155,0.23502230536781904,0.4847909914260155,1.0043294114309576,0.7235554028197463,0.2481568704508183,0.06158183235194422,1.0261540493762642,1.1857447189858745
Tetrahymena Reservoir,30,0.5882,0.7727,0.5971,0.733922,0.388096,-0.2782,0.2718,0.0739,1.071649,1.278215,0,0.0,0.0,30,35,-0.14802764825175893,0.02191218464694647,0.4308788145121789,0.18565655279542068,0.4308788145121789,1.0320567997397019,0.7674443381170966,0.14802764825175893,0.02191218464694647,1.0418306433013296,1.2080727995830396
Tetrahymena Reservoir,30,0.5785,0.7656,0.5861,0.740581,0.394432,-0.2427,0.3256,0.106,1.056661,1.24271,0,0.0,0.0,30,36,-0.06835149523021089,0.004671926900205542,0.33651523097178043,0.11324250067599073,0.33651523097178043,1.0741830136511519,0.829818848475217,0.06835149523021086,0.0046719269002055384,1.018340118629817,1.1542092725344295
Tetrahymena Reservoir,30,0.6032,0.7815,0.6107,0.718607,0.369166,-0.2196,0.3772,0.1423,1.046792,1.219606,0,0.0,0.0,30,37,-0.0546292959497615,0.002984359975966628,0.23744593436762462,0.0563805717477143,0.23744593436762462,1.10811523458602,0.8778266420948929,0.054629295949761465,0.0029843599759666246,0.9850345528281998,1.0799453565046722
Tetrahymena Reservoir,30,0.6494,0.8091,0.6546,0.674691,0.32593,-0.2704,0.4025,0.162,1.069783,1.270301,0,0.0,0.0,30,38,-0.1192360077961489,0.014217225555163282,0.12548976709369097,0.015747681645228807,0.12548976709369097,1.1304352039897905,0.914968474239142,0.11923600779614892,0.014217225555163285,0.9608205687057866,1.0247064767259364
Tetrahymena Reservoir,30,0.6664,0.8182,0.6695,0.662977,0.311509,-0.3013,0.4506,0.203,1.078081,1.30051,0,0.0,0.0,30,39,-0.05300893317933879,0.002809946996811605,0.010658057229297363,0.00011359418390297778,0.010658057229297363,1.147849913985158,0.9337777584970017,0.05300893317933894,0.002809946996811621,0.9828017407135443,1.0807939362490937
