2021-03-28_14-24-00.jpg; date_time: 2021-03-28 14:24:00; grid_n: 1; count: 58; total_area: 12078; mean_area: 208.24; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-25-00.jpg; date_time: 2021-03-28 14:25:00; grid_n: 1; count: 67; total_area: 11648; mean_area: 173.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-26-00.jpg; date_time: 2021-03-28 14:26:00; grid_n: 1; count: 68; total_area: 12344; mean_area: 181.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-27-00.jpg; date_time: 2021-03-28 14:27:00; grid_n: 1; count: 73; total_area: 15308; mean_area: 209.7; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-28-00.jpg; date_time: 2021-03-28 14:28:00; grid_n: 1; count: 67; total_area: 13669; mean_area: 204.01; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-29-00.jpg; date_time: 2021-03-28 14:29:00; grid_n: 1; count: 88; total_area: 18047; mean_area: 205.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-30-00.jpg; date_time: 2021-03-28 14:30:00; grid_n: 1; count: 74; total_area: 14247; mean_area: 192.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-31-00.jpg; date_time: 2021-03-28 14:31:00; grid_n: 1; count: 67; total_area: 13563; mean_area: 202.43; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-32-00.jpg; date_time: 2021-03-28 14:32:00; grid_n: 1; count: 65; total_area: 13698; mean_area: 210.74; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-33-00.jpg; date_time: 2021-03-28 14:33:00; grid_n: 1; count: 76; total_area: 15492; mean_area: 203.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-34-00.jpg; date_time: 2021-03-28 14:34:00; grid_n: 1; count: 64; total_area: 12605; mean_area: 196.95; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-35-00.jpg; date_time: 2021-03-28 14:35:00; grid_n: 1; count: 71; total_area: 13257; mean_area: 186.72; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-36-00.jpg; date_time: 2021-03-28 14:36:00; grid_n: 1; count: 54; total_area: 10174; mean_area: 188.41; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-37-00.jpg; date_time: 2021-03-28 14:37:00; grid_n: 1; count: 60; total_area: 11181; mean_area: 186.35; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-38-00.jpg; date_time: 2021-03-28 14:38:00; grid_n: 1; count: 65; total_area: 11902; mean_area: 183.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-39-00.jpg; date_time: 2021-03-28 14:39:00; grid_n: 1; count: 75; total_area: 14300; mean_area: 190.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-40-00.jpg; date_time: 2021-03-28 14:40:00; grid_n: 1; count: 70; total_area: 13432; mean_area: 191.89; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-41-00.jpg; date_time: 2021-03-28 14:41:00; grid_n: 1; count: 69; total_area: 12446; mean_area: 180.38; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-42-00.jpg; date_time: 2021-03-28 14:42:00; grid_n: 1; count: 76; total_area: 13521; mean_area: 177.91; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-03-28_14-43-00.jpg; date_time: 2021-03-28 14:43:00; grid_n: 1; count: 67; total_area: 11513; mean_area: 171.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
