"time_rec","temperature","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-04-13 15:46:00,21.7,20,248.6,NA,NA,NA,NA,-19.6520351799627,-0.935811199045843,-0.65506783933209,NA,NA
2021-04-13 15:47:00,21.7,23,242.22,NA,NA,NA,NA,-16.8538028595683,-0.702241785815344,-0.510721298774796,3,0.125
2021-04-13 15:48:00,21.3,25,274.92,NA,NA,NA,NA,-15.0555681766335,-0.579060314485905,-0.430159090760958,2,0.0769230769230769
2021-04-13 15:49:00,20.6,22,258.32,NA,NA,NA,NA,-18.2573271176639,-0.793796831202777,-0.570541472426996,-3,-0.130434782608696
2021-04-13 15:50:00,19.8,20,234.95,NA,NA,NA,NA,-20.4590737213723,-0.974241605779632,-0.681969124045743,-2,-0.0952380952380952
2021-04-13 15:51:00,19.1,18,257.17,NA,NA,NA,NA,-22.6608001202246,-1.19267369053814,-0.809314290008023,-2,-0.105263157894737
2021-04-13 15:52:00,18.8,16,209.94,NA,NA,NA,NA,-24.8624965801405,-1.4624997988318,-0.956249868466943,-2,-0.117647058823529
2021-04-13 15:53:00,18.4,19,202.37,NA,NA,NA,NA,-22.0641515453962,-1.10320757726981,-0.760832811910213,3,0.15
2021-04-13 15:54:00,18.1,20,197.3,NA,NA,NA,NA,-21.2657516754111,-1.01265484168624,-0.70885838918037,1,0.0476190476190476
2021-04-13 15:55:00,17.9,10,196,NA,NA,NA,NA,-31.4672818885929,-2.86066198987208,-1.57336409442965,-10,-0.909090909090909
2021-04-13 15:56:00,17.8,13,187.15,NA,NA,NA,NA,-28.6687254024915,-2.04776610017796,-1.24646632184746,3,0.214285714285714
2021-04-13 15:57:00,17.6,14,293.21,NA,NA,NA,NA,-27.8700637738221,-1.85800425158814,-1.16125265724259,1,0.0666666666666667
2021-04-13 15:58:00,17.6,12,269.75,NA,NA,NA,NA,-30.0712769410854,-2.31317514931426,-1.36687622459479,-2,-0.153846153846154
2021-04-13 15:59:00,17.5,16,211.31,NA,NA,NA,NA,-26.2723432617386,-1.54543195657286,-1.0104747408361,4,0.235294117647059
2021-04-13 16:00:00,17.4,14,253.5,NA,NA,NA,NA,-28.4732395572447,-1.89821597048298,-1.18638498155186,-2,-0.133333333333333
2021-04-13 16:01:00,17.3,13,240.31,NA,NA,NA,NA,-29.6739411486562,-2.11956722490402,-1.2901713542894,-1,-0.0714285714285714
2021-04-13 16:02:00,17.3,11,186.45,NA,NA,NA,NA,-31.8744219014504,-2.65620182512087,-1.51782961435478,-2,-0.166666666666667
2021-04-13 16:03:00,17.3,11,170.27,NA,NA,NA,NA,-32.0746542608989,-2.67288785507491,-1.52736448861424,0,0
2021-04-13 16:04:00,17.3,10,173.3,NA,NA,NA,NA,-33.2746092961779,-3.02496448147071,-1.66373046480889,-1,-0.0909090909090909
2021-04-13 16:05:00,17.4,15,200.53,NA,NA,NA,NA,-28.4742567377371,-1.77964104610857,-1.13897026950948,5,0.3125
2021-04-13 16:06:00,17.4,17,258.59,NA,NA,NA,NA,-26.6735650184674,-1.48186472324819,-0.987909815498791,2,0.111111111111111
2021-04-13 16:07:00,17.4,12,188.58,NA,NA,NA,NA,-31.872501311714,-2.45173087013185,-1.44875005962336,-5,-0.384615384615385
2021-04-13 16:08:00,17.4,14,202.43,NA,NA,NA,NA,-30.0710315722211,-2.00473543814807,-1.25295964884255,2,0.133333333333333
2021-04-13 16:09:00,17.4,12,134.67,NA,NA,NA,NA,-32.2691205751009,-2.48224004423853,-1.46677820795913,-2,-0.153846153846154
2021-04-13 16:10:00,17.4,12,202.08,NA,NA,NA,NA,-32.4667319543362,-2.49744091956432,-1.47576054337892,0,0
2021-04-13 16:11:00,17.4,13,190.92,NA,NA,NA,NA,-31.6638282419278,-2.26170201728056,-1.37668818443164,1,0.0714285714285714
2021-04-13 16:12:00,17.3,17,237.59,NA,NA,NA,NA,-27.860370908737,-1.54779838381872,-1.03186558921248,4,0.222222222222222
2021-04-13 16:13:00,17.3,16,301.06,NA,NA,NA,NA,-29.0563203997546,-1.70919531763262,-1.11755078460594,-1,-0.0588235294117647
2021-04-13 16:14:00,17.3,17,205.71,NA,NA,NA,NA,-28.2516361755639,-1.56953534308688,-1.04635689539126,1,0.0555555555555556
2021-04-13 16:15:00,17.2,19,223.68,NA,NA,NA,NA,-26.4462767494906,-1.32231383747453,-0.911940577568642,2,0.1
2021-04-13 16:16:00,17,26,210.35,NA,NA,NA,NA,-19.6401997260451,-0.727414804668338,-0.545561103501254,7,0.259259259259259
2021-04-13 16:17:00,16.7,26,239.85,NA,NA,NA,NA,-19.8333618386704,-0.734568956987791,-0.550926717740843,0,0
2021-04-13 16:18:00,16.4,33,268.67,NA,NA,NA,NA,-13.0257189891346,-0.383109382033372,-0.302923697421736,7,0.205882352941176
2021-04-13 16:19:00,16.3,36,252.86,NA,NA,NA,NA,-10.2172262831899,-0.276141250897024,-0.222113614851954,3,0.0810810810810811
2021-04-13 16:20:00,16.1,34,251.71,NA,NA,NA,NA,-12.4078380686409,-0.354509659104025,-0.281996319741838,-2,-0.0571428571428571
2021-04-13 16:21:00,16,39,248.36,NA,NA,NA,NA,-7.59750797423897,-0.189937699355974,-0.155051183147734,5,0.125
2021-04-13 16:22:00,16,49,217.84,NA,NA,NA,NA,2.21381105529382,0.0442762211058763,0.0375222212761664,10,0.2
2021-04-13 16:23:00,15.9,51,245.55,NA,NA,NA,NA,4.02616672124297,0.0774262831008264,0.0660027331351307,2,0.0384615384615385
2021-04-13 16:24:00,15.9,64,232.11,NA,NA,NA,NA,16.8396073331808,0.259070882048935,0.227562261259199,13,0.2
2021-04-13 16:25:00,15.8,63,247.37,NA,NA,NA,NA,15.6541817757559,0.244596590246186,0.214440846243231,-1,-0.015625
2021-04-13 16:26:00,15.8,68,249.28,NA,NA,NA,NA,20.4699394674232,0.296665789382945,0.262435121377221,5,0.072463768115942
2021-04-13 16:27:00,15.7,62,225.42,NA,NA,NA,NA,14.2869303294582,0.226776671896163,0.198429587909142,-6,-0.0952380952380952
2021-04-13 16:28:00,15.7,59,263.44,NA,NA,NA,NA,11.1052047459747,0.185086745766245,0.160944996318474,-3,-0.05
2021-04-13 16:29:00,15.7,63,240.89,NA,NA,NA,NA,14.9248135316817,0.233200211432527,0.204449500433996,4,0.0625
2021-04-13 16:30:00,15.7,65,232.43,NA,NA,NA,NA,16.7458078927499,0.253724362011362,0.223277438569999,2,0.0303030303030303
2021-04-13 16:31:00,15.7,67,243.63,NA,NA,NA,NA,18.56823939509,0.273062344045441,0.24114596617,2,0.0294117647058824
