,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
0,Prok_Taxa00069,ecol_ts,input,narma10,-0.004,0.1428,0.174,0.1646,0.1208259,0.1135445,5,1.5,0.4,6,0.5,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00070,ecol_ts,input,narma10,-0.0183,-0.1137,0.184,0.1663,0.1350039,0.1159003,2,0.1,0.5,3,0.0,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00071,ecol_ts,input,narma10,-0.0122,0.1104,0.177,0.1654,0.1250592,0.1147744,6,0.75,0.9,7,0.4,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00073,ecol_ts,input,narma10,-0.031,0.0708,0.1813,0.1659,0.1311277,0.1154674,2,1.0,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00075,ecol_ts,input,narma10,-0.0131,0.0871,0.1816,0.165,0.1316366,0.1141595,2,0.75,0.5,3,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00076,ecol_ts,input,narma10,-0.0122,0.1357,0.1727,0.1641,0.1189386,0.1129637,8,0.5,0.9,9,0.3,499,0.5,0,0.09,0.0,0.12
0,Prok_Taxa00077,ecol_ts,input,narma10,-0.0361,-0.0014,0.1836,0.1664,0.1345252,0.1160601,2,0.75,0.5,3,0.5,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00078,ecol_ts,input,narma10,-0.0643,0.1115,0.176,0.1645,0.1235365,0.1134747,3,0.5,0.4,4,0.7,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00079,ecol_ts,input,narma10,0.0344,0.1168,0.1818,0.1657,0.1318909,0.1150979,3,0.75,0.4,4,0.5,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00080,ecol_ts,input,narma10,0.0541,0.0369,0.2431,0.1664,0.2358086,0.1161303,3,0.1,0.4,4,0.1,499,0.5,0,0.07,0.0,0.08
0,Prok_Taxa00082,ecol_ts,input,narma10,0.0353,0.1676,0.174,0.1635,0.1207995,0.1121013,21,0.75,0.2,22,0.1,499,0.5,0,0.12,0.0,0.12
0,Prok_Taxa00083,ecol_ts,input,narma10,0.0163,0.133,0.1745,0.1638,0.1215303,0.1124954,7,0.1,0.6,8,0.7,499,0.5,0,0.12,0.0,0.09
0,Prok_Taxa00084,ecol_ts,input,narma10,-0.0019,-0.0035,0.181,0.1669,0.130701,0.116803,2,0.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00085,ecol_ts,input,narma10,-0.017,0.1354,0.1726,0.164,0.1188279,0.1128327,5,2.0,0.2,6,0.7,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00086,ecol_ts,input,narma10,0.1001,-0.0038,0.1873,0.1669,0.1400055,0.1167882,3,0.25,0.4,4,0.6,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00087,ecol_ts,input,narma10,0.0004,0.138,0.1778,0.1639,0.1260871,0.1126151,7,0.25,0.9,8,0.4,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00088,ecol_ts,input,narma10,0.0906,-0.0129,0.1949,0.1658,0.1516217,0.1152679,3,0.1,0.4,4,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00089,ecol_ts,input,narma10,0.0562,0.1063,0.182,0.1648,0.1321336,0.1138456,3,1.0,0.4,4,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00091,ecol_ts,input,narma10,0.0,0.0998,0.186,0.1653,0.1380809,0.1146025,3,1.0,0.4,4,0.4,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00092,ecol_ts,input,narma10,-0.0077,0.014,0.1843,0.169,0.1355034,0.1198018,3,0.5,0.4,4,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00093,ecol_ts,input,narma10,0.0731,0.1175,0.1715,0.1648,0.1172856,0.1139323,2,2.0,0.5,3,0.7,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00094,ecol_ts,input,narma10,0.0575,0.1567,0.1731,0.1635,0.1194859,0.1121098,5,1.0,0.0,6,0.5,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00095,ecol_ts,input,narma10,0.0237,0.0667,0.1789,0.1649,0.1277342,0.1140117,3,0.5,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00097,ecol_ts,input,narma10,0.106,0.1694,0.169,0.1634,0.1139993,0.1119052,13,1.0,0.3,14,0.6,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00098,ecol_ts,input,narma10,0.015,0.0097,0.1854,0.1703,0.1372026,0.1216427,2,0.5,0.5,3,0.9,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00099,ecol_ts,input,narma10,-0.0344,0.1424,0.1901,0.1638,0.1442257,0.1124485,2,0.25,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00100,ecol_ts,input,narma10,-0.0131,0.0879,0.174,0.1649,0.1207272,0.1140249,5,0.5,0.4,6,0.4,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00101,ecol_ts,input,narma10,-0.0368,0.1263,0.1835,0.1646,0.1343226,0.1135946,3,0.75,0.4,4,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00102,ecol_ts,input,narma10,0.0503,0.0966,0.1812,0.1653,0.1310458,0.114601,3,0.5,0.4,4,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00104,ecol_ts,input,narma10,-0.0219,-0.0111,0.1811,0.1688,0.1308988,0.1195098,2,2.0,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00107,ecol_ts,input,narma10,0.0099,-0.0108,0.179,0.1676,0.1278133,0.1177273,2,2.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00108,ecol_ts,input,narma10,-0.1436,0.136,0.1802,0.1641,0.1295833,0.1129833,7,1.0,0.3,8,0.6,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00110,ecol_ts,input,narma10,0.0835,0.1289,0.1822,0.1641,0.1323793,0.1128944,5,0.75,0.4,6,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00111,ecol_ts,input,narma10,0.0008,-0.0589,0.175,0.1662,0.1221672,0.1158211,2,0.1,0.5,3,0.5,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00113,ecol_ts,input,narma10,0.0345,0.1025,0.1801,0.165,0.1293959,0.114152,3,1.5,0.4,4,0.4,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00114,ecol_ts,input,narma10,0.066,0.0987,0.1827,0.1646,0.1332376,0.1136654,4,0.25,0.3,5,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00115,ecol_ts,input,narma10,0.0694,0.1312,0.1729,0.1647,0.1193049,0.1137104,7,1.5,0.6,8,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00116,ecol_ts,input,narma10,0.1074,0.0954,0.1845,0.1652,0.1358531,0.1144501,2,0.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00117,ecol_ts,input,narma10,-0.0082,0.1171,0.175,0.1642,0.1221731,0.1130297,2,0.5,0.5,3,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00118,ecol_ts,input,narma10,0.0218,0.1207,0.1769,0.165,0.1249168,0.1142034,2,0.75,0.5,3,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00119,ecol_ts,input,narma10,0.0059,0.1482,0.1717,0.164,0.1175839,0.1128341,13,2.0,0.7,14,0.6,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00120,ecol_ts,input,narma10,0.0401,0.0969,0.1712,0.1649,0.116959,0.1140335,3,2.0,0.4,4,0.0,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00121,ecol_ts,input,narma10,0.0114,0.1346,0.1839,0.1647,0.1349702,0.1138004,4,0.5,0.3,5,0.8,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00122,ecol_ts,input,narma10,0.0685,0.1176,0.1878,0.1654,0.1407407,0.1147581,5,0.1,0.8,6,0.0,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00123,ecol_ts,input,narma10,0.0875,0.0504,0.1835,0.1661,0.1343919,0.1156312,2,0.75,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00125,ecol_ts,input,narma10,0.0851,-0.0631,0.2043,0.1664,0.1664569,0.1160828,2,0.5,0.5,3,0.3,499,0.5,0,0.08,0.0,0.07
0,Prok_Taxa00126,ecol_ts,input,narma10,-0.045,0.1066,0.1786,0.1651,0.1271881,0.1143253,2,2.0,0.5,3,0.4,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00128,ecol_ts,input,narma10,0.049,0.0507,0.1851,0.1713,0.1366185,0.1231058,2,1.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00129,ecol_ts,input,narma10,0.0763,0.0589,0.1738,0.1652,0.1204643,0.1144836,9,2.0,0.6,10,0.7,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00130,ecol_ts,input,narma10,0.1601,0.1465,0.1682,0.1644,0.112915,0.1133239,9,2.0,0.7,10,0.3,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00132,ecol_ts,input,narma10,-0.0278,0.1134,0.177,0.1665,0.1249964,0.1162937,5,2.0,0.4,6,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00133,ecol_ts,input,narma10,-0.0611,0.1205,0.1752,0.1646,0.1225216,0.1135634,19,2.0,0.6,20,0.2,499,0.5,0,0.14,0.0,0.11
0,Prok_Taxa00134,ecol_ts,input,narma10,0.0535,0.1936,0.1919,0.1634,0.1468935,0.1119551,7,0.1,0.8,8,0.8,499,0.5,0,0.11,0.0,0.12
0,Prok_Taxa00135,ecol_ts,input,narma10,0.0126,0.206,0.2061,0.1635,0.1693991,0.1121472,5,0.1,0.8,6,0.9,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00136,ecol_ts,input,narma10,0.0203,0.1496,0.1729,0.164,0.1192343,0.1127755,3,1.5,0.4,4,0.5,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00138,ecol_ts,input,narma10,-0.0395,0.1614,0.1776,0.1635,0.1258939,0.1120444,5,1.0,0.2,6,0.4,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00139,ecol_ts,input,narma10,-0.0963,0.2064,0.1798,0.1629,0.1289429,0.1112183,3,0.5,0.4,4,0.8,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00140,ecol_ts,input,narma10,-0.0171,0.1329,0.1763,0.1643,0.1239751,0.113243,3,0.5,0.4,4,0.7,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00143,ecol_ts,input,narma10,0.0097,0.1046,0.1712,0.1649,0.1168711,0.1139604,9,2.0,0.7,10,0.4,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00144,ecol_ts,input,narma10,-0.0719,0.1666,0.1769,0.1631,0.1247836,0.1115804,5,0.75,0.8,6,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00145,ecol_ts,input,narma10,0.0625,0.2185,0.1721,0.1619,0.1181116,0.1099291,9,2.0,0.0,10,0.4,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00146,ecol_ts,input,narma10,-0.035,0.0202,0.1762,0.1658,0.1238066,0.1152879,2,1.5,0.5,3,0.7,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00147,ecol_ts,input,narma10,0.011,0.0983,0.1791,0.1682,0.1279099,0.1186023,5,2.0,0.4,6,0.8,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00148,ecol_ts,input,narma10,0.0004,0.2173,0.1753,0.1619,0.1225975,0.1099498,14,1.0,0.5,15,0.4,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00149,ecol_ts,input,narma10,-0.0077,0.1814,0.1773,0.1627,0.1254373,0.1109315,4,1.0,0.3,5,0.7,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00150,ecol_ts,input,narma10,-0.0128,0.155,0.1822,0.1646,0.1324947,0.1135802,5,1.0,0.4,6,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00151,ecol_ts,input,narma10,-0.0254,0.1278,0.1745,0.1641,0.1214712,0.1128668,11,0.5,0.6,12,0.0,499,0.5,0,0.1,0.0,0.11
0,Prok_Taxa00152,ecol_ts,input,narma10,0.0134,0.1313,0.1762,0.1646,0.1238043,0.1136348,3,0.5,0.4,4,0.7,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00156,ecol_ts,input,narma10,-0.0113,0.1309,0.1766,0.1642,0.12448,0.1130932,3,0.75,0.4,4,0.5,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00158,ecol_ts,input,narma10,0.0181,0.1117,0.1759,0.1647,0.1234336,0.1137693,3,1.0,0.4,4,0.8,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00160,ecol_ts,input,narma10,0.0263,0.1439,0.1769,0.1637,0.1248351,0.1123512,8,0.1,0.2,9,0.6,499,0.5,0,0.1,0.0,0.11
0,Prok_Taxa00161,ecol_ts,input,narma10,-0.0064,0.0879,0.1799,0.1647,0.1291808,0.1137228,2,2.0,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00162,ecol_ts,input,narma10,0.0007,0.1304,0.1799,0.1645,0.1291547,0.1135199,5,0.25,0.4,6,0.2,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00163,ecol_ts,input,narma10,-0.0072,0.0816,0.1785,0.1654,0.127122,0.1146863,3,2.0,0.4,4,0.7,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00164,ecol_ts,input,narma10,-0.0535,0.0474,0.2091,0.184,0.1744438,0.1418903,3,0.5,0.4,4,0.9,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00165,ecol_ts,input,narma10,-0.0295,0.0627,0.1926,0.1649,0.1479701,0.11407,2,0.75,0.5,3,0.6,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00166,ecol_ts,input,narma10,-0.0028,0.1354,0.1715,0.164,0.1173235,0.1128044,8,0.5,0.5,9,0.1,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00167,ecol_ts,input,narma10,-0.0334,0.1696,0.1781,0.1631,0.1265085,0.1116051,11,1.0,0.2,12,0.4,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00168,ecol_ts,input,narma10,0.0656,0.033,0.2709,0.1677,0.2927382,0.1179929,2,0.1,0.5,3,0.4,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00169,ecol_ts,input,narma10,0.0114,0.1364,0.1788,0.1641,0.1275294,0.1128513,3,0.1,0.4,4,0.4,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00171,ecol_ts,input,narma10,-0.0166,0.1743,0.1729,0.1634,0.1192996,0.111987,6,1.0,0.9,7,0.6,499,0.5,0,0.1,0.0,0.14
0,Prok_Taxa00172,ecol_ts,input,narma10,-0.047,0.1406,0.1781,0.1639,0.1265794,0.1126747,5,0.5,0.6,6,0.8,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00174,ecol_ts,input,narma10,0.0102,0.1492,0.1745,0.1639,0.1214321,0.1125858,6,0.75,0.7,7,0.6,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00176,ecol_ts,input,narma10,0.0238,0.0642,0.1829,0.1659,0.1334182,0.1153799,2,2.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00177,ecol_ts,input,narma10,-0.0274,0.1434,0.1815,0.1642,0.1314797,0.1130095,5,0.75,0.8,6,0.1,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00178,ecol_ts,input,narma10,0.0877,0.0976,0.2097,0.1646,0.1754862,0.1136213,2,0.5,0.5,3,0.2,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00179,ecol_ts,input,narma10,-0.0318,0.1105,0.1721,0.1646,0.1182251,0.1135564,12,0.75,0.0,13,0.6,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00180,ecol_ts,input,narma10,0.0337,0.1687,0.1729,0.1632,0.119251,0.1116305,5,1.5,0.6,6,0.8,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00181,ecol_ts,input,narma10,0.0442,0.0358,0.1776,0.1658,0.1258616,0.1152241,3,1.0,0.4,4,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00182,ecol_ts,input,narma10,-0.006,0.1059,0.177,0.1645,0.1250492,0.1134116,11,0.5,0.0,12,0.4,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00184,ecol_ts,input,narma10,-0.036,0.1583,0.1801,0.1635,0.1294192,0.1120955,4,0.25,0.3,5,0.5,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00185,ecol_ts,input,narma10,-0.0279,0.1385,0.1744,0.1642,0.1212963,0.1130635,5,1.5,0.8,6,0.1,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00186,ecol_ts,input,narma10,0.0957,0.1759,0.1957,0.1638,0.1527632,0.1125213,4,0.1,0.8,5,0.8,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00188,ecol_ts,input,narma10,-0.0373,0.1871,0.1731,0.1629,0.1195214,0.1112228,5,2.0,0.8,6,0.2,499,0.5,0,0.09,0.0,0.09
