,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
0,Prok_Taxa00049,ecol_ts,input,narma03,0.0796,0.1218,0.177,0.1694,0.0978521,0.0889656,4,1.5,0.3,5,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00050,ecol_ts,input,narma03,0.3279,0.3006,0.1608,0.1636,0.0807362,0.0830067,6,0.75,0.9,7,0.0,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00051,ecol_ts,input,narma03,0.1568,0.1938,0.1742,0.1684,0.0948149,0.087924,3,1.5,0.4,4,0.6,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00053,ecol_ts,input,narma03,0.05,0.0491,0.1788,0.1708,0.0998337,0.0904761,2,2.0,0.0,3,0.9,499,0.5,0,0.07,0.0,0.08
0,Prok_Taxa00055,ecol_ts,input,narma03,0.0522,0.1182,0.178,0.1689,0.0989019,0.0884159,9,1.0,0.6,10,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00056,ecol_ts,input,narma03,0.2666,0.2169,0.1654,0.166,0.0854247,0.0854586,6,1.0,0.9,7,0.4,499,0.5,0,0.15,0.0,0.13
0,Prok_Taxa00058,ecol_ts,input,narma03,0.2187,0.2309,0.1706,0.1671,0.0908827,0.0865614,3,1.5,0.4,4,0.3,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00059,ecol_ts,input,narma03,0.1952,0.2078,0.1665,0.1669,0.086622,0.0863366,5,0.5,0.4,6,0.5,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00061,ecol_ts,input,narma03,0.1235,0.1717,0.1732,0.1675,0.093701,0.0870239,4,1.5,0.8,5,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00062,ecol_ts,input,narma03,0.3341,0.2796,0.1604,0.1632,0.0803007,0.0826008,12,1.5,0.7,13,0.0,499,0.5,0,0.11,0.0,0.11
0,Prok_Taxa00063,ecol_ts,input,narma03,0.0577,0.171,0.1883,0.1675,0.1107774,0.086986,4,0.5,0.8,5,0.7,499,0.5,0,0.1,0.0,0.12
0,Prok_Taxa00064,ecol_ts,input,narma03,0.3873,0.2788,0.1569,0.1634,0.0768755,0.0828111,4,2.0,0.8,5,0.1,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00065,ecol_ts,input,narma03,0.005,-0.1165,0.2003,0.1721,0.125346,0.0918297,3,0.1,0.4,4,0.9,499,0.5,0,0.12,0.0,0.09
0,Prok_Taxa00066,ecol_ts,input,narma03,-0.0056,-0.0516,0.4984,0.1725,0.7756755,0.0922731,2,0.1,0.5,3,0.0,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00067,ecol_ts,input,narma03,0.0468,0.1373,0.188,0.1686,0.1104063,0.0881456,2,0.5,0.5,3,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00068,ecol_ts,input,narma03,0.0518,0.1228,0.1811,0.169,0.1024513,0.0885787,17,1.0,0.6,18,0.9,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00069,ecol_ts,input,narma03,0.2134,0.2081,0.1662,0.1663,0.0862621,0.0857775,5,2.0,0.8,6,0.4,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00070,ecol_ts,input,narma03,0.0349,0.1231,0.2253,0.1693,0.1585248,0.0888937,2,0.75,0.5,3,0.7,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00071,ecol_ts,input,narma03,0.2783,0.278,0.1676,0.1674,0.0876936,0.0869507,6,1.0,0.9,7,0.1,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00073,ecol_ts,input,narma03,0.0287,0.2023,0.2029,0.1672,0.1285332,0.0867006,2,0.1,0.5,3,0.2,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00075,ecol_ts,input,narma03,0.0281,0.1406,0.1973,0.1688,0.1216105,0.0883757,2,0.75,0.5,3,0.7,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00076,ecol_ts,input,narma03,0.1076,0.2423,0.1772,0.1659,0.098106,0.0853249,8,0.25,0.9,9,0.1,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00077,ecol_ts,input,narma03,-0.0142,-0.0049,0.1972,0.1707,0.1214149,0.0903256,2,1.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00078,ecol_ts,input,narma03,0.0536,0.1051,0.1749,0.1692,0.0955322,0.0888043,3,0.5,0.4,4,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00079,ecol_ts,input,narma03,0.0309,0.0764,0.1876,0.1701,0.1099183,0.0897337,3,1.0,0.4,4,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00080,ecol_ts,input,narma03,0.017,0.1151,0.3752,0.17,0.439653,0.0896204,3,0.1,0.4,4,0.2,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00082,ecol_ts,input,narma03,0.336,0.2813,0.1598,0.1632,0.0797687,0.0826298,21,1.5,0.6,22,0.0,499,0.5,0,0.1,0.0,0.11
0,Prok_Taxa00083,ecol_ts,input,narma03,0.2506,0.3531,0.1692,0.1592,0.0893748,0.0786291,7,0.25,0.0,8,0.0,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00084,ecol_ts,input,narma03,0.0752,0.1211,0.1848,0.1689,0.1066498,0.0884747,2,2.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00085,ecol_ts,input,narma03,0.3356,0.3095,0.1601,0.1617,0.0800149,0.0810796,5,2.0,0.4,6,0.0,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00086,ecol_ts,input,narma03,0.0305,0.1191,0.1968,0.1688,0.1209971,0.0883274,3,0.25,0.4,4,0.5,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00087,ecol_ts,input,narma03,0.2869,0.2112,0.1626,0.1662,0.0825419,0.085693,7,2.0,0.8,8,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00088,ecol_ts,input,narma03,0.2322,0.2418,0.1699,0.1683,0.0901184,0.087839,3,1.5,0.4,4,0.6,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00089,ecol_ts,input,narma03,0.0539,0.188,0.1794,0.1682,0.1005072,0.0877115,3,1.0,0.4,4,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00091,ecol_ts,input,narma03,0.3136,0.3095,0.1635,0.1629,0.0834545,0.0823094,3,2.0,0.4,4,0.1,499,0.5,0,0.07,0.0,0.08
0,Prok_Taxa00092,ecol_ts,input,narma03,0.0773,0.1037,0.1815,0.1733,0.1029181,0.0930845,3,2.0,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00093,ecol_ts,input,narma03,-0.0014,0.0168,0.1813,0.1709,0.1026355,0.0905997,2,1.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00094,ecol_ts,input,narma03,0.3239,0.2727,0.1608,0.164,0.0807681,0.083448,5,1.5,0.8,6,0.2,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00095,ecol_ts,input,narma03,0.0446,0.1239,0.1814,0.1692,0.1027969,0.0888138,3,0.5,0.4,4,0.9,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00097,ecol_ts,input,narma03,0.2665,0.3002,0.1635,0.163,0.083524,0.0823611,13,0.75,0.3,14,0.0,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00098,ecol_ts,input,narma03,-0.0349,0.0408,0.1943,0.1791,0.1179073,0.0994579,2,0.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00099,ecol_ts,input,narma03,0.0921,0.1745,0.1713,0.1674,0.0915922,0.0869485,2,2.0,0.5,3,0.4,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00100,ecol_ts,input,narma03,0.1802,0.2089,0.1688,0.1663,0.088999,0.085773,5,2.0,0.2,6,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00101,ecol_ts,input,narma03,0.2046,0.1718,0.1678,0.1686,0.0879308,0.0881553,3,1.5,0.4,4,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00102,ecol_ts,input,narma03,0.1133,0.184,0.1789,0.1686,0.0999356,0.0881378,3,0.5,0.4,4,0.5,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00104,ecol_ts,input,narma03,0.038,0.1032,0.1856,0.1702,0.1076094,0.08984,2,1.5,0.5,3,0.9,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00107,ecol_ts,input,narma03,0.0041,0.0786,0.1883,0.1696,0.1107074,0.0892493,2,1.5,0.5,3,0.9,499,0.5,0,0.08,0.0,0.07
0,Prok_Taxa00108,ecol_ts,input,narma03,0.3385,0.3263,0.1596,0.1608,0.0795974,0.0802007,7,1.5,0.6,8,0.1,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00110,ecol_ts,input,narma03,0.3315,0.3416,0.1601,0.1603,0.0800297,0.0797337,5,1.0,0.4,6,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00111,ecol_ts,input,narma03,0.0239,0.0671,0.2083,0.1698,0.1355637,0.089451,2,0.1,0.5,3,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00113,ecol_ts,input,narma03,0.0886,0.2171,0.1902,0.166,0.1129449,0.0854867,3,1.5,0.4,4,0.7,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00114,ecol_ts,input,narma03,0.0957,0.2397,0.1731,0.1657,0.0935807,0.0851368,4,1.5,0.3,5,0.3,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00115,ecol_ts,input,narma03,0.3124,0.2521,0.1614,0.1648,0.0813246,0.0841966,7,2.0,0.9,8,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00116,ecol_ts,input,narma03,0.1211,0.1281,0.1714,0.169,0.0917242,0.088534,2,2.0,0.5,3,0.8,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00117,ecol_ts,input,narma03,0.08,0.1583,0.1732,0.1681,0.0937083,0.0876199,2,0.5,0.5,3,0.3,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00118,ecol_ts,input,narma03,0.0178,0.1596,0.1821,0.1686,0.1035391,0.0881678,2,1.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00119,ecol_ts,input,narma03,0.2698,0.2115,0.1636,0.1665,0.0835807,0.0859434,13,2.0,0.7,14,0.5,499,0.5,0,0.11,0.0,0.13
0,Prok_Taxa00120,ecol_ts,input,narma03,0.0191,0.0765,0.1757,0.1695,0.0964046,0.0890734,3,1.5,0.4,4,0.3,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00121,ecol_ts,input,narma03,0.004,0.0453,0.18,0.1698,0.1012366,0.0894335,4,0.25,0.3,5,0.4,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00122,ecol_ts,input,narma03,0.0729,0.2005,0.2071,0.1674,0.1339856,0.0869294,5,0.1,0.4,6,0.4,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00123,ecol_ts,input,narma03,0.0323,0.1133,0.1834,0.1689,0.1050656,0.0884607,2,0.75,0.5,3,0.8,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00125,ecol_ts,input,narma03,0.0747,0.1144,0.1881,0.169,0.1104443,0.0885348,2,1.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00126,ecol_ts,input,narma03,0.0398,0.1327,0.2003,0.1687,0.1252849,0.0882505,2,1.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00128,ecol_ts,input,narma03,0.0403,0.0796,0.1913,0.1785,0.1143432,0.0988238,2,1.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00129,ecol_ts,input,narma03,0.1009,0.1474,0.1753,0.1685,0.0959708,0.0880711,9,2.0,0.5,10,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00130,ecol_ts,input,narma03,0.1871,0.1972,0.1683,0.1666,0.0884306,0.0861244,9,2.0,0.9,10,0.5,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00132,ecol_ts,input,narma03,0.1627,0.1446,0.1703,0.1698,0.0906082,0.0894245,5,2.0,0.4,6,0.6,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00133,ecol_ts,input,narma03,0.0599,0.0901,0.1765,0.1698,0.0973433,0.0894197,19,1.5,0.1,20,0.9,499,0.5,0,0.14,0.0,0.12
0,Prok_Taxa00134,ecol_ts,input,narma03,0.309,0.4302,0.1648,0.1551,0.0848231,0.0746329,7,0.5,0.8,8,0.0,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00135,ecol_ts,input,narma03,0.0622,0.1631,0.1852,0.1685,0.1071152,0.0880291,5,0.1,0.4,6,0.5,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00136,ecol_ts,input,narma03,0.1925,0.237,0.1669,0.1652,0.0870426,0.0846043,3,1.5,0.4,4,0.5,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00138,ecol_ts,input,narma03,0.0548,0.1263,0.1824,0.1689,0.1039434,0.0884541,5,1.5,0.0,6,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00139,ecol_ts,input,narma03,0.238,0.28,0.1668,0.1633,0.0869153,0.0827084,3,2.0,0.4,4,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00140,ecol_ts,input,narma03,0.2118,0.2807,0.1695,0.1634,0.0896928,0.0828466,3,2.0,0.4,4,0.0,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00143,ecol_ts,input,narma03,0.2572,0.2537,0.164,0.1644,0.0839558,0.0838429,9,2.0,0.6,10,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00144,ecol_ts,input,narma03,0.1617,0.1765,0.1684,0.1676,0.0885658,0.0871452,5,0.75,0.4,6,0.7,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00145,ecol_ts,input,narma03,0.4188,0.3555,0.1553,0.1601,0.0752965,0.0794447,9,1.5,0.6,10,0.1,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00146,ecol_ts,input,narma03,0.0108,0.1119,0.1759,0.1689,0.0966283,0.0885105,2,1.5,0.5,3,0.6,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00147,ecol_ts,input,narma03,0.108,0.1335,0.1783,0.1707,0.0992758,0.0904111,5,0.5,0.0,6,0.9,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00148,ecol_ts,input,narma03,0.2742,0.3307,0.1633,0.1623,0.0832857,0.0817132,14,1.5,0.1,15,0.2,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00149,ecol_ts,input,narma03,0.0269,0.0672,0.1759,0.1697,0.0966515,0.0892762,4,0.25,0.3,5,0.1,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00150,ecol_ts,input,narma03,0.0417,0.1219,0.1768,0.1688,0.0975998,0.0884132,5,0.75,0.0,6,0.9,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00151,ecol_ts,input,narma03,0.3201,0.2752,0.1612,0.1634,0.0811955,0.0828084,11,1.0,0.7,12,0.0,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00152,ecol_ts,input,narma03,0.1834,0.2053,0.1695,0.1664,0.0897466,0.0858216,3,1.5,0.4,4,0.4,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00156,ecol_ts,input,narma03,0.0362,0.1101,0.199,0.1693,0.1236775,0.088853,3,1.5,0.4,4,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00158,ecol_ts,input,narma03,0.0452,0.1317,0.1817,0.1685,0.1031346,0.0880405,3,0.25,0.4,4,0.6,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00160,ecol_ts,input,narma03,0.2303,0.2274,0.1655,0.1656,0.0855229,0.0850214,8,0.25,0.8,9,0.0,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00161,ecol_ts,input,narma03,0.0396,0.0539,0.1809,0.1703,0.1021839,0.0899776,2,2.0,0.5,3,0.9,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00162,ecol_ts,input,narma03,0.149,0.2324,0.1757,0.1654,0.0963864,0.0848513,5,0.25,0.4,6,0.6,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00163,ecol_ts,input,narma03,0.1527,0.1416,0.1738,0.1696,0.0943363,0.0892392,3,1.5,0.4,4,0.6,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00164,ecol_ts,input,narma03,-0.0039,-0.0389,0.2178,0.2033,0.1481991,0.1282288,3,0.5,0.4,4,0.9,499,0.5,0,0.07,0.0,0.07
0,Prok_Taxa00165,ecol_ts,input,narma03,0.0062,0.1027,0.1926,0.1691,0.1157999,0.0886836,2,0.75,0.5,3,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00166,ecol_ts,input,narma03,0.1087,0.262,0.1708,0.1642,0.0910807,0.0835818,8,0.75,0.5,9,0.2,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00167,ecol_ts,input,narma03,0.0948,0.1837,0.1712,0.168,0.0915754,0.087529,11,2.0,0.8,12,0.8,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00168,ecol_ts,input,narma03,0.0033,0.1771,0.2906,0.1684,0.2637954,0.0879041,2,1.5,0.5,3,0.4,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00169,ecol_ts,input,narma03,0.0269,0.0275,0.181,0.17,0.1023454,0.0895787,3,2.0,0.4,4,0.9,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00171,ecol_ts,input,narma03,0.473,0.3677,0.1499,0.1581,0.0701332,0.07751,6,0.75,0.9,7,0.1,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00172,ecol_ts,input,narma03,0.2348,0.2691,0.1653,0.1645,0.08534,0.0839173,5,2.0,0.6,6,0.1,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00174,ecol_ts,input,narma03,0.0785,0.2167,0.1818,0.1667,0.1032269,0.0862022,6,0.1,0.7,7,0.2,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00176,ecol_ts,input,narma03,0.1674,0.2653,0.1726,0.164,0.0930873,0.0833907,2,2.0,0.5,3,0.4,499,0.5,0,0.08,0.0,0.07
0,Prok_Taxa00177,ecol_ts,input,narma03,0.1968,0.2254,0.1679,0.1658,0.088086,0.085235,5,2.0,0.6,6,0.6,499,0.5,0,0.11,0.0,0.08
0,Prok_Taxa00178,ecol_ts,input,narma03,0.0535,0.1202,0.1918,0.1693,0.1148401,0.0888915,2,0.75,0.5,3,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00179,ecol_ts,input,narma03,0.2089,0.1539,0.1663,0.1684,0.0863632,0.0879543,12,0.75,0.0,13,0.4,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00180,ecol_ts,input,narma03,0.1894,0.273,0.1686,0.1641,0.0888246,0.0834748,5,0.5,0.6,6,0.0,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00181,ecol_ts,input,narma03,0.1119,0.1236,0.1718,0.169,0.0922148,0.0885842,3,1.5,0.4,4,0.7,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00182,ecol_ts,input,narma03,0.2677,0.2827,0.1674,0.1631,0.0875515,0.0824788,11,0.5,0.1,12,0.1,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00184,ecol_ts,input,narma03,0.0443,0.0955,0.1816,0.1692,0.1029389,0.0888225,4,2.0,0.5,5,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00185,ecol_ts,input,narma03,0.3124,0.4039,0.1634,0.1555,0.0833441,0.0750201,5,0.75,0.4,6,0.0,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00186,ecol_ts,input,narma03,0.0322,0.1074,0.1821,0.1693,0.1035543,0.08887,4,1.0,0.8,5,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00188,ecol_ts,input,narma03,0.2288,0.1926,0.1662,0.1675,0.0862481,0.0870239,5,1.0,0.0,6,0.6,499,0.5,0,0.09,0.0,0.09
