,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
0,Prok_Taxa00022,ecol_ts,input,narma05,-0.0176,0.0639,0.1725,0.161,0.1026499,0.0888751,4,0.75,0.3,5,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00023,ecol_ts,input,narma05,-0.0195,0.1035,0.2039,0.1607,0.1434616,0.0885937,3,0.1,0.4,4,0.9,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00024,ecol_ts,input,narma05,-0.0066,0.1207,0.1669,0.1599,0.0961769,0.0877254,3,1.0,0.4,4,0.3,499,0.5,0,0.11,0.0,0.08
0,Prok_Taxa00025,ecol_ts,input,narma05,0.023,0.1293,0.1746,0.16,0.1052166,0.087774,3,0.75,0.4,4,0.8,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00026,ecol_ts,input,narma05,0.0316,0.1582,0.1615,0.16,0.0899833,0.0877813,15,1.5,0.5,16,0.4,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00027,ecol_ts,input,narma05,0.0163,0.1723,0.1714,0.1592,0.1013414,0.0869187,10,1.5,0.3,11,0.8,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00028,ecol_ts,input,narma05,0.0099,0.1117,0.17,0.1601,0.0997368,0.0879299,2,1.5,0.5,3,0.2,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00029,ecol_ts,input,narma05,-0.0112,0.1062,0.1713,0.1602,0.1012361,0.0880595,2,2.0,0.0,3,0.9,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00031,ecol_ts,input,narma05,-0.0435,0.1095,0.1644,0.1601,0.0932745,0.0879434,4,0.75,0.0,5,0.4,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00032,ecol_ts,input,narma05,0.0116,0.0796,0.1763,0.1618,0.1072657,0.0897531,3,2.0,0.4,4,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00034,ecol_ts,input,narma05,0.0467,0.1508,0.1684,0.1596,0.0978445,0.0873413,3,0.75,0.4,4,0.5,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00035,ecol_ts,input,narma05,0.0293,0.0826,0.1662,0.1611,0.095295,0.0890172,4,2.0,0.8,5,0.1,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00036,ecol_ts,input,narma05,-0.0172,0.0896,0.2105,0.1604,0.1529941,0.088298,2,0.1,0.5,3,0.8,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00037,ecol_ts,input,narma05,-0.0422,0.0705,0.1859,0.161,0.1192337,0.088887,2,0.5,0.5,3,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00038,ecol_ts,input,narma05,0.0032,0.0569,0.1808,0.1612,0.112771,0.0891099,2,1.0,0.5,3,0.6,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00039,ecol_ts,input,narma05,-0.0025,0.0515,0.1997,0.1609,0.1376172,0.0887574,2,0.1,0.5,3,0.9,499,0.5,0,0.09,0.0,0.07
0,Prok_Taxa00040,ecol_ts,input,narma05,0.084,0.1214,0.1639,0.1604,0.092739,0.088266,7,1.5,0.6,8,0.3,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00041,ecol_ts,input,narma05,0.1028,0.1066,0.1638,0.1608,0.0925466,0.0886343,4,1.5,0.3,5,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00042,ecol_ts,input,narma05,0.1125,0.1959,0.1661,0.1586,0.095186,0.0862712,7,0.75,0.6,8,0.4,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00043,ecol_ts,input,narma05,-0.0347,0.0165,0.1831,0.1665,0.1157689,0.0950404,2,2.0,0.5,3,0.5,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00044,ecol_ts,input,narma05,-0.0093,-0.039,0.1837,0.1664,0.1164105,0.0950086,4,2.0,0.3,5,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00046,ecol_ts,input,narma05,-0.006,-0.0053,0.1824,0.1614,0.1147769,0.0893487,3,0.5,0.4,4,0.9,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00049,ecol_ts,input,narma05,-0.0175,0.035,0.1751,0.162,0.1058645,0.0900431,4,1.0,0.3,5,0.9,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00050,ecol_ts,input,narma05,0.043,0.1194,0.172,0.1599,0.1020808,0.0877088,6,0.25,0.9,7,0.0,499,0.5,0,0.11,0.0,0.08
0,Prok_Taxa00051,ecol_ts,input,narma05,-0.0269,0.1113,0.1979,0.1605,0.1352174,0.0883567,3,0.5,0.4,4,0.7,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00053,ecol_ts,input,narma05,0.0145,0.1253,0.1693,0.1613,0.0989135,0.0892189,2,1.0,0.5,3,0.9,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00055,ecol_ts,input,narma05,-0.0216,-0.005,0.1751,0.1626,0.1058691,0.0906353,9,0.5,0.6,10,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00056,ecol_ts,input,narma05,0.0924,0.1373,0.1709,0.1596,0.1007736,0.0873769,6,0.5,0.7,7,0.7,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00058,ecol_ts,input,narma05,-0.014,0.0607,0.1641,0.1609,0.0929946,0.0887647,3,0.75,0.4,4,0.0,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00059,ecol_ts,input,narma05,0.1153,0.1892,0.1606,0.1585,0.08902,0.0861901,5,0.5,0.4,6,0.5,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00061,ecol_ts,input,narma05,0.0203,0.0987,0.1674,0.1603,0.0966628,0.0881475,4,2.0,0.8,5,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00062,ecol_ts,input,narma05,0.1982,0.2307,0.1587,0.1568,0.0869414,0.0842836,12,1.5,0.7,13,0.0,499,0.5,0,0.11,0.0,0.12
0,Prok_Taxa00063,ecol_ts,input,narma05,0.0163,0.0678,0.1758,0.1614,0.106684,0.0893237,4,0.25,0.3,5,0.8,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00064,ecol_ts,input,narma05,0.114,0.2172,0.1607,0.1578,0.0891462,0.0854098,4,2.0,0.8,5,0.5,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00065,ecol_ts,input,narma05,-0.0019,0.0642,0.179,0.1615,0.1105403,0.0895023,3,0.1,0.4,4,0.8,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00066,ecol_ts,input,narma05,0.1121,-0.0604,0.4645,0.1715,0.7447644,0.1009304,2,0.1,0.5,3,0.0,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00067,ecol_ts,input,narma05,-0.0275,0.1055,0.1741,0.1602,0.1046706,0.0880636,2,1.0,0.5,3,0.4,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00068,ecol_ts,input,narma05,-0.02,-0.0068,0.1759,0.1618,0.1067603,0.0897396,17,0.5,0.2,18,0.9,499,0.5,0,0.09,0.0,0.12
0,Prok_Taxa00069,ecol_ts,input,narma05,0.0445,0.2019,0.1641,0.1581,0.092908,0.0856902,5,2.0,0.4,6,0.2,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00070,ecol_ts,input,narma05,0.0014,-0.0006,0.1777,0.1612,0.1089266,0.0891784,2,0.1,0.5,3,0.0,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00071,ecol_ts,input,narma05,-0.0152,0.0234,0.1718,0.1614,0.1018585,0.0894005,6,0.75,0.2,7,0.9,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00073,ecol_ts,input,narma05,-0.0066,0.0994,0.1822,0.1604,0.1145641,0.0882728,2,0.75,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00075,ecol_ts,input,narma05,0.002,0.126,0.1991,0.1607,0.1368416,0.0885235,2,0.25,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00076,ecol_ts,input,narma05,0.0374,0.1133,0.1624,0.16,0.0910021,0.08784,8,1.0,0.5,9,0.6,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00077,ecol_ts,input,narma05,0.0055,0.0204,0.2046,0.1615,0.144431,0.0894431,2,1.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00078,ecol_ts,input,narma05,0.0388,0.1552,0.1673,0.1595,0.0965881,0.0872807,3,0.25,0.4,4,0.7,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00079,ecol_ts,input,narma05,-0.0121,0.0144,0.1925,0.1619,0.1278894,0.0898547,3,1.0,0.4,4,0.9,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00080,ecol_ts,input,narma05,0.0539,0.112,0.2454,0.1609,0.2077763,0.0888064,3,0.5,0.4,4,0.0,499,0.5,0,0.08,0.0,0.07
0,Prok_Taxa00082,ecol_ts,input,narma05,0.1382,0.1245,0.1594,0.1599,0.08767,0.0876423,21,1.5,0.4,22,0.3,499,0.5,0,0.11,0.0,0.13
0,Prok_Taxa00083,ecol_ts,input,narma05,0.0074,0.1727,0.1675,0.159,0.0968257,0.0866594,7,0.5,0.3,8,0.6,499,0.5,0,0.11,0.0,0.11
0,Prok_Taxa00084,ecol_ts,input,narma05,0.0107,0.0107,0.1744,0.1624,0.1049622,0.0904488,2,0.5,0.5,3,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00085,ecol_ts,input,narma05,0.0518,0.1676,0.1661,0.1594,0.095249,0.0871407,5,2.0,0.4,6,0.8,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00086,ecol_ts,input,narma05,-0.0155,0.0672,0.1914,0.1609,0.1263722,0.088792,3,0.25,0.4,4,0.5,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00087,ecol_ts,input,narma05,0.0762,0.1992,0.1651,0.1585,0.0941209,0.0861225,7,1.5,0.8,8,0.6,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00088,ecol_ts,input,narma05,-0.0131,0.042,0.1801,0.161,0.1119888,0.088928,3,1.0,0.4,4,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00089,ecol_ts,input,narma05,0.0613,0.1399,0.1699,0.1603,0.0995738,0.0881064,3,1.0,0.4,4,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00091,ecol_ts,input,narma05,0.0162,0.1539,0.172,0.1604,0.1021348,0.0882576,3,2.0,0.4,4,0.0,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00092,ecol_ts,input,narma05,-0.0149,-0.0116,0.1798,0.1677,0.1116248,0.0964561,3,0.5,0.4,4,0.9,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00093,ecol_ts,input,narma05,0.0185,0.0559,0.1693,0.1611,0.0989423,0.0890541,2,1.5,0.5,3,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00094,ecol_ts,input,narma05,0.1276,0.1623,0.161,0.1592,0.0894483,0.086962,5,1.5,0.8,6,0.5,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00095,ecol_ts,input,narma05,-0.0162,0.0552,0.1755,0.1613,0.1063314,0.0892697,3,0.5,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00097,ecol_ts,input,narma05,0.159,0.2343,0.1592,0.1569,0.0874514,0.0844544,13,0.75,0.3,14,0.2,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00098,ecol_ts,input,narma05,0.0003,-0.054,0.1819,0.1726,0.1141931,0.1022221,2,0.5,0.5,3,0.9,499,0.5,0,0.11,0.0,0.1
0,Prok_Taxa00099,ecol_ts,input,narma05,0.0072,0.1036,0.1708,0.1603,0.1006704,0.0881113,2,1.5,0.5,3,0.8,499,0.5,0,0.12,0.0,0.08
0,Prok_Taxa00100,ecol_ts,input,narma05,0.1052,0.0896,0.1626,0.1612,0.0912096,0.089184,5,0.5,0.4,6,0.2,499,0.5,0,0.08,0.0,0.11
0,Prok_Taxa00101,ecol_ts,input,narma05,-0.0185,0.0488,0.1769,0.1618,0.1080643,0.089793,3,0.75,0.4,4,0.8,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00102,ecol_ts,input,narma05,0.0332,0.0619,0.1739,0.1613,0.1043336,0.0892888,3,2.0,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00104,ecol_ts,input,narma05,-0.0239,-0.0109,0.1755,0.1642,0.1063561,0.092452,2,2.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00107,ecol_ts,input,narma05,-0.0009,0.0783,0.1737,0.1608,0.1041457,0.0887151,2,2.0,0.5,3,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00108,ecol_ts,input,narma05,0.1273,0.2489,0.1601,0.1574,0.0885106,0.084993,7,2.0,0.6,8,0.5,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00110,ecol_ts,input,narma05,0.0362,0.1741,0.1677,0.1586,0.0970759,0.0863016,5,1.0,0.6,6,0.6,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00111,ecol_ts,input,narma05,0.0399,0.0627,0.2295,0.1611,0.1818075,0.088986,2,0.1,0.5,3,0.6,499,0.5,0,0.07,0.0,0.08
0,Prok_Taxa00113,ecol_ts,input,narma05,-0.0006,0.1054,0.1789,0.1603,0.1104176,0.0881639,3,1.0,0.4,4,0.3,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00114,ecol_ts,input,narma05,0.1005,0.1506,0.1633,0.1593,0.0919864,0.0870619,4,2.0,0.3,5,0.3,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00115,ecol_ts,input,narma05,0.0268,0.148,0.1648,0.1594,0.0937789,0.0871886,7,2.0,0.8,8,0.4,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00116,ecol_ts,input,narma05,-0.0362,0.0919,0.1793,0.1609,0.1110104,0.0888495,2,1.0,0.5,3,0.8,499,0.5,0,0.11,0.0,0.08
0,Prok_Taxa00117,ecol_ts,input,narma05,0.0083,0.0829,0.1675,0.1606,0.0967982,0.0884838,2,0.75,0.5,3,0.6,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00118,ecol_ts,input,narma05,0.0103,0.1246,0.1896,0.1599,0.1240808,0.0876642,2,1.5,0.5,3,0.7,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00119,ecol_ts,input,narma05,0.1237,0.134,0.1599,0.1597,0.0882052,0.0875023,13,2.0,0.7,14,0.3,499,0.5,0,0.1,0.0,0.11
0,Prok_Taxa00120,ecol_ts,input,narma05,0.0345,0.1265,0.1639,0.16,0.0927388,0.0877868,3,2.0,0.4,4,0.2,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00121,ecol_ts,input,narma05,0.0497,0.2197,0.1816,0.1571,0.1137903,0.0846756,4,0.75,0.3,5,0.7,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00122,ecol_ts,input,narma05,-0.0096,0.0781,0.1906,0.1607,0.1253832,0.0885515,5,0.1,0.8,6,0.0,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00123,ecol_ts,input,narma05,-0.0001,0.0278,0.1759,0.1615,0.1067468,0.0894496,2,0.75,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00125,ecol_ts,input,narma05,-0.0052,-0.0877,0.2142,0.1615,0.1583384,0.0894122,2,0.5,0.5,3,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00126,ecol_ts,input,narma05,-0.0169,0.028,0.1744,0.1611,0.1049422,0.089057,2,2.0,0.5,3,0.9,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00128,ecol_ts,input,narma05,-0.0271,0.0187,0.1862,0.1707,0.1196034,0.0999346,2,1.0,0.5,3,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00129,ecol_ts,input,narma05,0.0445,0.0853,0.1651,0.1605,0.0941214,0.0883293,9,2.0,0.6,10,0.4,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00130,ecol_ts,input,narma05,0.1407,0.2088,0.1637,0.1586,0.0925421,0.0862586,9,2.0,0.7,10,0.1,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00132,ecol_ts,input,narma05,-0.017,-0.0222,0.1715,0.1635,0.1014912,0.0916715,5,2.0,0.4,6,0.9,499,0.5,0,0.1,0.0,0.14
0,Prok_Taxa00133,ecol_ts,input,narma05,-0.0149,0.0068,0.1701,0.1621,0.099841,0.09015,19,2.0,0.6,20,0.9,499,0.5,0,0.11,0.0,0.11
0,Prok_Taxa00134,ecol_ts,input,narma05,0.0431,0.1474,0.1655,0.1593,0.0945501,0.087064,7,1.0,0.9,8,0.1,499,0.5,0,0.09,0.0,0.1
0,Prok_Taxa00135,ecol_ts,input,narma05,0.0444,0.0616,0.2032,0.161,0.1424563,0.088887,5,0.1,0.8,6,0.9,499,0.5,0,0.1,0.0,0.12
0,Prok_Taxa00136,ecol_ts,input,narma05,0.0314,0.0858,0.1644,0.1605,0.0932473,0.0884028,3,1.5,0.4,4,0.7,499,0.5,0,0.08,0.0,0.1
0,Prok_Taxa00138,ecol_ts,input,narma05,0.0561,0.2155,0.1752,0.1594,0.1059473,0.0871999,5,0.1,0.2,6,0.8,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00139,ecol_ts,input,narma05,0.0204,0.2234,0.1774,0.1587,0.10865,0.0863699,3,2.0,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00140,ecol_ts,input,narma05,-0.0283,0.0711,0.2003,0.1607,0.138404,0.0885635,3,0.1,0.4,4,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00143,ecol_ts,input,narma05,0.0487,0.1922,0.1614,0.1592,0.0898886,0.0869104,9,1.5,0.5,10,0.3,499,0.5,0,0.11,0.0,0.09
0,Prok_Taxa00144,ecol_ts,input,narma05,0.0247,0.1209,0.1639,0.1601,0.0927449,0.0879059,5,0.25,0.4,6,0.1,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00145,ecol_ts,input,narma05,0.0954,0.1631,0.1605,0.1592,0.0889431,0.0868873,9,2.0,0.5,10,0.1,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00146,ecol_ts,input,narma05,0.0298,0.1424,0.1696,0.16,0.0992787,0.08786,2,1.0,0.5,3,0.6,499,0.5,0,0.08,0.0,0.12
0,Prok_Taxa00147,ecol_ts,input,narma05,-0.0162,-0.0073,0.1734,0.1649,0.1038121,0.0932761,5,2.0,0.0,6,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00148,ecol_ts,input,narma05,0.1802,0.263,0.1586,0.1557,0.0867972,0.0831514,14,2.0,0.5,15,0.3,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00149,ecol_ts,input,narma05,0.0013,0.1544,0.1758,0.1594,0.1066671,0.0871048,4,0.75,0.3,5,0.8,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00150,ecol_ts,input,narma05,0.1276,0.1626,0.1649,0.1606,0.0938811,0.088417,5,0.75,0.4,6,0.4,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00151,ecol_ts,input,narma05,0.0576,0.1781,0.1696,0.1586,0.0992552,0.0862666,11,0.75,0.6,12,0.6,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00152,ecol_ts,input,narma05,0.0698,0.1045,0.1649,0.1606,0.0938064,0.0884655,3,2.0,0.4,4,0.3,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00156,ecol_ts,input,narma05,0.0081,0.109,0.1693,0.1606,0.0989808,0.0884896,3,0.75,0.4,4,0.2,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00158,ecol_ts,input,narma05,0.0698,0.1985,0.163,0.1584,0.091673,0.0860292,3,0.75,0.4,4,0.4,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00160,ecol_ts,input,narma05,0.0525,0.1677,0.1694,0.1589,0.0989922,0.0866405,8,0.25,0.7,9,0.4,499,0.5,0,0.09,0.0,0.11
0,Prok_Taxa00161,ecol_ts,input,narma05,0.0512,0.2163,0.167,0.1579,0.0962861,0.0855371,2,2.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00162,ecol_ts,input,narma05,0.1331,0.1518,0.1645,0.1609,0.0933438,0.0887884,5,0.75,0.6,6,0.8,499,0.5,0,0.1,0.0,0.1
0,Prok_Taxa00163,ecol_ts,input,narma05,0.0226,0.1072,0.1728,0.1601,0.1030099,0.0879518,3,2.0,0.4,4,0.8,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00164,ecol_ts,input,narma05,0.0058,0.0242,0.2061,0.1909,0.1465757,0.1250225,3,0.5,0.4,4,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00165,ecol_ts,input,narma05,0.0183,0.0291,0.1708,0.161,0.100724,0.0888974,2,0.1,0.5,3,0.7,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00166,ecol_ts,input,narma05,0.0856,0.1223,0.1608,0.16,0.0892859,0.0877816,8,2.0,0.7,9,0.5,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00167,ecol_ts,input,narma05,-0.0337,0.074,0.1743,0.161,0.1049014,0.0888942,11,1.0,0.9,12,0.9,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00168,ecol_ts,input,narma05,-0.0049,0.1174,0.2135,0.1602,0.1572528,0.0880013,2,1.0,0.5,3,0.3,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00169,ecol_ts,input,narma05,-0.0132,0.0609,0.1739,0.1608,0.104374,0.0886689,3,2.0,0.4,4,0.9,499,0.5,0,0.09,0.0,0.08
0,Prok_Taxa00171,ecol_ts,input,narma05,0.0771,0.1642,0.1632,0.159,0.0919516,0.0867461,6,0.5,0.9,7,0.6,499,0.5,0,0.1,0.0,0.12
0,Prok_Taxa00172,ecol_ts,input,narma05,-0.0235,0.1663,0.1852,0.1589,0.1183864,0.0865932,5,0.25,0.4,6,0.9,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00174,ecol_ts,input,narma05,0.0027,0.1655,0.1761,0.1589,0.1069751,0.0865897,6,0.1,0.7,7,0.2,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00176,ecol_ts,input,narma05,0.0621,0.2119,0.1747,0.1574,0.1053107,0.0850301,2,2.0,0.5,3,0.6,499,0.5,0,0.07,0.0,0.07
0,Prok_Taxa00177,ecol_ts,input,narma05,0.0742,0.1838,0.1649,0.1585,0.0938377,0.0861474,5,2.0,0.6,6,0.8,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00178,ecol_ts,input,narma05,0.0231,0.0653,0.175,0.1608,0.1057206,0.0886354,2,0.25,0.5,3,0.2,499,0.5,0,0.07,0.0,0.08
0,Prok_Taxa00179,ecol_ts,input,narma05,0.0522,0.1358,0.1619,0.1599,0.0904289,0.0877505,12,2.0,0.1,13,0.2,499,0.5,0,0.1,0.0,0.09
0,Prok_Taxa00180,ecol_ts,input,narma05,0.1114,0.1868,0.1724,0.1596,0.1025483,0.0873156,5,0.25,0.4,6,0.0,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00181,ecol_ts,input,narma05,0.0156,0.0759,0.1904,0.1615,0.1251652,0.0894595,3,0.5,0.4,4,0.9,499,0.5,0,0.11,0.0,0.08
0,Prok_Taxa00182,ecol_ts,input,narma05,0.0689,0.1656,0.1701,0.1589,0.0998445,0.0866107,11,0.5,0.6,12,0.1,499,0.5,0,0.1,0.0,0.08
0,Prok_Taxa00184,ecol_ts,input,narma05,0.0353,0.0251,0.1942,0.1614,0.1301501,0.0893929,4,0.1,0.8,5,0.5,499,0.5,0,0.08,0.0,0.09
0,Prok_Taxa00185,ecol_ts,input,narma05,0.0207,0.0844,0.1637,0.1613,0.0924682,0.0892769,5,2.0,0.8,6,0.2,499,0.5,0,0.09,0.0,0.09
0,Prok_Taxa00186,ecol_ts,input,narma05,-0.026,0.0637,0.2012,0.1615,0.1396643,0.0894854,4,0.25,0.3,5,0.9,499,0.5,0,0.08,0.0,0.08
0,Prok_Taxa00188,ecol_ts,input,narma05,0.0474,0.1246,0.1626,0.1599,0.0912963,0.087734,5,2.0,0.4,6,0.2,499,0.5,0,0.09,0.0,0.09
