"time_rec","temperature","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-04-17 14:34:00,21,12,256.75,NA,NA,NA,NA,0.902880517198355,0.0694523474767965,0.0410400235090161,NA,NA
2021-04-17 14:35:00,21.8,15,178.8,NA,NA,NA,NA,3.86649288755393,0.241655805472121,0.154659715502157,3,0.1875
2021-04-17 14:36:00,22.9,14,206.07,NA,NA,NA,NA,2.83010602106765,0.188673734737843,0.117921084211152,-1,-0.0666666666666667
2021-04-17 14:37:00,23.5,15,160.67,NA,NA,NA,NA,3.79372121343499,0.237107575839687,0.1517488485374,1,0.0625
2021-04-17 14:38:00,24.2,19,239.89,NA,NA,NA,NA,7.75734038737369,0.387867019368684,0.267494496116334,4,0.2
2021-04-17 14:39:00,24.5,24,171.33,NA,NA,NA,NA,12.7209660776884,0.508838643107538,0.374146061108484,5,0.2
2021-04-17 14:40:00,24.9,20,167.05,NA,NA,NA,NA,8.6846014200903,0.413552448575729,0.28948671400301,-4,-0.19047619047619
2021-04-17 14:41:00,25,20,193.65,NA,NA,NA,NA,8.64825012805977,0.411821434669513,0.288275004268659,0,0
2021-04-17 14:42:00,25.2,19,195.84,NA,NA,NA,NA,7.61191648753675,0.380595824376837,0.262479878880577,-1,-0.05
2021-04-17 14:43:00,25.3,19,174.89,NA,NA,NA,NA,7.57560533550895,0.378780266775448,0.261227770189964,0,0
2021-04-17 14:44:00,25.5,15,144.6,NA,NA,NA,NA,3.53932204640614,0.221207627900384,0.141572881856246,-4,-0.25
2021-04-17 14:45:00,25.4,18,233.61,NA,NA,NA,NA,6.50307251865229,0.34226697466591,0.232252589951867,3,0.157894736842105
2021-04-17 14:46:00,25.2,17,167.82,NA,NA,NA,NA,5.46686315480292,0.303714619711273,0.202476413140849,-1,-0.0555555555555556
2021-04-17 14:47:00,25.2,17,175.18,NA,NA,NA,NA,5.43070085388308,0.301705602993505,0.201137068662336,0,0
2021-04-17 14:48:00,25.1,17,167.88,NA,NA,NA,NA,5.39459298522479,0.299699610290266,0.199799740193511,0,0
2021-04-17 14:49:00,25,21,184.86,NA,NA,NA,NA,9.35854738379976,0.425388517445444,0.301888625283863,4,0.181818181818182
2021-04-17 14:50:00,25,21,176.57,NA,NA,NA,NA,9.32257232393545,0.423753287451611,0.300728139481789,0,0
2021-04-17 14:51:00,24.9,19,178.95,NA,NA,NA,NA,7.28667651415458,0.364333825707729,0.251264707384641,-2,-0.1
2021-04-17 14:52:00,24.9,18,177.28,NA,NA,NA,NA,6.25086907206992,0.328993109056311,0.223245324002497,-1,-0.0526315789473684
2021-04-17 14:53:00,25.1,15,165.6,NA,NA,NA,NA,3.2151595138323,0.200947469614519,0.128606380553292,-3,-0.1875
2021-04-17 14:54:00,25.2,11,167.55,NA,NA,NA,NA,-0.820442265011479,-0.0683701887509566,-0.0390686792862609,-4,-0.333333333333333
2021-04-17 14:55:00,25.4,12,182,NA,NA,NA,NA,0.144073997892974,0.0110826152225365,0.00654881808604428,1,0.0769230769230769
2021-04-17 14:56:00,25.4,11,185.64,NA,NA,NA,NA,-0.89128108788077,-0.0742734239900642,-0.042441956565751,-1,-0.0833333333333333
2021-04-17 14:57:00,25.5,9,186.11,NA,NA,NA,NA,-2.92649658098048,-0.292649658098048,-0.154026135841078,-2,-0.2
2021-04-17 14:58:00,25.4,11,246.18,NA,NA,NA,NA,-0.961561222969749,-0.0801301019141458,-0.0457886296652261,2,0.166666666666667
2021-04-17 14:59:00,25.5,12,175.92,NA,NA,NA,NA,0.00353654491573252,0.000272041916594809,0.000160752041624205,1,0.0769230769230769
2021-04-17 15:00:00,25.4,11,215.09,NA,NA,NA,NA,-1.0311914389431,-0.0859326199119247,-0.0491043542353856,-1,-0.0833333333333333
2021-04-17 15:01:00,25.5,8,176.75,NA,NA,NA,NA,-4.06573306514179,-0.451748118349087,-0.225874059174544,-3,-0.333333333333333
2021-04-17 15:02:00,25.4,11,166.82,NA,NA,NA,NA,-1.10007597641902,-0.0916729980349184,-0.0523845703056676,3,0.25
2021-04-17 15:03:00,25.5,15,199.93,NA,NA,NA,NA,2.86579241883851,0.179112026177407,0.11463169675354,4,0.25
