"time_rec","temperature","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-04-01 14:20:00,22.8,10,255.2,NA,NA,NA,NA,9.76170155039608,0.887427413672371,0.488085077519804,NA,NA
2021-04-01 14:21:00,23.7,11,257.91,NA,NA,NA,NA,10.6856908591972,0.89047423826643,0.508842421866532,1,0.0833333333333333
2021-04-01 14:22:00,27,9,242.78,NA,NA,NA,NA,8.60968108082034,0.860968108082034,0.45314110951686,-2,-0.2
2021-04-01 14:23:00,27.5,9,276.22,NA,NA,NA,NA,8.5336737535149,0.85336737535149,0.449140723869206,0,0
2021-04-01 14:24:00,28.7,9,231.78,NA,NA,NA,NA,8.45767114256068,0.845767114256068,0.445140586450562,0,0
2021-04-01 14:25:00,28.7,6,213.67,NA,NA,NA,NA,5.38167621092134,0.768810887274477,0.336354763182584,-3,-0.428571428571429
2021-04-01 14:26:00,29.2,8,219.25,NA,NA,NA,NA,7.30569258875448,0.81174362097272,0.40587181048636,2,0.222222222222222
2021-04-01 14:27:00,29.3,6,235,NA,NA,NA,NA,5.22972454987303,0.747103507124718,0.326857784367064,-2,-0.285714285714286
2021-04-01 14:28:00,29.3,4,241.25,NA,NA,NA,NA,3.15377697808299,0.630755395616598,0.225269784148785,-2,-0.4
2021-04-01 14:29:00,29.6,6,256,NA,NA,NA,NA,5.07785534358709,0.725407906226727,0.317365958974193,2,0.285714285714286
2021-04-01 14:30:00,29.3,7,240.57,NA,NA,NA,NA,6.00196567574403,0.750245709468004,0.353056804455531,1,0.125
2021-04-01 14:31:00,29.8,3,232,NA,NA,NA,NA,1.92611453478867,0.481528633697167,0.148162656522205,-4,-1
2021-04-01 14:32:00,29.3,4,233.5,NA,NA,NA,NA,2.85030898930972,0.570061797861945,0.203593499236409,1,0.2
2021-04-01 14:33:00,29.8,3,231.67,NA,NA,NA,NA,1.77455658548297,0.443639146370742,0.136504352729459,-1,-0.25
2021-04-01 14:34:00,29.5,3,230.33,NA,NA,NA,NA,1.69886532952341,0.424716332380854,0.130681948424878,0,0
2021-04-01 14:35:00,29.8,3,239.33,NA,NA,NA,NA,1.62324365525274,0.405810913813184,0.124864896557903,0,0
2021-04-01 14:36:00,29.8,3,249.67,NA,NA,NA,NA,1.54770040748144,0.386925101870361,0.119053877498573,0,0
2021-04-01 14:37:00,29.7,3,241,NA,NA,NA,NA,1.47224481165495,0.368061202913736,0.113249600896534,0,0
2021-04-01 14:38:00,29.9,4,244.75,NA,NA,NA,NA,2.3968864561175,0.4793772912235,0.171206175436964,1,0.2
