2021-05-20_11-54-43.jpg; date_time: 2021-05-20 11:54:43; grid_n: 1; count: 61; total_area: 8948; mean_area: 146.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_11-55-43.jpg; date_time: 2021-05-20 11:55:43; grid_n: 1; count: 58; total_area: 8147; mean_area: 140.47; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_11-56-43.jpg; date_time: 2021-05-20 11:56:43; grid_n: 1; count: 72; total_area: 9230; mean_area: 128.19; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_11-57-43.jpg; date_time: 2021-05-20 11:57:43; grid_n: 1; count: 80; total_area: 12440; mean_area: 155.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_11-58-43.jpg; date_time: 2021-05-20 11:58:43; grid_n: 1; count: 71; total_area: 11018; mean_area: 155.18; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_11-59-43.jpg; date_time: 2021-05-20 11:59:43; grid_n: 1; count: 56; total_area: 7915; mean_area: 141.34; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-00-43.jpg; date_time: 2021-05-20 12:00:43; grid_n: 1; count: 53; total_area: 8829; mean_area: 166.58; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-01-43.jpg; date_time: 2021-05-20 12:01:43; grid_n: 1; count: 54; total_area: 13810; mean_area: 255.74; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-02-43.jpg; date_time: 2021-05-20 12:02:43; grid_n: 1; count: 64; total_area: 18854; mean_area: 294.59; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-03-43.jpg; date_time: 2021-05-20 12:03:43; grid_n: 1; count: 45; total_area: 8439; mean_area: 187.53; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-04-43.jpg; date_time: 2021-05-20 12:04:43; grid_n: 1; count: 51; total_area: 14444; mean_area: 283.22; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-05-43.jpg; date_time: 2021-05-20 12:05:43; grid_n: 1; count: 44; total_area: 12838; mean_area: 291.77; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-06-43.jpg; date_time: 2021-05-20 12:06:43; grid_n: 1; count: 41; total_area: 11905; mean_area: 290.37; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-07-43.jpg; date_time: 2021-05-20 12:07:43; grid_n: 1; count: 50; total_area: 12810; mean_area: 256.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-08-43.jpg; date_time: 2021-05-20 12:08:43; grid_n: 1; count: 30; total_area: 5130; mean_area: 171; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-09-43.jpg; date_time: 2021-05-20 12:09:43; grid_n: 1; count: 60; total_area: 18082; mean_area: 301.37; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-10-43.jpg; date_time: 2021-05-20 12:10:43; grid_n: 1; count: 46; total_area: 13334; mean_area: 289.87; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-11-43.jpg; date_time: 2021-05-20 12:11:43; grid_n: 1; count: 28; total_area: 4708; mean_area: 168.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-12-43.jpg; date_time: 2021-05-20 12:12:43; grid_n: 1; count: 26; total_area: 3815; mean_area: 146.73; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-20_12-13-43.jpg; date_time: 2021-05-20 12:13:43; grid_n: 1; count: 62; total_area: 18572; mean_area: 299.55; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
