"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-05-06 16:29:00,18,12,2,343,NA,NA,NA,NA,-1.04184441681004,-0.25776460177439,-0.0798847450887651,NA,NA
2021-05-06 16:30:00,18.1,12,2,69.5,NA,NA,NA,NA,-1.02665287012245,-0.254964334644619,-0.0788117162775444,0,0
2021-05-06 16:31:00,18.1,12,1,77,NA,NA,NA,NA,-2.01146148816478,-0.501428592462811,-0.154591510712315,-1,-0.0768553172019025
2021-05-06 16:32:00,17.7,12,2,199,NA,NA,NA,NA,-0.996270550848273,-0.249300075653206,-0.0766581879695077,1,0.0769451509976254
2021-05-06 16:33:00,17.1,12,2,123,NA,NA,NA,NA,-0.981080473974345,-0.246435730254981,-0.0755777206597094,0,0
2021-05-06 16:34:00,16.7,11,2,233,NA,NA,NA,NA,-0.965891806336778,-0.243549711725729,-0.0744948223162965,0,0
2021-05-06 16:35:00,16.4,11,4,248.25,NA,NA,NA,NA,1.04929477268613,0.265596826940502,0.0810222110863993,2,0.154431744435336
2021-05-06 16:36:00,16.2,11,2,300,NA,NA,NA,NA,-0.935521542952532,-0.237712214919845,-0.0723219036675011,-2,-0.154613016049318
2021-05-06 16:37:00,16,11,3,220.33,NA,NA,NA,NA,0.0796583156993371,0.020319227788325,0.00616534126134697,1,0.0773973339408464
2021-05-06 16:38:00,15.8,11,6,331.83,NA,NA,NA,NA,3.09483329627761,0.792497102133654,0.239813507818981,3,0.232465032711865
2021-05-06 16:39:00,15.7,12,2,259,NA,NA,NA,NA,-0.889997772210839,-0.228791332096768,-0.0690456110173646,-4,-0.310318129654859
2021-05-06 16:40:00,15.5,12,3,211,NA,NA,NA,NA,0.125163823300998,0.0323017071149039,0.00972158570270647,1,0.0776708912073396
2021-05-06 16:41:00,15.5,12,6,373,NA,NA,NA,NA,3.1403166833977,0.813620296201096,0.244198601633762,3,0.233287237804515
2021-05-06 16:42:00,15.3,12,2,224,NA,NA,NA,NA,-0.844540701873772,-0.219672717074011,-0.0657509459838531,-4,-0.311416351339716
2021-05-06 16:43:00,15.4,12,2,302.5,NA,NA,NA,NA,-0.82940994876609,-0.216589490254214,-0.0646491110722762,0,0
2021-05-06 16:44:00,15.4,13.6,1,272,NA,NA,NA,NA,-1.81429277826446,-0.47565640181261,-0.141583527837993,-1,-0.0780378611071976
2021-05-06 16:45:00,15.5,13.6,2,503,NA,NA,NA,NA,-0.799191011848158,-0.210358207680445,-0.062440744193925,1,0.0781299379850738
2021-05-06 16:46:00,15.6,13.6,2,78,NA,NA,NA,NA,-0.784106569886719,-0.207210488252508,-0.0613344832208435,0,0
2021-05-06 16:47:00,15.8,13.6,3,202,NA,NA,NA,NA,0.23095853245924,0.0612777902471937,0.0180873821306593,1,0.0783144140121838
2021-05-06 16:48:00,15.9,13.6,1,293,NA,NA,NA,NA,-1.75399781250348,-0.467234638996049,-0.13752533427964,-2,-0.156813575592035
2021-05-06 16:49:00,16,14.3,2,272.5,NA,NA,NA,NA,-0.738977801660578,-0.197641665971895,-0.0580091914118196,1,0.0784992340520453
2021-05-06 16:50:00,16.3,14.3,1,293,NA,NA,NA,NA,-1.72398371858435,-0.462940723994085,-0.13549087744716,-1,-0.0785917384175873
2021-05-06 16:51:00,16.4,14.3,5,133.6,NA,NA,NA,NA,2.29098206984931,0.617678887876724,0.180264288125645,4,0.314737143512435
2021-05-06 16:52:00,16.6,14.3,1,285,NA,NA,NA,NA,-1.69408288368689,-0.45859363130087,-0.133454531476423,-4,-0.315107443116315
2021-05-06 16:53:00,16.7,14.3,3,174.67,NA,NA,NA,NA,0.320818895786736,0.0871984517069331,0.025302808845806,2,0.157738893675552
2021-05-06 16:54:00,16.9,13.9,2,273,NA,NA,NA,NA,-0.664315191438028,-0.181293135785966,-0.0524556741862827,-1,-0.0789620271557136
2021-05-06 16:55:00,16.9,13.9,2,352.5,NA,NA,NA,NA,-0.649487816257409,-0.177966840573832,-0.0513449892774109,0,0
2021-05-06 16:56:00,17.1,13.9,1,290,NA,NA,NA,NA,-1.6347017187771,-0.449748520112191,-0.129381900360317,-1,-0.0791470999719176
2021-05-06 16:57:00,17.1,13.9,2,219.5,NA,NA,NA,NA,-0.619959704528624,-0.171261493287892,-0.049125331544282,1,0.0792395557089208
2021-05-06 16:58:00,17.1,13.9,1,281,NA,NA,NA,NA,-1.60526464187838,-0.445255702872331,-0.12734874574754,-1,-0.0793319322093359
2021-05-06 16:59:00,17.1,12.7,1,301,NA,NA,NA,NA,-1.59061945901491,-0.442993048259223,-0.126333693450951,0,0
2021-05-06 17:00:00,17.1,12.7,2,216.5,NA,NA,NA,NA,-0.576027141096265,-0.161080192761947,-0.0458035860344302,1,0.0795163678351322
2021-05-06 17:01:00,17.1,12.7,1,301,NA,NA,NA,NA,-1.56149072687799,-0.438437397967779,-0.124307756214167,-1,-0.0796083858036768
2021-05-06 17:02:00,17,12.7,2,287,NA,NA,NA,NA,-0.547013306352868,-0.154218002358993,-0.0435970930310859,1,0.0797002422514421
2021-05-06 17:03:00,16.9,12.7,1,292,NA,NA,NA,NA,-1.5325980176748,-0.433844442610941,-0.122288931280648,-1,-0.079791915342668
2021-05-06 17:04:00,16.8,11.2,2,264.5,NA,NA,NA,NA,-0.518248043773983,-0.147302872739451,-0.0413994068487332,1,0.0798833827663962
2021-05-06 17:05:00,16.7,11.2,5,275.6,NA,NA,NA,NA,2.49603338995229,0.712345084331549,0.199619326242621,3,0.239923865256991
2021-05-06 17:06:00,16.5,11.2,3,266,NA,NA,NA,NA,0.510243018858601,0.146211619232713,0.0408529180873695,-2,-0.160131218174259
2021-05-06 17:07:00,16.3,11.2,2,240.5,NA,NA,NA,NA,-0.475622457751793,-0.136845259688571,-0.0381241464607332,-1,-0.0801563211311365
2021-05-06 17:08:00,16.1,11.2,3,215.33,NA,NA,NA,NA,0.538433625304217,0.155546237483393,0.0432075398177409,1,0.0802467338352587
2021-05-06 17:09:00,16,11.2,3,225.33,NA,NA,NA,NA,0.552407903407309,0.160230064344547,0.0443786958263281,0,0
2021-05-06 17:10:00,15.8,11.2,5,310.8,NA,NA,NA,NA,2.56629698353641,0.747384666504333,0.206398446240889,2,0.16085312616973
2021-05-06 17:11:00,15.6,11.2,3,244.67,NA,NA,NA,NA,0.580097448321936,0.16962397015918,0.0467070853351952,-2,-0.161031859286077
2021-05-06 17:12:00,15.5,11.2,3,282,NA,NA,NA,NA,0.593805857918747,0.17433118407744,0.0478636599699203,0,0
2021-05-06 17:13:00,15.4,11.2,2,277,NA,NA,NA,NA,-0.392581246096789,-0.115717566554933,-0.0316787308722935,-1,-0.0806934390963834
2021-05-06 17:14:00,15.4,13,4,346.25,NA,NA,NA,NA,1.62093266112836,0.479698241768787,0.130941420447605,2,0.161563060067473
2021-05-06 17:15:00,15.3,13,3,288.67,NA,NA,NA,NA,0.63434409096174,0.188475622036617,0.0512988632097698,-1,-0.0808691433256589
2021-05-06 17:16:00,15.3,13,2,285.5,NA,NA,NA,NA,-0.352350455758065,-0.105105495510884,-0.0285249723949815,-1,-0.0809562523017357
2021-05-06 17:17:00,15.4,13,4,271.25,NA,NA,NA,NA,1.66084551347184,0.497385047714319,0.134599620688906,2,0.162085660101568
2021-05-06 17:18:00,15.5,13,3,210.67,NA,NA,NA,NA,0.673928486508752,0.202619962867741,0.0546750427161394,-1,-0.0811288494412521
2021-05-06 17:19:00,15.6,14.3,3,238,NA,NA,NA,NA,0.686894948455365,0.207326643074493,0.055785680832674,0,0
2021-05-06 17:20:00,15.8,14.3,2,212.5,NA,NA,NA,NA,-0.30025861543271,-0.090980329252621,-0.0244107562958764,-1,-0.0812991036433623
2021-05-06 17:21:00,16,14.3,2,225.5,NA,NA,NA,NA,-0.287535716510884,-0.0874623856031014,-0.0234006006694528,0,0
2021-05-06 17:22:00,16.2,14.3,2,214.5,NA,NA,NA,NA,-0.274939860884983,-0.0839526441935376,-0.0223984690763389,0,0
2021-05-06 17:23:00,16.4,14.3,3,217,NA,NA,NA,NA,0.737525454034186,0.226063205600807,0.0601449121279994,1,0.0815496086257269
2021-05-06 17:24:00,16.5,14.4,2,221,NA,NA,NA,NA,-0.250143258535843,-0.0769637639480324,-0.0204196190411544,-1,-0.0816316984142446
2021-05-06 17:25:00,16.8,14.4,3,259.33,NA,NA,NA,NA,0.762050528668329,0.235349728411374,0.062269461927311,1,0.0817130355333864
2021-05-06 17:26:00,16.9,14.4,2,214.5,NA,NA,NA,NA,-0.225896641298631,-0.0700260009599121,-0.0184768976809408,-1,-0.08179359186007
2021-05-06 17:27:00,17,14.4,2,150,NA,NA,NA,NA,-0.213988206597511,-0.0665802712539033,-0.017519929033756,0,0
2021-05-06 17:28:00,17.1,14.4,2,220,NA,NA,NA,NA,-0.202227583758907,-0.0631521584490876,-0.0165730054099505,0,0
2021-05-06 17:29:00,17.2,13.5,2,227.5,NA,NA,NA,NA,-0.190618165898602,-0.0597433337330784,-0.0156364643125498,0,0
2021-05-06 17:30:00,17.3,13.5,2,217,NA,NA,NA,NA,-0.179163319543138,-0.0563554940516231,-0.0147106426642444,0,0
2021-05-06 17:31:00,17.3,13.5,2,219.5,NA,NA,NA,NA,-0.167866382505547,-0.0529903607766345,-0.0137958765511883,0,0
2021-05-06 17:32:00,17.3,13.5,2,224.5,NA,NA,NA,NA,-0.156730661669959,-0.0496496782482305,-0.01289250095535,0,0
2021-05-06 17:33:00,17.2,13.5,2,227,NA,NA,NA,NA,-0.145759429783693,-0.0463352119035264,-0.0120008494013484,0,0
2021-05-06 17:34:00,17.2,11.9,2,231.5,NA,NA,NA,NA,-0.134955924176342,-0.0430487469144422,-0.0111212537579361,0,0
2021-05-06 17:35:00,17,11.9,2,229.5,NA,NA,NA,NA,-0.124323343630909,-0.039792086141846,-0.0102540438839936,0,0
2021-05-06 17:36:00,17,11.9,2,236.5,NA,NA,NA,NA,-0.113864846143874,-0.036567048270739,-0.00939954734417248,0,0
2021-05-06 17:37:00,16.8,11.9,3,296,NA,NA,NA,NA,0.89641645299541,0.288832712043797,0.074062070088489,1,0.0826201592362654
2021-05-06 17:38:00,16.6,11.9,2,227,NA,NA,NA,NA,-0.0934825163564508,-0.0302191836727149,-0.00772999144195173,-1,-0.082689167378391
2021-05-06 17:39:00,16.4,10.7,2,234.5,NA,NA,NA,NA,-0.0835647768501797,-0.027100055581744,-0.00691557320968117,0,0
2021-05-06 17:40:00,16.2,10.7,3,216,NA,NA,NA,NA,0.926166698212516,0.301306742161225,0.0767085874913363,1,0.0828237374971293
2021-05-06 17:41:00,16.1,10.7,3,228.67,NA,NA,NA,NA,0.935708987180133,0.30535904820123,0.0775602135394428,0,0
2021-05-06 17:42:00,15.8,10.7,3,335.33,NA,NA,NA,NA,0.945059222447313,0.309354351246922,0.0783960070695066,0,0
2021-05-06 17:43:00,15.7,10.7,3,310.33,NA,NA,NA,NA,0.954214591918449,0.313290158024397,0.079215639293217,0,0
2021-05-06 17:44:00,15.5,11.9,2,156,NA,NA,NA,NA,-0.0368276583977281,-0.0121270162600361,-0.00305958176369413,-1,-0.0830783681832695
2021-05-06 17:45:00,15.4,11.9,2,196.5,NA,NA,NA,NA,-0.0280702230068393,-0.00927000397482538,-0.00233372623251422,0,0
2021-05-06 17:46:00,15.2,11.9,4,206.75,NA,NA,NA,NA,1.98048426594748,0.655894666580326,0.164772384319478,2,0.166396054896856
2021-05-06 17:47:00,15.2,11.9,2,335,NA,NA,NA,NA,-0.0111667606238957,-0.00370844975046069,-0.000929698242142149,-2,-0.166511716952667
2021-05-06 17:48:00,15.2,11.9,2,231.5,NA,NA,NA,NA,-0.00302580583748124,-0.00100758569277122,-0.000252086922606251,0,0
