2021-04-08_14-51-59.jpg; date_time: 2021-04-08 14:51:59; grid_n: 1; count: 2; total_area: 699; mean_area: 349.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-52-59.jpg; date_time: 2021-04-08 14:52:59; grid_n: 1; count: 3; total_area: 907; mean_area: 302.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-53-59.jpg; date_time: 2021-04-08 14:53:59; grid_n: 1; count: 2; total_area: 412; mean_area: 206; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-54-59.jpg; date_time: 2021-04-08 14:54:59; grid_n: 1; count: 3; total_area: 990; mean_area: 330; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-55-59.jpg; date_time: 2021-04-08 14:55:59; grid_n: 1; count: 3; total_area: 1024; mean_area: 341.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-56-59.jpg; date_time: 2021-04-08 14:56:59; grid_n: 1; count: 2; total_area: 411; mean_area: 205.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-57-59.jpg; date_time: 2021-04-08 14:57:59; grid_n: 1; count: 4; total_area: 894; mean_area: 223.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-58-59.jpg; date_time: 2021-04-08 14:58:59; grid_n: 1; count: 3; total_area: 658; mean_area: 219.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_14-59-59.jpg; date_time: 2021-04-08 14:59:59; grid_n: 1; count: 5; total_area: 1028; mean_area: 205.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-00-59.jpg; date_time: 2021-04-08 15:00:59; grid_n: 1; count: 3; total_area: 681; mean_area: 227; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-01-59.jpg; date_time: 2021-04-08 15:01:59; grid_n: 1; count: 2; total_area: 296; mean_area: 148; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-02-59.jpg; date_time: 2021-04-08 15:02:59; grid_n: 1; count: 3; total_area: 781; mean_area: 260.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-03-59.jpg; date_time: 2021-04-08 15:03:59; grid_n: 1; count: 3; total_area: 875; mean_area: 291.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-04-59.jpg; date_time: 2021-04-08 15:04:59; grid_n: 1; count: 2; total_area: 494; mean_area: 247; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-05-59.jpg; date_time: 2021-04-08 15:05:59; grid_n: 1; count: 2; total_area: 502; mean_area: 251; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-06-59.jpg; date_time: 2021-04-08 15:06:59; grid_n: 1; count: 6; total_area: 2060; mean_area: 343.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-07-59.jpg; date_time: 2021-04-08 15:07:59; grid_n: 1; count: 4; total_area: 1089; mean_area: 272.25; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-08-59.jpg; date_time: 2021-04-08 15:08:59; grid_n: 1; count: 3; total_area: 699; mean_area: 233; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-09-59.jpg; date_time: 2021-04-08 15:09:59; grid_n: 1; count: 4; total_area: 1391; mean_area: 347.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-10-59.jpg; date_time: 2021-04-08 15:10:59; grid_n: 1; count: 3; total_area: 713; mean_area: 237.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-11-59.jpg; date_time: 2021-04-08 15:11:59; grid_n: 1; count: 3; total_area: 975; mean_area: 325; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-12-59.jpg; date_time: 2021-04-08 15:12:59; grid_n: 1; count: 2; total_area: 310; mean_area: 155; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-13-59.jpg; date_time: 2021-04-08 15:13:59; grid_n: 1; count: 3; total_area: 440; mean_area: 146.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-14-59.jpg; date_time: 2021-04-08 15:14:59; grid_n: 1; count: 2; total_area: 476; mean_area: 238; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-15-59.jpg; date_time: 2021-04-08 15:15:59; grid_n: 1; count: 3; total_area: 421; mean_area: 140.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-16-59.jpg; date_time: 2021-04-08 15:16:59; grid_n: 1; count: 1; total_area: 173; mean_area: 173; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-17-59.jpg; date_time: 2021-04-08 15:17:59; grid_n: 1; count: 1; total_area: 163; mean_area: 163; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-18-59.jpg; date_time: 2021-04-08 15:18:59; grid_n: 1; count: 1; total_area: 160; mean_area: 160; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-19-59.jpg; date_time: 2021-04-08 15:19:59; grid_n: 1; count: 1; total_area: 253; mean_area: 253; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-20-59.jpg; date_time: 2021-04-08 15:20:59; grid_n: 1; count: 1; total_area: 160; mean_area: 160; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-21-59.jpg; date_time: 2021-04-08 15:21:59; grid_n: 1; count: 1; total_area: 162; mean_area: 162; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-22-59.jpg; date_time: 2021-04-08 15:22:59; grid_n: 1; count: 2; total_area: 806; mean_area: 403; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-23-59.jpg; date_time: 2021-04-08 15:23:59; grid_n: 1; count: 2; total_area: 726; mean_area: 363; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-24-59.jpg; date_time: 2021-04-08 15:24:59; grid_n: 1; count: 1; total_area: 274; mean_area: 274; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-25-59.jpg; date_time: 2021-04-08 15:25:59; grid_n: 1; count: 2; total_area: 501; mean_area: 250.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-04-08_15-26-59.jpg; date_time: 2021-04-08 15:26:59; grid_n: 1; count: 1; total_area: 253; mean_area: 253; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
