"time_id","temperature_input","temperature_1","temperature_2","temperature_3","temperature_4","temperature_5","run1_1","run1_2","run1_3","run1_4","run1_5","run2_1","run2_2","run2_3","run2_4","run2_5","run3_1","run3_2","run3_3","run3_4","run3_5","run4_1","run4_2","run4_3","run4_4","run4_5","run5_1","run5_2","run5_3","run5_4","run5_5","run6_1","run6_2","run6_3","run6_4","run6_5","run11_1","run11_2","run11_3","run11_4","run11_5"
51,1.08179482243444,0.326106772925221,-0.139136951265909,-0.371758813361474,-0.371758813361474,-0.232185696104134,-0.136062207379813,-0.140092313114998,-0.108360502937732,0.1361812464083,-0.0102079286331415,0.0578622015232637,-0.0132271189544124,0.021445797363536,0.0208935739638584,0.0907280082214943,0.3070211255523,0.511180981844727,0.399729347568335,0.346989832532718,0.243550340197437,0.474515763264599,0.542759600319715,0.415937155532031,0.454288624163105,0.416881721531321,0.187788596623762,0.222812402602383,0.635478834773337,-0.116609417530948,0.0127558562791123,0.0168627658988001,0.157216981331372,0.0662068048181109,-0.0250653338978376,0.0228815902359674,0.184986527280089,0.153030498663252,0.188907470906041,0.0888041022354769,0.158777540109909
56,0.373392832927079,0.0469605384105424,0.419155517763447,0.651777379859012,0.744826124697237,0.837874869535463,0.0559315027830519,-0.0186100102079015,-0.057552219430867,-0.130870269517291,-0.0303944255209495,0.125341583672886,0.089640358194291,0.0188593196127783,0.0535132843758218,0.0881554674776935,0.259993284763076,0.327245583411071,0.537743158218333,0.58661057145932,0.54335720895883,0.42499310054386,0.356123977647686,0.425932792392325,0.325049505373152,0.395444013238307,-0.0475479915027951,0.0191685382552548,0.0863164598306001,0.0256901216581905,-0.00316314206755048,-0.0221496929804266,-0.113944149808313,-0.159304917938763,-0.158021158540622,-0.156727206739006,0.126569772447364,0.0942555346189519,0.0618341718221364,0.166545693991776,0.20287448069999
61,1.44742165572857,0.744826124697237,0.698301752278125,0.651777379859012,0.744826124697237,0.93092361437369,-0.172091242100193,-0.175181104701127,-0.212422043800566,-0.249329671517682,-0.183903676388216,0.0175268006354229,0.0872675375988201,0.0517953988171956,0.0163700489001532,0.0510604034873519,0.56168444489993,0.590571975159466,0.546583621316449,0.37605830810273,0.436025544543716,0.482404112902326,0.53862853680593,0.611437547084515,0.55668404992742,0.581968540357555,6.41125927349091e-05,0.0356846668230603,0.0715457027482347,0.0750725377733445,0.078630811448788,-0.155422880540742,-0.154107999543394,-0.199850030346368,-0.198587756982708,-0.197315014571474,0.136049409746202,0.103483502207856,0.0708082386675356,0.314829055785186,0.247743762204846
66,1.35601494740503,1.16354547646925,1.34964296614571,1.58226482824127,1.6753135730795,1.81488669033684,-0.254411012911366,-0.256827940628953,-0.259162813467112,-0.194271939572548,-0.196641054544373,0.12077339882918,0.085425308407599,0.0501203036197281,0.0148564680902016,0.11957924430989,0.422294217691591,0.419061285550597,0.555197866678732,0.401626202388099,0.343954612677124,0.477618693667486,0.502671387982274,0.642998521118575,0.537045288135987,0.596051231069872,0.0494264451676289,0.0529393161989812,0.0894992615772792,0.0600613874273922,0.0636715780089263,-0.196031640297068,-0.194737473725848,-0.193432356977888,-0.192116134859077,-0.190788655075051,0.319305030287705,0.28677775280542,0.219302659452994,0.256287584059489,0.363313292496676
71,1.74449345778004,1.86141106275595,1.90793543517506,1.95445980759418,2.0475085524324,2.14055729727063,-0.165543369134141,-0.201113974545508,-0.203218354747393,-0.205235038709721,-0.108059808078409,0.119341519071002,0.0841559867235253,-0.020926381083901,0.0838175223602774,-0.0211870637418844,0.0786357569150097,0.18288491848583,0.200125190622239,0.0404259741283764,0.235069277155672,0.521927524253218,0.699244235447154,0.506298049703099,0.566388844725281,0.267472173884472,0.0673152041424698,0.0709927687679094,0.0747047776086929,0.0447501221108856,0.0822341635354525,-0.189449768436241,-0.188099329001561,-0.18673719429113,-0.137443415253982,-0.135975951688113,0.435690375313429,0.0873912610818644,0.686607013081312,-0.12004094773649,0.128297053087237
76,1.4017183015668,2.18708166968974,2.32665478694708,2.32665478694708,2.37317915936619,2.32665478694708,-0.14309014882708,-0.144991413896574,-0.179614076213361,-0.214011095677221,-0.182818974844075,-0.0212831844007726,-0.0563077228466646,0.0135440569315584,-0.161227162947714,-0.0913313683275836,-0.20583053292376,-0.156657777821666,-0.11828968087638,-0.0795380850630297,-0.0289765898089407,0.188925414483972,0.40408344161337,0.290462205292248,0.140343262924191,0.0413234258501675,0.0521134216266642,0.0899074560827734,0.0596181258079867,0.0634247569322311,0.0328402369212324,-0.134495676417298,-0.133002455278217,-0.131496158891819,-0.129976662700222,-0.176863633597018,-0.187630665603352,-0.186220257120476,-0.220248586675132,-0.254395908015341,-0.253096015537823
81,1.35601494740503,2.23360604210885,2.14055729727063,2.0475085524324,2.00098418001329,1.95445980759418,-0.184286478545256,-0.185664202430523,-0.154430351741532,-0.188150751020541,-0.221689358665151,-0.0913109441828093,-0.126219182980254,-0.0212946647254168,0.0487152301950049,0.118767262046291,-0.184621386915207,-0.064861075973987,-0.199188985122537,-0.241625812007898,-0.225890340437652,-0.00565878665004532,-0.285465366149593,-0.173317436171371,-0.0236763580199518,-0.163283968491062,0.0711490939154156,0.109747416263694,0.0442176426638992,0.0480847069785236,-0.0181427734720809,-0.12689759876021,-0.173930152469032,-0.123764373870602,-0.12217719818131,-0.120576191018934,-0.216163296104415,-0.250484660200231,-0.249173377258688,-0.0329609114067454,-0.0312658330528986
86,-0.974856114845,1.86141106275595,1.81488669033684,1.6753135730795,1.34964296614571,0.977447986792802,-0.222668139270104,-0.191209478800403,-0.159732279368623,-0.128225814699959,-0.16120224064273,0.049000301016231,0.224047311145242,0.154333210173395,0.259558089266773,0.0149007518266738,-0.0331488709161707,-0.134724570419294,-0.165908756298678,-0.161514554358461,-0.265474389827006,-0.121619921488749,-0.0242501124063284,-0.277648286709895,-0.180105582971574,-0.100156549550403,0.0207358792287529,0.0245859925145902,0.0639390014431876,0.0680015279272574,0.000630968805432906,-0.167907864577311,-0.21540653597773,-0.263074478725083,-0.261693558043432,-0.260300818925487,0.0423175798033761,0.116157600773523,0.0820499771322392,0.0478200375837585,0.122052938481027
91,-0.517822573227346,0.558728635020786,0.0934849108296561,-0.325234440942362,-0.557856303037927,-0.790478165133492,-0.0650820681885154,-0.258957790452983,-0.130505852768768,-0.130833961889619,-0.00233397986734323,0.0501907642897816,0.0505122095373682,0.120919276368556,0.156363723973774,0.297030230314421,-0.116356817167377,-0.148222611694631,-0.143757425684568,-0.0900917478774843,-0.0111758912909495,-0.170153430436472,-0.373851978378324,-0.102825297262803,-0.289449894381027,-0.343124533934282,0.0762487302545324,0.0804343726579458,-0.132270386783042,-0.274045240680086,-0.380494378667269,-0.110675465488914,-0.0594743264604114,0.0415281483143751,-0.155225771789282,-0.203369254536417,0.0152496983042165,0.01703569957669,0.0552115743388496,0.0206172896906637,0.0224124395032932
96,1.01323979119179,-0.837002537552603,-0.837002537552603,-0.743953792714378,-0.650905047876152,-0.325234440942362,0.094045640815996,-0.259941519342427,-0.259889660641798,-0.0988316087515769,-0.195147755865635,0.227427956058909,-0.0176248615313079,-0.0171651799713922,0.123796011879545,-0.0513016725687497,0.0312550013213098,-0.063293439651594,-0.133754917421209,-0.179744464285145,-0.353089060685993,-0.339167986056744,-0.237427295798087,-0.331200291609353,-0.267824894409652,-0.183815624981796,-0.378025696234078,-0.191865126041088,-0.299250333779501,-0.333438164856327,-0.256352530121949,-0.0521462658478386,-0.200232757696511,-0.198645393092967,-0.146860639005034,-0.195432528504745,0.0242101841408531,0.0260102803575832,-0.00889511327137051,0.0296165054797138,0.0682586018721515
101,-1.1119661773303,0.0469605384105424,0.372631145344333,0.46567989018256,0.419155517763447,0.186533655667882,-0.130404696717431,-0.226623345338054,-0.258376893337331,-0.225553291903994,-0.25718209918118,-0.0507800144102865,-0.0854086565789505,-0.049657762599406,-0.154717373235485,-0.154159878726281,-0.260505661556679,-0.500198344503065,-0.291540019344209,-0.404443481424101,0.0410228437941415,-0.539406204995145,-0.597097245212985,-0.594702509612015,-0.551529924779873,-0.364329519008166,-0.365304021418072,-0.325192960609206,-0.360034062098776,-0.319556846600228,-0.35465754871214,-0.193807093871352,-0.192169049800158,-0.190518452186984,-0.13815882705779,-0.136378610553321,0.0332289704578653,0.0350368280712265,0.0738755586276593,0.0757490675937234,0.114782019210669
106,-1.38618630230089,-0.0926125788467968,-0.464807558199699,-0.790478165133492,-1.02310002722906,-1.25572188932462,-0.288785099245691,-0.223283521041245,-0.189946095354496,-0.123988360752575,-0.155224580093548,-0.259381471188173,-0.117681437977465,-0.152345925902026,-0.187040128170903,-0.22176699252341,-0.1237209366633,0.183039842650229,0.294683648713733,0.2082333716094,0.134203415462618,-0.319330898749797,-0.211595476457347,-0.227849790819192,-0.139384631782011,-0.0921607823361616,-0.313806904567826,-0.349172599487565,-0.115702622439317,-0.111898851875205,-0.263177698403014,-0.185492044274243,-0.183791989369255,-0.23319982272517,-0.0779000799352848,-0.178619565421909,0.116719858065979,0.118657006913768,0.195299286445526,0.0102749152185859,-0.0254676487016632
111,-1.20337288565383,-1.48834375142019,-1.67444124109664,-1.76748998593486,-1.86053873077309,-1.86053873077309,-0.153917489470547,0.206041381944882,-0.0856987378747435,0.210468559639606,-0.246037349943813,-0.185722758038879,-0.114163171294795,0.0639371370266919,0.135892846884699,-0.0762274791210494,0.193479558312559,0.0376685067616159,0.191744371903928,0.115927608745963,0.258115596209843,-0.0656750845822543,-0.0389377743200848,-0.140825984224559,-0.330342365501279,-0.0658495302949416,-0.143126238800179,-0.139378400623901,-0.135593573639594,-0.0528416590943259,-0.12791201551042,-0.0739807385552337,-0.0720014332232404,0.136655325240465,-0.0680044748305496,-0.117876829622332,-0.023794618540795,0.165929124629974,0.0172187066771469,-0.132007703969182,-0.0927355149936689
116,-1.06626282316853,-1.9070631031922,-1.9070631031922,-1.86053873077309,-1.81401435835398,-1.76748998593486,-0.211588141969193,0.0864892886449524,-0.240970553169165,-0.206017444137673,0.061373511248555,0.209167567872008,0.352753191171487,0.140312265520621,0.284181895285594,-0.000129860682922133,-0.0106175823775946,0.380761584341809,-0.0149649509027702,0.254578159509909,0.0924423699829674,-0.0824249402559764,0.691659895536967,-0.0279457242071385,0.221802267937842,0.0721712400627565,-0.00456232039405111,-9.06771260698222e-05,-0.0759297162829957,-0.192813936678878,0.0135845847295595,0.0920492625917018,-0.114032104372055,-0.268782488135278,-0.0577986045734544,0.10165667782551,-0.0154729519580516,0.0241098114776401,-0.0121722731971198,-0.010529681538147,-0.123251387318244
121,-0.015085677447927,-1.81401435835398,-1.76748998593486,-1.62791686867752,-1.48834375142019,-1.30224626174373,-0.26834041119196,0.0338695050312127,0.0368903461439659,-0.0270609573268463,-0.192272849035451,-0.0347894186752092,-0.105290206336172,0.110705147054687,-0.0673551796937736,-0.102158618494707,0.196073920339679,0.130967922524398,0.306637070083168,0.0986262269618351,-0.0253580942211492,-0.0567201660610128,0.64841101154497,-0.114596856983816,-0.223983488848669,-0.173978618451942,-0.18541567128996,0.0229202136044299,-0.26008902539484,-0.174054172551331,-0.0457256085747477,0.209242596675157,0.00115320996723013,-0.0494316865231386,-0.100241419401294,-0.0451877018242957,-0.121808978914437,-0.120372541092705,-0.195556210899059,-0.232625529392521,-0.231394374515582
126,0.739019666221202,-1.11614877206728,-0.930051282390829,-0.743953792714378,-0.557856303037927,-0.232185696104134,-0.358462472535145,-0.322416841601843,-0.286054520805391,-0.385841759744596,-0.38355966155429,0.0427615334879192,-0.0999533690357486,-0.0627686046258306,-0.0254680664519659,0.0480918803936104,-0.00654859398228886,-0.074400904571993,-0.244602854196314,-0.285042274121844,-0.252606033468513,-0.308029949597629,-0.30442427124572,-0.347444376913427,-0.367532553856158,-0.364331051585292,-0.249672391007945,-0.246136195560465,-0.158408832850654,-0.323526793039111,-0.362779399724885,0.063275731751493,0.0656585984268176,0.121453226280942,0.123974106927628,0.0728606139428179,-0.230170005117325,-0.228952841818699,-0.189130479794622,-0.187868953231454,-0.264081480913053
131,1.35601494740503,0.00043616599143044,0.279582400506107,0.512204262601672,0.744826124697237,0.977447986792802,-0.449955422804908,-0.413274969975983,-0.445550851282707,-0.408445493000737,-0.370971506558016,-0.0228882218867091,-0.0215620138870632,-0.020211944351754,0.0175010458653912,-0.0902234170481752,-0.102185082057104,0.0642633238426882,0.0687850368536046,0.0881863068930378,0.0178709166834025,-0.408469260612122,-0.429316621234397,-0.450415562511791,-0.399732983732681,-0.396861611845396,-0.359725738537402,-0.356645420584363,-0.3535384976481,-0.307098707582898,-0.303728137317736,0.129041293031326,0.0777014140819596,0.0801320299823053,0.0284402544148891,0.0307602500221904,-0.262956722501808,-0.184139978818292,-0.144008440751818,-0.0648059803240345,-0.180504747707982
136,1.35601494740503,1.16354547646925,1.44269171098393,1.53574045582216,1.6753135730795,1.72183794549861,-0.333114890280511,-0.330118428602787,-0.362454630618229,-0.359451322420395,-0.392122325474197,-0.0889085891588679,-0.087572723812541,-0.159318829382228,-0.121445522813849,-0.156766595844387,0.157333153474323,0.056403130811372,0.151566212134186,0.323480625221393,0.175955884893702,-0.345533889022472,-0.269425730478338,-0.217137602135718,-0.189013379173114,-0.0866503555577521,-0.300329464509868,-0.252959246620589,-0.293448356855178,-0.289966247650525,-0.286456688733708,0.0330848244790442,0.0354133672278335,0.0377452478091734,0.0400798157645313,0.0424164005334669,-0.140236035824757,-0.256412534379365,-0.294551841794828,-0.175827702276083,-0.213992749547405
141,1.2646082390815,1.81488669033684,1.81488669033684,1.90793543517506,1.86141106275595,1.95445980759418,-0.389128138033888,-0.349939769834604,-0.310300032037275,-0.379664987840651,-0.376348560333992,-0.118744054385889,0.0297405938867661,-0.0422987553519845,-0.114553054224006,-0.0392138826883308,0.195846563150418,0.000352312735905315,-0.119455930158529,0.116407755407992,-0.0506826328325417,-0.107426335932268,0.0458443814858866,-0.0247231342568514,0.00447128296455831,-0.067043249421365,-0.327737405548453,-0.324396364765628,-0.366294922885387,-0.363130116103813,-0.405660862084668,0.0447543114113022,0.0470928373774924,-0.00580197630165302,0.0517687894177906,0.10958388642106,-0.0948643172536937,0.0245653875617769,-0.250293400962099,-0.209813193418697,-0.0505689388214303
146,-1.08911450024941,1.90793543517506,1.81488669033684,1.6753135730795,1.30311859372659,0.93092361437369,-0.446720777749116,-0.295289368608191,-0.328606059198225,-0.362258598815576,-0.39626127833731,-0.111670840299051,-0.0731296551294351,-0.0715852328746837,-0.0328252963885021,-0.105709512035988,0.0620831821237116,0.0972159902173665,0.211170777866887,0.0417294301271542,0.0135910175079289,-0.088593886480867,0.0421007395240547,0.250271903161828,0.101348851953288,0.311111354275363,-0.356732279194325,-0.307321302007939,-0.257423576139324,-0.20703488026887,-0.15615113659674,0.0564381631793859,0.058768390283141,0.116941621993858,0.119385013094914,0.0657311823334748,-0.0493821988228023,-0.00855865390126453,-0.0867773032235008,-0.00619780348941879,-0.0448507927549656
151,0.12202438503737,0.46567989018256,-0.0460882064276832,-0.418283185780587,-0.511331930618813,-0.557856303037927,-0.354712320867176,-0.350812335693113,-0.385249208135511,-0.226772742519607,-0.221883157342999,-0.0668549859706296,-0.0278574745116191,0.011284246104133,-0.0619899153181227,0.014831945439496,0.287107142278171,0.179731323459628,0.327472990352868,0.0910054616813198,0.190951433552505,0.315881632902022,0.320558869640862,0.351123296107156,1.05961149127221,0.386317231670058,-0.151885872937598,-0.100238827621965,0.0947000924674594,0.100247070575562,-0.0864927215019352,0.180465161753287,0.0140072898350648,0.0726336105964389,0.0183421415017109,-0.149587361999324,-0.00393270398235355,-0.0427244295237282,-0.00176940455623748,-0.120640504355221,0.000285953310218947
156,1.31031159324327,-0.511331930618813,-0.418283185780587,-0.185661323685022,0.0469605384105424,0.372631145344333,-0.256047835794553,-0.0541604872027509,-0.206606818828086,-0.00163947816076364,-0.0350975840614711,-0.0586789115558541,0.0184347296611596,0.0202551361247836,-0.0914779526216632,0.0997772246816429,0.162285373147522,-0.0285447074034963,0.0392401445452086,0.123627149353519,-0.330475070242893,0.233316524857213,-0.0523892192989119,-0.339947277605694,-0.364492336300918,-0.283025767493425,0.111431718225804,-0.0286370368778539,-0.0237125246959384,0.0793584114717068,0.18344511826049,-0.0341758398652624,-0.0890953518321178,-0.030163841477982,-0.0853429297309408,-0.140768079363905,-0.078830483894329,-0.0378619360415722,0.00315297654474524,-0.0361140132600366,-0.0352853090056114
161,-0.860597729440586,0.651777379859012,0.977447986792802,0.977447986792802,0.744826124697237,0.326106772925221,0.0929383124096386,0.0189800831921637,0.0261069185322489,0.0333600469435247,0.0407389613997985,0.0257840529552412,0.0276471513648454,0.0295190420732872,-0.00680102863902165,-0.0432536976175851,-0.279527078807154,-0.277609796096626,-0.0123649836276452,-0.0263677371175919,0.0256609126035565,-0.307687499135383,-0.199064664233232,-0.277321377283659,-0.168225106907243,0.102675271431709,0.139873595456771,0.145634925259462,0.301602425010596,0.308161719230805,0.264174775022007,-0.139040310916651,-0.194838116720442,-0.135627682309719,-0.13394458370301,-0.132278155991205,-0.0344877922186656,-0.0337222265391875,-0.0732814855330672,-0.112932505022778,-0.152671768260581
166,-1.24907623981559,-0.139136951265909,-0.464807558199699,-0.743953792714378,-0.976575654809943,-1.16267314448639,0.132102457866718,0.0558714190743207,0.106168146649735,0.0714972938276042,0.165851736393773,-0.0798405051895679,-0.154973195085321,-0.114941353301154,-0.0747652011878819,-0.111689561491303,0.0944514049522896,0.263216092606648,0.216100122918725,0.218772061018629,0.254829274649687,0.159066845507633,0.188571036770678,0.353414184114429,0.356046033776486,0.331371744736907,0.168878407386989,0.0725806661321446,0.0779368498046832,0.0317178637462526,0.192363507762525,-0.0726712622023161,-0.128998960277283,0.0471343504337386,0.165603346555678,0.167695661422721,-0.0713699747416368,-0.0708003840935975,-0.0702657959892304,-0.110211849813988,-0.10976953857135
171,1.17320153075797,-1.34877063416285,-1.44181937900107,-1.30224626174373,-1.11614877206728,-0.790478165133492,0.174615445485017,0.139672810121655,0.148354984513374,0.201661459485683,0.345467500767874,0.00601813073823028,-0.0696675868906355,0.242710182692563,0.0115428941904467,-0.0255944784725034,0.358008840307131,0.192725344598504,0.110863656964749,0.180374132095833,-0.0877996712408849,0.551428404380699,0.553960111424118,0.201379007726132,-0.152371844465258,-0.123879773155184,0.146161266023203,0.0994518740035106,-0.000378864469387513,-0.101235317496369,-0.0968686628513976,0.286734110772833,0.288968919088063,0.115099835978887,-0.000608159516477248,0.177686036028627,-0.109362772849651,-0.027991526002667,-0.108658590589091,-0.229949445672532,-0.0675639728230598
176,-1.38618630230089,-0.371758813361474,0.140009283248768,0.372631145344333,0.326106772925221,0.0934849108296561,0.175101326445218,0.275336419196425,0.239390816280164,0.202837216281667,0.212286349013438,-0.101922923833529,-0.0220679452154917,-0.0594990604322772,-0.0578185732510448,-0.0561447628896018,-0.069312475117305,-0.305072267373165,-0.253047763557574,-0.268923681433005,-0.0805844899937675,-0.259881845078084,-0.259068691647399,-0.230865562526974,-0.147706904941839,-0.0369889876683604,-0.0391217089000815,-0.0881425488012569,-0.0837865651777943,-0.0794377029137717,-0.0206918227633914,0.238559816587536,0.122366114060653,0.124093605942661,0.244286427744065,0.246110063660461,-0.107885705082185,-0.310500297838824,-0.107566994388003,0.0548099404721883,-0.147983644516839
181,1.60738339529474,-0.278710068523248,-0.697429420295264,-0.790478165133492,-0.743953792714378,-0.418283185780587,0.221830617925269,0.23146544545195,0.288923814025282,0.202871785490771,0.163872647209966,-0.0150819202142714,0.0261103173159101,0.0278952488299291,-0.00993418672839423,-0.00824159651393242,0.363959684767407,0.382801079149068,0.316128285594569,0.232090120739515,-0.28049892273963,0.0462501170157712,0.239669319697505,0.185102348086621,-0.255614599819149,-0.00725920201720168,-0.0161082235204063,-0.0115382740476379,0.0481834269940758,0.0529715884645231,0.113408809782249,0.188465492941841,0.130609614203304,0.251305834634401,0.193277556811448,0.135047857495997,0.338905436333083,0.257720837196364,0.176484315208555,0.135770171888959,0.135568055461061
