"time_id","temperature_input","temperature_1","temperature_2","temperature_3","temperature_4","temperature_5","run1_1","run1_2","run1_3","run1_4","run1_5","run2_1","run2_2","run2_3","run2_4","run2_5","run3_1","run3_2","run3_3","run3_4","run3_5","run4_1","run4_2","run4_3","run4_4","run4_5","run5_1","run5_2","run5_3","run5_4","run5_5","run6_1","run6_2","run6_3","run6_4","run6_5","run11_1","run11_2","run11_3","run11_4","run11_5"
201,-0.883449406521469,1.01532238150562,0.918437050879533,0.724666389627356,0.482453063062134,0.191797071183867,1.95022355776749,0.595027399634872,0.628295731498458,1.84225940335707,0.93131413697013,0.524507327037385,0.208082792264139,0.374564681925438,0.541286636329424,0.061550186677516,0.697377922795853,-0.748057371732299,0.0119605568480735,-0.0649196350681491,0.542092857001045,2.28053157297481,0.78625904981671,-0.111949122348339,0.173991140315838,0.310895902823786,0.00633032713298362,-0.336501671942456,-0.316323113516347,0.804962458710944,-0.277146114212188,-0.663554311563387,-1.10352867283396,-1.54419958536322,-1.98549552945478,-1.54105184416287,1.88736922439361,-0.330943984380084,-1.07575299237952,-1.08568005832569,-1.09607910102029
206,0.876129728706499,-0.0988589206943976,-0.341072247259619,-0.486400243198753,-0.437957577885708,-0.292629581946576,1.20399737086673,1.23829548855953,1.27191240097488,-0.157198336136978,0.111564458235147,0.875357654832912,0.880631395860228,0.236925447577574,-0.0835654606693908,0.0826836251867654,-0.523342202461084,0.7665375508162,-0.146875877640821,0.0786654702682741,-0.834017019668785,0.740958487313279,1.75597800343002,2.1799517420026,1.57804361865508,-0.625983708553445,0.480944255283994,-0.610370053790723,-0.593422285628092,-0.203963011423335,0.187182833844246,-1.53998554276638,-1.98254619994041,-1.09557470328553,-0.208919020556251,-1.0959014369278,0.722190635599101,-0.022359253646164,0.693759109882798,1.04288594004399,-0.0642750263147477
211,1.4017183015668,-0.0504162553813543,0.337125067123001,0.579338393688223,0.918437050879533,1.16065037744475,0.382399670696284,0.407407534476607,0.431593831968078,0.204674179657225,0.980108536931602,0.737046677751241,0.252728946419398,0.256203602961425,0.422540917043656,-0.0638171923761471,-1.29103039607244,-0.838642180863914,-1.74958432915166,-2.2054856448528,-1.37608447240055,-1.94705257507341,-1.66566271585778,-1.82027718938579,-0.819686849939348,-1.12046162480647,0.954966584556044,0.59802914570161,0.615553818654772,1.38842290489577,0.269856582101334,-0.210166842277704,-0.211452763580721,0.229863375998169,0.227547014990945,-0.217995686734862,0.646741874742345,0.267494260509925,0.612486066579599,-0.127709898470397,0.215499304426059
216,-0.654932635712642,1.40286370400998,1.59663436526215,1.74196236120129,1.54819169994911,1.25753570807084,2.01390893086392,1.53349592851652,0.0291026586298528,0.300919611984951,1.08640265846052,0.428694303744454,0.26804469473229,0.760924021678188,0.763373386414653,-0.21631036692452,-0.92581123463142,-0.778283310668764,-0.555891630854662,-0.710529137792885,-0.113146155569105,-0.989364047129673,-1.28873425585199,-0.730709471579766,0.676760926489276,-0.476916179740193,0.664368967546482,1.44049894012535,1.4563668721116,0.707196578685495,2.2514540390217,-0.221080407461123,0.217712305280075,0.213464989474005,0.208730314064553,1.08650173795522,-0.162646838884891,0.537026117904702,0.516724309541058,0.495852716526402,0.831065826280763
221,0.0991727079564865,0.869994385566489,0.385567732436046,0.0464690752447358,-0.0988589206943976,-0.0504162553813543,0.846486306301409,0.603631385115834,0.357997010385013,0.887855536129729,0.118993696025293,-0.21477852390133,0.277852377528201,-0.0485345166985027,0.607817309261348,-0.0469169467155837,-0.118153199926577,0.626716296239567,2.04370028428292,0.613737063522406,-0.513792019930673,0.637189505177986,2.30668039257494,-0.386342938163102,0.155357711442762,-0.282677430042802,0.732210263510429,0.743610766120839,0.369508847925141,1.14942343945071,0.773220038325473,-0.684528239868691,0.63238802982327,0.625301306452434,-0.70224496750859,-0.70901521873586,0.452412569370382,0.429850987602999,-0.301555980095766,-0.323471738423487,0.358848482761219
226,-0.175047417014106,-0.0504162553813543,-0.00197359006830922,0.0464690752447358,-0.0504162553813543,-0.0504162553813543,-0.133445340007047,-0.127229373025927,0.399851052445307,0.142623377907724,1.19082717538816,0.445253620522221,0.609411645242617,1.26503200250016,0.936866829568691,0.608456005465589,0.823661746661044,-0.0779288664538733,-0.233188343894785,-0.610983539602354,-0.0237638616899082,-0.579141611024121,0.647761370179057,0.211363060370302,1.01330427413533,0.441159995087762,1.94029724141329,1.17568096352766,-0.365466468763052,-0.360598542589324,0.418869621143697,-0.716216943511367,-1.16238908330029,-1.60791562293033,-0.302963416536458,0.124369278413129,-1.07172687690894,-0.742757311490937,-1.46483629601533,-1.8348937975851,-2.20338435699272
231,0.304837801684431,-0.0988589206943976,-0.195744251320486,-0.195744251320486,-0.147301586007443,-0.0504162553813543,-0.376962146274766,0.14557202551834,1.1890676376194,0.401355456716928,-0.125597110376731,1.59063697164899,1.75298342879931,0.277349252947227,-0.379072675368379,-0.544343406832949,-0.401059346165061,0.700908030844008,0.028137030301826,-0.495185754425328,0.159541445872073,0.554038196432689,-0.0126756910055105,-0.169925783869471,-0.191736616945399,-0.615654745025618,0.81067430773586,0.0378459885742997,0.428209637473007,0.429687387605558,1.98363362832183,0.113785174180074,0.102723509895927,0.526077624483104,-0.789187959606622,0.933605528894219,-1.53052009342523,-0.516621692915444,-0.198421729967297,0.460602352075705,-0.596856787573312
236,0.876129728706499,0.0464690752447358,0.0949117405577791,0.191797071183867,0.240239736496913,0.385567732436046,-0.131645928457469,2.20110587373217,2.44670792332126,1.91234690665865,1.8948270165185,-0.219111257322724,-0.384783666870979,-1.04044988715538,-0.553019407806232,-0.881913268598215,-1.16976556055233,-0.736259449832441,-0.450746701478832,-1.11511110833315,-1.41286878282037,-0.636139357909301,-1.71940600154752,-0.6775757380891,-1.09351266549225,-0.719563689685081,2.76003410032269,1.20564049624134,0.427273127366257,1.20053896948176,0.808796709861826,0.9191450788028,1.76797340949129,1.75086197530683,1.3029500990957,0.856223923703462,-1.30695128868088,-0.652573068683187,-1.35900531556587,-0.710002704071465,-1.41260764312457
241,0.670464634978554,0.579338393688223,0.773109054940401,0.966879716192578,0.966879716192578,1.01532238150562,1.61794814442772,1.85357324188751,2.34067230723996,1.29557095117786,1.0170691241148,-0.721705215531694,-0.887561449176161,-0.728109803276362,-0.894083385901276,-0.24872661665901,-1.12808621771197,-1.78753792897246,-1.50335178850251,-0.931488773383172,-0.794639906413542,-0.610242552550037,-0.372305873845165,-0.395465488020731,0.353567935124118,0.582872558275331,0.029108512588557,0.024176229870445,-0.755254297682921,-0.374517459855434,1.54855827552632,1.2677360377173,2.53205708490091,0.803861223500358,0.359803485487996,-0.0827315852276857,-0.433640433211844,0.537728090325489,0.169298115194365,-0.19709997447247,-0.230882209695237
246,-0.426415864903815,1.01532238150562,1.01532238150562,0.918437050879533,0.773109054940401,0.530895728375179,2.25090301651992,1.71560592954791,0.934633622345945,0.40843238686136,0.379366444082568,-0.901483463173835,-0.905513502561955,-0.424962424850415,-0.430138231474914,-0.596686627505271,-0.370763893207653,-0.235930536977501,-1.10445199883292,-0.111313510725202,-0.120897381696997,0.554659837080131,0.653284963858547,0.49801797150693,0.343906110621039,0.691368048017381,0.767469040342596,0.372544796527509,1.13091136787057,-0.0324944709615327,1.10518998604589,0.74726362272318,-0.117712964596241,1.55035489769078,1.52753725540452,1.08490883473365,-0.594319671946392,-1.28356319221105,-1.64130034414615,-2.32212855482759,-1.05359786621156
