"time_id","temperature_input","temperature","run1","run2","run3","run4","run5","run6","run11"
201,-0.883449406521469,1.01532238150562,1.95022355776749,0.524507327037385,0.697377922795853,2.28053157297481,0.00633032713298362,-0.663554311563387,1.88736922439361
202,-0.883449406521469,0.918437050879533,0.595027399634872,0.208082792264139,-0.748057371732299,0.78625904981671,-0.336501671942456,-1.10352867283396,-0.330943984380084
203,-0.883449406521469,0.724666389627356,0.628295731498458,0.374564681925438,0.0119605568480735,-0.111949122348339,-0.316323113516347,-1.54419958536322,-1.07575299237952
204,-0.883449406521469,0.482453063062134,1.84225940335707,0.541286636329424,-0.0649196350681491,0.173991140315838,0.804962458710944,-1.98549552945478,-1.08568005832569
205,-0.883449406521469,0.191797071183867,0.93131413697013,0.061550186677516,0.542092857001045,0.310895902823786,-0.277146114212188,-1.54105184416287,-1.09607910102029
206,0.876129728706499,-0.0988589206943976,1.20399737086673,0.875357654832912,-0.523342202461084,0.740958487313279,0.480944255283994,-1.53998554276638,0.722190635599101
207,0.876129728706499,-0.341072247259619,1.23829548855953,0.880631395860228,0.7665375508162,1.75597800343002,-0.610370053790723,-1.98254619994041,-0.022359253646164
208,0.876129728706499,-0.486400243198753,1.27191240097488,0.236925447577574,-0.146875877640821,2.1799517420026,-0.593422285628092,-1.09557470328553,0.693759109882798
209,0.876129728706499,-0.437957577885708,-0.157198336136978,-0.0835654606693908,0.0786654702682741,1.57804361865508,-0.203963011423335,-0.208919020556251,1.04288594004399
210,0.876129728706499,-0.292629581946576,0.111564458235147,0.0826836251867654,-0.834017019668785,-0.625983708553445,0.187182833844246,-1.0959014369278,-0.0642750263147477
211,1.4017183015668,-0.0504162553813543,0.382399670696284,0.737046677751241,-1.29103039607244,-1.94705257507341,0.954966584556044,-0.210166842277704,0.646741874742345
212,1.4017183015668,0.337125067123001,0.407407534476607,0.252728946419398,-0.838642180863914,-1.66566271585778,0.59802914570161,-0.211452763580721,0.267494260509925
213,1.4017183015668,0.579338393688223,0.431593831968078,0.256203602961425,-1.74958432915166,-1.82027718938579,0.615553818654772,0.229863375998169,0.612486066579599
214,1.4017183015668,0.918437050879533,0.204674179657225,0.422540917043656,-2.2054856448528,-0.819686849939348,1.38842290489577,0.227547014990945,-0.127709898470397
215,1.4017183015668,1.16065037744475,0.980108536931602,-0.0638171923761471,-1.37608447240055,-1.12046162480647,0.269856582101334,-0.217995686734862,0.215499304426059
216,-0.654932635712642,1.40286370400998,2.01390893086392,0.428694303744454,-0.92581123463142,-0.989364047129673,0.664368967546482,-0.221080407461123,-0.162646838884891
217,-0.654932635712642,1.59663436526215,1.53349592851652,0.26804469473229,-0.778283310668764,-1.28873425585199,1.44049894012535,0.217712305280075,0.537026117904702
218,-0.654932635712642,1.74196236120129,0.0291026586298528,0.760924021678188,-0.555891630854662,-0.730709471579766,1.4563668721116,0.213464989474005,0.516724309541058
219,-0.654932635712642,1.54819169994911,0.300919611984951,0.763373386414653,-0.710529137792885,0.676760926489276,0.707196578685495,0.208730314064553,0.495852716526402
220,-0.654932635712642,1.25753570807084,1.08640265846052,-0.21631036692452,-0.113146155569105,-0.476916179740193,2.2514540390217,1.08650173795522,0.831065826280763
221,0.0991727079564865,0.869994385566489,0.846486306301409,-0.21477852390133,-0.118153199926577,0.637189505177986,0.732210263510429,-0.684528239868691,0.452412569370382
