"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/03/16 16:38'37","44271.6934837963","  16.5000","","","","","","","",
"2021/03/16 16:39'37","44271.6941782407","  16.6000","","","","","","","",
"2021/03/16 16:40'37","44271.6948726852","  16.1000","","","","","","","",
"2021/03/16 16:41'37","44271.6955671296","  16.3000","","","","","","","",
"2021/03/16 16:42'37","44271.6962615741","  15.8000","","","","","","","",
"2021/03/16 16:43'37","44271.6969560185","  15.9000","","","","","","","",
"2021/03/16 16:44'37","44271.6976504630","  15.4000","","","","","","","",
"2021/03/16 16:45'37","44271.6983449074","  15.4000","","","","","","","",
"2021/03/16 16:46'37","44271.6990393519","  15.1000","","","","","","","",
"2021/03/16 16:47'37","44271.6997337963","  14.7000","","","","","","","",
"2021/03/16 16:48'37","44271.7004282407","  14.8000","","","","","","","",
"2021/03/16 16:49'37","44271.7011226852","  14.4000","","","","","","","",
"2021/03/16 16:50'37","44271.7018171296","  14.7000","","","","","","","",
"2021/03/16 16:51'37","44271.7025115741","  14.4000","","","","","","","",
"2021/03/16 16:52'37","44271.7032060185","  14.5000","","","","","","","",
"2021/03/16 16:53'37","44271.7039004630","  14.4000","","","","","","","",
"2021/03/16 16:54'37","44271.7045949074","  14.7000","","","","","","","",
"2021/03/16 16:55'37","44271.7052893519","  14.9000","","","","","","","",
"2021/03/16 16:56'37","44271.7059837963","  15.1000","","","","","","","",
"2021/03/16 16:57'37","44271.7066782407","  15.5000","","","","","","","",
"2021/03/16 16:58'37","44271.7073726852","  15.6000","","","","","","","",
"2021/03/16 16:59'37","44271.7080671296","  16.1000","","","","","","","",
"2021/03/16 17:00'37","44271.7087615741","  16.0000","","","","","","","",
"2021/03/16 17:01'37","44271.7094560185","  16.6000","","","","","","","",
"2021/03/16 17:02'37","44271.7101504630","  16.5000","","","","","","","",
"2021/03/16 17:03'37","44271.7108449074","  16.8000","","","","","","","",
"2021/03/16 17:04'37","44271.7115393519","  16.8000","","","","","","","",
"2021/03/16 17:05'37","44271.7122337963","  16.9000","","","","","","","",
"2021/03/16 17:06'37","44271.7129282407","  17.0000","","","","","","","",
"2021/03/16 17:07'37","44271.7136226852","  16.9000","","","","","","","",
"2021/03/16 17:08'37","44271.7143171296","  17.0000","","","","","","","",
"2021/03/16 17:09'37","44271.7150115741","  16.7000","","","","","","","",
"2021/03/16 17:10'37","44271.7157060185","  16.8000","","","","","","","",
"2021/03/16 17:11'37","44271.7164004630","  16.4000","","","","","","","",
"2021/03/16 17:12'37","44271.7170949074","  16.6000","","","","","","","",
"2021/03/16 17:13'37","44271.7177893519","  16.1000","","","","","","","",
"2021/03/16 17:14'37","44271.7184837963","  16.3000","","","","","","","",
"2021/03/16 17:15'37","44271.7191782407","  15.8000","","","","","","","",
"2021/03/16 17:16'37","44271.7198726852","  15.7000","","","","","","","",
"2021/03/16 17:17'37","44271.7205671296","  15.5000","","","","","","","",
"2021/03/16 17:18'37","44271.7212615741","  15.0000","","","","","","","",
"2021/03/16 17:19'37","44271.7219560185","  15.1000","","","","","","","",
"2021/03/16 17:20'37","44271.7226504630","  14.6000","","","","","","","",
"2021/03/16 17:21'37","44271.7233449074","  14.6000","","","","","","","",
"2021/03/16 17:22'37","44271.7240393519","  14.3000","","","","","","","",
"2021/03/16 17:23'37","44271.7247337963","  14.1000","","","","","","","",
"2021/03/16 17:24'37","44271.7254282407","  14.4000","","","","","","","",
"2021/03/16 17:25'37","44271.7261226852","  14.3000","","","","","","","",
"2021/03/16 17:26'37","44271.7268171296","  14.7000","","","","","","","",
"2021/03/16 17:27'37","44271.7275115741","  14.6000","","","","","","","",
"2021/03/16 17:28'37","44271.7282060185","  15.2000","","","","","","","",
"2021/03/16 17:29'37","44271.7289004630","  15.2000","","","","","","","",
"2021/03/16 17:30'37","44271.7295949074","  15.7000","","","","","","","",
"2021/03/16 17:31'37","44271.7302893519","  15.8000","","","","","","","",
"2021/03/16 17:32'37","44271.7309837963","  16.1000","","","","","","","",
"2021/03/16 17:33'37","44271.7316782407","  16.5000","","","","","","","",
"2021/03/16 17:34'37","44271.7323726852","  16.5000","","","","","","","",
"2021/03/16 17:35'37","44271.7330671296","  16.9000","","","","","","","",
"2021/03/16 17:36'37","44271.7337615741","  16.7000","","","","","","","",
"2021/03/16 17:37'37","44271.7344560185","  17.1000","","","","","","","",
"2021/03/16 17:38'37","44271.7351504630","  16.9000","","","","","","","",
"2021/03/16 17:39'37","44271.7358449074","  17.1000","","","","","","","",
"2021/03/16 17:40'37","44271.7365393519","  17.0000","","","","","","","",
"2021/03/16 17:41'37","44271.7372337963","  17.0000","","","","","","","",
"2021/03/16 17:42'37","44271.7379282407","  17.0000","","","","","","","",
"2021/03/16 17:43'37","44271.7386226852","  16.8000","","","","","","","",
"2021/03/16 17:44'37","44271.7393171296","  16.8000","","","","","","","",
"2021/03/16 17:45'37","44271.7400115741","  16.4000","","","","","","","",
"2021/03/16 17:46'37","44271.7407060185","  16.6000","","","","","","","",
"2021/03/16 17:47'37","44271.7414004630","  16.0000","","","","","","","",
"2021/03/16 17:48'37","44271.7420949074","  16.1000","","","","","","","",
"2021/03/16 17:49'37","44271.7427893519","  15.6000","","","","","","","",
"2021/03/16 17:50'37","44271.7434837963","  15.6000","","","","","","","",
"2021/03/16 17:51'37","44271.7441782407","  15.2000","","","","","","","",
"2021/03/16 17:52'37","44271.7448726852","  14.8000","","","","","","","",
"2021/03/16 17:53'37","44271.7455671296","  14.9000","","","","","","","",
"2021/03/16 17:54'37","44271.7462615741","  14.4000","","","","","","","",
"2021/03/16 17:55'37","44271.7469560185","  14.6000","","","","","","","",
"2021/03/16 17:56'37","44271.7476504630","  14.3000","","","","","","","",
"2021/03/16 17:57'37","44271.7483449074","  14.2000","","","","","","","",
"2021/03/16 17:58'37","44271.7490393519","  14.3000","","","","","","","",
"2021/03/16 17:59'37","44271.7497337963","  14.3000","","","","","","","",
"2021/03/16 18:00'37","44271.7504282407","  14.7000","","","","","","","",
"2021/03/16 18:01'37","44271.7511226852","  14.7000","","","","","","","",
"2021/03/16 18:02'37","44271.7518171296","  15.3000","","","","","","","",
"2021/03/16 18:03'37","44271.7525115741","  15.3000","","","","","","","",
"2021/03/16 18:04'37","44271.7532060185","  15.8000","","","","","","","",
"2021/03/16 18:05'37","44271.7539004630","  15.9000","","","","","","","",
"2021/03/16 18:06'37","44271.7545949074","  16.2000","","","","","","","",
"2021/03/16 18:07'37","44271.7552893519","  16.8000","","","","","","","",
"2021/03/16 18:08'37","44271.7559837963","  16.7000","","","","","","","",
"2021/03/16 18:09'37","44271.7566782407","  17.1000","","","","","","","",
"2021/03/16 18:10'37","44271.7573726852","  17.0000","","","","","","","",
"2021/03/16 18:11'37","44271.7580671296","  17.2000","","","","","","","",
"2021/03/16 18:12'37","44271.7587615741","  17.4000","","","","","","","",
"2021/03/16 18:13'37","44271.7594560185","  17.2000","","","","","","","",
"2021/03/16 18:14'37","44271.7601504630","  17.4000","","","","","","","",
"2021/03/16 18:15'37","44271.7608449074","  17.0000","","","","","","","",
"2021/03/16 18:16'37","44271.7615393519","  17.3000","","","","","","","",
"2021/03/16 18:17'37","44271.7622337963","  16.8000","","","","","","","",
"2021/03/16 18:18'37","44271.7629282407","  17.0000","","","","","","","",
"2021/03/16 18:19'37","44271.7636226852","  16.5000","","","","","","","",
"2021/03/16 18:20'37","44271.7643171296","  16.5000","","","","","","","",
"2021/03/16 18:21'37","44271.7650115741","  16.0000","","","","","","","",
"2021/03/16 18:22'37","44271.7657060185","  16.0000","","","","","","","",
"2021/03/16 18:23'37","44271.7664004630","  15.7000","","","","","","","",
"2021/03/16 18:24'37","44271.7670949074","  15.3000","","","","","","","",
"2021/03/16 18:25'37","44271.7677893519","  15.3000","","","","","","","",
"2021/03/16 18:26'37","44271.7684837963","  14.7000","","","","","","","",
"2021/03/16 18:27'37","44271.7691782407","  14.5000","","","","","","","",
"2021/03/16 18:28'37","44271.7698726852","  14.3000","","","","","","","",
"2021/03/16 18:29'37","44271.7705671296","  14.1000","","","","","","","",
"2021/03/16 18:30'37","44271.7712615741","  14.3000","","","","","","","",
"2021/03/16 18:31'37","44271.7719560185","  14.1000","","","","","","","",
"2021/03/16 18:32'37","44271.7726504630","  14.4000","","","","","","","",
"2021/03/16 18:33'37","44271.7733449074","  14.2000","","","","","","","",
"2021/03/16 18:34'37","44271.7740393519","  14.8000","","","","","","","",
"2021/03/16 18:35'37","44271.7747337963","  14.8000","","","","","","","",
"2021/03/16 18:36'37","44271.7754282407","  15.4000","","","","","","","",
"2021/03/16 18:37'37","44271.7761226852","  15.5000","","","","","","","",
"2021/03/16 18:38'37","44271.7768171296","  15.9000","","","","","","","",
"2021/03/16 18:39'37","44271.7775115741","  16.4000","","","","","","","",
"2021/03/16 18:40'37","44271.7782060185","  16.3000","","","","","","","",
"2021/03/16 18:41'37","44271.7789004630","  16.9000","","","","","","","",
"2021/03/16 18:42'37","44271.7795949074","  17.0000","","","","","","","",
"2021/03/16 18:43'37","44271.7802893519","  17.2000","","","","","","","",
"2021/03/16 18:44'37","44271.7809837963","  17.4000","","","","","","","",
"2021/03/16 18:45'37","44271.7816782407","  17.2000","","","","","","","",
"2021/03/16 18:46'37","44271.7823726852","  17.6000","","","","","","","",
"2021/03/16 18:47'37","44271.7830671296","  17.2000","","","","","","","",
"2021/03/16 18:48'37","44271.7837615741","  17.3000","","","","","","","",
"2021/03/16 18:49'37","44271.7844560185","  16.9000","","","","","","","",
"2021/03/16 18:50'37","44271.7851504630","  17.1000","","","","","","","",
"2021/03/16 18:51'37","44271.7858449074","  16.8000","","","","","","","",
"2021/03/16 18:52'37","44271.7865393519","  17.1000","","","","","","","",
"2021/03/16 18:53'37","44271.7872337963","  16.8000","","","","","","","",
"2021/03/16 18:54'37","44271.7879282407","  16.9000","","","","","","","",
"2021/03/16 18:55'37","44271.7886226852","  16.5000","","","","","","","",
"2021/03/16 18:56'37","44271.7893171296","  16.3000","","","","","","","",
"2021/03/16 18:57'37","44271.7900115741","  16.1000","","","","","","","",
"2021/03/16 18:58'37","44271.7907060185","  15.6000","","","","","","","",
"2021/03/16 18:59'37","44271.7914004630","  15.6000","","","","","","","",
"2021/03/16 19:00'37","44271.7920949074","  14.9000","","","","","","","",
"2021/03/16 19:01'37","44271.7927893519","  14.8000","","","","","","","",
"2021/03/16 19:02'37","44271.7934837963","  14.5000","","","","","","","",
"2021/03/16 19:03'37","44271.7941782407","  14.0000","","","","","","","",
"2021/03/16 19:04'37","44271.7948726852","  14.2000","","","","","","","",
"2021/03/16 19:05'37","44271.7955671296","  13.8000","","","","","","","",
"2021/03/16 19:06'37","44271.7962615741","  14.1000","","","","","","","",
"2021/03/16 19:07'37","44271.7969560185","  13.9000","","","","","","","",
"2021/03/16 19:08'37","44271.7976504630","  14.2000","","","","","","","",
"2021/03/16 19:09'37","44271.7983449074","  14.6000","","","","","","","",
"2021/03/16 19:10'37","44271.7990393519","  14.8000","","","","","","","",
"2021/03/16 19:11'37","44271.7997337963","  15.5000","","","","","","","",
"2021/03/16 19:12'37","44271.8004282407","  15.5000","","","","","","","",
"2021/03/16 19:13'37","44271.8011226852","  16.0000","","","","","","","",
"2021/03/16 19:14'37","44271.8018171296","  16.2000","","","","","","","",
"2021/03/16 19:15'37","44271.8025115741","  16.4000","","","","","","","",
"2021/03/16 19:16'37","44271.8032060185","  17.1000","","","","","","","",
"2021/03/16 19:17'37","44271.8039004630","  17.0000","","","","","","","",
"2021/03/16 19:18'37","44271.8045949074","  17.4000","","","","","","","",
"2021/03/16 19:19'37","44271.8052893519","  17.5000","","","","","","","",
"2021/03/16 19:20'37","44271.8059837963","  17.5000","","","","","","","",
"2021/03/16 19:21'37","44271.8066782407","  17.9000","","","","","","","",
"2021/03/16 19:22'37","44271.8073726852","  17.6000","","","","","","","",
"2021/03/16 19:23'37","44271.8080671296","  18.0000","","","","","","","",
"2021/03/16 19:24'37","44271.8087615741","  17.8000","","","","","","","",
"2021/03/16 19:25'37","44271.8094560185","  17.9000","","","","","","","",
"2021/03/16 19:26'37","44271.8101504630","  17.9000","","","","","","","",
"2021/03/16 19:27'37","44271.8108449074","  17.8000","","","","","","","",
"2021/03/16 19:28'37","44271.8115393519","  17.8000","","","","","","","",
"2021/03/16 19:29'37","44271.8122337963","  17.4000","","","","","","","",
"2021/03/16 19:30'37","44271.8129282407","  17.5000","","","","","","","",
"2021/03/16 19:31'37","44271.8136226852","  17.0000","","","","","","","",
"2021/03/16 19:32'37","44271.8143171296","  17.1000","","","","","","","",
"2021/03/16 19:33'37","44271.8150115741","  16.4000","","","","","","","",
"2021/03/16 19:34'37","44271.8157060185","  16.4000","","","","","","","",
"2021/03/16 19:35'37","44271.8164004630","  15.9000","","","","","","","",
"2021/03/16 19:36'37","44271.8170949074","  15.5000","","","","","","","",
"2021/03/16 19:37'37","44271.8177893519","  15.4000","","","","","","","",
"2021/03/16 19:38'37","44271.8184837963","  14.7000","","","","","","","",
"2021/03/16 19:39'37","44271.8191782407","  14.6000","","","","","","","",
"2021/03/16 19:40'37","44271.8198726852","  14.3000","","","","","","","",
"2021/03/16 19:41'37","44271.8205671296","  13.7000","","","","","","","",
"2021/03/16 19:42'37","44271.8212615741","  13.2000","","","","","","","",
"2021/03/16 19:43'37","44271.8219560185","  13.6000","","","","","","","",
"2021/03/16 19:44'37","44271.8226504630","  13.5000","","","","","","","",
"2021/03/16 19:45'37","44271.8233449074","  14.1000","","","","","","","",
"2021/03/16 19:46'37","44271.8240393519","  14.1000","","","","","","","",
"2021/03/16 19:47'37","44271.8247337963","  14.7000","","","","","","","",
"2021/03/16 19:48'37","44271.8254282407","  15.1000","","","","","","","",
"2021/03/16 19:49'37","44271.8261226852","  15.3000","","","","","","","",
"2021/03/16 19:50'37","44271.8268171296","  16.1000","","","","","","","",
"2021/03/16 19:51'37","44271.8275115741","  16.4000","","","","","","","",
"2021/03/16 19:52'37","44271.8282060185","  16.7000","","","","","","","",
"2021/03/16 19:53'37","44271.8289004630","  17.3000","","","","","","","",
"2021/03/16 19:54'37","44271.8295949074","  17.6000","","","","","","","",
"2021/03/16 19:55'37","44271.8302893519","  17.6000","","","","","","","",
"2021/03/16 19:56'37","44271.8309837963","  18.1000","","","","","","","",
"2021/03/16 19:57'37","44271.8316782407","  18.2000","","","","","","","",
"2021/03/16 19:58'37","44271.8323726852","  18.2000","","","","","","","",
"2021/03/16 19:59'37","44271.8330671296","  18.6000","","","","","","","",
"2021/03/16 20:00'37","44271.8337615741","  18.3000","","","","","","","",
"2021/03/16 20:01'37","44271.8344560185","  18.6000","","","","","","","",
"2021/03/16 20:02'37","44271.8351504630","  18.8000","","","","","","","",
"2021/03/16 20:03'37","44271.8358449074","  18.6000","","","","","","","",
"2021/03/16 20:04'37","44271.8365393519","  18.9000","","","","","","","",
"2021/03/16 20:05'37","44271.8372337963","  18.8000","","","","","","","",
"2021/03/16 20:06'37","44271.8379282407","  18.8000","","","","","","","",
"2021/03/16 20:07'37","44271.8386226852","  19.1000","","","","","","","",
"2021/03/16 20:08'37","44271.8393171296","  18.8000","","","","","","","",
"2021/03/16 20:09'37","44271.8400115741","  19.1000","","","","","","","",
"2021/03/16 20:10'37","44271.8407060185","  19.0000","","","","","","","",
"2021/03/16 20:11'37","44271.8414004630","  19.0000","","","","","","","",
"2021/03/16 20:12'37","44271.8420949074","  19.3000","","","","","","","",
"2021/03/16 20:13'37","44271.8427893519","  19.3000","","","","","","","",
"2021/03/16 20:14'37","44271.8434837963","  19.2000","","","","","","","",
"2021/03/16 20:15'37","44271.8441782407","  19.6000","","","","","","","",
"2021/03/16 20:16'37","44271.8448726852","  19.7000","","","","","","","",
"2021/03/16 20:17'37","44271.8455671296","  19.6000","","","","","","","",
"2021/03/16 20:18'37","44271.8462615741","  19.9000","","","","","","","",
"2021/03/16 20:19'37","44271.8469560185","  20.2000","","","","","","","",
"2021/03/16 20:20'37","44271.8476504630","  20.6000","","","","","","","",
"2021/03/16 20:21'37","44271.8483449074","  21.0000","","","","","","","",
"2021/03/16 20:22'37","44271.8490393519","  21.3000","","","","","","","",
"2021/03/16 20:23'37","44271.8497337963","  21.6000","","","","","","","",
"2021/03/16 20:24'37","44271.8504282407","  22.3000","","","","","","","",
"2021/03/16 20:25'37","44271.8511226852","  23.0000","","","","","","","",
"2021/03/16 20:26'37","44271.8518171296","  24.0000","","","","","","","",
"2021/03/16 20:27'37","44271.8525115741","  24.0000","","","","","","","",
"2021/03/16 20:28'37","44271.8532060185","  24.0000","","","","","","","",
"2021/03/16 20:29'37","44271.8539004630","  24.1000","","","","","","","",
"2021/03/16 20:30'37","44271.8545949074","  24.2000","","","","","","","",
"2021/03/16 20:31'37","44271.8552893519","  24.2000","","","","","","","",
"2021/03/16 20:32'37","44271.8559837963","  24.2000","","","","","","","",
"2021/03/16 20:33'37","44271.8566782407","  23.3000","","","","","","","",
"2021/03/16 20:34'37","44271.8573726852","  23.0000","","","","","","","",
"2021/03/16 20:35'37","44271.8580671296","  22.1000","","","","","","","",
"2021/03/16 20:36'37","44271.8587615741","  21.6000","","","","","","","",
"2021/03/16 20:37'37","44271.8594560185","  20.7000","","","","","","","",
"2021/03/16 20:38'37","44271.8601504630","  20.2000","","","","","","","",
"2021/03/16 20:39'37","44271.8608449074","  19.7000","","","","","","","",
"2021/03/16 20:40'37","44271.8615393519","  19.3000","","","","","","","",
"2021/03/16 20:41'37","44271.8622337963","  19.1000","","","","","","","",
"2021/03/16 20:42'37","44271.8629282407","  18.5000","","","","","","","",
"2021/03/16 20:43'37","44271.8636226852","  18.4000","","","","","","","",
"2021/03/16 20:44'37","44271.8643171296","  17.9000","","","","","","","",
"2021/03/16 20:45'37","44271.8650115741","  18.0000","","","","","","","",
"2021/03/16 20:46'37","44271.8657060185","  17.4000","","","","","","","",
"2021/03/16 20:47'37","44271.8664004630","  17.5000","","","","","","","",
"2021/03/16 20:48'37","44271.8670949074","  17.0000","","","","","","","",
"2021/03/16 20:49'37","44271.8677893519","  17.1000","","","","","","","",
"2021/03/16 20:50'37","44271.8684837963","  16.6000","","","","","","","",
"2021/03/16 20:51'37","44271.8691782407","  16.6000","","","","","","","",
"2021/03/16 20:52'37","44271.8698726852","  16.4000","","","","","","","",
"2021/03/16 20:53'37","44271.8705671296","  16.1000","","","","","","","",
"2021/03/16 20:54'37","44271.8712615741","  16.0000","","","","","","","",
"2021/03/16 20:55'37","44271.8719560185","  15.5000","","","","","","","",
"2021/03/16 20:56'37","44271.8726504630","  15.5000","","","","","","","",
"2021/03/16 20:57'37","44271.8733449074","  14.9000","","","","","","","",
"2021/03/16 20:58'37","44271.8740393519","  15.0000","","","","","","","",
"2021/03/16 20:59'37","44271.8747337963","  14.6000","","","","","","","",
"2021/03/16 21:00'37","44271.8754282407","  14.4000","","","","","","","",
"2021/03/16 21:01'37","44271.8761226852","  14.4000","","","","","","","",
"2021/03/16 21:02'37","44271.8768171296","  13.9000","","","","","","","",
"2021/03/16 21:03'37","44271.8775115741","  14.3000","","","","","","","",
"2021/03/16 21:04'37","44271.8782060185","  14.1000","","","","","","","",
"2021/03/16 21:05'37","44271.8789004630","  14.5000","","","","","","","",
"2021/03/16 21:06'37","44271.8795949074","  14.6000","","","","","","","",
"2021/03/16 21:07'37","44271.8802893519","  14.9000","","","","","","","",
"2021/03/16 21:08'37","44271.8809837963","  15.3000","","","","","","","",
"2021/03/16 21:09'37","44271.8816782407","  15.4000","","","","","","","",
"2021/03/16 21:10'37","44271.8823726852","  16.0000","","","","","","","",
"2021/03/16 21:11'37","44271.8830671296","  16.0000","","","","","","","",
"2021/03/16 21:12'37","44271.8837615741","  16.5000","","","","","","","",
"2021/03/16 21:13'37","44271.8844560185","  16.6000","","","","","","","",
"2021/03/16 21:14'37","44271.8851504630","  16.8000","","","","","","","",
"2021/03/16 21:15'37","44271.8858449074","  17.1000","","","","","","","",
"2021/03/16 21:16'37","44271.8865393519","  17.0000","","","","","","","",
"2021/03/16 21:17'37","44271.8872337963","  17.4000","","","","","","","",
"2021/03/16 21:18'37","44271.8879282407","  17.1000","","","","","","","",
"2021/03/16 21:19'37","44271.8886226852","  17.4000","","","","","","","",
"2021/03/16 21:20'37","44271.8893171296","  17.2000","","","","","","","",
"2021/03/16 21:21'37","44271.8900115741","  17.3000","","","","","","","",
"2021/03/16 21:22'37","44271.8907060185","  17.2000","","","","","","","",
"2021/03/16 21:23'37","44271.8914004630","  17.0000","","","","","","","",
"2021/03/16 21:24'37","44271.8920949074","  16.9000","","","","","","","",
"2021/03/16 21:25'37","44271.8927893519","  16.5000","","","","","","","",
"2021/03/16 21:26'37","44271.8934837963","  16.5000","","","","","","","",
"2021/03/16 21:27'37","44271.8941782407","  15.8000","","","","","","","",
"2021/03/16 21:28'37","44271.8948726852","  15.0000","","","","","","","",
"2021/03/16 21:29'37","44271.8955671296","  14.8000","","","","","","","",
"2021/03/16 21:30'37","44271.8962615741","  14.7000","","","","","","","",
"2021/03/16 21:31'37","44271.8969560185","  14.4000","","","","","","","",
"2021/03/16 21:32'37","44271.8976504630","  14.5000","","","","","","","",
"2021/03/16 21:33'37","44271.8983449074","  14.0000","","","","","","","",
"2021/03/16 21:34'37","44271.8990393519","  14.3000","","","","","","","",
"2021/03/16 21:35'37","44271.8997337963","  13.9000","","","","","","","",
"2021/03/16 21:36'37","44271.9004282407","  14.0000","","","","","","","",
"2021/03/16 21:37'37","44271.9011226852","  13.9000","","","","","","","",
"2021/03/16 21:38'37","44271.9018171296","  14.0000","","","","","","","",
"2021/03/16 21:39'37","44271.9025115741","  14.4000","","","","","","","",
"2021/03/16 21:40'37","44271.9032060185","  14.5000","","","","","","","",
"2021/03/16 21:41'37","44271.9039004630","  15.2000","","","","","","","",
"2021/03/16 21:42'37","44271.9045949074","  15.2000","","","","","","","",
"2021/03/16 21:43'37","44271.9052893519","  15.7000","","","","","","","",
"2021/03/16 21:44'37","44271.9059837963","  16.0000","","","","","","","",
"2021/03/16 21:45'37","44271.9066782407","  16.2000","","","","","","","",
"2021/03/16 21:46'37","44271.9073726852","  16.8000","","","","","","","",
"2021/03/16 21:47'37","44271.9080671296","  16.7000","","","","","","","",
"2021/03/16 21:48'37","44271.9087615741","  17.2000","","","","","","","",
"2021/03/16 21:49'37","44271.9094560185","  17.1000","","","","","","","",
"2021/03/16 21:50'37","44271.9101504630","  17.3000","","","","","","","",
"2021/03/16 21:51'37","44271.9108449074","  17.5000","","","","","","","",
"2021/03/16 21:52'37","44271.9115393519","  17.4000","","","","","","","",
"2021/03/16 21:53'37","44271.9122337963","  17.7000","","","","","","","",
"2021/03/16 21:54'37","44271.9129282407","  17.3000","","","","","","","",
"2021/03/16 21:55'37","44271.9136226852","  17.7000","","","","","","","",
"2021/03/16 21:56'37","44271.9143171296","  17.4000","","","","","","","",
"2021/03/16 21:57'37","44271.9150115741","  17.6000","","","","","","","",
"2021/03/16 21:58'37","44271.9157060185","  17.4000","","","","","","","",
"2021/03/16 21:59'37","44271.9164004630","  17.2000","","","","","","","",
"2021/03/16 22:00'37","44271.9170949074","  17.0000","","","","","","","",
"2021/03/16 22:01'37","44271.9177893519","  16.7000","","","","","","","",
"2021/03/16 22:02'37","44271.9184837963","  16.7000","","","","","","","",
"2021/03/16 22:03'37","44271.9191782407","  16.1000","","","","","","","",
"2021/03/16 22:04'37","44271.9198726852","  16.1000","","","","","","","",
"2021/03/16 22:05'37","44271.9205671296","  15.5000","","","","","","","",
"2021/03/16 22:06'37","44271.9212615741","  15.4000","","","","","","","",
"2021/03/16 22:07'37","44271.9219560185","  15.0000","","","","","","","",
"2021/03/16 22:08'37","44271.9226504630","  14.4000","","","","","","","",
"2021/03/16 22:09'37","44271.9233449074","  14.4000","","","","","","","",
"2021/03/16 22:10'37","44271.9240393519","  14.0000","","","","","","","",
"2021/03/16 22:11'37","44271.9247337963","  13.6000","","","","","","","",
"2021/03/16 22:12'37","44271.9254282407","  13.7000","","","","","","","",
"2021/03/16 22:13'37","44271.9261226852","  13.5000","","","","","","","",
"2021/03/16 22:14'37","44271.9268171296","  14.1000","","","","","","","",
"2021/03/16 22:15'37","44271.9275115741","  14.1000","","","","","","","",
"2021/03/16 22:16'37","44271.9282060185","  14.7000","","","","","","","",
"2021/03/16 22:17'37","44271.9289004630","  14.7000","","","","","","","",
"2021/03/16 22:18'37","44271.9295949074","  15.2000","","","","","","","",
"2021/03/16 22:19'37","44271.9302893519","  15.7000","","","","","","","",
"2021/03/16 22:20'37","44271.9309837963","  15.8000","","","","","","","",
"2021/03/16 22:21'37","44271.9316782407","  16.5000","","","","","","","",
"2021/03/16 22:22'37","44271.9323726852","  16.9000","","","","","","","",
"2021/03/16 22:23'37","44271.9330671296","  17.0000","","","","","","","",
"2021/03/16 22:24'37","44271.9337615741","  17.5000","","","","","","","",
"2021/03/16 22:25'37","44271.9344560185","  17.4000","","","","","","","",
"2021/03/16 22:26'37","44271.9351504630","  17.7000","","","","","","","",
"2021/03/16 22:27'37","44271.9358449074","  18.0000","","","","","","","",
"2021/03/16 22:28'37","44271.9365393519","  17.8000","","","","","","","",
"2021/03/16 22:29'37","44271.9372337963","  18.2000","","","","","","","",
