"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/04/23 18:04'25","44309.7530671296","  19.8000","","","","","","","",
"2021/04/23 18:05'25","44309.7537615741","  20.5000","","","","","","","",
"2021/04/23 18:06'25","44309.7544560185","  21.6000","","","","","","","",
"2021/04/23 18:07'25","44309.7551504630","  21.9000","","","","","","","",
"2021/04/23 18:08'25","44309.7558449074","  21.4000","","","","","","","",
"2021/04/23 18:09'25","44309.7565393519","  20.3000","","","","","","","",
"2021/04/23 18:10'25","44309.7572337963","  19.2000","","","","","","","",
"2021/04/23 18:11'25","44309.7579282407","  18.1000","","","","","","","",
"2021/04/23 18:12'25","44309.7586226852","  17.5000","","","","","","","",
"2021/04/23 18:13'25","44309.7593171296","  17.1000","","","","","","","",
"2021/04/23 18:14'25","44309.7600115741","  16.7000","","","","","","","",
"2021/04/23 18:15'25","44309.7607060185","  16.5000","","","","","","","",
"2021/04/23 18:16'25","44309.7614004630","  16.0000","","","","","","","",
"2021/04/23 18:17'25","44309.7620949074","  15.9000","","","","","","","",
"2021/04/23 18:18'25","44309.7627893519","  16.4000","","","","","","","",
"2021/04/23 18:19'25","44309.7634837963","  17.1000","","","","","","","",
"2021/04/23 18:20'25","44309.7641782407","  18.3000","","","","","","","",
"2021/04/23 18:21'25","44309.7648726852","  19.4000","","","","","","","",
"2021/04/23 18:22'25","44309.7655671296","  20.9000","","","","","","","",
"2021/04/23 18:23'25","44309.7662615741","  21.1000","","","","","","","",
"2021/04/23 18:24'25","44309.7669560185","  20.6000","","","","","","","",
"2021/04/23 18:25'25","44309.7676504630","  19.6000","","","","","","","",
"2021/04/23 18:26'25","44309.7683449074","  18.6000","","","","","","","",
"2021/04/23 18:27'25","44309.7690393519","  17.6000","","","","","","","",
"2021/04/23 18:28'25","44309.7697337963","  17.4000","","","","","","","",
"2021/04/23 18:29'25","44309.7704282407","  18.0000","","","","","","","",
"2021/04/23 18:30'25","44309.7711226852","  19.2000","","","","","","","",
"2021/04/23 18:31'25","44309.7718171296","  20.4000","","","","","","","",
"2021/04/23 18:32'25","44309.7725115741","  22.0000","","","","","","","",
"2021/04/23 18:33'25","44309.7732060185","  22.6000","","","","","","","",
"2021/04/23 18:34'25","44309.7739004630","  22.9000","","","","","","","",
"2021/04/23 18:35'25","44309.7745949074","  23.1000","","","","","","","",
"2021/04/23 18:36'25","44309.7752893519","  23.3000","","","","","","","",
"2021/04/23 18:37'25","44309.7759837963","  23.3000","","","","","","","",
"2021/04/23 18:38'25","44309.7766782407","  23.4000","","","","","","","",
"2021/04/23 18:39'25","44309.7773726852","  23.1000","","","","","","","",
"2021/04/23 18:40'25","44309.7780671296","  22.8000","","","","","","","",
"2021/04/23 18:41'25","44309.7787615741","  22.6000","","","","","","","",
"2021/04/23 18:42'25","44309.7794560185","  22.3000","","","","","","","",
"2021/04/23 18:43'25","44309.7801504630","  21.9000","","","","","","","",
"2021/04/23 18:44'25","44309.7808449074","  21.7000","","","","","","","",
"2021/04/23 18:45'25","44309.7815393519","  21.5000","","","","","","","",
"2021/04/23 18:46'25","44309.7822337963","  21.1000","","","","","","","",
"2021/04/23 18:47'25","44309.7829282407","  21.0000","","","","","","","",
"2021/04/23 18:48'25","44309.7836226852","  20.5000","","","","","","","",
"2021/04/23 18:49'25","44309.7843171296","  19.9000","","","","","","","",
"2021/04/23 18:50'25","44309.7850115741","  19.3000","","","","","","","",
"2021/04/23 18:51'25","44309.7857060185","  18.4000","","","","","","","",
"2021/04/23 18:52'25","44309.7864004630","  17.8000","","","","","","","",
"2021/04/23 18:53'25","44309.7870949074","  17.5000","","","","","","","",
"2021/04/23 18:54'25","44309.7877893519","  17.8000","","","","","","","",
"2021/04/23 18:55'25","44309.7884837963","  18.6000","","","","","","","",
"2021/04/23 18:56'25","44309.7891782407","  19.6000","","","","","","","",
"2021/04/23 18:57'25","44309.7898726852","  20.4000","","","","","","","",
"2021/04/23 18:58'25","44309.7905671296","  21.3000","","","","","","","",
"2021/04/23 18:59'25","44309.7912615741","  21.8000","","","","","","","",
"2021/04/23 19:00'25","44309.7919560185","  22.4000","","","","","","","",
"2021/04/23 19:01'25","44309.7926504630","  22.8000","","","","","","","",
"2021/04/23 19:02'25","44309.7933449074","  23.3000","","","","","","","",
"2021/04/23 19:03'25","44309.7940393519","  23.4000","","","","","","","",
"2021/04/23 19:04'25","44309.7947337963","  22.7000","","","","","","","",
"2021/04/23 19:05'25","44309.7954282407","  21.5000","","","","","","","",
"2021/04/23 19:06'25","44309.7961226852","  20.2000","","","","","","","",
"2021/04/23 19:07'25","44309.7968171296","  19.0000","","","","","","","",
"2021/04/23 19:08'25","44309.7975115741","  18.5000","","","","","","","",
"2021/04/23 19:09'25","44309.7982060185","  18.5000","","","","","","","",
"2021/04/23 19:10'25","44309.7989004630","  18.6000","","","","","","","",
"2021/04/23 19:11'25","44309.7995949074","  18.6000","","","","","","","",
"2021/04/23 19:12'25","44309.8002893519","  18.8000","","","","","","","",
"2021/04/23 19:13'25","44309.8009837963","  19.1000","","","","","","","",
"2021/04/23 19:14'25","44309.8016782407","  19.1000","","","","","","","",
"2021/04/23 19:15'25","44309.8023726852","  19.1000","","","","","","","",
"2021/04/23 19:16'25","44309.8030671296","  19.0000","","","","","","","",
"2021/04/23 19:17'25","44309.8037615741","  18.9000","","","","","","","",
"2021/04/23 19:18'25","44309.8044560185","  18.9000","","","","","","","",
"2021/04/23 19:19'25","44309.8051504630","  19.2000","","","","","","","",
"2021/04/23 19:20'25","44309.8058449074","  19.3000","","","","","","","",
"2021/04/23 19:21'25","44309.8065393519","  19.3000","","","","","","","",
"2021/04/23 19:22'25","44309.8072337963","  19.5000","","","","","","","",
"2021/04/23 19:23'25","44309.8079282407","  19.7000","","","","","","","",
"2021/04/23 19:24'25","44309.8086226852","  20.0000","","","","","","","",
"2021/04/23 19:25'25","44309.8093171296","  20.2000","","","","","","","",
"2021/04/23 19:26'25","44309.8100115741","  20.5000","","","","","","","",
"2021/04/23 19:27'25","44309.8107060185","  20.7000","","","","","","","",
"2021/04/23 19:28'25","44309.8114004630","  21.0000","","","","","","","",
"2021/04/23 19:29'25","44309.8120949074","  21.2000","","","","","","","",
"2021/04/23 19:30'25","44309.8127893519","  21.3000","","","","","","","",
"2021/04/23 19:31'25","44309.8134837963","  21.5000","","","","","","","",
"2021/04/23 19:32'25","44309.8141782407","  21.4000","","","","","","","",
"2021/04/23 19:33'25","44309.8148726852","  21.0000","","","","","","","",
"2021/04/23 19:34'25","44309.8155671296","  20.7000","","","","","","","",
"2021/04/23 19:35'25","44309.8162615741","  20.0000","","","","","","","",
"2021/04/23 19:36'25","44309.8169560185","  19.6000","","","","","","","",
"2021/04/23 19:37'25","44309.8176504630","  18.9000","","","","","","","",
"2021/04/23 19:38'25","44309.8183449074","  18.5000","","","","","","","",
"2021/04/23 19:39'25","44309.8190393519","  18.1000","","","","","","","",
"2021/04/23 19:40'25","44309.8197337963","  18.0000","","","","","","","",
"2021/04/23 19:41'25","44309.8204282407","  17.8000","","","","","","","",
"2021/04/23 19:42'25","44309.8211226852","  17.7000","","","","","","","",
"2021/04/23 19:43'25","44309.8218171296","  17.9000","","","","","","","",
"2021/04/23 19:44'25","44309.8225115741","  18.3000","","","","","","","",
"2021/04/23 19:45'25","44309.8232060185","  19.0000","","","","","","","",
"2021/04/23 19:46'25","44309.8239004630","  19.8000","","","","","","","",
"2021/04/23 19:47'25","44309.8245949074","  20.9000","","","","","","","",
"2021/04/23 19:48'25","44309.8252893519","  21.3000","","","","","","","",
"2021/04/23 19:49'25","44309.8259837963","  21.1000","","","","","","","",
"2021/04/23 19:50'25","44309.8266782407","  20.9000","","","","","","","",
"2021/04/23 19:51'25","44309.8273726852","  20.4000","","","","","","","",
"2021/04/23 19:52'25","44309.8280671296","  20.2000","","","","","","","",
"2021/04/23 19:53'25","44309.8287615741","  20.3000","","","","","","","",
"2021/04/23 19:54'25","44309.8294560185","  20.5000","","","","","","","",
"2021/04/23 19:55'25","44309.8301504630","  20.8000","","","","","","","",
"2021/04/23 19:56'25","44309.8308449074","  21.6000","","","","","","","",
"2021/04/23 19:57'25","44309.8315393519","  22.2000","","","","","","","",
"2021/04/23 19:58'25","44309.8322337963","  22.7000","","","","","","","",
"2021/04/23 19:59'25","44309.8329282407","  22.6000","","","","","","","",
"2021/04/23 20:00'25","44309.8336226852","  22.6000","","","","","","","",
"2021/04/23 20:01'25","44309.8343171296","  22.6000","","","","","","","",
"2021/04/23 20:02'25","44309.8350115741","  22.5000","","","","","","","",
"2021/04/23 20:03'25","44309.8357060185","  22.8000","","","","","","","",
"2021/04/23 20:04'25","44309.8364004630","  22.9000","","","","","","","",
"2021/04/23 20:05'25","44309.8370949074","  23.4000","","","","","","","",
"2021/04/23 20:06'25","44309.8377893519","  23.6000","","","","","","","",
"2021/04/23 20:07'25","44309.8384837963","  24.3000","","","","","","","",
"2021/04/23 20:08'25","44309.8391782407","  24.2000","","","","","","","",
"2021/04/23 20:09'25","44309.8398726852","  23.9000","","","","","","","",
"2021/04/23 20:10'25","44309.8405671296","  23.8000","","","","","","","",
"2021/04/23 20:11'25","44309.8412615741","  23.8000","","","","","","","",
"2021/04/23 20:12'25","44309.8419560185","  23.5000","","","","","","","",
"2021/04/23 20:13'25","44309.8426504630","  23.2000","","","","","","","",
"2021/04/23 20:14'25","44309.8433449074","  23.0000","","","","","","","",
"2021/04/23 20:15'25","44309.8440393519","  22.9000","","","","","","","",
"2021/04/23 20:16'25","44309.8447337963","  22.8000","","","","","","","",
"2021/04/23 20:17'25","44309.8454282407","  22.8000","","","","","","","",
"2021/04/23 20:18'25","44309.8461226852","  22.5000","","","","","","","",
"2021/04/23 20:19'25","44309.8468171296","  21.7000","","","","","","","",
"2021/04/23 20:20'25","44309.8475115741","  21.0000","","","","","","","",
"2021/04/23 20:21'25","44309.8482060185","  19.9000","","","","","","","",
"2021/04/23 20:22'25","44309.8489004630","  18.7000","","","","","","","",
"2021/04/23 20:23'25","44309.8495949074","  17.9000","","","","","","","",
"2021/04/23 20:24'25","44309.8502893519","  17.4000","","","","","","","",
"2021/04/23 20:25'25","44309.8509837963","  16.9000","","","","","","","",
"2021/04/23 20:26'25","44309.8516782407","  16.7000","","","","","","","",
"2021/04/23 20:27'25","44309.8523726852","  16.3000","","","","","","","",
"2021/04/23 20:28'25","44309.8530671296","  16.2000","","","","","","","",
"2021/04/23 20:29'25","44309.8537615741","  16.0000","","","","","","","",
"2021/04/23 20:30'25","44309.8544560185","  16.1000","","","","","","","",
"2021/04/23 20:31'25","44309.8551504630","  16.0000","","","","","","","",
"2021/04/23 20:32'25","44309.8558449074","  16.0000","","","","","","","",
"2021/04/23 20:33'25","44309.8565393519","  15.9000","","","","","","","",
"2021/04/23 20:34'25","44309.8572337963","  15.7000","","","","","","","",
"2021/04/23 20:35'25","44309.8579282407","  15.5000","","","","","","","",
"2021/04/23 20:36'25","44309.8586226852","  15.1000","","","","","","","",
"2021/04/23 20:37'25","44309.8593171296","  14.8000","","","","","","","",
"2021/04/23 20:38'25","44309.8600115741","  15.1000","","","","","","","",
"2021/04/23 20:39'25","44309.8607060185","  15.7000","","","","","","","",
"2021/04/23 20:40'25","44309.8614004630","  16.3000","","","","","","","",
"2021/04/23 20:41'25","44309.8620949074","  16.9000","","","","","","","",
"2021/04/23 20:42'25","44309.8627893519","  17.9000","","","","","","","",
"2021/04/23 20:43'25","44309.8634837963","  18.5000","","","","","","","",
"2021/04/23 20:44'25","44309.8641782407","  18.3000","","","","","","","",
"2021/04/23 20:45'25","44309.8648726852","  18.0000","","","","","","","",
"2021/04/23 20:46'25","44309.8655671296","  17.5000","","","","","","","",
"2021/04/23 20:47'25","44309.8662615741","  16.8000","","","","","","","",
"2021/04/23 20:48'25","44309.8669560185","  16.3000","","","","","","","",
"2021/04/23 20:49'25","44309.8676504630","  16.0000","","","","","","","",
"2021/04/23 20:50'25","44309.8683449074","  15.8000","","","","","","","",
"2021/04/23 20:51'25","44309.8690393519","  15.7000","","","","","","","",
"2021/04/23 20:52'25","44309.8697337963","  15.6000","","","","","","","",
"2021/04/23 20:53'25","44309.8704282407","  15.8000","","","","","","","",
"2021/04/23 20:54'25","44309.8711226852","  16.2000","","","","","","","",
"2021/04/23 20:55'25","44309.8718171296","  16.8000","","","","","","","",
"2021/04/23 20:56'25","44309.8725115741","  17.9000","","","","","","","",
"2021/04/23 20:57'25","44309.8732060185","  18.6000","","","","","","","",
"2021/04/23 20:58'25","44309.8739004630","  18.8000","","","","","","","",
"2021/04/23 20:59'25","44309.8745949074","  18.5000","","","","","","","",
"2021/04/23 21:00'25","44309.8752893519","  17.7000","","","","","","","",
"2021/04/23 21:01'25","44309.8759837963","  16.9000","","","","","","","",
"2021/04/23 21:02'25","44309.8766782407","  16.0000","","","","","","","",
"2021/04/23 21:03'25","44309.8773726852","  15.4000","","","","","","","",
"2021/04/23 21:04'25","44309.8780671296","  15.5000","","","","","","","",
"2021/04/23 21:05'25","44309.8787615741","  15.9000","","","","","","","",
"2021/04/23 21:06'25","44309.8794560185","  16.1000","","","","","","","",
"2021/04/23 21:07'25","44309.8801504630","  16.5000","","","","","","","",
"2021/04/23 21:08'25","44309.8808449074","  16.8000","","","","","","","",
"2021/04/23 21:09'25","44309.8815393519","  16.8000","","","","","","","",
"2021/04/23 21:10'25","44309.8822337963","  16.7000","","","","","","","",
"2021/04/23 21:11'25","44309.8829282407","  16.3000","","","","","","","",
"2021/04/23 21:12'25","44309.8836226852","  16.0000","","","","","","","",
"2021/04/23 21:13'25","44309.8843171296","  15.7000","","","","","","","",
"2021/04/23 21:14'25","44309.8850115741","  15.3000","","","","","","","",
"2021/04/23 21:15'25","44309.8857060185","  15.1000","","","","","","","",
"2021/04/23 21:16'25","44309.8864004630","  14.7000","","","","","","","",
"2021/04/23 21:17'25","44309.8870949074","  14.6000","","","","","","","",
"2021/04/23 21:18'25","44309.8877893519","  14.5000","","","","","","","",
"2021/04/23 21:19'25","44309.8884837963","  14.6000","","","","","","","",
"2021/04/23 21:20'25","44309.8891782407","  14.9000","","","","","","","",
"2021/04/23 21:21'25","44309.8898726852","  15.1000","","","","","","","",
"2021/04/23 21:22'25","44309.8905671296","  15.5000","","","","","","","",
"2021/04/23 21:23'25","44309.8912615741","  16.1000","","","","","","","",
"2021/04/23 21:24'25","44309.8919560185","  16.7000","","","","","","","",
"2021/04/23 21:25'25","44309.8926504630","  17.3000","","","","","","","",
"2021/04/23 21:26'25","44309.8933449074","  18.4000","","","","","","","",
"2021/04/23 21:27'25","44309.8940393519","  19.2000","","","","","","","",
"2021/04/23 21:28'25","44309.8947337963","  20.3000","","","","","","","",
"2021/04/23 21:29'25","44309.8954282407","  21.0000","","","","","","","",
"2021/04/23 21:30'25","44309.8961226852","  21.8000","","","","","","","",
"2021/04/23 21:31'25","44309.8968171296","  22.6000","","","","","","","",
"2021/04/23 21:32'25","44309.8975115741","  23.1000","","","","","","","",
"2021/04/23 21:33'25","44309.8982060185","  22.9000","","","","","","","",
"2021/04/23 21:34'25","44309.8989004630","  22.4000","","","","","","","",
"2021/04/23 21:35'25","44309.8995949074","  21.4000","","","","","","","",
"2021/04/23 21:36'25","44309.9002893519","  20.2000","","","","","","","",
"2021/04/23 21:37'25","44309.9009837963","  19.2000","","","","","","","",
"2021/04/23 21:38'25","44309.9016782407","  18.9000","","","","","","","",
"2021/04/23 21:39'25","44309.9023726852","  19.3000","","","","","","","",
"2021/04/23 21:40'25","44309.9030671296","  20.0000","","","","","","","",
"2021/04/23 21:41'25","44309.9037615741","  21.1000","","","","","","","",
"2021/04/23 21:42'25","44309.9044560185","  21.6000","","","","","","","",
"2021/04/23 21:43'25","44309.9051504630","  21.7000","","","","","","","",
"2021/04/23 21:44'25","44309.9058449074","  21.0000","","","","","","","",
"2021/04/23 21:45'25","44309.9065393519","  19.9000","","","","","","","",
"2021/04/23 21:46'25","44309.9072337963","  18.8000","","","","","","","",
"2021/04/23 21:47'25","44309.9079282407","  17.7000","","","","","","","",
"2021/04/23 21:48'25","44309.9086226852","  17.5000","","","","","","","",
"2021/04/23 21:49'25","44309.9093171296","  18.1000","","","","","","","",
