"time_id","temperature_input","temperature","run1","run2","run3","run4","run5","run6"
201,-0.553382070654145,-0.270249099828061,0.645705988436757,-1.40259263677407,0.61415552783644,-0.174398680798314,-1.24385721394128,-1.52619263964024
202,-0.553382070654145,-0.270249099828061,0.662717119472497,0.240650353841702,0.681418917168712,0.0224783708125438,-1.5379336893053,-2.31616614526559
203,-0.553382070654145,-0.310825914483184,0.679806334994988,0.235437869903395,0.788165397042527,0.0394248237917481,-1.68265954356377,-1.30758111003924
204,-0.553382070654145,-0.310825914483184,1.09700971238874,0.230293377815042,0.34959836492153,-0.247422389763455,-1.82784142807583,-1.44434016099497
205,-0.553382070654145,-0.351402729138308,0.313334944876656,0.225219364957708,0.298329517012313,0.0127902856367359,-1.82266365779377,-0.917379584903843
206,-1.2208904182935,-0.391979543793432,0.731571942554389,0.220218281495724,0.167328467572302,-0.215248783560043,-1.66634731878514,-1.7228769316033
207,-1.2208904182935,-0.47313317310368,0.346368534897638,-0.879008226765781,0.153853284224713,-0.26049344484631,-1.50944417586689,-1.35959702163103
208,-1.2208904182935,-0.513709987758802,0.76652691162124,-0.336332944332605,0.0601490507977525,-0.058738388538359,-1.35194308697663,-0.822479871427419
209,-1.2208904182935,-0.594863617069051,0.784146675042991,-0.340734152140306,0.0858504371234075,-0.227874061534275,-0.890060944058859,-0.960574935215044
210,-1.2208904182935,-0.716594061034421,0.396587688488545,0.200990910361968,-0.131003336550562,-0.398467973273882,-1.18725989552214,-0.414394184913538
211,-1.76003177600222,-0.79774769034467,0.00734846167920351,-0.349306448299704,0.259940579230759,-0.257263213795409,-0.57086045165776,0.828834826829812
212,-1.76003177600222,-0.960054948965164,0.837610797985322,0.19187567745171,0.246013901535173,-0.492393720553697,-0.868438230314138,2.43486343582005
213,-1.76003177600222,-1.04120857827541,1.67157668934629,-0.902566906256685,0.355378228213534,-0.729598738010349,0.0569589638675821,1.78934314794445
214,-1.76003177600222,-1.16293902224078,1.69153467668127,0.183116378803797,0.42449475180669,-0.651439423740483,0.372747304577747,0.959736995135002
215,-1.76003177600222,-1.32524628086128,1.71161771702301,0.178875514765785,0.911272040047535,-1.27413859573983,1.15056507677229,1.71216159376519
216,-1.06685003037673,-1.48755353948177,0.910418589860565,-0.913330440756587,1.36187186914763,-0.813317495035683,1.77759262585627,0.871294549904788
217,-1.06685003037673,-1.56870716879202,2.57543179189996,0.714400387471847,0.889322015646781,-0.927526592943537,1.94464372040913,1.45336908244802
218,-1.06685003037673,-1.64986079810227,0.122406773822583,0.710147553364794,0.198557959775649,-1.36601762066828,2.26695744001531,-0.12169446954388
219,-1.06685003037673,-1.69043761275739,-0.687721434023748,0.162884667273231,-0.885237549822819,-2.06829382740973,0.2688817606206,0.824351782945665
220,-1.06685003037673,-1.69043761275739,-0.258184215516378,0.159139836745363,-0.993867110699796,-1.6026514639924,1.05467534417577,-1.14085875152344
221,-0.245301294820594,-1.64986079810227,0.588749490093005,0.155499900918503,-0.498552190603707,-1.85369490044705,0.134208717721557,-2.58001726029788
222,-0.245301294820594,-1.56870716879202,-1.47481252023326,-0.390312506039845,-0.954399699033842,-1.84367918409567,-0.789937560273646,-2.3721551667585
223,-0.245301294820594,-1.48755353948177,-1.4613218668981,-0.39347386266099,-0.9344578897997,-1.70126860487754,-0.469344118394972,-2.16164612928661
224,-0.245301294820594,-1.3658230955164,-1.0294509610076,-0.396533541515404,-0.518029630052447,-1.49107204926582,-1.39844741358297,-1.38586863567183
225,-0.245301294820594,-1.24409265155103,-1.43404486494662,-0.399490005930288,-0.938466275348263,-1.07859181101513,-1.07761220731147,-1.54378329171749
226,0.062779481012957,-1.12236220758566,-0.579764355133275,-0.402341760031988,-0.517162834375669,-1.26602944591476,-1.2265112003481,-0.943859462187118
227,0.062779481012957,-0.960054948965164,-0.563885418194635,-0.946135273239737,-0.44962715675751,-1.25303706957824,-1.2185640552515,-1.67496841927246
228,0.062779481012957,-0.79774769034467,-1.39236073193231,0.673930823226766,-0.291131934430927,-1.10448721764532,-1.36826136351806,-1.45323759230021
229,0.062779481012957,-0.676017246379298,-0.955008140274768,0.130362921656935,-0.584870651604039,-1.0906326929189,-1.20230555673693,-2.1977572717582
230,0.062779481012957,-0.554286802413927,-0.0912543773716139,0.127742585493738,-0.151410927572776,-0.939922018209401,-1.35247157520913,-2.36701144384306
231,0.139799674971345,-0.432556358448555,-0.499139938607171,-0.95520388794734,0.10338919614798,-0.925185710087147,-1.50324345708981,-1.75298818022381
