"time_id","temperature_input","temperature","run1_1","run1_2","run1_3","run1_4","run1_5","run2_1","run2_2","run2_3","run2_4","run2_5","run3_1","run3_2","run3_3","run3_4","run3_5","run4_1","run4_2","run4_3","run4_4","run4_5","run5_1","run5_2","run5_3","run5_4","run5_5","run6_1","run6_2","run6_3","run6_4","run6_5"
201,-0.553382070654145,-0.270249099828061,0.645705988436757,0.662717119472497,0.679806334994988,1.09700971238874,0.313334944876656,-1.40259263677407,0.240650353841702,0.235437869903395,0.230293377815042,0.225219364957708,0.61415552783644,0.681418917168712,0.788165397042527,0.34959836492153,0.298329517012313,-0.174398680798314,0.0224783708125438,0.0394248237917481,-0.247422389763455,0.0127902856367359,-1.24385721394128,-1.5379336893053,-1.68265954356377,-1.82784142807583,-1.82266365779377,-1.52619263964024,-2.31616614526559,-1.30758111003924,-1.44434016099497,-0.917379584903843
206,-1.2208904182935,-0.391979543793432,0.731571942554389,0.346368534897638,0.76652691162124,0.784146675042991,0.396587688488545,0.220218281495724,-0.879008226765781,-0.336332944332605,-0.340734152140306,0.200990910361968,0.167328467572302,0.153853284224713,0.0601490507977525,0.0858504371234075,-0.131003336550562,-0.215248783560043,-0.26049344484631,-0.058738388538359,-0.227874061534275,-0.398467973273882,-1.66634731878514,-1.50944417586689,-1.35194308697663,-0.890060944058859,-1.18725989552214,-1.7228769316033,-1.35959702163103,-0.822479871427419,-0.960574935215044,-0.414394184913538
211,-1.76003177600222,-0.79774769034467,0.00734846167920351,0.837610797985322,1.67157668934629,1.69153467668127,1.71161771702301,-0.349306448299704,0.19187567745171,-0.902566906256685,0.183116378803797,0.178875514765785,0.259940579230759,0.246013901535173,0.355378228213534,0.42449475180669,0.911272040047535,-0.257263213795409,-0.492393720553697,-0.729598738010349,-0.651439423740483,-1.27413859573983,-0.57086045165776,-0.868438230314138,0.0569589638675821,0.372747304577747,1.15056507677229,0.828834826829812,2.43486343582005,1.78934314794445,0.959736995135002,1.71216159376519
216,-1.06685003037673,-1.48755353948177,0.910418589860565,2.57543179189996,0.122406773822583,-0.687721434023748,-0.258184215516378,-0.913330440756587,0.714400387471847,0.710147553364794,0.162884667273231,0.159139836745363,1.36187186914763,0.889322015646781,0.198557959775649,-0.885237549822819,-0.993867110699796,-0.813317495035683,-0.927526592943537,-1.36601762066828,-2.06829382740973,-1.6026514639924,1.77759262585627,1.94464372040913,2.26695744001531,0.2688817606206,1.05467534417577,0.871294549904788,1.45336908244802,-0.12169446954388,0.824351782945665,-1.14085875152344
221,-0.245301294820594,-1.64986079810227,0.588749490093005,-1.47481252023326,-1.4613218668981,-1.0294509610076,-1.43404486494662,0.155499900918503,-0.390312506039845,-0.39347386266099,-0.396533541515404,-0.399490005930288,-0.498552190603707,-0.954399699033842,-0.9344578897997,-0.518029630052447,-0.938466275348263,-1.85369490044705,-1.84367918409567,-1.70126860487754,-1.49107204926582,-1.07859181101513,0.134208717721557,-0.789937560273646,-0.469344118394972,-1.39844741358297,-1.07761220731147,-2.58001726029788,-2.3721551667585,-2.16164612928661,-1.38586863567183,-1.54378329171749
226,0.062779481012957,-1.12236220758566,-0.579764355133275,-0.563885418194635,-1.39236073193231,-0.955008140274768,-0.0912543773716139,-0.402341760031988,-0.946135273239737,0.673930823226766,0.130362921656935,0.127742585493738,-0.517162834375669,-0.44962715675751,-0.291131934430927,-0.584870651604039,-0.151410927572776,-1.26602944591476,-1.25303706957824,-1.10448721764532,-1.0906326929189,-0.939922018209401,-1.2265112003481,-1.2185640552515,-1.36826136351806,-1.20230555673693,-1.35247157520913,-0.943859462187118,-1.67496841927246,-1.45323759230021,-2.1977572717582,-2.36701144384306
231,0.139799674971345,-0.432556358448555,-0.499139938607171,-0.482635445855541,-1.32071035126735,-1.3060371310225,-1.29124536660837,-0.95520388794734,-0.957215396362155,-0.419255097058153,-0.960923758083405,0.116480384190128,0.10338919614798,-0.0550458889577306,0.342791669739715,0.0899271512605879,0.399049249034267,-0.925185710087147,-0.841302608176343,-0.617913621632592,-0.531787093028252,-0.514893042228498,-1.50324345708981,-1.01774462585594,-1.32785865776263,-1.479382695021,-1.15042460462741,-1.75298818022381,-1.9217685169682,-2.09295184205322,-2.26657420651317,-1.83743562611763
236,0.191146470943603,-0.107941841207565,-1.27633332993665,-0.829700263678234,-1.24614168039215,-1.23085876853309,-0.780574906299907,-0.964205647147005,-0.426413460092307,-0.427906995140769,0.648783585576175,0.647323120489528,0.0956782074523975,0.551387828033633,0.82062032338957,0.899881598928828,0.931350467373532,0.0651305299037171,-0.127130269961078,0.176128224113415,-0.0175729539698797,-0.213230451489836,-1.4628441204109,-1.29320127041837,-1.44577755545486,-1.11303532185039,-1.10331313231793,-2.2150665573998,-1.78004088342974,-1.75099914230365,-1.72173161500967,-1.69224141123842
241,0.29384006288812,0.0137886027578054,-1.19991078101393,-0.747139508378257,-1.16844301502794,-1.15251052634788,-0.695926433655633,-0.431661605481245,0.106081276602631,-0.433551078521132,-0.434309376643312,-0.973502434688997,0.620911715946125,0.6506494181036,0.779504895119293,0.810192211200678,0.490474722206891,-0.338752579723468,0.0417274934233593,0.498737707848566,0.301505985605784,0.617104236844261,-1.25629018115857,-0.920109166395889,-0.909469584213202,-0.734474848561312,-0.393749219993684,-1.66253185950589,-1.42110747028946,-1.17660084560867,-0.714607121329028,-0.894073063225056
246,0.524900644763283,0.094942232068054,-0.236892059511949,-0.661060200405223,-0.643405604588639,-0.625601596284186,-0.607646921851633,-0.973967329938245,-0.435830237091154,-0.974548683644899,-1.51311852519647,-0.974662158193675,0.267406087015016,0.396295834552062,0.322538759291318,0.452967410802398,0.274984548321428,0.64009437451603,0.366095442825064,0.313242115647837,0.109727559809265,0.205690966574926,-0.711409225204353,-0.202859178521772,-0.521538286336708,-0.508858065253777,-0.495974879429578,-1.07623025094706,-1.04234057783512,-0.787989393747485,-0.530454028060802,-0.939450214381818
