"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","ßC","","","","","","",""
"2021/02/28 15:53'32","44255.6621759259","  19.7000","","","","","","","",
"2021/02/28 15:54'32","44255.6628703704","  19.4000","","","","","","","",
"2021/02/28 15:55'32","44255.6635648148","  19.2000","","","","","","","",
"2021/02/28 15:56'32","44255.6642592593","  19.0000","","","","","","","",
"2021/02/28 15:57'32","44255.6649537037","  18.8000","","","","","","","",
"2021/02/28 15:58'32","44255.6656481481","  18.7000","","","","","","","",
"2021/02/28 15:59'32","44255.6663425926","  18.6000","","","","","","","",
"2021/02/28 16:00'32","44255.6670370370","  18.6000","","","","","","","",
"2021/02/28 16:01'32","44255.6677314815","  18.6000","","","","","","","",
"2021/02/28 16:02'32","44255.6684259259","  18.6000","","","","","","","",
"2021/02/28 16:03'32","44255.6691203704","  18.4000","","","","","","","",
"2021/02/28 16:04'32","44255.6698148148","  18.2000","","","","","","","",
"2021/02/28 16:05'32","44255.6705092593","  18.0000","","","","","","","",
"2021/02/28 16:06'32","44255.6712037037","  17.8000","","","","","","","",
"2021/02/28 16:07'32","44255.6718981481","  17.8000","","","","","","","",
"2021/02/28 16:08'32","44255.6725925926","  17.9000","","","","","","","",
"2021/02/28 16:09'32","44255.6732870370","  18.3000","","","","","","","",
"2021/02/28 16:10'32","44255.6739814815","  18.7000","","","","","","","",
"2021/02/28 16:11'32","44255.6746759259","  19.0000","","","","","","","",
"2021/02/28 16:12'32","44255.6753703704","  19.1000","","","","","","","",
"2021/02/28 16:13'32","44255.6760648148","  19.0000","","","","","","","",
"2021/02/28 16:14'32","44255.6767592593","  18.7000","","","","","","","",
"2021/02/28 16:15'32","44255.6774537037","  18.1000","","","","","","","",
"2021/02/28 16:16'32","44255.6781481481","  17.8000","","","","","","","",
"2021/02/28 16:17'32","44255.6788425926","  17.8000","","","","","","","",
"2021/02/28 16:18'32","44255.6795370370","  18.4000","","","","","","","",
"2021/02/28 16:19'32","44255.6802314815","  19.2000","","","","","","","",
"2021/02/28 16:20'32","44255.6809259259","  20.4000","","","","","","","",
"2021/02/28 16:21'32","44255.6816203704","  21.3000","","","","","","","",
"2021/02/28 16:22'32","44255.6823148148","  21.8000","","","","","","","",
"2021/02/28 16:23'32","44255.6830092593","  21.8000","","","","","","","",
"2021/02/28 16:24'32","44255.6837037037","  21.4000","","","","","","","",
"2021/02/28 16:25'32","44255.6843981481","  20.7000","","","","","","","",
"2021/02/28 16:26'32","44255.6850925926","  19.9000","","","","","","","",
"2021/02/28 16:27'32","44255.6857870370","  19.4000","","","","","","","",
"2021/02/28 16:28'32","44255.6864814815","  19.4000","","","","","","","",
"2021/02/28 16:29'32","44255.6871759259","  19.7000","","","","","","","",
"2021/02/28 16:30'32","44255.6878703704","  20.3000","","","","","","","",
"2021/02/28 16:31'32","44255.6885648148","  21.0000","","","","","","","",
"2021/02/28 16:32'32","44255.6892592593","  21.4000","","","","","","","",
"2021/02/28 16:33'32","44255.6899537037","  21.6000","","","","","","","",
"2021/02/28 16:34'32","44255.6906481481","  21.7000","","","","","","","",
"2021/02/28 16:35'32","44255.6913425926","  21.7000","","","","","","","",
"2021/02/28 16:36'32","44255.6920370370","  21.6000","","","","","","","",
"2021/02/28 16:37'32","44255.6927314815","  21.8000","","","","","","","",
"2021/02/28 16:38'32","44255.6934259259","  22.0000","","","","","","","",
"2021/02/28 16:39'32","44255.6941203704","  22.3000","","","","","","","",
"2021/02/28 16:40'32","44255.6948148148","  22.8000","","","","","","","",
"2021/02/28 16:41'32","44255.6955092593","  23.2000","","","","","","","",
"2021/02/28 16:42'32","44255.6962037037","  23.4000","","","","","","","",
"2021/02/28 16:43'32","44255.6968981481","  23.6000","","","","","","","",
"2021/02/28 16:44'32","44255.6975925926","  23.7000","","","","","","","",
"2021/02/28 16:45'32","44255.6982870370","  23.7000","","","","","","","",
"2021/02/28 16:46'32","44255.6989814815","  23.8000","","","","","","","",
"2021/02/28 16:47'32","44255.6996759259","  23.8000","","","","","","","",
"2021/02/28 16:48'32","44255.7003703704","  23.9000","","","","","","","",
"2021/02/28 16:49'32","44255.7010648148","  24.1000","","","","","","","",
"2021/02/28 16:50'32","44255.7017592593","  24.4000","","","","","","","",
"2021/02/28 16:51'32","44255.7024537037","  24.7000","","","","","","","",
"2021/02/28 16:52'32","44255.7031481481","  24.7000","","","","","","","",
"2021/02/28 16:53'32","44255.7038425926","  24.6000","","","","","","","",
"2021/02/28 16:54'32","44255.7045370370","  24.6000","","","","","","","",
"2021/02/28 16:55'32","44255.7052314815","  24.5000","","","","","","","",
"2021/02/28 16:56'32","44255.7059259259","  24.5000","","","","","","","",
"2021/02/28 16:57'32","44255.7066203704","  24.4000","","","","","","","",
"2021/02/28 16:58'32","44255.7073148148","  24.3000","","","","","","","",
"2021/02/28 16:59'32","44255.7080092593","  24.3000","","","","","","","",
"2021/02/28 17:00'32","44255.7087037037","  24.2000","","","","","","","",
"2021/02/28 17:01'32","44255.7093981481","  24.0000","","","","","","","",
"2021/02/28 17:02'32","44255.7100925926","  23.5000","","","","","","","",
"2021/02/28 17:03'32","44255.7107870370","  22.9000","","","","","","","",
"2021/02/28 17:04'32","44255.7114814815","  22.1000","","","","","","","",
"2021/02/28 17:05'32","44255.7121759259","  21.1000","","","","","","","",
"2021/02/28 17:06'32","44255.7128703704","  20.0000","","","","","","","",
"2021/02/28 17:07'32","44255.7135648148","  19.1000","","","","","","","",
"2021/02/28 17:08'32","44255.7142592593","  18.6000","","","","","","","",
"2021/02/28 17:09'32","44255.7149537037","  18.3000","","","","","","","",
"2021/02/28 17:10'32","44255.7156481481","  18.3000","","","","","","","",
"2021/02/28 17:11'32","44255.7163425926","  18.4000","","","","","","","",
"2021/02/28 17:12'32","44255.7170370370","  18.7000","","","","","","","",
"2021/02/28 17:13'32","44255.7177314815","  19.2000","","","","","","","",
"2021/02/28 17:14'32","44255.7184259259","  19.8000","","","","","","","",
"2021/02/28 17:15'32","44255.7191203704","  20.5000","","","","","","","",
"2021/02/28 17:16'32","44255.7198148148","  21.1000","","","","","","","",
"2021/02/28 17:17'32","44255.7205092593","  21.3000","","","","","","","",
"2021/02/28 17:18'32","44255.7212037037","  21.1000","","","","","","","",
"2021/02/28 17:19'32","44255.7218981481","  20.5000","","","","","","","",
"2021/02/28 17:20'32","44255.7225925926","  19.7000","","","","","","","",
"2021/02/28 17:21'32","44255.7232870370","  18.9000","","","","","","","",
"2021/02/28 17:22'32","44255.7239814815","  18.2000","","","","","","","",
"2021/02/28 17:23'32","44255.7246759259","  17.7000","","","","","","","",
"2021/02/28 17:24'32","44255.7253703704","  17.2000","","","","","","","",
"2021/02/28 17:25'32","44255.7260648148","  16.9000","","","","","","","",
"2021/02/28 17:26'32","44255.7267592593","  16.6000","","","","","","","",
"2021/02/28 17:27'32","44255.7274537037","  16.5000","","","","","","","",
"2021/02/28 17:28'32","44255.7281481481","  16.4000","","","","","","","",
"2021/02/28 17:29'32","44255.7288425926","  16.4000","","","","","","","",
"2021/02/28 17:30'32","44255.7295370370","  16.3000","","","","","","","",
"2021/02/28 17:31'32","44255.7302314815","  16.4000","","","","","","","",
"2021/02/28 17:32'32","44255.7309259259","  16.4000","","","","","","","",
"2021/02/28 17:33'32","44255.7316203704","  16.4000","","","","","","","",
"2021/02/28 17:34'32","44255.7323148148","  16.5000","","","","","","","",
"2021/02/28 17:35'32","44255.7330092593","  16.6000","","","","","","","",
"2021/02/28 17:36'32","44255.7337037037","  16.8000","","","","","","","",
"2021/02/28 17:37'32","44255.7343981481","  16.9000","","","","","","","",
"2021/02/28 17:38'32","44255.7350925926","  17.1000","","","","","","","",
"2021/02/28 17:39'32","44255.7357870370","  17.4000","","","","","","","",
"2021/02/28 17:40'32","44255.7364814815","  17.7000","","","","","","","",
"2021/02/28 17:41'32","44255.7371759259","  18.1000","","","","","","","",
"2021/02/28 17:42'32","44255.7378703704","  18.5000","","","","","","","",
"2021/02/28 17:43'32","44255.7385648148","  19.0000","","","","","","","",
"2021/02/28 17:44'32","44255.7392592593","  19.4000","","","","","","","",
"2021/02/28 17:45'32","44255.7399537037","  19.8000","","","","","","","",
"2021/02/28 17:46'32","44255.7406481481","  20.2000","","","","","","","",
"2021/02/28 17:47'32","44255.7413425926","  20.8000","","","","","","","",
"2021/02/28 17:48'32","44255.7420370370","  21.3000","","","","","","","",
"2021/02/28 17:49'32","44255.7427314815","  21.8000","","","","","","","",
"2021/02/28 17:50'32","44255.7434259259","  22.4000","","","","","","","",
"2021/02/28 17:51'32","44255.7441203704","  22.8000","","","","","","","",
"2021/02/28 17:52'32","44255.7448148148","  23.2000","","","","","","","",
"2021/02/28 17:53'32","44255.7455092593","  23.4000","","","","","","","",
"2021/02/28 17:54'32","44255.7462037037","  23.5000","","","","","","","",
"2021/02/28 17:55'32","44255.7468981481","  23.5000","","","","","","","",
"2021/02/28 17:56'32","44255.7475925926","  23.5000","","","","","","","",
"2021/02/28 17:57'32","44255.7482870370","  23.5000","","","","","","","",
"2021/02/28 17:58'32","44255.7489814815","  23.5000","","","","","","","",
"2021/02/28 17:59'32","44255.7496759259","  23.6000","","","","","","","",
"2021/02/28 18:00'32","44255.7503703704","  23.6000","","","","","","","",
"2021/02/28 18:01'32","44255.7510648148","  23.5000","","","","","","","",
"2021/02/28 18:02'32","44255.7517592593","  23.0000","","","","","","","",
"2021/02/28 18:03'32","44255.7524537037","  22.4000","","","","","","","",
"2021/02/28 18:04'32","44255.7531481481","  21.7000","","","","","","","",
"2021/02/28 18:05'32","44255.7538425926","  20.7000","","","","","","","",
"2021/02/28 18:06'32","44255.7545370370","  19.7000","","","","","","","",
"2021/02/28 18:07'32","44255.7552314815","  19.1000","","","","","","","",
"2021/02/28 18:08'32","44255.7559259259","  18.9000","","","","","","","",
"2021/02/28 18:09'32","44255.7566203704","  19.0000","","","","","","","",
"2021/02/28 18:10'32","44255.7573148148","  19.1000","","","","","","","",
"2021/02/28 18:11'32","44255.7580092593","  19.4000","","","","","","","",
"2021/02/28 18:12'32","44255.7587037037","  19.6000","","","","","","","",
"2021/02/28 18:13'32","44255.7593981481","  20.2000","","","","","","","",
"2021/02/28 18:14'32","44255.7600925926","  20.7000","","","","","","","",
"2021/02/28 18:15'32","44255.7607870370","  21.4000","","","","","","","",
"2021/02/28 18:16'32","44255.7614814815","  21.8000","","","","","","","",
"2021/02/28 18:17'32","44255.7621759259","  21.7000","","","","","","","",
"2021/02/28 18:18'32","44255.7628703704","  21.2000","","","","","","","",
"2021/02/28 18:19'32","44255.7635648148","  20.4000","","","","","","","",
"2021/02/28 18:20'32","44255.7642592593","  19.6000","","","","","","","",
"2021/02/28 18:21'32","44255.7649537037","  19.0000","","","","","","","",
"2021/02/28 18:22'32","44255.7656481481","  18.4000","","","","","","","",
"2021/02/28 18:23'32","44255.7663425926","  18.0000","","","","","","","",
"2021/02/28 18:24'32","44255.7670370370","  17.6000","","","","","","","",
"2021/02/28 18:25'32","44255.7677314815","  17.4000","","","","","","","",
"2021/02/28 18:26'32","44255.7684259259","  17.3000","","","","","","","",
"2021/02/28 18:27'32","44255.7691203704","  17.5000","","","","","","","",
"2021/02/28 18:28'32","44255.7698148148","  17.9000","","","","","","","",
"2021/02/28 18:29'32","44255.7705092593","  18.7000","","","","","","","",
"2021/02/28 18:30'32","44255.7712037037","  19.6000","","","","","","","",
"2021/02/28 18:31'32","44255.7718981481","  20.5000","","","","","","","",
"2021/02/28 18:32'32","44255.7725925926","  20.8000","","","","","","","",
"2021/02/28 18:33'32","44255.7732870370","  20.7000","","","","","","","",
"2021/02/28 18:34'32","44255.7739814815","  20.2000","","","","","","","",
"2021/02/28 18:35'32","44255.7746759259","  19.5000","","","","","","","",
"2021/02/28 18:36'32","44255.7753703704","  18.9000","","","","","","","",
"2021/02/28 18:37'32","44255.7760648148","  18.8000","","","","","","","",
"2021/02/28 18:38'32","44255.7767592593","  19.0000","","","","","","","",
"2021/02/28 18:39'32","44255.7774537037","  19.6000","","","","","","","",
"2021/02/28 18:40'32","44255.7781481481","  20.6000","","","","","","","",
"2021/02/28 18:41'32","44255.7788425926","  21.6000","","","","","","","",
"2021/02/28 18:42'32","44255.7795370370","  22.5000","","","","","","","",
"2021/02/28 18:43'32","44255.7802314815","  23.0000","","","","","","","",
"2021/02/28 18:44'32","44255.7809259259","  23.3000","","","","","","","",
"2021/02/28 18:45'32","44255.7816203704","  23.4000","","","","","","","",
"2021/02/28 18:46'32","44255.7823148148","  23.5000","","","","","","","",
"2021/02/28 18:47'32","44255.7830092593","  23.6000","","","","","","","",
"2021/02/28 18:48'32","44255.7837037037","  23.5000","","","","","","","",
"2021/02/28 18:49'32","44255.7843981481","  23.3000","","","","","","","",
"2021/02/28 18:50'32","44255.7850925926","  23.1000","","","","","","","",
"2021/02/28 18:51'32","44255.7857870370","  22.8000","","","","","","","",
"2021/02/28 18:52'32","44255.7864814815","  22.5000","","","","","","","",
"2021/02/28 18:53'32","44255.7871759259","  22.3000","","","","","","","",
"2021/02/28 18:54'32","44255.7878703704","  22.0000","","","","","","","",
"2021/02/28 18:55'32","44255.7885648148","  21.8000","","","","","","","",
"2021/02/28 18:56'32","44255.7892592593","  21.5000","","","","","","","",
"2021/02/28 18:57'32","44255.7899537037","  21.1000","","","","","","","",
"2021/02/28 18:58'32","44255.7906481481","  20.7000","","","","","","","",
"2021/02/28 18:59'32","44255.7913425926","  20.2000","","","","","","","",
"2021/02/28 19:00'32","44255.7920370370","  19.5000","","","","","","","",
"2021/02/28 19:01'32","44255.7927314815","  19.0000","","","","","","","",
"2021/02/28 19:02'32","44255.7934259259","  18.8000","","","","","","","",
"2021/02/28 19:03'32","44255.7941203704","  19.0000","","","","","","","",
"2021/02/28 19:04'32","44255.7948148148","  19.4000","","","","","","","",
"2021/02/28 19:05'32","44255.7955092593","  20.0000","","","","","","","",
"2021/02/28 19:06'32","44255.7962037037","  20.7000","","","","","","","",
"2021/02/28 19:07'32","44255.7968981481","  21.3000","","","","","","","",
"2021/02/28 19:08'32","44255.7975925926","  21.9000","","","","","","","",
"2021/02/28 19:09'32","44255.7982870370","  22.3000","","","","","","","",
"2021/02/28 19:10'32","44255.7989814815","  22.8000","","","","","","","",
"2021/02/28 19:11'32","44255.7996759259","  23.0000","","","","","","","",
"2021/02/28 19:12'32","44255.8003703704","  23.0000","","","","","","","",
"2021/02/28 19:13'32","44255.8010648148","  22.6000","","","","","","","",
"2021/02/28 19:14'32","44255.8017592593","  21.9000","","","","","","","",
"2021/02/28 19:15'32","44255.8024537037","  21.2000","","","","","","","",
"2021/02/28 19:16'32","44255.8031481481","  20.5000","","","","","","","",
"2021/02/28 19:17'32","44255.8038425926","  19.9000","","","","","","","",
"2021/02/28 19:18'32","44255.8045370370","  19.7000","","","","","","","",
"2021/02/28 19:19'32","44255.8052314815","  19.6000","","","","","","","",
"2021/02/28 19:20'32","44255.8059259259","  19.5000","","","","","","","",
"2021/02/28 19:21'32","44255.8066203704","  19.5000","","","","","","","",
"2021/02/28 19:22'32","44255.8073148148","  19.6000","","","","","","","",
"2021/02/28 19:23'32","44255.8080092593","  19.6000","","","","","","","",
"2021/02/28 19:24'32","44255.8087037037","  19.6000","","","","","","","",
"2021/02/28 19:25'32","44255.8093981481","  19.6000","","","","","","","",
"2021/02/28 19:26'32","44255.8100925926","  19.5000","","","","","","","",
"2021/02/28 19:27'32","44255.8107870370","  19.5000","","","","","","","",
"2021/02/28 19:28'32","44255.8114814815","  19.6000","","","","","","","",
"2021/02/28 19:29'32","44255.8121759259","  19.8000","","","","","","","",
"2021/02/28 19:30'32","44255.8128703704","  20.0000","","","","","","","",
"2021/02/28 19:31'32","44255.8135648148","  20.2000","","","","","","","",
"2021/02/28 19:32'32","44255.8142592593","  20.5000","","","","","","","",
"2021/02/28 19:33'32","44255.8149537037","  20.8000","","","","","","","",
"2021/02/28 19:34'32","44255.8156481481","  21.0000","","","","","","","",
"2021/02/28 19:35'32","44255.8163425926","  21.2000","","","","","","","",
"2021/02/28 19:36'32","44255.8170370370","  21.3000","","","","","","","",
"2021/02/28 19:37'32","44255.8177314815","  21.5000","","","","","","","",
"2021/02/28 19:38'32","44255.8184259259","  21.6000","","","","","","","",
"2021/02/28 19:39'32","44255.8191203704","  21.7000","","","","","","","",
"2021/02/28 19:40'32","44255.8198148148","  21.8000","","","","","","","",
"2021/02/28 19:41'32","44255.8205092593","  21.7000","","","","","","","",
"2021/02/28 19:42'32","44255.8212037037","  21.5000","","","","","","","",
"2021/02/28 19:43'32","44255.8218981481","  21.1000","","","","","","","",
"2021/02/28 19:44'32","44255.8225925926","  20.7000","","","","","","","",
"2021/02/28 19:45'32","44255.8232870370","  20.2000","","","","","","","",
"2021/02/28 19:46'32","44255.8239814815","  19.8000","","","","","","","",
"2021/02/28 19:47'32","44255.8246759259","  19.4000","","","","","","","",
"2021/02/28 19:48'32","44255.8253703704","  19.1000","","","","","","","",
"2021/02/28 19:49'32","44255.8260648148","  19.0000","","","","","","","",
"2021/02/28 19:50'32","44255.8267592593","  18.8000","","","","","","","",
"2021/02/28 19:51'32","44255.8274537037","  18.7000","","","","","","","",
"2021/02/28 19:52'32","44255.8281481481","  18.7000","","","","","","","",
"2021/02/28 19:53'32","44255.8288425926","  19.0000","","","","","","","",
"2021/02/28 19:54'32","44255.8295370370","  19.4000","","","","","","","",
"2021/02/28 19:55'32","44255.8302314815","  20.0000","","","","","","","",
"2021/02/28 19:56'32","44255.8309259259","  20.7000","","","","","","","",
"2021/02/28 19:57'32","44255.8316203704","  21.1000","","","","","","","",
"2021/02/28 19:58'32","44255.8323148148","  21.2000","","","","","","","",
"2021/02/28 19:59'32","44255.8330092593","  21.1000","","","","","","","",
"2021/02/28 20:00'32","44255.8337037037","  20.9000","","","","","","","",
"2021/02/28 20:01'32","44255.8343981481","  20.8000","","","","","","","",
"2021/02/28 20:02'32","44255.8350925926","  20.8000","","","","","","","",
"2021/02/28 20:03'32","44255.8357870370","  20.9000","","","","","","","",
"2021/02/28 20:04'32","44255.8364814815","  21.3000","","","","","","","",
"2021/02/28 20:05'32","44255.8371759259","  21.8000","","","","","","","",
"2021/02/28 20:06'32","44255.8378703704","  22.3000","","","","","","","",
"2021/02/28 20:07'32","44255.8385648148","  22.6000","","","","","","","",
"2021/02/28 20:08'32","44255.8392592593","  22.7000","","","","","","","",
"2021/02/28 20:09'32","44255.8399537037","  22.8000","","","","","","","",
"2021/02/28 20:10'32","44255.8406481481","  22.8000","","","","","","","",
"2021/02/28 20:11'32","44255.8413425926","  22.9000","","","","","","","",
"2021/02/28 20:12'32","44255.8420370370","  23.0000","","","","","","","",
"2021/02/28 20:13'32","44255.8427314815","  23.0000","","","","","","","",
"2021/02/28 20:14'32","44255.8434259259","  23.3000","","","","","","","",
"2021/02/28 20:15'32","44255.8441203704","  23.5000","","","","","","","",
"2021/02/28 20:16'32","44255.8448148148","  23.9000","","","","","","","",
"2021/02/28 20:17'32","44255.8455092593","  24.0000","","","","","","","",
"2021/02/28 20:18'32","44255.8462037037","  23.9000","","","","","","","",
"2021/02/28 20:19'32","44255.8468981481","  23.9000","","","","","","","",
"2021/02/28 20:20'32","44255.8475925926","  23.8000","","","","","","","",
"2021/02/28 20:21'32","44255.8482870370","  23.8000","","","","","","","",
"2021/02/28 20:22'32","44255.8489814815","  23.7000","","","","","","","",
"2021/02/28 20:23'32","44255.8496759259","  23.7000","","","","","","","",
"2021/02/28 20:24'32","44255.8503703704","  23.6000","","","","","","","",
"2021/02/28 20:25'32","44255.8510648148","  23.6000","","","","","","","",
"2021/02/28 20:26'32","44255.8517592593","  23.4000","","","","","","","",
"2021/02/28 20:27'32","44255.8524537037","  23.0000","","","","","","","",
"2021/02/28 20:28'32","44255.8531481481","  22.5000","","","","","","","",
"2021/02/28 20:29'32","44255.8538425926","  21.7000","","","","","","","",
"2021/02/28 20:30'32","44255.8545370370","  20.8000","","","","","","","",
"2021/02/28 20:31'32","44255.8552314815","  20.0000","","","","","","","",
"2021/02/28 20:32'32","44255.8559259259","  19.3000","","","","","","","",
"2021/02/28 20:33'32","44255.8566203704","  18.7000","","","","","","","",
"2021/02/28 20:34'32","44255.8573148148","  18.2000","","","","","","","",
"2021/02/28 20:35'32","44255.8580092593","  17.8000","","","","","","","",
"2021/02/28 20:36'32","44255.8587037037","  17.5000","","","","","","","",
"2021/02/28 20:37'32","44255.8593981481","  17.3000","","","","","","","",
"2021/02/28 20:38'32","44255.8600925926","  17.1000","","","","","","","",
"2021/02/28 20:39'32","44255.8607870370","  17.1000","","","","","","","",
"2021/02/28 20:40'32","44255.8614814815","  17.1000","","","","","","","",
"2021/02/28 20:41'32","44255.8621759259","  17.0000","","","","","","","",
"2021/02/28 20:42'32","44255.8628703704","  16.9000","","","","","","","",
"2021/02/28 20:43'32","44255.8635648148","  16.7000","","","","","","","",
"2021/02/28 20:44'32","44255.8642592593","  16.4000","","","","","","","",
"2021/02/28 20:45'32","44255.8649537037","  16.2000","","","","","","","",
"2021/02/28 20:46'32","44255.8656481481","  16.0000","","","","","","","",
"2021/02/28 20:47'32","44255.8663425926","  16.0000","","","","","","","",
"2021/02/28 20:48'32","44255.8670370370","  16.3000","","","","","","","",
"2021/02/28 20:49'32","44255.8677314815","  16.8000","","","","","","","",
"2021/02/28 20:50'32","44255.8684259259","  17.4000","","","","","","","",
"2021/02/28 20:51'32","44255.8691203704","  18.1000","","","","","","","",
"2021/02/28 20:52'32","44255.8698148148","  18.4000","","","","","","","",
"2021/02/28 20:53'32","44255.8705092593","  18.5000","","","","","","","",
"2021/02/28 20:54'32","44255.8712037037","  18.4000","","","","","","","",
"2021/02/28 20:55'32","44255.8718981481","  18.1000","","","","","","","",
"2021/02/28 20:56'32","44255.8725925926","  17.8000","","","","","","","",
"2021/02/28 20:57'32","44255.8732870370","  17.5000","","","","","","","",
"2021/02/28 20:58'32","44255.8739814815","  17.3000","","","","","","","",
"2021/02/28 20:59'32","44255.8746759259","  17.0000","","","","","","","",
"2021/02/28 21:00'32","44255.8753703704","  16.8000","","","","","","","",
"2021/02/28 21:01'32","44255.8760648148","  16.7000","","","","","","","",
"2021/02/28 21:02'32","44255.8767592593","  16.8000","","","","","","","",
"2021/02/28 21:03'32","44255.8774537037","  17.0000","","","","","","","",
"2021/02/28 21:04'32","44255.8781481481","  17.5000","","","","","","","",
"2021/02/28 21:05'32","44255.8788425926","  18.2000","","","","","","","",
"2021/02/28 21:06'32","44255.8795370370","  18.7000","","","","","","","",
"2021/02/28 21:07'32","44255.8802314815","  18.9000","","","","","","","",
"2021/02/28 21:08'32","44255.8809259259","  18.7000","","","","","","","",
"2021/02/28 21:09'32","44255.8816203704","  18.2000","","","","","","","",
"2021/02/28 21:10'32","44255.8823148148","  17.6000","","","","","","","",
"2021/02/28 21:11'32","44255.8830092593","  17.0000","","","","","","","",
"2021/02/28 21:12'32","44255.8837037037","  16.7000","","","","","","","",
"2021/02/28 21:13'32","44255.8843981481","  16.7000","","","","","","","",
"2021/02/28 21:14'32","44255.8850925926","  16.8000","","","","","","","",
"2021/02/28 21:15'32","44255.8857870370","  17.0000","","","","","","","",
"2021/02/28 21:16'32","44255.8864814815","  17.3000","","","","","","","",
"2021/02/28 21:17'32","44255.8871759259","  17.4000","","","","","","","",
"2021/02/28 21:18'32","44255.8878703704","  17.4000","","","","","","","",
"2021/02/28 21:19'32","44255.8885648148","  17.3000","","","","","","","",
"2021/02/28 21:20'32","44255.8892592593","  17.1000","","","","","","","",
"2021/02/28 21:21'32","44255.8899537037","  16.9000","","","","","","","",
"2021/02/28 21:22'32","44255.8906481481","  16.8000","","","","","","","",
"2021/02/28 21:23'32","44255.8913425926","  16.6000","","","","","","","",
"2021/02/28 21:24'32","44255.8920370370","  16.2000","","","","","","","",
"2021/02/28 21:25'32","44255.8927314815","  15.9000","","","","","","","",
"2021/02/28 21:26'32","44255.8934259259","  15.7000","","","","","","","",
"2021/02/28 21:27'32","44255.8941203704","  15.7000","","","","","","","",
"2021/02/28 21:28'32","44255.8948148148","  15.7000","","","","","","","",
"2021/02/28 21:29'32","44255.8955092593","  15.7000","","","","","","","",
"2021/02/28 21:30'32","44255.8962037037","  15.9000","","","","","","","",
"2021/02/28 21:31'32","44255.8968981481","  16.2000","","","","","","","",
"2021/02/28 21:32'32","44255.8975925926","  16.6000","","","","","","","",
"2021/02/28 21:33'32","44255.8982870370","  17.0000","","","","","","","",
"2021/02/28 21:34'32","44255.8989814815","  17.7000","","","","","","","",
"2021/02/28 21:35'32","44255.8996759259","  18.5000","","","","","","","",
"2021/02/28 21:36'32","44255.9003703704","  19.3000","","","","","","","",
"2021/02/28 21:37'32","44255.9010648148","  20.1000","","","","","","","",
"2021/02/28 21:38'32","44255.9017592593","  20.9000","","","","","","","",
"2021/02/28 21:39'32","44255.9024537037","  21.7000","","","","","","","",
"2021/02/28 21:40'32","44255.9031481481","  22.4000","","","","","","","",
"2021/02/28 21:41'32","44255.9038425926","  23.0000","","","","","","","",
"2021/02/28 21:42'32","44255.9045370370","  23.2000","","","","","","","",
"2021/02/28 21:43'32","44255.9052314815","  22.9000","","","","","","","",
"2021/02/28 21:44'32","44255.9059259259","  22.3000","","","","","","","",
"2021/02/28 21:45'32","44255.9066203704","  21.7000","","","","","","","",
"2021/02/28 21:46'32","44255.9073148148","  21.0000","","","","","","","",
"2021/02/28 21:47'32","44255.9080092593","  20.6000","","","","","","","",
