2021-05-23_13-47-56.jpg; date_time: 2021-05-23 13:47:56; grid_n: 1; count: 16; total_area: 3880; mean_area: 242.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-48-56.jpg; date_time: 2021-05-23 13:48:56; grid_n: 1; count: 13; total_area: 2920; mean_area: 224.62; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-49-56.jpg; date_time: 2021-05-23 13:49:56; grid_n: 1; count: 18; total_area: 4992; mean_area: 277.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-50-56.jpg; date_time: 2021-05-23 13:50:56; grid_n: 1; count: 25; total_area: 7672; mean_area: 306.88; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-51-56.jpg; date_time: 2021-05-23 13:51:56; grid_n: 1; count: 25; total_area: 6602; mean_area: 264.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-52-56.jpg; date_time: 2021-05-23 13:52:56; grid_n: 1; count: 21; total_area: 6466; mean_area: 307.9; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-53-56.jpg; date_time: 2021-05-23 13:53:56; grid_n: 1; count: 15; total_area: 4392; mean_area: 292.8; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-54-56.jpg; date_time: 2021-05-23 13:54:56; grid_n: 1; count: 18; total_area: 4510; mean_area: 250.56; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-55-56.jpg; date_time: 2021-05-23 13:55:56; grid_n: 1; count: 29; total_area: 9757; mean_area: 336.45; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-56-56.jpg; date_time: 2021-05-23 13:56:56; grid_n: 1; count: 22; total_area: 6399; mean_area: 290.86; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-23_13-57-56.jpg; date_time: 2021-05-23 13:57:56; grid_n: 1; count: 16; total_area: 5155; mean_area: 322.19; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
