2021-05-22_15-16-16.jpg; date_time: 2021-05-22 15:16:16; grid_n: 1; count: 4; total_area: 1042; mean_area: 260.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-17-16.jpg; date_time: 2021-05-22 15:17:16; grid_n: 1; count: 5; total_area: 932; mean_area: 186.4; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-18-16.jpg; date_time: 2021-05-22 15:18:16; grid_n: 1; count: 6; total_area: 1487; mean_area: 247.83; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-19-16.jpg; date_time: 2021-05-22 15:19:16; grid_n: 1; count: 5; total_area: 1096; mean_area: 219.2; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-20-16.jpg; date_time: 2021-05-22 15:20:16; grid_n: 1; count: 10; total_area: 2740; mean_area: 274; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-21-16.jpg; date_time: 2021-05-22 15:21:16; grid_n: 1; count: 4; total_area: 997; mean_area: 249.25; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-22-16.jpg; date_time: 2021-05-22 15:22:16; grid_n: 1; count: 8; total_area: 2281; mean_area: 285.12; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-23-16.jpg; date_time: 2021-05-22 15:23:16; grid_n: 1; count: 12; total_area: 2245; mean_area: 187.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-24-16.jpg; date_time: 2021-05-22 15:24:16; grid_n: 1; count: 7; total_area: 1577; mean_area: 225.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-25-16.jpg; date_time: 2021-05-22 15:25:16; grid_n: 1; count: 4; total_area: 822; mean_area: 205.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-26-16.jpg; date_time: 2021-05-22 15:26:16; grid_n: 1; count: 6; total_area: 1944; mean_area: 324; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-27-16.jpg; date_time: 2021-05-22 15:27:16; grid_n: 1; count: 7; total_area: 1793; mean_area: 256.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-28-16.jpg; date_time: 2021-05-22 15:28:16; grid_n: 1; count: 6; total_area: 1396; mean_area: 232.67; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-29-16.jpg; date_time: 2021-05-22 15:29:16; grid_n: 1; count: 9; total_area: 2353; mean_area: 261.44; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-30-16.jpg; date_time: 2021-05-22 15:30:16; grid_n: 1; count: 5; total_area: 1118; mean_area: 223.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-31-16.jpg; date_time: 2021-05-22 15:31:16; grid_n: 1; count: 4; total_area: 1114; mean_area: 278.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-32-16.jpg; date_time: 2021-05-22 15:32:16; grid_n: 1; count: 8; total_area: 3384; mean_area: 423; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-33-16.jpg; date_time: 2021-05-22 15:33:16; grid_n: 1; count: 7; total_area: 2072; mean_area: 296; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-22_15-34-16.jpg; date_time: 2021-05-22 15:34:16; grid_n: 1; count: 5; total_area: 1517; mean_area: 303.4; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
