"time_rec","temperature","temperature_input","density","mean_area","nndist","nndist_sd","nndist_skew","nndist_kurt","density_resid","density_rel_resid","density_rel_resid10","density_dif","density_rel_dif"
2021-03-16 16:07:00,1.78061975913477,-1.06360051305852,2.12958824557214,-0.25811635723233,NA,NA,NA,NA,1.23393909795049,0.635888702631438,0.725375764962034,NA,NA
2021-03-16 16:08:00,1.74645614928426,-1.06360051305852,2.29111475514801,-0.178701509457135,NA,NA,NA,NA,1.52788014717545,0.791856798390431,0.901191645055553,0.932151519798674,0.581720369721231
2021-03-16 16:09:00,1.37065644092872,-1.06360051305852,2.21035150036008,-0.394709895405665,NA,NA,NA,NA,1.38670900981665,0.717600039571345,0.817415985728647,-0.466075759899337,-0.291147151318755
2021-03-16 16:10:00,0.824038683320664,-1.06360051305852,2.25073312775404,-0.216114726631227,NA,NA,NA,NA,1.46309417612211,0.758531983699679,0.863513870995927,0.233037879949668,0.145531901849785
2021-03-16 16:11:00,0.311584535563109,-1.06360051305852,1.9276801086023,-0.414122413750713,NA,NA,NA,NA,0.886811307503884,0.45345750293845,0.519541632704747,-1.86430303959735,-1.16565164438522
2021-03-16 16:12:00,-0.200869612194445,-1.32047315282858,2.29111475514801,0.0249534557263644,NA,NA,NA,NA,1.54334705005719,0.802074706061769,0.912494934336093,2.09734091954702,1.31192142285991
2021-03-16 16:13:00,-0.610832930400488,-1.32047315282858,1.44310057987468,0.102603529106556,NA,NA,NA,NA,0.0243223653162116,-0.00383494540775445,0.00401883513357376,-4.89379547894304,-3.06314941056033
2021-03-16 16:14:00,-0.918305419055021,-1.32047315282858,0.837376168965156,0.0489543874984235,NA,NA,NA,NA,-1.05958891017218,-0.579612119709265,-0.644959698227206,-3.49556819924503,-2.18922127259939
2021-03-16 16:15:00,-0.918305419055021,-1.32047315282858,0.393178267631506,-0.311765498840462,NA,NA,NA,NA,-1.85342382130735,-1.00191993028135,-1.12089103055761,-2.56341667944635,-1.60635711664407
2021-03-16 16:16:00,-1.12328707815804,-1.32047315282858,-0.293309398065954,0.215196135507832,NA,NA,NA,NA,-3.08236903384461,-1.65617933363024,-1.85817504130788,-3.96164395914436,-2.48390982040449
2021-03-16 16:17:00,-1.15745068800855,-1.06360051305852,-0.858652181581509,-0.603659183774178,NA,NA,NA,NA,-4.09375569997368,-2.19547131175355,-2.46581060085875,-3.26253031929536,-2.04674461818341
2021-03-16 16:18:00,-1.22577790770955,-1.06360051305852,-0.656744044611668,-0.603659183774178,NA,NA,NA,NA,-3.72728396405169,-2.00167485057624,-2.24728162353689,1.16518939974834,0.731282582464987
2021-03-16 16:19:00,-1.29410512741056,-1.06360051305852,-0.858652181581509,-0.0855214214009066,NA,NA,NA,NA,-4.08599581722026,-2.1940679799665,-2.46393602708257,-1.16518939974834,-0.731862196564389
2021-03-16 16:20:00,-1.22577790770955,-1.06360051305852,-1.18170520073325,-0.995792054344141,NA,NA,NA,NA,-4.66225969197972,-2.50270480582919,-2.81153944027864,-1.86430303959735,-1.17159548283718
2021-03-16 16:21:00,-1.29410512741056,-1.06360051305852,-0.979797063763414,-0.738134992673508,NA,NA,NA,NA,-4.29577559874497,-2.30873397738709,-2.5928315078058,1.16518939974834,0.732530221430842
2021-03-16 16:22:00,-1.15745068800855,-0.652604289426423,-0.656744044611668,-0.293764800011418,NA,NA,NA,NA,-3.71172993217756,-1.99836871369896,-2.24302012097296,1.86430303959735,1.17276639144684
2021-03-16 16:23:00,-1.22577790770955,-0.652604289426423,-0.6163624172177,-0.643896039980277,NA,NA,NA,NA,-3.63530904546461,-1.9587958380183,-2.19830538505051,0.233037879949668,0.146607564003365
2021-03-16 16:24:00,-1.05495985845704,-0.652604289426423,-0.333691025459922,-0.549304132408045,NA,NA,NA,NA,-3.12376895076346,-1.68657911875661,-1.89153204449349,1.63126515964768,1.02733532838832
2021-03-16 16:25:00,-1.08912346830754,-0.652604289426423,-0.414454280247859,-0.949202010316026,NA,NA,NA,NA,-3.26488946507346,-1.76312478218207,-1.97763799728227,-0.466075759899337,-0.293798872294481
2021-03-16 16:26:00,-0.952469028905525,-0.652604289426423,-0.212546143278018,-0.995086144586139,NA,NA,NA,NA,-2.89837039667905,-1.56806274427184,-1.75781552521082,1.16518939974834,0.734632009254542
2021-03-16 16:27:00,-0.918305419055021,-0.472793441587379,0.110506875873728,-0.982379768942108,NA,NA,NA,NA,-2.31428569101592,-1.25623047131549,-1.40650676817782,1.86430303959735,1.17613983740959
2021-03-16 16:28:00,-0.81581458950351,-0.472793441587379,0.231651758055633,-1.19556451585863,NA,NA,NA,NA,-2.09278409215712,-1.13831744642252,-1.27362934262856,0.699113639849005,0.441256659387654
2021-03-16 16:29:00,-0.679160150101495,-0.472793441587379,0.272033385449601,-1.36251217362604,NA,NA,NA,NA,-2.016308513014,-1.09802771252945,-1.22818060097157,0.233037879949668,0.147116235415109
2021-03-16 16:30:00,-0.713323759951999,-0.472793441587379,0.433559895025474,-1.31768690399293,NA,NA,NA,NA,-1.72226441486545,-0.940937942679103,-1.05121518193267,0.932151519798674,0.589055705514837
2021-03-16 16:31:00,-0.542505710699481,-0.472793441587379,0.514323149813411,-1.25591980016778,NA,NA,NA,NA,-1.57324431305087,-0.861519139963448,-0.961726913294176,0.466075759899337,0.29465934862346
2021-03-16 16:32:00,-0.610832930400488,-0.575542497495404,0.595086404601347,-1.05191188010528,NA,NA,NA,NA,-1.42420972971761,-0.781991297758546,-0.87212675179813,0.466075759899337,0.294832843220795
2021-03-16 16:33:00,-0.474178490998474,-0.575542497495404,0.635468031995315,-1.27533231851283,NA,NA,NA,NA,-1.34767828205913,-0.741343793024118,-0.826310297134252,0.233037879949668,0.147462442393891
2021-03-16 16:34:00,-0.542505710699481,-0.575542497495404,0.675849659389283,-1.23650728182273,NA,NA,NA,NA,-1.27113013972344,-0.700635951743176,-0.780431413581332,0.233037879949668,0.147550096994024
2021-03-16 16:35:00,-0.474178490998474,-0.575542497495404,0.837376168965156,-1.27003799532781,NA,NA,NA,NA,-0.97700802582202,-0.542740744996286,-0.602641441771301,0.932151519798674,0.590799982405212
2021-03-16 16:36:00,-0.508342100848977,-0.575542497495404,0.998902678541029,-1.40663153350115,NA,NA,NA,NA,-0.68286688771518,-0.384627655100412,-0.424628661608943,0.932151519798674,0.591154654854502
2021-03-16 16:37:00,-0.542505710699481,-0.883789665219478,0.958521051147061,-1.34909988822401,NA,NA,NA,NA,-0.751299063126748,-0.421764444448954,-0.466401156468886,-0.233037879949668,-0.147980798428701
2021-03-16 16:38:00,-0.508342100848977,-0.883789665219478,1.039284305935,-1.04767642155727,NA,NA,NA,NA,-0.602153650311958,-0.341579879637984,-0.376126106876959,0.466075759899337,0.295894180691125
2021-03-16 16:39:00,-0.610832930400488,-0.883789665219478,0.958521051147061,-1.09885487901239,NA,NA,NA,NA,-0.743060353270882,-0.417863229179698,-0.461951478156311,-0.466075759899337,-0.296239650414198
2021-03-16 16:40:00,-0.576669320549984,-0.883789665219478,1.07966593332897,-1.1412094644925,NA,NA,NA,NA,-0.521349512355117,-0.298371639068155,-0.327454934499683,0.699113639849005,0.444426750425721
2021-03-16 16:41:00,-0.747487369802502,-0.883789665219478,1.039284305935,-1.18532882436761,NA,NA,NA,NA,-0.589688201805466,-0.335505315828282,-0.369218662949545,-0.233037879949668,-0.148343734067092
2021-03-16 16:42:00,-0.679160150101495,-1.26909862487457,1.20081081551087,-1.24427228916075,NA,NA,NA,NA,-0.295406716736459,-0.176540556584208,-0.190331463388011,0.932151519798674,0.593332877466558
2021-03-16 16:43:00,-0.849978199354014,-1.26909862487457,1.32195569769278,-1.16697517065956,NA,NA,NA,NA,-0.0736159619445468,-0.0565957085668745,-0.0553694209714019,0.699113639849005,0.445258477813507
2021-03-16 16:44:00,-0.81581458950351,-1.26909862487457,1.44310057987468,-1.19732929025364,NA,NA,NA,NA,0.148204139005391,0.0635322707129376,0.0797804592582505,0.699113639849005,0.445540172128436
2021-03-16 16:45:00,-0.986632638756028,-1.26909862487457,1.36233732508674,-1.33533464794297,NA,NA,NA,NA,0.00746142942723024,-0.0127026249124008,-0.00598592785392773,-0.466075759899337,-0.297353395720085
2021-03-16 16:46:00,-0.986632638756028,-1.26909862487457,1.64500871684452,-1.22591863545271,NA,NA,NA,NA,0.51941923659966,0.265011679562928,0.30640608530792,1.63126515964768,1.04103506046244
2021-03-16 16:47:00,-1.08912346830754,-1.26909862487457,1.44310057987468,-1.2245068159367,NA,NA,NA,NA,0.161186099818365,0.0707509284715219,0.0878812604905735,-1.16518939974834,-0.744219572027164
2021-03-16 16:48:00,-1.22577790770955,-1.26909862487457,1.56424546205658,-0.778018894000607,NA,NA,NA,NA,0.383137632319456,0.191385489080128,0.223553506393543,0.699113639849005,0.446691881859509
2021-03-16 16:49:00,-1.19161429785905,-1.26909862487457,1.64500871684452,-1.21674180859868,NA,NA,NA,NA,0.532606909788027,0.272793373840244,0.315090853327488,0.466075759899337,0.297963597196836
2021-03-16 16:50:00,-1.32826873726106,-1.26909862487457,1.48348220726865,-1.16168084747455,NA,NA,NA,NA,0.247001857241299,0.117629186162547,0.140577356141046,-0.932151519798674,-0.596570993613518
2021-03-16 16:51:00,-1.22577790770955,-1.26909862487457,1.56424546205658,-1.1009726082864,NA,NA,NA,NA,0.396548461482048,0.199147591966862,0.23223146698214,0.466075759899337,0.298362409650471
2021-03-16 16:52:00,-1.32826873726106,-0.80672787328846,1.56424546205658,-1.18074041094059,NA,NA,NA,NA,0.401098547447179,0.201788967286611,0.235183650302947,0,-8.23345349880454e-05
2021-03-16 16:53:00,-1.29410512741056,-0.80672787328846,1.76615359902643,-0.997556828739145,NA,NA,NA,NA,0.768284582554884,0.402165932415523,0.460450360200101,1.16518939974834,0.747047469595053
2021-03-16 16:54:00,-1.32826873726106,-0.80672787328846,1.88729848120833,-1.36004148947303,NA,NA,NA,NA,0.990477122845185,0.523732439844567,0.597082820013906,0.699113639849005,0.448505919038814
2021-03-16 16:55:00,-1.22577790770955,-0.80672787328846,1.68539034423849,-1.16556335114356,NA,NA,NA,NA,0.632565442893777,0.328696208458808,0.377789608396368,-1.16518939974834,-0.748252507167136
2021-03-16 16:56:00,-1.15745068800855,-0.80672787328846,1.56424546205658,-1.1821522304566,NA,NA,NA,NA,0.419738165737082,0.212651054366806,0.247319332322849,-0.699113639849005,-0.449301883907428
2021-03-16 16:57:00,-1.08912346830754,-0.472793441587379,1.64500871684452,-1.38404242124509,NA,NA,NA,NA,0.56955296136008,0.294775517797023,0.339604289193268,0.466075759899337,0.299611471558903
2021-03-16 16:58:00,-0.952469028905525,-0.472793441587379,1.72577197163246,-1.16026902795854,NA,NA,NA,NA,0.719417837076323,0.377060908160903,0.432055423481451,0.466075759899337,0.299828133694708
2021-03-16 16:59:00,-0.918305419055021,-0.472793441587379,1.80653522642039,-1.23615432694373,NA,NA,NA,NA,0.869334350025696,0.459510642466077,0.524676261051276,0.466075759899337,0.300047431918316
2021-03-16 17:00:00,-0.747487369802502,-0.472793441587379,1.9276801086023,-1.27144981484382,NA,NA,NA,NA,1.09182277140083,0.58188961545736,0.662150141805677,0.699113639849005,0.450445338509325
2021-03-16 17:01:00,-0.781650979653006,-0.472793441587379,1.88729848120833,-1.36286512850504,NA,NA,NA,NA,1.02429112451466,0.54532862662902,0.621015394885307,-0.233037879949668,-0.150370633035317
2021-03-16 17:02:00,-0.576669320549984,-0.447106177610373,1.9276801086023,-1.23756614645973,NA,NA,NA,NA,1.10185323220416,0.588398352321182,0.669352821424072,0.233037879949668,0.150319812546867
2021-03-16 17:03:00,-0.610832930400488,-0.447106177610373,1.9276801086023,-1.40239607495314,NA,NA,NA,NA,1.10695454152463,0.591716925541815,0.673024304978921,0,-8.23345349880454e-05
2021-03-16 17:04:00,-0.508342100848977,-0.447106177610373,1.96806173599627,-1.39074856394611,NA,NA,NA,NA,1.18463404499738,0.634975907917299,0.721560435073424,0.233037879949668,0.150552000412954
2021-03-16 17:05:00,-0.508342100848977,-0.447106177610373,2.08920661817817,-1.24956661234576,NA,NA,NA,NA,1.40741202742897,0.758211639869682,0.859919595458733,0.699113639849005,0.452175941920555
2021-03-16 17:06:00,-0.474178490998474,-0.447106177610373,1.9276801086023,-1.19838815489064,NA,NA,NA,NA,1.1226216865668,0.60194430189978,0.684335453038555,-0.932151519798674,-0.603573506280262
2021-03-16 17:07:00,-0.44001488114797,-0.678291553403429,1.9276801086023,-1.2234479512997,NA,NA,NA,NA,1.12797039392319,0.605448164682359,0.688209276256921,0,-8.23345349880454e-05
2021-03-16 17:08:00,-0.474178490998474,-0.678291553403429,2.0488249907842,-1.15921016332154,NA,NA,NA,NA,1.35094101483856,0.729115579615957,0.827016989408932,0.699113639849005,0.453271259654019
2021-03-16 17:09:00,-0.44001488114797,-0.678291553403429,2.21035150036008,-1.2255656805737,NA,NA,NA,NA,1.64649770360226,0.893129227519599,1.0111006560027,0.932151519798674,0.604889623831827
2021-03-16 17:10:00,-0.542505710699481,-0.678291553403429,2.41225963732992,-1.29086233318887,NA,NA,NA,NA,2.01464202880006,1.09760711103745,1.24057972935178,1.16518939974834,0.756767160741908
2021-03-16 17:11:00,-0.508342100848977,-0.678291553403429,2.45264126472389,-1.17756381702959,NA,NA,NA,NA,2.09278201145459,1.14192087421972,1.29021087667,0.233037879949668,0.151416302916103
2021-03-16 17:12:00,-0.644996540250992,-1.08928777703553,2.29111475514801,-1.21109453053467,NA,NA,NA,NA,1.80840050271995,0.985430997450689,1.11442555986898,-0.932151519798674,-0.606599332088378
2021-03-16 17:13:00,-0.576669320549984,-1.08928777703553,2.37187800993595,-1.16026902795854,NA,NA,NA,NA,1.95920485286758,1.07005682323483,1.2093024913431,0.466075759899337,0.303441224959838
2021-03-16 17:14:00,-0.747487369802502,-1.08928777703553,2.57378614690579,-1.23297773303272,NA,NA,NA,NA,2.32764048372479,1.27570429685023,1.43998188555814,1.16518939974834,0.759399033821483
2021-03-16 17:15:00,-0.679160150101495,-1.08928777703553,2.77569428387563,-1.1436801486455,NA,NA,NA,NA,2.69615281000669,1.48181871640766,1.67113792586857,1.16518939974834,0.760081548254794
2021-03-16 17:16:00,-0.849978199354014,-1.08928777703553,2.77569428387563,-1.08720736800537,NA,NA,NA,NA,2.70214982110304,1.48667144558006,1.67641447611633,0,-8.23345349880454e-05
