,network_name,train_pred,test_pred,trian_RMSE,test_RMSE,trian_NMSE,test_NMSE,total_nodes,learning_time,n_network,E,NMSE_test,num_nodes,Win_strength,Win_sparsity,alpha,W_sparsity,leak_rate,data_size
33,Combined_Network,0.9948,0.9941,0.0236,0.0252,0.0017408,0.0020554,1020,0.14,34,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
34,Combined_Network,0.9948,0.9942,0.0235,0.025,0.0017201,0.0020321,1050,0.15,35,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
35,Combined_Network,0.995,0.9944,0.0231,0.0245,0.0016585,0.0019538,1080,0.16,36,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
36,Combined_Network,0.9951,0.9945,0.0229,0.0244,0.0016375,0.00193,1110,0.15,37,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
37,Combined_Network,0.9953,0.9948,0.0224,0.0237,0.0015637,0.0018244,1140,0.2,38,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
38,Combined_Network,0.9957,0.9951,0.0215,0.0231,0.0014426,0.0017283,1170,0.19,39,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
39,Combined_Network,0.9957,0.9951,0.0215,0.023,0.0014365,0.0017204,1200,0.29,40,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
40,Combined_Network,0.9957,0.9951,0.0214,0.0229,0.0014241,0.0017057,1230,0.18,41,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
41,Combined_Network,0.9958,0.9952,0.0213,0.0229,0.0014126,0.001695,1260,0.17,42,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
42,Combined_Network,0.9958,0.9952,0.0211,0.0227,0.0013915,0.0016734,1290,0.21,43,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
43,Combined_Network,0.9959,0.9953,0.0209,0.0225,0.001369,0.0016443,1320,0.18,44,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
44,Combined_Network,0.9959,0.9953,0.0209,0.0224,0.0013614,0.0016316,1350,0.22,45,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
45,Combined_Network,0.996,0.9954,0.0208,0.0223,0.0013442,0.0016093,1380,0.19,46,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
46,Combined_Network,0.9961,0.9955,0.0205,0.0219,0.0013159,0.0015608,1410,0.21,47,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
47,Combined_Network,0.9961,0.9956,0.0204,0.0217,0.0012938,0.0015331,1440,0.23,48,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
48,Combined_Network,0.9961,0.9956,0.0203,0.0217,0.0012869,0.0015267,1470,0.27,49,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
49,Combined_Network,0.9962,0.9957,0.0201,0.0215,0.0012664,0.0014984,1500,0.21,50,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
50,Combined_Network,0.9962,0.9958,0.02,0.0214,0.0012526,0.0014815,1530,0.23,51,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
51,Combined_Network,0.9963,0.9958,0.0199,0.0213,0.0012355,0.0014687,1560,0.32,52,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
52,Combined_Network,0.9964,0.9959,0.0197,0.0211,0.0012148,0.001449,1590,0.2,53,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
53,Combined_Network,0.9964,0.9959,0.0196,0.021,0.0011984,0.0014268,1620,0.24,54,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
54,Combined_Network,0.9964,0.996,0.0195,0.0209,0.0011868,0.0014122,1650,0.28,55,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
55,Combined_Network,0.9965,0.996,0.0194,0.0207,0.001174,0.0013945,1680,0.26,56,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
56,Combined_Network,0.9965,0.996,0.0194,0.0207,0.0011709,0.0013906,1710,0.27,57,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
57,Combined_Network,0.9965,0.9961,0.0193,0.0206,0.0011576,0.0013746,1740,0.28,58,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
58,Combined_Network,0.9965,0.9961,0.0193,0.0206,0.0011602,0.0013788,1770,0.33,59,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
59,Combined_Network,0.9965,0.9961,0.0192,0.0206,0.0011557,0.0013731,1800,0.29,60,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
60,Combined_Network,0.9965,0.9961,0.0192,0.0205,0.0011491,0.0013646,1830,0.32,61,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
61,Combined_Network,0.9966,0.9962,0.0191,0.0204,0.0011381,0.0013476,1860,0.33,62,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
62,Combined_Network,0.9966,0.9962,0.019,0.0202,0.0011217,0.0013256,1890,0.3,63,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
63,Combined_Network,0.9967,0.9963,0.0189,0.0201,0.0011129,0.00131,1920,0.32,64,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
64,Combined_Network,0.9967,0.9963,0.0188,0.02,0.0011084,0.0013043,1950,0.33,65,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
65,Combined_Network,0.9967,0.9963,0.0188,0.02,0.0011013,0.0012958,1980,0.32,66,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
66,Combined_Network,0.9967,0.9963,0.0187,0.0199,0.0010955,0.0012869,2010,0.38,67,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
67,Combined_Network,0.9968,0.9964,0.0185,0.0196,0.0010728,0.0012523,2040,0.45,68,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
68,Combined_Network,0.9968,0.9964,0.0185,0.0196,0.0010671,0.0012466,2070,0.45,69,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
69,Combined_Network,0.9968,0.9965,0.0184,0.0195,0.0010605,0.0012378,2100,0.46,70,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
70,Combined_Network,0.9968,0.9965,0.0184,0.0195,0.0010541,0.0012317,2130,0.46,71,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
71,Combined_Network,0.9969,0.9965,0.0183,0.0194,0.0010406,0.0012166,2160,0.43,72,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
72,Combined_Network,0.9969,0.9966,0.0181,0.0192,0.0010211,0.0011995,2190,0.47,73,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
73,Combined_Network,0.997,0.9966,0.018,0.0191,0.0010129,0.0011895,2220,0.53,74,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
74,Combined_Network,0.997,0.9966,0.018,0.0191,0.0010098,0.0011865,2250,0.51,75,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
75,Combined_Network,0.997,0.9966,0.0179,0.0191,0.0010006,0.0011799,2280,0.61,76,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
76,Combined_Network,0.997,0.9967,0.0178,0.0189,0.0009831,0.0011573,2310,0.65,77,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
77,Combined_Network,0.9971,0.9967,0.0177,0.0188,0.0009765,0.00115,2340,0.58,78,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
78,Combined_Network,0.9971,0.9968,0.0176,0.0187,0.0009653,0.0011321,2370,0.58,79,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
79,Combined_Network,0.9971,0.9968,0.0175,0.0186,0.0009605,0.0011218,2400,0.63,80,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
80,Combined_Network,0.9971,0.9968,0.0175,0.0186,0.0009571,0.0011184,2430,0.72,81,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
81,Combined_Network,0.9971,0.9968,0.0175,0.0185,0.0009519,0.0011112,2460,0.64,82,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
82,Combined_Network,0.9971,0.9968,0.0174,0.0185,0.0009483,0.0011066,2490,0.6,83,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
83,Combined_Network,0.9972,0.9969,0.0173,0.0183,0.0009338,0.001092,2520,0.63,84,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
84,Combined_Network,0.9972,0.9969,0.0172,0.0183,0.0009248,0.0010819,2550,0.66,85,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
85,Combined_Network,0.9972,0.9969,0.0171,0.0182,0.000917,0.0010759,2580,0.63,86,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
86,Combined_Network,0.9973,0.997,0.0171,0.0181,0.0009109,0.0010688,2610,0.63,87,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
87,Combined_Network,0.9973,0.997,0.0171,0.0181,0.0009071,0.0010633,2640,0.68,88,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
88,Combined_Network,0.9973,0.997,0.017,0.018,0.0008975,0.0010563,2670,0.72,89,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
89,Combined_Network,0.9973,0.997,0.0169,0.018,0.0008908,0.0010483,2700,0.72,90,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
90,Combined_Network,0.9973,0.997,0.0168,0.0179,0.0008852,0.0010446,2730,0.74,91,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
91,Combined_Network,0.9974,0.997,0.0167,0.0179,0.0008737,0.0010356,2760,0.79,92,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
92,Combined_Network,0.9974,0.9971,0.0167,0.0178,0.0008706,0.0010329,2790,0.77,93,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
93,Combined_Network,0.9974,0.9971,0.0166,0.0178,0.0008615,0.0010231,2820,0.86,94,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
94,Combined_Network,0.9974,0.9971,0.0165,0.0177,0.0008523,0.0010168,2850,0.87,95,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
95,Combined_Network,0.9974,0.9971,0.0165,0.0177,0.0008493,0.001014,2880,0.86,96,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
96,Combined_Network,0.9975,0.9971,0.0164,0.0176,0.000842,0.0010072,2910,0.87,97,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
97,Combined_Network,0.9975,0.9971,0.0164,0.0176,0.0008364,0.0010012,2940,0.96,98,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
98,Combined_Network,0.9975,0.9972,0.0163,0.0175,0.0008295,0.0009916,2970,0.99,99,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
99,Combined_Network,0.9975,0.9972,0.0163,0.0174,0.0008259,0.0009867,3000,0.93,100,30,0.0076817,30,2.0,0.0,0.99,0.5,0,900
