,network_name,train_pred,test_pred,trian_RMSE,test_RMSE,trian_NMSE,test_NMSE,total_nodes,learning_time,n_network,E,NMSE_test,num_nodes,Win_strength,Win_sparsity,alpha,W_sparsity,leak_rate,data_size
89,Combined_Network,0.9991,0.999,0.0099,0.0102,0.0003029,0.0003354,9000,17.36,90,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
90,Combined_Network,0.9991,0.999,0.0098,0.0101,0.0003,0.0003328,9100,16.71,91,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
91,Combined_Network,0.9991,0.999,0.0098,0.0101,0.0002983,0.0003312,9200,17.7,92,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
92,Combined_Network,0.9991,0.999,0.0098,0.0101,0.0002969,0.0003294,9300,17.99,93,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
93,Combined_Network,0.9991,0.9991,0.0097,0.01,0.0002948,0.0003276,9400,18.31,94,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
94,Combined_Network,0.9991,0.9991,0.0097,0.01,0.0002918,0.0003247,9500,18.65,95,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
95,Combined_Network,0.9991,0.9991,0.0096,0.01,0.0002895,0.0003221,9600,19.44,96,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
96,Combined_Network,0.9991,0.9991,0.0096,0.0099,0.0002879,0.0003202,9700,21.82,97,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
97,Combined_Network,0.9991,0.9991,0.0096,0.0099,0.0002863,0.0003178,9800,20.61,98,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
98,Combined_Network,0.9991,0.9991,0.0096,0.0099,0.0002852,0.0003165,9900,21.28,99,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
99,Combined_Network,0.9991,0.9991,0.0095,0.0098,0.0002834,0.0003144,10000,21.61,100,100,0.0020592,100,2.0,0.0,0.99,0.5,0,900
