reservoir_name,reservoir_E,train_ridge_score,train_cor,train_r2,train_rmse,train_nmse,test_ridge_score,test_cor,test_r2,test_rmse,test_nmse,washout_data,learnmodel_time,testing_time,E,pred_tp,temporal_cor,temporal_r2,ridge_train_cor,ridge_train_r2,ridge_train_score,ridge_train_rmse,ridge_train_nmse,ridge_test_cor,ridge_test_r2,ridge_test_rmse,ridge_test_nmse
Tetrahymena Reservoir,6,0.5928,0.77,0.5928,0.663819,0.407224,0.4146,0.6749,0.4555,0.73,0.571622,0,0.0,0.0,6,10,0.8385091078238586,0.7030975239035633,0.8652781645229373,0.7487063020001833,0.8652781645229373,0.5214616106871872,0.25129177424104937,0.8385091078238577,0.7030975239035618,0.5248169596994176,0.295446664551272
Tetrahymena Reservoir,6,0.592,0.7694,0.592,0.66486,0.408013,0.4234,0.6799,0.4622,0.724466,0.562988,0,0.0,0.0,6,11,0.8226415933514248,0.676739191111771,0.8530495758449228,0.7276935788492027,0.8530495758449228,0.5431487589166862,0.27230184364409493,0.822641593351425,0.6767391911117712,0.548175931047133,0.32233190517595695
Tetrahymena Reservoir,6,0.5914,0.7691,0.5914,0.666789,0.408601,0.4321,0.6837,0.4675,0.717804,0.554916,0,0.0,0.0,6,12,0.8059886619599733,0.6496177232080281,0.8425069603042072,0.7098179781610351,0.8425069603042072,0.561918379086211,0.29018138412787703,0.8059886619599734,0.6496177232080284,0.5706256280520431,0.35068602062701837
Tetrahymena Reservoir,6,0.5904,0.7684,0.5904,0.669026,0.409598,0.4412,0.6876,0.4729,0.7109,0.54651,0,0.0,0.0,6,13,0.7892601290032529,0.6229315512342315,0.8326819861877098,0.6933592901215094,0.8326819861877098,0.5788691446671084,0.3066422457637962,0.7892601290032532,0.6229315512342318,0.5919911139274787,0.37897623098162575
Tetrahymena Reservoir,6,0.5875,0.7665,0.5875,0.671811,0.412544,0.4497,0.6919,0.4787,0.705443,0.538153,0,0.0,0.0,6,14,0.7736686242354224,0.5985631401263312,0.8223310896338856,0.6762284209784536,0.8223310896338856,0.5951573456993846,0.3237720048193027,0.773668624235423,0.5985631401263323,0.6117296870483173,0.40466972202034457
Tetrahymena Reservoir,6,0.5833,0.7638,0.5834,0.675568,0.416667,0.4587,0.6958,0.4842,0.699649,0.529349,0,0.0,0.0,6,15,0.7582195363945657,0.5748968653703902,0.8119813740871724,0.6593137518644926,0.8119813740871724,0.6108730971527717,0.34068490055983947,0.7582195363945659,0.5748968653703904,0.6304809427013478,0.42985850547994864
Tetrahymena Reservoir,6,0.5801,0.7617,0.5802,0.679581,0.419869,0.4651,0.6972,0.4861,0.694463,0.523551,0,0.0,0.0,6,16,0.7416949026378841,0.5501113285990203,0.8025880975882881,0.6441476543903875,0.8025880975882881,0.6256340511178274,0.3558537089133777,0.7416949026378837,0.5501113285990198,0.648782665542448,0.4569399420572366
Tetrahymena Reservoir,6,0.5771,0.7597,0.5772,0.683443,0.42286,0.4692,0.6972,0.4861,0.690685,0.51989,0,0.0,0.0,6,17,0.7252837403534255,0.5260365040210551,0.7930295205227775,0.6288958204205864,0.7930295205227775,0.6402548672454943,0.37110575963731046,0.7252837403534254,0.526036504021055,0.666062788998634,0.483484293932639
Tetrahymena Reservoir,6,0.5723,0.7565,0.5723,0.687836,0.427721,0.4728,0.6976,0.4866,0.688343,0.516372,0,0.0,0.0,6,18,0.7104924064435438,0.5047994596139379,0.7820570363485261,0.6116132081022398,0.7820570363485261,0.6554477681090917,0.38838857584061115,0.7104924064435442,0.5047994596139384,0.6817179707511037,0.5064790810736605
Tetrahymena Reservoir,6,0.5674,0.7533,0.5674,0.692233,0.432606,0.4744,0.6968,0.4856,0.687326,0.514846,0,0.0,0.0,6,19,0.6960583421337297,0.48449721565395637,0.7706830323654316,0.5939523363759769,0.7706830323654316,0.6706495542912807,0.40604920383494236,0.6960583421337304,0.4844972156539573,0.6963350256994575,0.5284312697491225
Tetrahymena Reservoir,6,0.5649,0.7516,0.5649,0.695723,0.435115,0.4723,0.6936,0.4811,0.687604,0.517288,0,0.0,0.0,6,20,0.68040255859833,0.46294764174715386,0.7602325307066303,0.5779535007446076,0.7602325307066303,0.6851968829826046,0.42204750798013946,0.68040255859833,0.46294764174715386,0.7105959718861014,0.5524606754669568
Tetrahymena Reservoir,6,0.5626,0.7501,0.5626,0.698881,0.437429,0.4687,0.6899,0.4759,0.688894,0.521167,0,0.0,0.0,6,21,0.665011459116667,0.4422402407564785,0.7497571198481294,0.5621357387629623,0.7497571198481294,0.6992266364476535,0.43786210359534844,0.665011459116667,0.4422402407564785,0.723946311008468,0.5755532486430723
Tetrahymena Reservoir,6,0.5589,0.7476,0.5589,0.702113,0.441139,0.4657,0.6872,0.4722,0.690856,0.52414,0,0.0,0.0,6,22,0.6516728262146072,0.42467747242653364,0.7378234273947096,0.5443834100124764,0.7378234273947096,0.7135417948716877,0.4556169341236873,0.6516728262146064,0.42467747242653264,0.7356978665445664,0.5943903965271508
Tetrahymena Reservoir,6,0.556,0.7457,0.556,0.704449,0.443987,0.4619,0.6843,0.4683,0.693298,0.527852,0,0.0,0.0,6,23,0.6387360557143886,0.40798374886957456,0.7257969546105897,0.5267812193220064,0.7257969546105897,0.7272703216313012,0.4732203829278605,0.6387360557143885,0.40798374886957445,0.7466097205615628,0.6121531246874939
Tetrahymena Reservoir,6,0.5555,0.7453,0.5555,0.705824,0.444517,0.4549,0.6794,0.4616,0.696728,0.535091,0,0.0,0.0,6,24,0.6241095642831757,0.38951274822973536,0.7148783449004087,0.5110510480075476,0.7148783449004087,0.7402597152728329,0.48894991904258,0.6241095642831753,0.389512748229735,0.7575207516341705,0.6325435498040503
Tetrahymena Reservoir,6,0.5555,0.7453,0.5555,0.706715,0.444492,0.4467,0.6741,0.4545,0.700849,0.543488,0,0.0,0.0,6,25,0.6094304203326988,0.3714054372268899,0.7036068443005837,0.4950625913466259,0.7036068443005837,0.7532361355485733,0.504936743735736,0.6094304203326989,0.37140543722689007,0.7679211957139401,0.6524917894337825
Tetrahymena Reservoir,6,0.5547,0.7448,0.5547,0.707304,0.445343,0.4392,0.6699,0.4487,0.705572,0.550839,0,0.0,0.0,6,26,0.5967466681269368,0.3561065859206004,0.6902889769799729,0.4764988717400576,0.6902889769799729,0.7668638179112015,0.5235025754857464,0.5967466681269361,0.3561065859205996,0.7771106255425755,0.668201483792348
Tetrahymena Reservoir,6,0.5541,0.7444,0.5541,0.707594,0.445876,0.4305,0.6651,0.4424,0.71102,0.559377,0,0.0,0.0,6,27,0.5838622817256941,0.34089516402193376,0.6765073240548524,0.45766215949985706,0.6765073240548524,0.7803914214721691,0.5423377304257887,0.5838622817256944,0.34089516402193415,0.7859674677378655,0.683519457670907
Tetrahymena Reservoir,6,0.555,0.745,0.555,0.707703,0.445027,0.4187,0.6585,0.4336,0.717247,0.571389,0,0.0,0.0,6,28,0.5684177197469508,0.32309870412232305,0.6641952912432892,0.4411553849097578,0.6641952912432892,0.7930554287265464,0.5588455680271966,0.5684177197469507,0.32309870412232294,0.7955061450349855,0.702879934317016
Tetrahymena Reservoir,6,0.5562,0.7458,0.5562,0.707383,0.443785,0.4055,0.6514,0.4243,0.724293,0.584773,0,0.0,0.0,6,29,0.5525349107034503,0.3052948275460698,0.651755428740939,0.4247851388932851,0.651755428740939,0.8053484339250625,0.5752161748905407,0.5525349107034508,0.3052948275460704,0.8049459261229578,0.7222577333308279
Tetrahymena Reservoir,6,0.5555,0.7454,0.5556,0.707752,0.444469,0.3948,0.6459,0.4172,0.730795,0.595319,0,0.0,0.0,6,30,0.5385155202008486,0.28999896549719056,0.637202777764851,0.4060273799912421,0.637202777764851,0.8181694089564133,0.5939711430730357,0.5385155202008485,0.28999896549719045,0.8133569839089607,0.7374306551097305
Tetrahymena Reservoir,6,0.5543,0.7445,0.5543,0.708589,0.445685,0.3845,0.6405,0.4102,0.736973,0.605427,0,0.0,0.0,6,31,0.5242226197079464,0.27480935501346215,0.6222470978756173,0.387191450814628,0.6222470978756173,0.8308827424903665,0.6127995886188204,0.5242226197079466,0.2748093550134624,0.8214448745608636,0.752169355170631
Tetrahymena Reservoir,6,0.5543,0.7445,0.5543,0.70942,0.445712,0.3716,0.6332,0.401,0.743588,0.618586,0,0.0,0.0,6,32,0.5078031842013786,0.2578640738850592,0.6088262546538102,0.3706694083557862,0.6088262546538102,0.8429732744221823,0.6293253018461376,0.5078031842013786,0.2578640738850592,0.8298727453632796,0.7704733998468073
Tetrahymena Reservoir,6,0.5541,0.7444,0.5541,0.710359,0.445876,0.3582,0.6257,0.3915,0.750305,0.632116,0,0.0,0.0,6,33,0.491871146710581,0.24193722496638193,0.595147795470483,0.3542008984533759,0.595147795470483,0.8549066528051034,0.6457967059620315,0.49187114671058174,0.24193722496638262,0.8374432872391593,0.7874674038852075
Tetrahymena Reservoir,6,0.5521,0.743,0.5521,0.711861,0.447925,0.3477,0.6195,0.3837,0.756443,0.642501,0,0.0,0.0,6,34,0.4792238998590367,0.229655546196104,0.5792542986879125,0.33553554254842527,0.5792542986879125,0.8670113795290821,0.6644534800363493,0.4792238998590362,0.22965554619610354,0.8430166198917088,0.7979837505797412
Tetrahymena Reservoir,6,0.5501,0.7417,0.5502,0.713215,0.449851,0.3381,0.6132,0.376,0.762014,0.652001,0,0.0,0.0,6,35,0.4678823896928215,0.21891393058466527,0.563154137418662,0.3171425824917573,0.563154137418662,0.8787042447962462,0.6828317901176274,0.4678823896928215,0.21891393058466527,0.8474232397539376,0.8063480021515875
Tetrahymena Reservoir,6,0.5499,0.7415,0.5499,0.714108,0.450125,0.3254,0.6053,0.3664,0.768074,0.664854,0,0.0,0.0,6,36,0.45541662695522,0.20740430410727,0.5492120885752364,0.30163391823717334,0.5492120885752364,0.8894726608961825,0.6983455709676929,0.4554166269552207,0.20740430410727068,0.8516194772421799,0.8173564145892701
Tetrahymena Reservoir,6,0.5498,0.7415,0.5498,0.714773,0.450173,0.3132,0.5976,0.3572,0.773851,0.677399,0,0.0,0.0,6,37,0.44409491953830876,0.19722029755973694,0.5354580169802762,0.28671528794844975,0.5354580169802762,0.8997152309272166,0.713268475089987,0.44409491953830865,0.19722029755973683,0.8548765664865057,0.8266795507603707
Tetrahymena Reservoir,6,0.5485,0.7406,0.5485,0.715544,0.451485,0.3043,0.5922,0.3507,0.778799,0.686091,0,0.0,0.0,6,38,0.4361896742329436,0.19026143190744144,0.5195199795763579,0.2699010091790193,0.5195199795763579,0.909903100605658,0.730063970257356,0.43618967423294397,0.1902614319074418,0.8566065775448977,0.8300288339918597
Tetrahymena Reservoir,6,0.5471,0.7397,0.5472,0.716292,0.452836,0.2955,0.587,0.3446,0.783727,0.6948,0,0.0,0.0,6,39,0.4286818805085056,0.18376815467630866,0.5039613721250658,0.253977064594179,0.5039613721250658,0.9193428525930399,0.7459608100209517,0.4286818805085056,0.18376815467630866,0.8580664512011662,0.8328604017463139
Tetrahymena Reservoir,6,0.5466,0.7394,0.5467,0.717317,0.453353,0.2834,0.5802,0.3366,0.789308,0.707203,0,0.0,0.0,6,40,0.41931990793117985,0.17582918518741314,0.4905514624546563,0.24064073731640206,0.4905514624546563,0.9283266153352555,0.7593046689062701,0.4193199079311799,0.1758291851874132,0.8599701910571425,0.8394960074398315
Tetrahymena Reservoir,6,0.5458,0.7388,0.5459,0.718596,0.454131,0.271,0.5735,0.3289,0.794913,0.71982,0,0.0,0.0,6,41,0.40988873099955875,0.16800877180042864,0.4771052284561697,0.2276293990202139,0.4771052284561697,0.9371173661689244,0.7723239177122541,0.4098887309995588,0.16800877180042867,0.8617985261806865,0.8460490241238157
Tetrahymena Reservoir,6,0.543,0.7369,0.543,0.72072,0.45698,0.2602,0.5672,0.3218,0.800781,0.730486,0,0.0,0.0,6,42,0.40216553955186535,0.16173712120304298,0.4613004537897756,0.21279810866665289,0.4613004537897756,0.945888788991199,0.7871273278827748,0.40216553955186507,0.16173712120304276,0.8632645333769453,0.8489299037501286
Tetrahymena Reservoir,6,0.5404,0.7352,0.5405,0.722579,0.459504,0.2461,0.5593,0.3128,0.808395,0.744443,0,0.0,0.0,6,43,0.39394009981325495,0.15518880224087728,0.4453213553481322,0.19831110952909745,0.4453213553481322,0.9543636051490125,0.8015792921193982,0.3939400998132553,0.15518880224087753,0.8650014883504581,0.8523495657859091
Tetrahymena Reservoir,6,0.538,0.7335,0.538,0.725199,0.461985,0.2284,0.5494,0.3018,0.816613,0.762359,0,0.0,0.0,6,44,0.38356283951190195,0.14712045185443307,0.431132874028234,0.18587555506784512,0.431132874028234,0.9626363381349227,0.8140262201254476,0.38356283951190195,0.14712045185443307,0.8670338995438278,0.859407687878079
Tetrahymena Reservoir,6,0.5362,0.7323,0.5363,0.727141,0.46373,0.209,0.5388,0.2903,0.825567,0.781962,0,0.0,0.0,6,45,0.37273274410249085,0.13892969852617293,0.4167497579257752,0.17368036073119222,0.4167497579257752,0.9705920881650183,0.8262303464135617,0.372732744102491,0.13892969852617307,0.8691350083375415,0.8666736305852638
Tetrahymena Reservoir,6,0.5337,0.7306,0.5338,0.728558,0.466233,0.1912,0.5283,0.2791,0.834809,0.799567,0,0.0,0.0,6,46,0.36344866592056513,0.13209493275943857,0.4000698129378085,0.1600558552240931,0.4000698129378085,0.9778037055640099,0.8398059257923882,0.36344866592056574,0.132094932759439,0.8712499129112341,0.8708965926908386
Tetrahymena Reservoir,6,0.5319,0.7294,0.532,0.72902,0.468005,0.1723,0.5175,0.2678,0.84453,0.818297,0,0.0,0.0,6,47,0.3539874108830208,0.1253070870636646,0.38323173058916216,0.14686655933036416,0.38323173058916216,0.9841692408588403,0.8529250521966769,0.353987410883021,0.12530708706366472,0.8734767305763149,0.8753541111164542
Tetrahymena Reservoir,6,0.532,0.7294,0.532,0.728541,0.467923,0.1503,0.5047,0.2547,0.854361,0.840483,0,0.0,0.0,6,48,0.3422461355196338,0.11713241727812354,0.36866184821652054,0.13591155833042082,0.36866184821652054,0.9898974750476757,0.8638674921707188,0.3422461355196337,0.11713241727812346,0.8756803156663657,0.882952600283356
Tetrahymena Reservoir,6,0.5324,0.7297,0.5325,0.727681,0.467449,0.129,0.4922,0.2422,0.86371,0.862102,0,0.0,0.0,6,49,0.3303326349708435,0.10911964972678052,0.35363277286572736,0.1250561380447031,0.35363277286572736,0.9954190611603783,0.8747081636669545,0.33033263497084353,0.10911964972678055,0.8777612682948923,0.890379992320925
Tetrahymena Reservoir,6,0.5325,0.7298,0.5326,0.726227,0.467318,0.1095,0.4792,0.2297,0.873324,0.8814,0,0.0,0.0,6,50,0.3204953607758701,0.10271727627885513,0.3352978443646678,0.112424644435593,0.3352978443646678,1.0006577612786811,0.8872344610592675,0.3204953607758701,0.10271727627885513,0.8799836586642975,0.8948943790974524
Tetrahymena Reservoir,6,0.5323,0.7297,0.5324,0.724888,0.467442,0.0907,0.4668,0.2179,0.882489,0.899997,0,0.0,0.0,6,51,0.3104781175452918,0.09639666147446804,0.31612062612509606,0.09993225026172277,0.31612062612509606,1.0056129353285963,0.8995971387888739,0.3104781175452918,0.09639666147446804,0.8823270460566488,0.8996669142271109
Tetrahymena Reservoir,6,0.5328,0.73,0.5329,0.723906,0.466912,0.0689,0.4528,0.2051,0.891616,0.922073,0,0.0,0.0,6,52,0.29751489136374193,0.08851511058317917,0.2992710770854658,0.0895631775798948,0.2992710770854658,1.0105818963267548,0.9099401242146754,0.297514891363742,0.0885151105831792,0.8844521750406874,0.907316873299128
Tetrahymena Reservoir,6,0.533,0.7301,0.5331,0.723131,0.46673,0.0478,0.4385,0.1923,0.900361,0.943498,0,0.0,0.0,6,53,0.28378177852086417,0.0805320978204648,0.2819099040271639,0.07947319398860478,0.2819099040271639,1.0152615061675097,0.9200005434215704,0.28378177852086395,0.08053209782046468,0.8867547831111804,0.915197269665564
Tetrahymena Reservoir,6,0.5331,0.7302,0.5332,0.721547,0.466553,0.0292,0.4243,0.18,0.909082,0.961865,0,0.0,0.0,6,54,0.2714890676280802,0.07370631384156431,0.2612338740279685,0.06824313693966051,0.2612338740279685,1.0193048834892278,0.9310669203447859,0.27148906762808034,0.07370631384156438,0.8898208892378916,0.9215371130593093
Tetrahymena Reservoir,6,0.5331,0.7302,0.5332,0.720129,0.466503,0.011,0.4099,0.168,0.917586,0.979943,0,0.0,0.0,6,55,0.25803218110555115,0.06658060648608795,0.24016543082465194,0.05767943416319068,0.24016543082465194,1.0230119959747825,0.941445396286957,0.2580321811055512,0.06658060648608798,0.8932854600450457,0.9287272030245087
Tetrahymena Reservoir,6,0.5315,0.7292,0.5317,0.720537,0.468007,-0.0061,0.3964,0.1571,0.92439,0.997316,0,0.0,0.0,6,56,0.24083638881113384,0.058002166175587636,0.22200512644855133,0.04928627616943727,0.22200512644855133,1.0264644115190635,0.9497904745692188,0.24083638881113356,0.0580021661755875,0.8964567108497689,0.9379519686404355
Tetrahymena Reservoir,6,0.5293,0.7276,0.5294,0.721129,0.470232,-0.0215,0.3828,0.1466,0.931054,1.012994,0,0.0,0.0,6,57,0.22274300597078048,0.04961444670889915,0.20351874577763465,0.04141987988290148,0.20351874577763465,1.029068967628323,0.9575809653311963,0.2227430059707804,0.04961444670889911,0.9002749368776288,0.9471259463921172
Tetrahymena Reservoir,6,0.5256,0.7251,0.5258,0.722529,0.473796,-0.0321,0.3715,0.138,0.935869,1.0235,0,0.0,0.0,6,58,0.20541584760409515,0.04219567044690884,0.18314626661799324,0.033542554976109064,0.18314626661799324,1.0312805052539578,0.9652377995507407,0.20541584760409515,0.04219567044690884,0.904282633862587,0.9555772369733984
Tetrahymena Reservoir,6,0.5212,0.722,0.5213,0.724475,0.478115,-0.0419,0.3604,0.1299,0.940298,1.03321,0,0.0,0.0,6,59,0.18706469556059113,0.034993200325176645,0.16364360653067558,0.02677922995836657,0.16364360653067558,1.0328458811664047,0.9717566258327119,0.18706469556059094,0.03499320032517657,0.908316180757549,0.9641209414280928
Tetrahymena Reservoir,6,0.5164,0.7187,0.5165,0.726533,0.48282,-0.0533,0.3492,0.1219,0.94572,1.044874,0,0.0,0.0,6,60,0.1672266867036783,0.027964764745890176,0.14634100393716515,0.021415689433337385,0.14634100393716515,1.0334880742846235,0.9769797775303728,0.16722668670367818,0.027964764745890137,0.9123436978894036,0.97242392544511
Tetrahymena Reservoir,6,0.5114,0.7152,0.5116,0.728374,0.487688,-0.0649,0.3386,0.1146,0.951585,1.056458,0,0.0,0.0,6,61,0.1478054660496204,0.021846455794145486,0.12928315105898577,0.016714133147740534,0.12928315105898577,1.0332927810176886,0.9814773349252217,0.14780546604962033,0.02184645579414547,0.9165170057468076,0.9800275220017359
Tetrahymena Reservoir,6,0.5053,0.7109,0.5054,0.73161,0.493685,-0.0768,0.3278,0.1075,0.956899,1.06829,0,0.0,0.0,6,62,0.12893582343861404,0.016624446565793455,0.1121863929536671,0.012585786763954608,0.1121863929536671,1.0335771593817198,0.9853182211987165,0.12893582343861412,0.016624446565793476,0.9197524002314699,0.9869589203136634
Tetrahymena Reservoir,6,0.4982,0.706,0.4984,0.735422,0.500532,-0.0896,0.3172,0.1006,0.96257,1.080991,0,0.0,0.0,6,63,0.11040401909279271,0.012189047431841737,0.09575786308110337,0.00916956834185934,0.09575786308110337,1.033457477007276,0.988424061192212,0.11040401909279272,0.012189047431841741,0.9226734550273146,0.9932378690947107
Tetrahymena Reservoir,6,0.491,0.7008,0.4911,0.738696,0.507618,-0.1023,0.3059,0.0936,0.969031,1.093619,0,0.0,0.0,6,64,0.09232581909855243,0.00852405687221863,0.08008940523949121,0.006414312831615442,0.08008940523949121,1.032061590448708,0.9908707997780846,0.09232581909855256,0.008524056872218652,0.9260811050336518,0.9988237146539399
Tetrahymena Reservoir,6,0.4832,0.6952,0.4833,0.742263,0.515191,-0.1127,0.296,0.0876,0.974394,1.103843,0,0.0,0.0,6,65,0.07514853529191262,0.005647302356519837,0.06433436376459732,0.004138910360995533,0.06433436376459732,1.0303778786514843,0.9927639449893363,0.07514853529191277,0.0056473023565198595,0.9292476028368213,1.0039247428612246
Tetrahymena Reservoir,6,0.4772,0.6909,0.4773,0.745219,0.520993,-0.1234,0.2866,0.0821,0.979086,1.1145,0,0.0,0.0,6,66,0.05820708237387061,0.0033880644384785582,0.049101404687871046,0.0024109479423220846,0.049101404687871046,1.0294077429752826,0.9941198398281489,0.05820708237387069,0.0033880644384785682,0.931294616225363,1.0083526496676969
Tetrahymena Reservoir,6,0.472,0.6871,0.4722,0.747503,0.525909,-0.1306,0.2779,0.0772,0.982195,1.121588,0,0.0,0.0,6,67,0.041752653065747644,0.0017432840380286862,0.034174140674109336,0.0011678718908138142,0.034174140674109336,1.0281638732443306,0.9949681873120096,0.04175265306574764,0.0017432840380286856,0.9331085017884835,1.0122844183945174
Tetrahymena Reservoir,6,0.4667,0.6833,0.4669,0.749216,0.53095,-0.1351,0.2707,0.0733,0.984909,1.12595,0,0.0,0.0,6,68,0.025603742381475423,0.0006555516239369608,0.019559256447700214,0.0003825645127869024,0.019559256447700214,1.0257763774965714,0.9952807849487214,0.025603742381475426,0.0006555516239369609,0.9355640684820666,1.0159545655126563
Tetrahymena Reservoir,6,0.4621,0.6799,0.4623,0.750358,0.535278,-0.1385,0.2641,0.0697,0.987215,1.129264,0,0.0,0.0,6,69,0.009088558164034859,8.260188950104468e-05,0.005705496136137272,3.2552686159477336e-05,0.005705496136137272,1.0231151331763912,0.995155290248536,0.009088558164035008,8.26018895010474e-05,0.9378042130823653,1.0190517508494097
Tetrahymena Reservoir,6,0.4594,0.6779,0.4595,0.750863,0.537795,-0.1435,0.256,0.0655,0.989383,1.134229,0,0.0,0.0,6,70,-0.008069074023232295,6.510995559240222e-05,0.0073716862332700904,5.434175792178377e-05,0.0073716862332700904,1.0211543382057366,0.9946663359453869,0.00806907402323219,6.510995559240051e-05,0.9389324245875216,1.0215051360271792
Tetrahymena Reservoir,6,0.4567,0.6759,0.4568,0.751265,0.540187,-0.1502,0.2466,0.0608,0.992258,1.14083,0,0.0,0.0,6,71,-0.026074802005008727,0.0006798952996004071,0.019757058734881244,0.00039034136985354725,0.019757058734881244,1.019012238301497,0.9938398364343682,0.02607480200500878,0.0006798952996004098,0.939782516997566,1.0233556778662865
Tetrahymena Reservoir,6,0.4538,0.6738,0.454,0.751114,0.542782,-0.1566,0.2367,0.056,0.995913,1.147184,0,0.0,0.0,6,72,-0.0451417651724537,0.0020377789628849537,0.03169793700920091,0.0010047592106392689,0.03169793700920091,1.0158027003568555,0.9927340850669389,0.04514176517245356,0.002037778962884941,0.9411250471098205,1.0244359763999142
Tetrahymena Reservoir,6,0.4515,0.6721,0.4517,0.750699,0.544787,-0.1647,0.2248,0.0505,1.000225,1.15536,0,0.01,0.0,6,73,-0.06497489247506588,0.004221736652146373,0.043528179044267194,0.0018947023709097817,0.043528179044267194,1.0127099698439563,0.9914374745968508,0.06497489247506594,0.0042217366521463805,0.9418554834159193,1.024448625691667
Tetrahymena Reservoir,6,0.4484,0.6698,0.4486,0.751405,0.547579,-0.1732,0.2118,0.0449,1.003862,1.163776,0,0.0,0.0,6,74,-0.08582725239121763,0.007366317253025773,0.055272638458579056,0.0030550645621727924,0.055272638458579056,1.010206411812829,0.9897357490366429,0.08582725239121768,0.007366317253025781,0.9417104214397775,1.0241330845060466
Tetrahymena Reservoir,6,0.4452,0.6673,0.4453,0.752186,0.550508,-0.1819,0.1987,0.0395,1.007601,1.172461,0,0.0,0.0,6,75,-0.10737981661402578,0.011530425016061807,0.06708131854612004,0.004499903297886028,0.06708131854612004,1.0075399072872184,0.9877272832043493,0.10737981661402568,0.011530425016061786,0.9411928155379379,1.0230075757844312
