"time_id","temperature_input","temperature","run1_1","run1_2","run1_3","run1_4","run1_5","run2_1","run2_2","run2_3","run2_4","run2_5","run3_1","run3_2","run3_3","run3_4","run3_5","run4_1","run4_2","run4_3","run4_4","run4_5","run5_1","run5_2","run5_3","run5_4","run5_5","run6_1","run6_2","run6_3","run6_4","run6_5"
1,1.02853200114001,1.60263280906497,-0.433172186544717,-0.548522751265837,-0.513031317759256,-0.254068427182017,-0.405833055178521,0.338625584014925,0.183285834399403,0.0979743728385194,0.142550167771579,0.0608161305432956,-0.226105154463103,-0.247816825023561,-0.28669080494271,-0.169409760289396,-0.345976247160162,-0.26485037320069,-0.168786218791644,-0.15923860129875,-0.106666961504808,-0.172469148066264,-0.359962071750886,-0.360276060992654,-0.407953468249557,-0.384573386492926,-0.432192203662346,-0.10650581435584,-0.0848184019854476,0.000916997681180366,0.116492620175739,-0.148928788160072
6,0.904487940701015,1.38828231057803,-0.260486431662285,-0.374105984210596,-0.303454912982002,-0.34291754620229,-0.309345841523081,0.165891031953385,0.207169706186064,0.128347811312837,0.344255607644384,0.0931569205863587,-0.195391235152405,0.00468162876396277,-0.0344975678424436,-0.140663538644176,0.0224684054963131,0.0516682826853582,-0.0998967321016546,-0.176117431946418,-0.198693533057813,-0.0825128841716779,-0.456117337356712,-0.267299618776152,-0.456649627973113,-0.315241248424827,-0.291975400687849,-0.127759960981285,-0.199451892705526,-0.0564369529616651,-0.307866109074843,-0.166836583542591
11,0.263593628432867,1.13820672900992,-0.493239658870621,-0.315137182610317,-0.389786061549406,-0.142102432217292,-0.359239931697606,0.246331564203856,0.060109362672634,-0.0655985865040795,-0.0792967832505637,-0.252723883845309,-0.199611692217368,0.0284970673380782,0.0397195926731572,0.0179914636889762,0.0618301598590297,-0.211686764899194,-0.138373134177156,-0.320197194310938,-0.25754257434389,-0.205658570592425,-0.410268098189745,-0.457712023424667,-0.316580051705346,-0.387578423245774,-0.223076058087192,-0.205485868370394,-0.155972833833464,-0.107527899320655,-0.231003509859492,-0.351860669779149
16,0.160223578067037,0.888131147441816,-0.220076383096668,-0.152665712095382,-0.226450630231872,-0.0194881391903922,0.11604547798403,-0.158122050013745,0.141351476706193,0.279067995857462,-0.0411483932691553,-0.253175494753537,-0.0573044248472661,-0.0135214373219207,-0.227628896797219,-0.0553380194904142,0.0355955588377618,-0.101042113138447,-0.15513550862266,-0.166888477556811,-0.0943592244316319,-0.190284670517885,-0.294051246093456,-0.129756264940301,-0.247725569615293,0.0338701490047859,-0.178006859977119,-0.247102594513221,-0.282490401593933,-0.153262973878311,-0.107757699594091,-0.0363877730135637
21,0.677073829896188,0.49515523354908,-0.131606368922279,0.037887264527818,-0.000720857912522665,-0.141982175352029,-0.179567994746971,-0.164802484372658,-0.22419079038001,-0.138446698555825,-0.0548673668875903,-0.206692258045313,-0.112169468686933,-0.258488237199148,-0.199278476290982,-0.109384150802586,-0.19139514687399,-0.09691832303595,-0.119158414140086,-0.0994452847567581,-0.111152854986588,-0.101937259906187,0.126751180196391,-0.0615023461574524,-0.296473235724376,-0.0858659789958652,-0.273739282682087,-0.178437174405132,-0.0815104234840469,-0.168369174213708,-0.2278119049384,-0.0821494391137514
26,0.61505179967669,0.352254901224448,0.123641867536693,-0.0164370527564835,-0.18920108207496,-0.0577518841427715,-0.161968857750349,-0.170396226713929,-0.226025556574418,-0.280302684285564,-0.333277966793976,-0.384999501871479,-0.195238696460805,-0.33766705658208,-0.110812010288451,-0.0539183214804653,-0.255751186884561,-0.113597461201425,-0.0419069195576444,-0.136802923888286,-0.0444881392595965,0.0164717891473635,0.0303121085472562,-0.110625579019388,-0.228031633002644,-0.134889858152182,-0.135320668847058,-0.0907452770140057,-0.199258775285014,-0.355356095539013,-0.287485554108224,-0.26951625309991
31,0.635725809749856,0.566605399711396,-0.332162764797349,-0.101883918035171,-0.271000775892095,-0.306786566169291,-0.0134482996859899,-0.348669147219081,-0.356079015433483,-0.23596780474516,-0.412333523538318,-0.252684426654962,-0.198696615803951,-0.0819548937916733,-0.0861155791906542,-0.030570202456813,0.0987294191643076,0.0254872900411067,0.148283062630618,0.13646181023194,0.26913836794583,0.339660249258025,-0.135752195955155,-0.0661453979877311,-0.0432789769886467,-0.183697467874512,-0.27735357997123,-0.251849814320393,-0.186630904563236,-0.359678992178873,-0.365157052072109,-0.230642690012452
36,0.594377789603524,0.638055565873711,-0.312018985037546,-0.151412293604384,-0.122067623426165,-0.254913391620491,-0.225396391595668,-0.507160614802133,-0.390503595915073,-0.437106946516186,-0.522516377849258,-0.409243512885883,-0.0835234675350867,0.000746187746829394,0.069641289830349,0.0504203035257863,0.16212035315023,0.348267494528965,0.315753160331645,0.303870121766944,0.312542771887125,0.331455631832723,-0.277718792358192,-0.394522789152513,-0.301727581882161,-0.34861138051494,-0.139676746417125,-0.352668700029841,-0.31216090413947,-0.363258664529987,-0.323281794118745,-0.28392226476072
41,0.470333729164528,0.638055565873711,-0.0996250249982863,-0.199040992870265,-0.17004156768282,-0.204860069713031,-0.0492786378150666,-0.259251609150531,-0.305217873402797,-0.312035392645498,-0.470096417791705,-0.400179707681278,0.215027943364845,0.26750889757026,0.262199611143372,0.199823873332533,0.223335228960766,0.329884024377526,0.287465205433705,0.31660932368427,0.345709698228595,0.323851488266517,-0.279558518120795,-0.256701372705752,-0.210653222431015,-0.211062449673094,-0.257856866912674,-0.156356063580194,-0.273063328140288,-0.234933451006188,-0.0671979533772245,-0.267966411066837
46,0.325615658652365,0.602330482792553,-0.147425925472803,-0.0560827383167768,-0.0594405792077874,-0.250215308055251,-0.221723783638043,-0.480102103593111,-0.48493407914276,-0.453203002410696,-0.277530178275284,-0.427179189905806,0.119177767740683,0.213421479826855,0.222616282973375,0.287754442132023,0.24087007942343,0.281720736280693,0.361643305728123,0.400819999461093,0.409522439041009,0.448627390129777,-0.443683293160008,-0.165962279503247,-0.259023128510876,-0.2362710835738,-0.0747586512483832,-0.14516125656446,-0.151411306602539,-0.262844438071836,-0.0798930171156866,-0.107127924079212
