"time_id","temperature_input","temperature","run1","run2","run3","run4","run5","run6"
1,1.02853200114001,1.60263280906497,-0.433172186544717,0.338625584014925,-0.226105154463103,-0.26485037320069,-0.359962071750886,-0.10650581435584
2,1.02853200114001,1.60263280906497,-0.548522751265837,0.183285834399403,-0.247816825023561,-0.168786218791644,-0.360276060992654,-0.0848184019854476
3,1.02853200114001,1.56690772598382,-0.513031317759256,0.0979743728385194,-0.28669080494271,-0.15923860129875,-0.407953468249557,0.000916997681180366
4,1.02853200114001,1.53118264290266,-0.254068427182017,0.142550167771579,-0.169409760289396,-0.106666961504808,-0.384573386492926,0.116492620175739
5,1.02853200114001,1.45973247674034,-0.405833055178521,0.0608161305432956,-0.345976247160162,-0.172469148066264,-0.432192203662346,-0.148928788160072
6,0.904487940701015,1.38828231057803,-0.260486431662285,0.165891031953385,-0.195391235152405,0.0516682826853582,-0.456117337356712,-0.127759960981285
7,0.904487940701015,1.31683214441571,-0.374105984210596,0.207169706186064,0.00468162876396277,-0.0998967321016546,-0.267299618776152,-0.199451892705526
8,0.904487940701015,1.28110706133455,-0.303454912982002,0.128347811312837,-0.0344975678424436,-0.176117431946418,-0.456649627973113,-0.0564369529616651
9,0.904487940701015,1.20965689517224,-0.34291754620229,0.344255607644384,-0.140663538644176,-0.198693533057813,-0.315241248424827,-0.307866109074843
10,0.904487940701015,1.17393181209108,-0.309345841523081,0.0931569205863587,0.0224684054963131,-0.0825128841716779,-0.291975400687849,-0.166836583542591
11,0.263593628432867,1.13820672900992,-0.493239658870621,0.246331564203856,-0.199611692217368,-0.211686764899194,-0.410268098189745,-0.205485868370394
12,0.263593628432867,1.10248164592876,-0.315137182610317,0.060109362672634,0.0284970673380782,-0.138373134177156,-0.457712023424667,-0.155972833833464
13,0.263593628432867,1.06675656284761,-0.389786061549406,-0.0655985865040795,0.0397195926731572,-0.320197194310938,-0.316580051705346,-0.107527899320655
14,0.263593628432867,1.03103147976645,-0.142102432217292,-0.0792967832505637,0.0179914636889762,-0.25754257434389,-0.387578423245774,-0.231003509859492
15,0.263593628432867,0.959581313604132,-0.359239931697606,-0.252723883845309,0.0618301598590297,-0.205658570592425,-0.223076058087192,-0.351860669779149
16,0.160223578067037,0.888131147441816,-0.220076383096668,-0.158122050013745,-0.0573044248472661,-0.101042113138447,-0.294051246093456,-0.247102594513221
17,0.160223578067037,0.816680981279501,-0.152665712095382,0.141351476706193,-0.0135214373219207,-0.15513550862266,-0.129756264940301,-0.282490401593933
18,0.160223578067037,0.709505732036027,-0.226450630231872,0.279067995857462,-0.227628896797219,-0.166888477556811,-0.247725569615293,-0.153262973878311
19,0.160223578067037,0.638055565873711,-0.0194881391903922,-0.0411483932691553,-0.0553380194904142,-0.0943592244316319,0.0338701490047859,-0.107757699594091
20,0.160223578067037,0.530880316630237,0.11604547798403,-0.253175494753537,0.0355955588377618,-0.190284670517885,-0.178006859977119,-0.0363877730135637
21,0.677073829896188,0.49515523354908,-0.131606368922279,-0.164802484372658,-0.112169468686933,-0.09691832303595,0.126751180196391,-0.178437174405132
22,0.677073829896188,0.423705067386764,0.037887264527818,-0.22419079038001,-0.258488237199148,-0.119158414140086,-0.0615023461574524,-0.0815104234840469
23,0.677073829896188,0.387979984305607,-0.000720857912522665,-0.138446698555825,-0.199278476290982,-0.0994452847567581,-0.296473235724376,-0.168369174213708
24,0.677073829896188,0.352254901224448,-0.141982175352029,-0.0548673668875903,-0.109384150802586,-0.111152854986588,-0.0858659789958652,-0.2278119049384
25,0.677073829896188,0.352254901224448,-0.179567994746971,-0.206692258045313,-0.19139514687399,-0.101937259906187,-0.273739282682087,-0.0821494391137514
26,0.61505179967669,0.352254901224448,0.123641867536693,-0.170396226713929,-0.195238696460805,-0.113597461201425,0.0303121085472562,-0.0907452770140057
27,0.61505179967669,0.387979984305607,-0.0164370527564835,-0.226025556574418,-0.33766705658208,-0.0419069195576444,-0.110625579019388,-0.199258775285014
