2021-05-11_15-19-55.jpg; date_time: 2021-05-11 15:19:55; grid_n: 1; count: 17; total_area: 2843; mean_area: 167.24; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-20-55.jpg; date_time: 2021-05-11 15:20:55; grid_n: 1; count: 18; total_area: 2690; mean_area: 149.44; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-21-55.jpg; date_time: 2021-05-11 15:21:55; grid_n: 1; count: 21; total_area: 3270; mean_area: 155.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-22-55.jpg; date_time: 2021-05-11 15:22:55; grid_n: 1; count: 25; total_area: 5304; mean_area: 212.16; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-23-55.jpg; date_time: 2021-05-11 15:23:55; grid_n: 1; count: 17; total_area: 3149; mean_area: 185.24; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-24-55.jpg; date_time: 2021-05-11 15:24:55; grid_n: 1; count: 18; total_area: 3134; mean_area: 174.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-25-55.jpg; date_time: 2021-05-11 15:25:55; grid_n: 1; count: 16; total_area: 3132; mean_area: 195.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-26-55.jpg; date_time: 2021-05-11 15:26:55; grid_n: 1; count: 21; total_area: 3982; mean_area: 189.62; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-27-55.jpg; date_time: 2021-05-11 15:27:55; grid_n: 1; count: 13; total_area: 2082; mean_area: 160.15; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-28-55.jpg; date_time: 2021-05-11 15:28:55; grid_n: 1; count: 18; total_area: 3017; mean_area: 167.61; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-11_15-29-55.jpg; date_time: 2021-05-11 15:29:55; grid_n: 1; count: 17; total_area: 2671; mean_area: 157.12; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
