2021-05-10_16-04-05.jpg; date_time: 2021-05-10 16:04:05; grid_n: 1; count: 17; total_area: 3737; mean_area: 219.82; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-38-05.jpg; date_time: 2021-05-10 16:38:05; grid_n: 1; count: 21; total_area: 4908; mean_area: 233.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-39-05.jpg; date_time: 2021-05-10 16:39:05; grid_n: 1; count: 21; total_area: 4710; mean_area: 224.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-40-05.jpg; date_time: 2021-05-10 16:40:05; grid_n: 1; count: 16; total_area: 3485; mean_area: 217.81; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-41-05.jpg; date_time: 2021-05-10 16:41:05; grid_n: 1; count: 20; total_area: 4223; mean_area: 211.15; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-42-05.jpg; date_time: 2021-05-10 16:42:05; grid_n: 1; count: 18; total_area: 4014; mean_area: 223; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-43-05.jpg; date_time: 2021-05-10 16:43:05; grid_n: 1; count: 27; total_area: 5846; mean_area: 216.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-44-05.jpg; date_time: 2021-05-10 16:44:05; grid_n: 1; count: 21; total_area: 5323; mean_area: 253.48; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-45-05.jpg; date_time: 2021-05-10 16:45:05; grid_n: 1; count: 22; total_area: 5471; mean_area: 248.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-46-05.jpg; date_time: 2021-05-10 16:46:05; grid_n: 1; count: 24; total_area: 5802; mean_area: 241.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-47-05.jpg; date_time: 2021-05-10 16:47:05; grid_n: 1; count: 24; total_area: 7088; mean_area: 295.33; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-48-05.jpg; date_time: 2021-05-10 16:48:05; grid_n: 1; count: 22; total_area: 6295; mean_area: 286.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-49-05.jpg; date_time: 2021-05-10 16:49:05; grid_n: 1; count: 14; total_area: 3591; mean_area: 256.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-50-05.jpg; date_time: 2021-05-10 16:50:05; grid_n: 1; count: 26; total_area: 6778; mean_area: 260.69; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-51-05.jpg; date_time: 2021-05-10 16:51:05; grid_n: 1; count: 22; total_area: 5316; mean_area: 241.64; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-52-05.jpg; date_time: 2021-05-10 16:52:05; grid_n: 1; count: 23; total_area: 6111; mean_area: 265.7; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-53-05.jpg; date_time: 2021-05-10 16:53:05; grid_n: 1; count: 30; total_area: 6588; mean_area: 219.6; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-54-05.jpg; date_time: 2021-05-10 16:54:05; grid_n: 1; count: 21; total_area: 4915; mean_area: 234.05; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-55-05.jpg; date_time: 2021-05-10 16:55:05; grid_n: 1; count: 35; total_area: 9190; mean_area: 262.57; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-56-05.jpg; date_time: 2021-05-10 16:56:05; grid_n: 1; count: 22; total_area: 5785; mean_area: 262.95; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-57-05.jpg; date_time: 2021-05-10 16:57:05; grid_n: 1; count: 31; total_area: 6793; mean_area: 219.13; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-58-05.jpg; date_time: 2021-05-10 16:58:05; grid_n: 1; count: 32; total_area: 8073; mean_area: 252.28; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_16-59-05.jpg; date_time: 2021-05-10 16:59:05; grid_n: 1; count: 44; total_area: 10333; mean_area: 234.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-00-05.jpg; date_time: 2021-05-10 17:00:05; grid_n: 1; count: 41; total_area: 9888; mean_area: 241.17; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-01-05.jpg; date_time: 2021-05-10 17:01:05; grid_n: 1; count: 46; total_area: 13310; mean_area: 289.35; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-02-05.jpg; date_time: 2021-05-10 17:02:05; grid_n: 1; count: 41; total_area: 10036; mean_area: 244.78; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-03-05.jpg; date_time: 2021-05-10 17:03:05; grid_n: 1; count: 42; total_area: 10530; mean_area: 250.71; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-04-05.jpg; date_time: 2021-05-10 17:04:05; grid_n: 1; count: 42; total_area: 9976; mean_area: 237.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-05-05.jpg; date_time: 2021-05-10 17:05:05; grid_n: 1; count: 49; total_area: 12165; mean_area: 248.27; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-06-05.jpg; date_time: 2021-05-10 17:06:05; grid_n: 1; count: 43; total_area: 10096; mean_area: 234.79; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-07-05.jpg; date_time: 2021-05-10 17:07:05; grid_n: 1; count: 37; total_area: 7921; mean_area: 214.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-08-05.jpg; date_time: 2021-05-10 17:08:05; grid_n: 1; count: 50; total_area: 11691; mean_area: 233.82; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-09-05.jpg; date_time: 2021-05-10 17:09:05; grid_n: 1; count: 34; total_area: 6753; mean_area: 198.62; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-10-05.jpg; date_time: 2021-05-10 17:10:05; grid_n: 1; count: 52; total_area: 12182; mean_area: 234.27; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-11-05.jpg; date_time: 2021-05-10 17:11:05; grid_n: 1; count: 41; total_area: 9197; mean_area: 224.32; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-12-05.jpg; date_time: 2021-05-10 17:12:05; grid_n: 1; count: 48; total_area: 11593; mean_area: 241.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-13-05.jpg; date_time: 2021-05-10 17:13:05; grid_n: 1; count: 52; total_area: 11068; mean_area: 212.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-14-05.jpg; date_time: 2021-05-10 17:14:05; grid_n: 1; count: 52; total_area: 12332; mean_area: 237.15; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-15-05.jpg; date_time: 2021-05-10 17:15:05; grid_n: 1; count: 59; total_area: 15195; mean_area: 257.54; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-16-05.jpg; date_time: 2021-05-10 17:16:05; grid_n: 1; count: 59; total_area: 13097; mean_area: 221.98; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-17-05.jpg; date_time: 2021-05-10 17:17:05; grid_n: 1; count: 46; total_area: 10757; mean_area: 233.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-18-05.jpg; date_time: 2021-05-10 17:18:05; grid_n: 1; count: 52; total_area: 11365; mean_area: 218.56; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-19-05.jpg; date_time: 2021-05-10 17:19:05; grid_n: 1; count: 69; total_area: 15933; mean_area: 230.91; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-20-05.jpg; date_time: 2021-05-10 17:20:05; grid_n: 1; count: 65; total_area: 14977; mean_area: 230.42; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-21-05.jpg; date_time: 2021-05-10 17:21:05; grid_n: 1; count: 66; total_area: 15647; mean_area: 237.08; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-22-05.jpg; date_time: 2021-05-10 17:22:05; grid_n: 1; count: 51; total_area: 12113; mean_area: 237.51; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-23-05.jpg; date_time: 2021-05-10 17:23:05; grid_n: 1; count: 58; total_area: 11795; mean_area: 203.36; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-24-05.jpg; date_time: 2021-05-10 17:24:05; grid_n: 1; count: 60; total_area: 13001; mean_area: 216.68; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-25-05.jpg; date_time: 2021-05-10 17:25:05; grid_n: 1; count: 58; total_area: 13619; mean_area: 234.81; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-26-05.jpg; date_time: 2021-05-10 17:26:05; grid_n: 1; count: 71; total_area: 16791; mean_area: 236.49; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-27-05.jpg; date_time: 2021-05-10 17:27:05; grid_n: 1; count: 56; total_area: 12840; mean_area: 229.29; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-28-05.jpg; date_time: 2021-05-10 17:28:05; grid_n: 1; count: 62; total_area: 13080; mean_area: 210.97; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-29-05.jpg; date_time: 2021-05-10 17:29:05; grid_n: 1; count: 57; total_area: 11876; mean_area: 208.35; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-30-05.jpg; date_time: 2021-05-10 17:30:05; grid_n: 1; count: 55; total_area: 11734; mean_area: 213.35; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-31-05.jpg; date_time: 2021-05-10 17:31:05; grid_n: 1; count: 60; total_area: 13771; mean_area: 229.52; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-32-05.jpg; date_time: 2021-05-10 17:32:05; grid_n: 1; count: 55; total_area: 13225; mean_area: 240.45; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-33-05.jpg; date_time: 2021-05-10 17:33:05; grid_n: 1; count: 45; total_area: 9689; mean_area: 215.31; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-34-05.jpg; date_time: 2021-05-10 17:34:05; grid_n: 1; count: 46; total_area: 9319; mean_area: 202.59; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-35-05.jpg; date_time: 2021-05-10 17:35:05; grid_n: 1; count: 40; total_area: 8510; mean_area: 212.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-36-05.jpg; date_time: 2021-05-10 17:36:05; grid_n: 1; count: 54; total_area: 12759; mean_area: 236.28; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-37-05.jpg; date_time: 2021-05-10 17:37:05; grid_n: 1; count: 44; total_area: 10594; mean_area: 240.77; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-38-05.jpg; date_time: 2021-05-10 17:38:05; grid_n: 1; count: 50; total_area: 10351; mean_area: 207.02; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-39-05.jpg; date_time: 2021-05-10 17:39:05; grid_n: 1; count: 44; total_area: 10796; mean_area: 245.36; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-40-05.jpg; date_time: 2021-05-10 17:40:05; grid_n: 1; count: 55; total_area: 11550; mean_area: 210; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-41-05.jpg; date_time: 2021-05-10 17:41:05; grid_n: 1; count: 51; total_area: 10199; mean_area: 199.98; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-42-05.jpg; date_time: 2021-05-10 17:42:05; grid_n: 1; count: 43; total_area: 9353; mean_area: 217.51; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-43-05.jpg; date_time: 2021-05-10 17:43:05; grid_n: 1; count: 39; total_area: 7177; mean_area: 184.03; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-44-05.jpg; date_time: 2021-05-10 17:44:05; grid_n: 1; count: 42; total_area: 8266; mean_area: 196.81; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-45-05.jpg; date_time: 2021-05-10 17:45:05; grid_n: 1; count: 43; total_area: 9159; mean_area: 213; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-46-05.jpg; date_time: 2021-05-10 17:46:05; grid_n: 1; count: 40; total_area: 7899; mean_area: 197.47; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-47-05.jpg; date_time: 2021-05-10 17:47:05; grid_n: 1; count: 41; total_area: 9137; mean_area: 222.85; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-48-05.jpg; date_time: 2021-05-10 17:48:05; grid_n: 1; count: 38; total_area: 7735; mean_area: 203.55; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-49-05.jpg; date_time: 2021-05-10 17:49:05; grid_n: 1; count: 38; total_area: 7462; mean_area: 196.37; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-50-05.jpg; date_time: 2021-05-10 17:50:05; grid_n: 1; count: 42; total_area: 7665; mean_area: 182.5; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-51-05.jpg; date_time: 2021-05-10 17:51:05; grid_n: 1; count: 57; total_area: 11573; mean_area: 203.04; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-52-05.jpg; date_time: 2021-05-10 17:52:05; grid_n: 1; count: 58; total_area: 11272; mean_area: 194.34; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-53-05.jpg; date_time: 2021-05-10 17:53:05; grid_n: 1; count: 58; total_area: 11069; mean_area: 190.84; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-54-05.jpg; date_time: 2021-05-10 17:54:05; grid_n: 1; count: 46; total_area: 9125; mean_area: 198.37; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-55-05.jpg; date_time: 2021-05-10 17:55:05; grid_n: 1; count: 44; total_area: 8586; mean_area: 195.14; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-56-05.jpg; date_time: 2021-05-10 17:56:05; grid_n: 1; count: 40; total_area: 8001; mean_area: 200.03; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-57-05.jpg; date_time: 2021-05-10 17:57:05; grid_n: 1; count: 48; total_area: 9349; mean_area: 194.77; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-58-05.jpg; date_time: 2021-05-10 17:58:05; grid_n: 1; count: 37; total_area: 6744; mean_area: 182.27; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_17-59-05.jpg; date_time: 2021-05-10 17:59:05; grid_n: 1; count: 34; total_area: 7270; mean_area: 213.82; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-00-05.jpg; date_time: 2021-05-10 18:00:05; grid_n: 1; count: 40; total_area: 7050; mean_area: 176.25; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-01-05.jpg; date_time: 2021-05-10 18:01:05; grid_n: 1; count: 33; total_area: 6118; mean_area: 185.39; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-02-05.jpg; date_time: 2021-05-10 18:02:05; grid_n: 1; count: 34; total_area: 6459; mean_area: 189.97; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-03-05.jpg; date_time: 2021-05-10 18:03:05; grid_n: 1; count: 35; total_area: 5903; mean_area: 168.66; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-04-05.jpg; date_time: 2021-05-10 18:04:05; grid_n: 1; count: 32; total_area: 5756; mean_area: 179.88; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-05-05.jpg; date_time: 2021-05-10 18:05:05; grid_n: 1; count: 32; total_area: 6143; mean_area: 191.97; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-06-05.jpg; date_time: 2021-05-10 18:06:05; grid_n: 1; count: 36; total_area: 6723; mean_area: 186.75; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-07-05.jpg; date_time: 2021-05-10 18:07:05; grid_n: 1; count: 37; total_area: 6368; mean_area: 172.11; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
2021-05-10_18-08-05.jpg; date_time: 2021-05-10 18:08:05; grid_n: 1; count: 41; total_area: 7360; mean_area: 179.51; NNdist_mean: nan; NNdist_sd: nan; NNdist_skew: nan; NNdist_kurt: nan
